A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 1
delta = 0.001
dt_max = 6.42e-6
duration = 5e-5
l = 1.5e-06
m = 12
t_grid = 500000
t_skip = 1
tol_energy = 2e-7
tol_phi = 1e-3
tol_stability = 1
width = 1.6e-5
x_grid = 32
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 0.00000000e+00

7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999728e-01;9.99989532e-01;9.99697024e-01;9.94043202e-01;9.35275902e-01;7.95461583e-01;5.25030353e-01;4.41962499e-04;1.82108483e-05;4.41962499e-04;5.25030353e-01;7.95461583e-01;9.35275902e-01;9.94043202e-01;9.99697024e-01;9.99989532e-01;9.99999728e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52074321e-01;2.27223960e-04;8.51512123e-04;5.35558064e+04;2.21378264e+02;4.63350285e+07;1.86721117e-08;9.03431063e-10;2.15819442e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999726e-01;9.99989461e-01;9.99695685e-01;9.94029928e-01;9.35253624e-01;7.95383758e-01;5.24344839e-01;4.41676808e-04;1.81996876e-05;4.41676808e-04;5.24344839e-01;7.95383758e-01;9.35253624e-01;9.94029928e-01;9.99695685e-01;9.99989461e-01;9.99999726e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52077567e-01;2.27169267e-04;8.51949904e-04;5.38138167e+04;2.23658145e+02;4.63050770e+07;1.85825883e-08;8.94221851e-10;2.15959041e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999723e-01;9.99989390e-01;9.99694344e-01;9.94016654e-01;9.35231332e-01;7.95305747e-01;5.23656022e-01;4.41389574e-04;1.81886626e-05;4.41389574e-04;5.23656022e-01;7.95305747e-01;9.35231332e-01;9.94016654e-01;9.99694344e-01;9.99989390e-01;9.99999723e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52080844e-01;2.27114751e-04;8.52389215e-04;5.40748161e+04;2.25975610e+02;4.62749636e+07;1.84928969e-08;8.85051266e-10;2.16099576e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999721e-01;9.99989319e-01;9.99693001e-01;9.94003381e-01;9.35209027e-01;7.95227551e-01;5.22963864e-01;4.41100778e-04;1.81777691e-05;4.41100778e-04;5.22963864e-01;7.95227551e-01;9.35209027e-01;9.94003381e-01;9.99693001e-01;9.99989319e-01;9.99999721e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52084154e-01;2.27060416e-04;8.52830070e-04;5.43388575e+04;2.28331520e+02;4.62446865e+07;1.84030369e-08;8.75919366e-10;2.16241060e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999718e-01;9.99989248e-01;9.99691654e-01;9.93990109e-01;9.35186708e-01;7.95149168e-01;5.22268327e-01;4.40810402e-04;1.81670027e-05;4.40810402e-04;5.22268327e-01;7.95149168e-01;9.35186708e-01;9.93990109e-01;9.99691654e-01;9.99989248e-01;9.99999718e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52087495e-01;2.27006265e-04;8.53272482e-04;5.46059954e+04;2.30726756e+02;4.62142436e+07;1.83130074e-08;8.66826213e-10;2.16383505e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999716e-01;9.99989176e-01;9.99690305e-01;9.93976837e-01;9.35164375e-01;7.95070597e-01;5.21569370e-01;4.40518424e-04;1.81563594e-05;4.40518424e-04;5.21569370e-01;7.95070597e-01;9.35164375e-01;9.93976837e-01;9.99690305e-01;9.99989176e-01;9.99999716e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52090870e-01;2.26952302e-04;8.53716466e-04;5.48762854e+04;2.33162228e+02;4.61836330e+07;1.82228078e-08;8.57771868e-10;2.16526924e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999713e-01;9.99989104e-01;9.99688953e-01;9.93963566e-01;9.35142029e-01;7.94991838e-01;5.20866954e-01;4.40224828e-04;1.81458352e-05;4.40224828e-04;5.20866954e-01;7.94991838e-01;9.35142029e-01;9.93963566e-01;9.99688953e-01;9.99989104e-01;9.99999713e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52094278e-01;2.26898532e-04;8.54162037e-04;5.51497844e+04;2.35638874e+02;4.61528525e+07;1.81324372e-08;8.48756390e-10;2.16671331e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999710e-01;9.99989032e-01;9.99687599e-01;9.93950295e-01;9.35119669e-01;7.94912889e-01;5.20161036e-01;4.39929591e-04;1.81354262e-05;4.39929591e-04;5.20161036e-01;7.94912889e-01;9.35119669e-01;9.93950295e-01;9.99687599e-01;9.99989032e-01;9.99999710e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52097720e-01;2.26844956e-04;8.54609210e-04;5.54265511e+04;2.38157657e+02;4.61219002e+07;1.80418947e-08;8.39779844e-10;2.16816739e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999708e-01;9.99988960e-01;9.99686242e-01;9.93937026e-01;9.35097296e-01;7.94833749e-01;5.19451577e-01;4.39632695e-04;1.81251285e-05;4.39632695e-04;5.19451577e-01;7.94833749e-01;9.35097296e-01;9.93937026e-01;9.99686242e-01;9.99988960e-01;9.99999708e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52101196e-01;2.26791581e-04;8.55057999e-04;5.57066452e+04;2.40719571e+02;4.60907738e+07;1.79511797e-08;8.30842291e-10;2.16963162e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999705e-01;9.99988887e-01;9.99684882e-01;9.93923756e-01;9.35074908e-01;7.94754418e-01;5.18738532e-01;4.39334117e-04;1.81149383e-05;4.39334117e-04;5.18738532e-01;7.94754418e-01;9.35074908e-01;9.93923756e-01;9.99684882e-01;9.99988887e-01;9.99999705e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52104708e-01;2.26738409e-04;8.55508419e-04;5.59901281e+04;2.43325640e+02;4.60594712e+07;1.78602913e-08;8.21943794e-10;2.17110612e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999703e-01;9.99988814e-01;9.99683520e-01;9.93910488e-01;9.35052507e-01;7.94674894e-01;5.18021858e-01;4.39033838e-04;1.81048521e-05;4.39033838e-04;5.18021858e-01;7.94674894e-01;9.35052507e-01;9.93910488e-01;9.99683520e-01;9.99988814e-01;9.99999703e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52108256e-01;2.26685445e-04;8.55960487e-04;5.62770629e+04;2.45976919e+02;4.60279902e+07;1.77692287e-08;8.13084418e-10;2.17259106e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999700e-01;9.99988740e-01;9.99682155e-01;9.93897220e-01;9.35030093e-01;7.94595177e-01;5.17301511e-01;4.38731836e-04;1.80948663e-05;4.38731836e-04;5.17301511e-01;7.94595177e-01;9.35030093e-01;9.93897220e-01;9.99682155e-01;9.99988740e-01;9.99999700e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52111840e-01;2.26632694e-04;8.56414218e-04;5.65675140e+04;2.48674494e+02;4.59963285e+07;1.76779909e-08;8.04264228e-10;2.17408657e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999697e-01;9.99988666e-01;9.99680787e-01;9.93883952e-01;9.35007664e-01;7.94515266e-01;5.16577447e-01;4.38428088e-04;1.80849774e-05;4.38428088e-04;5.16577447e-01;7.94515266e-01;9.35007664e-01;9.93883952e-01;9.99680787e-01;9.99988666e-01;9.99999697e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52115461e-01;2.26580158e-04;8.56869629e-04;5.68615476e+04;2.51419487e+02;4.59644838e+07;1.75865773e-08;7.95483289e-10;2.17559280e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999695e-01;9.99988592e-01;9.99679417e-01;9.93870686e-01;9.34985221e-01;7.94435159e-01;5.15849619e-01;4.38122573e-04;1.80751819e-05;4.38122573e-04;5.15849619e-01;7.94435159e-01;9.34985221e-01;9.93870686e-01;9.99679417e-01;9.99988592e-01;9.99999695e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52119120e-01;2.26527844e-04;8.57326734e-04;5.71592317e+04;2.54213052e+02;4.59324539e+07;1.74949867e-08;7.86741666e-10;2.17710990e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999692e-01;9.99988518e-01;9.99678044e-01;9.93857419e-01;9.34962764e-01;7.94354856e-01;5.15117981e-01;4.37815267e-04;1.80654767e-05;4.37815267e-04;5.15117981e-01;7.94354856e-01;9.34962764e-01;9.93857419e-01;9.99678044e-01;9.99988518e-01;9.99999692e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52122817e-01;2.26475755e-04;8.57785551e-04;5.74606357e+04;2.57056382e+02;4.59002362e+07;1.74032185e-08;7.78039426e-10;2.17863803e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999689e-01;9.99988443e-01;9.99676668e-01;9.93844154e-01;9.34940294e-01;7.94274355e-01;5.14382485e-01;4.37506148e-04;1.80558583e-05;4.37506148e-04;5.14382485e-01;7.94274355e-01;9.34940294e-01;9.93844154e-01;9.99676668e-01;9.99988443e-01;9.99999689e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52126553e-01;2.26423896e-04;8.58246097e-04;5.77658313e+04;2.59950706e+02;4.58678284e+07;1.73112717e-08;7.69376638e-10;2.18017734e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999687e-01;9.99988368e-01;9.99675290e-01;9.93830889e-01;9.34917809e-01;7.94193656e-01;5.13643083e-01;4.37195191e-04;1.80463236e-05;4.37195191e-04;5.13643083e-01;7.94193656e-01;9.34917809e-01;9.93830889e-01;9.99675290e-01;9.99988368e-01;9.99999687e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52130328e-01;2.26372272e-04;8.58708389e-04;5.80748918e+04;2.62897291e+02;4.58352279e+07;1.72191453e-08;7.60753368e-10;2.18172800e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999684e-01;9.99988293e-01;9.99673909e-01;9.93817625e-01;9.34895310e-01;7.94112758e-01;5.12899724e-01;4.36882373e-04;1.80368696e-05;4.36882373e-04;5.12899724e-01;7.94112758e-01;9.34895310e-01;9.93817625e-01;9.99673909e-01;9.99988293e-01;9.99999684e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52134145e-01;2.26320888e-04;8.59172444e-04;5.83878923e+04;2.65897448e+02;4.58024323e+07;1.71268385e-08;7.52169687e-10;2.18329016e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999681e-01;9.99988217e-01;9.99672526e-01;9.93804361e-01;9.34872797e-01;7.94031659e-01;5.12152359e-01;4.36567669e-04;1.80274931e-05;4.36567669e-04;5.12152359e-01;7.94031659e-01;9.34872797e-01;9.93804361e-01;9.99672526e-01;9.99988217e-01;9.99999681e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52138002e-01;2.26269748e-04;8.59638280e-04;5.87049103e+04;2.68952525e+02;4.57694390e+07;1.70343502e-08;7.43625663e-10;2.18486401e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999678e-01;9.99988141e-01;9.99671139e-01;9.93791098e-01;9.34850270e-01;7.93950359e-01;5.11400936e-01;4.36251054e-04;1.80181913e-05;4.36251054e-04;5.11400936e-01;7.93950359e-01;9.34850270e-01;9.93791098e-01;9.99671139e-01;9.99988141e-01;9.99999678e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52141901e-01;2.26218858e-04;8.60105914e-04;5.90260249e+04;2.72063919e+02;4.57362454e+07;1.69416796e-08;7.35121368e-10;2.18644970e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999675e-01;9.99988065e-01;9.99669751e-01;9.93777835e-01;9.34827729e-01;7.93868856e-01;5.10645403e-01;4.35932502e-04;1.80089611e-05;4.35932502e-04;5.10645403e-01;7.93868856e-01;9.34827729e-01;9.93777835e-01;9.99669751e-01;9.99988065e-01;9.99999675e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52145843e-01;2.26168224e-04;8.60575366e-04;5.93513178e+04;2.75233068e+02;4.57028486e+07;1.68488256e-08;7.26656871e-10;2.18804742e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999673e-01;9.99987989e-01;9.99668359e-01;9.93764573e-01;9.34805173e-01;7.93787149e-01;5.09885706e-01;4.35611987e-04;1.79997998e-05;4.35611987e-04;5.09885706e-01;7.93787149e-01;9.34805173e-01;9.93764573e-01;9.99668359e-01;9.99987989e-01;9.99999673e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52149828e-01;2.26117850e-04;8.61046653e-04;5.96808725e+04;2.78461460e+02;4.56692461e+07;1.67557872e-08;7.18232246e-10;2.18965734e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999670e-01;9.99987912e-01;9.99666965e-01;9.93751312e-01;9.34782603e-01;7.93705237e-01;5.09121791e-01;4.35289483e-04;1.79907045e-05;4.35289483e-04;5.09121791e-01;7.93705237e-01;9.34782603e-01;9.93751312e-01;9.99666965e-01;9.99987912e-01;9.99999670e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52153857e-01;2.26067741e-04;8.61519794e-04;6.00147751e+04;2.81750632e+02;4.56354350e+07;1.66625635e-08;7.09847565e-10;2.19127965e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999667e-01;9.99987835e-01;9.99665568e-01;9.93738051e-01;9.34760019e-01;7.93623119e-01;5.08353602e-01;4.34964962e-04;1.79816725e-05;4.34964962e-04;5.08353602e-01;7.93623119e-01;9.34760019e-01;9.93738051e-01;9.99665568e-01;9.99987835e-01;9.99999667e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52157932e-01;2.26017905e-04;8.61994809e-04;6.03531140e+04;2.85102171e+02;4.56014125e+07;1.65691533e-08;7.01502901e-10;2.19291453e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999664e-01;9.99987757e-01;9.99664169e-01;9.93724790e-01;9.34737420e-01;7.93540795e-01;5.07581082e-01;4.34638396e-04;1.79727012e-05;4.34638396e-04;5.07581082e-01;7.93540795e-01;9.34737420e-01;9.93724790e-01;9.99664169e-01;9.99987757e-01;9.99999664e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52162052e-01;2.25968345e-04;8.62471718e-04;6.06959798e+04;2.88517718e+02;4.55671756e+07;1.64755558e-08;6.93198330e-10;2.19456217e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999661e-01;9.99987679e-01;9.99662767e-01;9.93711531e-01;9.34714807e-01;7.93458262e-01;5.06804173e-01;4.34309757e-04;1.79637879e-05;4.34309757e-04;5.06804173e-01;7.93458262e-01;9.34714807e-01;9.93711531e-01;9.99662767e-01;9.99987679e-01;9.99999661e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52166219e-01;2.25919069e-04;8.62950540e-04;6.10434661e+04;2.91998969e+02;4.55327214e+07;1.63817697e-08;6.84933926e-10;2.19622278e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999658e-01;9.99987601e-01;9.99661362e-01;9.93698271e-01;9.34692180e-01;7.93375520e-01;5.06022817e-01;4.33979017e-04;1.79549300e-05;4.33979017e-04;5.06022817e-01;7.93375520e-01;9.34692180e-01;9.93698271e-01;9.99661362e-01;9.99987601e-01;9.99999658e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52170434e-01;2.25870083e-04;8.63431295e-04;6.13956687e+04;2.95547678e+02;4.54980468e+07;1.62877939e-08;6.76709765e-10;2.19789655e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999655e-01;9.99987523e-01;9.99659955e-01;9.93685013e-01;9.34669537e-01;7.93292567e-01;5.05236952e-01;4.33646144e-04;1.79461251e-05;4.33646144e-04;5.05236952e-01;7.93292567e-01;9.34669537e-01;9.93685013e-01;9.99659955e-01;9.99987523e-01;9.99999655e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52174698e-01;2.25821392e-04;8.63914004e-04;6.17526863e+04;2.99165661e+02;4.54631488e+07;1.61936275e-08;6.68525925e-10;2.19958368e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999652e-01;9.99987444e-01;9.99658545e-01;9.93671755e-01;9.34646881e-01;7.93209402e-01;5.04446518e-01;4.33311111e-04;1.79373706e-05;4.33311111e-04;5.04446518e-01;7.93209402e-01;9.34646881e-01;9.93671755e-01;9.99658545e-01;9.99987444e-01;9.99999652e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52179010e-01;2.25773003e-04;8.64398688e-04;6.21146205e+04;3.02854793e+02;4.54280241e+07;1.60992692e-08;6.60382483e-10;2.20128438e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999649e-01;9.99987365e-01;9.99657132e-01;9.93658497e-01;9.34624209e-01;7.93126025e-01;5.03651451e-01;4.32973884e-04;1.79286642e-05;4.32973884e-04;5.03651451e-01;7.93126025e-01;9.34624209e-01;9.93658497e-01;9.99657132e-01;9.99987365e-01;9.99999649e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52183374e-01;2.25724923e-04;8.64885368e-04;6.24815757e+04;3.06617016e+02;4.53926696e+07;1.60047180e-08;6.52279519e-10;2.20299887e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999646e-01;9.99987286e-01;9.99655717e-01;9.93645240e-01;9.34601523e-01;7.93042433e-01;5.02851687e-01;4.32634434e-04;1.79200034e-05;4.32634434e-04;5.02851687e-01;7.93042433e-01;9.34601523e-01;9.93645240e-01;9.99655717e-01;9.99987286e-01;9.99999646e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52187788e-01;2.25677157e-04;8.65374067e-04;6.28536594e+04;3.10454343e+02;4.53570819e+07;1.59099726e-08;6.44217112e-10;2.20472737e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999643e-01;9.99987206e-01;9.99654299e-01;9.93631983e-01;9.34578822e-01;7.92958626e-01;5.02047160e-01;4.32292727e-04;1.79113859e-05;4.32292727e-04;5.02047160e-01;7.92958626e-01;9.34578822e-01;9.93631983e-01;9.99654299e-01;9.99987206e-01;9.99999643e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52192256e-01;2.25629714e-04;8.65864806e-04;6.32309822e+04;3.14368853e+02;4.53212576e+07;1.58150319e-08;6.36195343e-10;2.20647010e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999640e-01;9.99987126e-01;9.99652879e-01;9.93618727e-01;9.34556106e-01;7.92874602e-01;5.01237803e-01;4.31948731e-04;1.79028095e-05;4.31948731e-04;5.01237803e-01;7.92874602e-01;9.34556106e-01;9.93618727e-01;9.99652879e-01;9.99987126e-01;9.99999640e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52196776e-01;2.25582601e-04;8.66357608e-04;6.36136580e+04;3.18362702e+02;4.52851933e+07;1.57198946e-08;6.28214293e-10;2.20822730e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999637e-01;9.99987046e-01;9.99651456e-01;9.93605472e-01;9.34533376e-01;7.92790360e-01;5.00423549e-01;4.31602411e-04;1.78942719e-05;4.31602411e-04;5.00423549e-01;7.92790360e-01;9.34533376e-01;9.93605472e-01;9.99651456e-01;9.99987046e-01;9.99999637e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52201352e-01;2.25535823e-04;8.66852495e-04;6.40018040e+04;3.22438125e+02;4.52488855e+07;1.56245596e-08;6.20274045e-10;2.20999918e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999634e-01;9.99986965e-01;9.99650030e-01;9.93592217e-01;9.34510630e-01;7.92705899e-01;4.99604325e-01;4.31253735e-04;1.78857709e-05;4.31253735e-04;4.99604325e-01;7.92705899e-01;9.34510630e-01;9.93592217e-01;9.99650030e-01;9.99986965e-01;9.99999634e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52205983e-01;2.25489390e-04;8.67349492e-04;6.43955410e+04;3.26597433e+02;4.52123306e+07;1.55290255e-08;6.12374684e-10;2.21178600e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999631e-01;9.99986884e-01;9.99648602e-01;9.93578963e-01;9.34487870e-01;7.92621218e-01;4.98780062e-01;4.30902666e-04;1.78773042e-05;4.30902666e-04;4.98780062e-01;7.92621218e-01;9.34487870e-01;9.93578963e-01;9.99648602e-01;9.99986884e-01;9.99999631e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52210671e-01;2.25443309e-04;8.67848622e-04;6.47949934e+04;3.30843027e+02;4.51755248e+07;1.54332912e-08;6.04516293e-10;2.21358801e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999628e-01;9.99986803e-01;9.99647171e-01;9.93565709e-01;9.34465094e-01;7.92536314e-01;4.97950687e-01;4.30549168e-04;1.78688699e-05;4.30549168e-04;4.97950687e-01;7.92536314e-01;9.34465094e-01;9.93565709e-01;9.99647171e-01;9.99986803e-01;9.99999628e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52215416e-01;2.25397587e-04;8.68349909e-04;6.52002894e+04;3.35177391e+02;4.51384644e+07;1.53373552e-08;5.96698959e-10;2.21540545e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999625e-01;9.99986721e-01;9.99645737e-01;9.93552455e-01;9.34442304e-01;7.92451187e-01;4.97116123e-01;4.30193205e-04;1.78604657e-05;4.30193205e-04;4.97116123e-01;7.92451187e-01;9.34442304e-01;9.93552455e-01;9.99645737e-01;9.99986721e-01;9.99999625e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52220221e-01;2.25352232e-04;8.68853379e-04;6.56115612e+04;3.39603104e+02;4.51011455e+07;1.52412164e-08;5.88922768e-10;2.21723858e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999622e-01;9.99986640e-01;9.99644301e-01;9.93539202e-01;9.34419498e-01;7.92365836e-01;4.96276295e-01;4.29834740e-04;1.78520897e-05;4.29834740e-04;4.96276295e-01;7.92365836e-01;9.34419498e-01;9.93539202e-01;9.99644301e-01;9.99986640e-01;9.99999622e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52225087e-01;2.25307253e-04;8.69359056e-04;6.60289449e+04;3.44122842e+02;4.50635643e+07;1.51448732e-08;5.81187808e-10;2.21908767e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999619e-01;9.99986557e-01;9.99642862e-01;9.93525950e-01;9.34396678e-01;7.92280259e-01;4.95431124e-01;4.29473732e-04;1.78437398e-05;4.29473732e-04;4.95431124e-01;7.92280259e-01;9.34396678e-01;9.93525950e-01;9.99642862e-01;9.99986557e-01;9.99999619e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52230014e-01;2.25262659e-04;8.69866966e-04;6.64525810e+04;3.48739379e+02;4.50257165e+07;1.50483244e-08;5.73494168e-10;2.22095300e-08
7;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999616e-01;9.99986475e-01;9.99641421e-01;9.93512698e-01;9.34373842e-01;7.92194454e-01;4.94580531e-01;4.29110144e-04;1.78354139e-05;4.29110144e-04;4.94580531e-01;7.92194454e-01;9.34373842e-01;9.93512698e-01;9.99641421e-01;9.99986475e-01;9.99999616e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;-5.52235004e-01;2.25218458e-04;8.70377135e-04;6.68826145e+04;3.53455596e+02;4.49875982e+07;1.49515686e-08;5.65841939e-10;2.22283483e-08
