A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 3
delta = 0.001
dt_max = 6.42e-6
duration = 5e-5
l = 1.5e-06
m = 12
t_grid = 500000
t_skip = 1
tol_energy = 2e-7
tol_phi = 2e-4
tol_stability = 1
width = 1.6e-5
x_grid = 32
x_skip = 32
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 0.00000000e+00

7;1;1;1;-1.90209246e-01;1.46367027e-04;7.31353043e-04;2.10026228e+05;3.49997125e+03;5.51288765e+07;9.52262021e-10;1.00000000e-10;1.81393140e-08
7;1;1;1;-1.90258201e-01;1.46804934e-04;7.32558345e-04;2.15944784e+05;3.69626701e+03;5.49370613e+07;9.26162682e-10;1.00000000e-10;1.82026482e-08
7;1;1;1;-1.90309940e-01;1.47259276e-04;7.33781594e-04;2.22253608e+05;3.91103905e+03;5.47394543e+07;8.99872907e-10;1.00000000e-10;1.82683590e-08
7;1;1;1;-1.90364733e-01;1.47731210e-04;7.35023681e-04;2.28993999e+05;4.14677660e+03;5.45356740e+07;8.73385333e-10;1.00000000e-10;1.83366213e-08
7;1;1;1;-1.90422887e-01;1.48222021e-04;7.36285574e-04;2.36213394e+05;4.40641257e+03;5.43252999e+07;8.46692037e-10;1.00000000e-10;1.84076296e-08
7;1;1;1;-1.90484757e-01;1.48733139e-04;7.37568332e-04;2.43966563e+05;4.69342348e+03;5.41078662e+07;8.19784473e-10;1.00000000e-10;1.84816011e-08
7;1;1;1;-1.90550748e-01;1.49266165e-04;7.38873114e-04;2.52317093e+05;5.01195680e+03;5.38828551e+07;7.92653394e-10;1.00000000e-10;1.85587790e-08
7;1;1;1;-1.90621330e-01;1.49822897e-04;7.40201192e-04;2.61339257e+05;5.36699502e+03;5.36496895e+07;7.65288775e-10;1.00000000e-10;1.86394369e-08
7;1;1;1;-1.90697052e-01;1.50405365e-04;7.41553972e-04;2.71120376e+05;5.76456893e+03;5.34077224e+07;7.37679709e-10;1.00000000e-10;1.87238840e-08
7;1;1;1;-1.90778556e-01;1.51015872e-04;7.42933010e-04;2.81763838e+05;6.21203799e+03;5.31562261e+07;7.09814296e-10;1.00000000e-10;1.88124717e-08
7;1;1;1;-1.90866600e-01;1.51657045e-04;7.44340038e-04;2.93393007e+05;6.71846322e+03;5.28943772e+07;6.81679505e-10;1.00000000e-10;1.89056012e-08
7;1;1;1;-1.90962089e-01;1.52331901e-04;7.45776991e-04;3.06156336e+05;7.29510940e+03;5.26212401e+07;6.53261019e-10;1.00000000e-10;1.90037331e-08
7;1;1;1;-1.91066109e-01;1.53043926e-04;7.47246047e-04;3.20234133e+05;7.95613115e+03;5.23357441e+07;6.24543043e-10;1.00000000e-10;1.91074001e-08
7;1;1;1;-1.91179976e-01;1.53797180e-04;7.48749664e-04;3.35847667e+05;8.71952432e+03;5.20366575e+07;5.95508082e-10;1.00000000e-10;1.92172220e-08
7;1;1;1;-1.91305304e-01;1.54596431e-04;7.50290642e-04;3.53271591e+05;9.60846801e+03;5.17225523e+07;5.66136664e-10;1.00000000e-10;1.93339260e-08
7;1;1;1;-1.91444098e-01;1.55447328e-04;7.51872188e-04;3.72851201e+05;1.06532532e+04;5.13917605e+07;5.36407016e-10;1.00000000e-10;1.94583721e-08
7;1;1;1;-1.91598878e-01;1.56356632e-04;7.53498006e-04;3.95026878e+05;1.18941132e+04;5.10423167e+07;5.06294663e-10;1.00000000e-10;1.95915872e-08
7;1;1;1;-1.91772863e-01;1.57332534e-04;7.55172412e-04;4.20369481e+05;1.33854743e+04;5.06718828e+07;4.75771932e-10;1.00000000e-10;1.97348104e-08
7;1;1;1;-1.91970235e-01;1.58385086e-04;7.56900483e-04;4.49632857e+05;1.52025139e+04;5.02776472e+07;4.44807351e-10;1.00000000e-10;1.98895544e-08
7;1;1;1;-1.92196545e-01;1.59526814e-04;7.58688263e-04;4.83834023e+05;1.74515837e+04;4.98561864e+07;4.13364895e-10;1.00000000e-10;2.00576914e-08
7;1;1;1;-1.92459325e-01;1.60773599e-04;7.60543038e-04;5.24379642e+05;2.02873626e+04;4.94032739e+07;3.81403060e-10;1.00000000e-10;2.02415735e-08
7;1;1;1;-1.92769089e-01;1.62146001e-04;7.62473723e-04;5.73273340e+05;2.39422451e+04;4.89136061e+07;3.48873715e-10;1.00000000e-10;2.04442093e-08
7;1;1;1;-1.93141005e-01;1.63671288e-04;7.64491413e-04;6.33471221e+05;2.87791381e+04;4.83804014e+07;3.15720736e-10;1.00000000e-10;2.06695267e-08
7;1;1;1;-1.93597855e-01;1.65386713e-04;7.66610206e-04;7.09525687e+05;3.53918464e+04;4.77947928e+07;2.81878449e-10;1.00000000e-10;2.09227814e-08
7;1;1;1;-1.94175614e-01;1.67345044e-04;7.68848441e-04;8.08831874e+05;4.48096031e+04;4.71448718e+07;2.47270176e-10;1.00000000e-10;2.12112147e-08
7;1;1;1;-1.94934852e-01;1.69624520e-04;7.71230675e-04;9.44252129e+05;5.89513010e+04;4.64141136e+07;2.11807836e-10;1.00000000e-10;2.15451707e-08
7;1;1;1;-1.95986568e-01;1.72348224e-04;7.73790932e-04;1.14027851e+06;8.17525058e+04;4.55786273e+07;1.75395746e-10;1.00000000e-10;2.19401079e-08
7;1;1;1;-1.97559575e-01;1.75725889e-04;7.76578250e-04;1.44980721e+06;1.22409498e+05;4.46019982e+07;1.37949376e-10;1.00000000e-10;2.24205202e-08
7;1;1;1;-2.00215616e-01;1.80157880e-04;7.79666204e-04;2.01066082e+06;2.06915719e+05;4.34246433e+07;1.00000000e-10;1.00000000e-10;2.30283987e-08
7;1;1;1;-2.05796687e-01;1.86553977e-04;7.83165702e-04;3.31352875e+06;4.35248060e+05;7.26620576e+07;1.00000000e-10;1.00000000e-10;1.37623408e-08
7;1;1;1;-2.25207363e-01;1.97712278e-04;7.87186195e-04;8.66787589e+06;1.51527323e+06;2.46257446e+08;1.00000000e-10;1.00000000e-10;4.06079092e-09
5;1;1;1;-2.54481776e-01;2.05424405e-04;7.88788816e-04;1.78741005e+07;9.14534308e+06;6.20594925e+08;1.00000000e-10;1.00000000e-10;1.61135704e-09
4;1;1;1;-3.18453038e-01;2.13709553e-04;7.89785101e-04;3.78756283e+07;3.99762383e+07;1.65614925e+09;1.00000000e-10;1.00000000e-10;6.03810316e-10
2;1;1;1;-3.74926280e-01;2.18234883e-04;7.90096702e-04;5.12473418e+07;1.41171012e+08;2.55282782e+09;1.00000000e-10;1.00000000e-10;3.91722463e-10
1;1;1;1;-4.21375735e-01;2.21349465e-04;7.90240471e-04;5.65187113e+07;2.32230984e+08;3.10244981e+09;1.00000000e-10;1.00000000e-10;3.22325924e-10
1;1;1;1;-4.73853136e-01;2.24833942e-04;7.90347883e-04;5.28458528e+07;2.62369043e+08;3.32135651e+09;1.00000000e-10;1.00000000e-10;3.01081801e-10
1;1;1;1;-5.14804893e-01;2.28138860e-04;7.90409696e-04;3.86263969e+07;2.04741950e+08;2.95050233e+09;1.00000000e-10;1.00000000e-10;3.38925338e-10
1;1;1;1;-5.35210106e-01;2.30583014e-04;7.90437643e-04;2.46013994e+07;1.02013706e+08;2.36051336e+09;1.00000000e-10;1.00000000e-10;4.23636663e-10
2;1;1;1;-5.48524644e-01;2.33731002e-04;7.90460362e-04;8.74267585e+06;3.32784177e+07;1.38972202e+09;1.00000000e-10;1.00000000e-10;7.19568366e-10
2;1;1;1;-5.50469975e-01;2.34858322e-04;7.90471134e-04;4.76686358e+06;4.86048436e+06;1.02015992e+09;1.00000000e-10;1.00000000e-10;9.80238467e-10
2;1;1;1;-5.51090456e-01;2.35474465e-04;7.90480589e-04;3.07798575e+06;1.54963722e+06;8.17305006e+08;1.00000000e-10;1.00000000e-10;1.22353343e-09
3;1;1;1;-5.51544884e-01;2.36271382e-04;7.90498734e-04;1.42861492e+06;5.67016412e+05;5.55351517e+08;1.39995738e-10;1.00000000e-10;1.80066133e-09
4;1;1;1;-5.51717653e-01;2.37010417e-04;7.90534345e-04;4.50000961e+05;1.07496577e+05;3.13049914e+08;4.44443496e-10;1.00000000e-10;3.19437877e-09
4;1;1;1;-5.51739338e-01;2.37239815e-04;7.90569858e-04;2.53579754e+05;1.33872442e+04;2.36996108e+08;7.88706500e-10;1.00000000e-10;4.21947858e-09
4;1;1;1;-5.51746929e-01;2.37366633e-04;7.90605380e-04;1.66642127e+05;4.64318721e+03;1.94204296e+08;1.20017671e-09;1.00000000e-10;5.14921667e-09
5;1;1;1;-5.51753062e-01;2.37529293e-04;7.90676446e-04;7.84718340e+04;1.84334087e+03;1.38036794e+08;2.54868518e-09;1.08498652e-10;7.24444526e-09
5;1;1;1;-5.51754881e-01;2.37599374e-04;7.90747561e-04;4.72322281e+04;5.24502348e+02;1.11617462e+08;4.23439689e-09;3.81313832e-10;8.95917162e-09
6;1;1;1;-5.51756520e-01;2.37673469e-04;7.90889869e-04;3.10705034e+04;2.22259133e+02;7.98396855e+07;6.43697327e-09;8.99850536e-10;1.25250994e-08
6;1;1;1;-5.51757305e-01;2.37685905e-04;7.91032328e-04;3.11047827e+04;9.84792028e+01;6.74891893e+07;6.42987935e-09;2.03088565e-09;1.48171879e-08
6;1;1;1;-5.51757939e-01;2.37679308e-04;7.91174925e-04;3.11380805e+04;7.77998441e+01;6.09509464e+07;6.42300350e-09;2.57069924e-09;1.64066361e-08
7;1;1;1;-5.51759100e-01;2.37647997e-04;7.91460373e-04;3.12039333e+04;7.08337058e+01;5.32382157e+07;6.40944839e-09;2.82351456e-09;1.87834995e-08
7;1;1;1;-5.51760191e-01;2.37596999e-04;7.91746351e-04;3.12691255e+04;6.68564667e+01;5.11456494e+07;6.39608550e-09;2.99148325e-09;1.95520051e-08
7;1;1;1;-5.51761271e-01;2.37540309e-04;7.92032852e-04;3.13344436e+04;6.64424818e+01;5.04389489e+07;6.38275255e-09;3.01012236e-09;1.98259484e-08
7;1;1;1;-5.51762351e-01;2.37481295e-04;7.92319878e-04;3.14000645e+04;6.65901362e+01;5.01804445e+07;6.36941367e-09;3.00344783e-09;1.99280817e-08
7;1;1;1;-5.51763435e-01;2.37421138e-04;7.92607430e-04;3.14660454e+04;6.68876106e+01;5.00774259e+07;6.35605770e-09;2.99009037e-09;1.99690775e-08
7;1;1;1;-5.51764523e-01;2.37360323e-04;7.92895509e-04;3.15324082e+04;6.72314571e+01;5.00296416e+07;6.34268079e-09;2.97479794e-09;1.99881504e-08
7;1;1;1;-5.51765615e-01;2.37299076e-04;7.93184119e-04;3.15991628e+04;6.75901024e+01;5.00016567e+07;6.32928160e-09;2.95901312e-09;1.99993373e-08
7;1;1;1;-5.51766713e-01;2.37237520e-04;7.93473262e-04;3.16663150e+04;6.79534920e+01;4.99807974e+07;6.31585962e-09;2.94318944e-09;2.00076840e-08
7;1;1;1;-5.51767815e-01;2.37175727e-04;7.93762940e-04;3.17338689e+04;6.83186208e+01;4.99625064e+07;6.30241464e-09;2.92745956e-09;2.00150087e-08
7;1;1;1;-5.51768922e-01;2.37113746e-04;7.94053156e-04;3.18018283e+04;6.86848200e+01;4.99451384e+07;6.28894659e-09;2.91185156e-09;2.00219688e-08
7;1;1;1;-5.51770035e-01;2.37051613e-04;7.94343911e-04;3.18701969e+04;6.90521568e+01;4.99280964e+07;6.27545542e-09;2.89636138e-09;2.00288029e-08
7;1;1;1;-5.51771153e-01;2.36989354e-04;7.94635209e-04;3.19389782e+04;6.94208939e+01;4.99111616e+07;6.26194110e-09;2.88097702e-09;2.00355986e-08
7;1;1;1;-5.51772275e-01;2.36926990e-04;7.94927052e-04;3.20081757e+04;6.97913141e+01;4.98942525e+07;6.24840359e-09;2.86568612e-09;2.00423887e-08
7;1;1;1;-5.51773403e-01;2.36864538e-04;7.95219443e-04;3.20777932e+04;7.01636712e+01;4.98773372e+07;6.23484287e-09;2.85047798e-09;2.00491858e-08
7;1;1;1;-5.51774537e-01;2.36802010e-04;7.95512384e-04;3.21478342e+04;7.05381807e+01;4.98604024e+07;6.22125891e-09;2.83534389e-09;2.00559954e-08
7;1;1;1;-5.51775675e-01;2.36739417e-04;7.95805877e-04;3.22183025e+04;7.09150242e+01;4.98434419e+07;6.20765169e-09;2.82027683e-09;2.00628200e-08
7;1;1;1;-5.51776819e-01;2.36676769e-04;7.96099926e-04;3.22892019e+04;7.12943548e+01;4.98264520e+07;6.19402117e-09;2.80527120e-09;2.00696610e-08
7;1;1;1;-5.51777969e-01;2.36614073e-04;7.96394533e-04;3.23605360e+04;7.16763035e+01;4.98094303e+07;6.18036734e-09;2.79032247e-09;2.00765195e-08
7;1;1;1;-5.51779123e-01;2.36551335e-04;7.96689700e-04;3.24323088e+04;7.20609840e+01;4.97923752e+07;6.16669017e-09;2.77542699e-09;2.00833962e-08
7;1;1;1;-5.51780284e-01;2.36488562e-04;7.96985430e-04;3.25045242e+04;7.24484963e+01;4.97752851e+07;6.15298962e-09;2.76058180e-09;2.00902918e-08
7;1;1;1;-5.51781450e-01;2.36425756e-04;7.97281726e-04;3.25771860e+04;7.28389297e+01;4.97581587e+07;6.13926568e-09;2.74578444e-09;2.00972067e-08
7;1;1;1;-5.51782621e-01;2.36362924e-04;7.97578591e-04;3.26502983e+04;7.32323652e+01;4.97409951e+07;6.12551831e-09;2.73103292e-09;2.01041414e-08
7;1;1;1;-5.51783798e-01;2.36300067e-04;7.97876027e-04;3.27238651e+04;7.36288773e+01;4.97237932e+07;6.11174748e-09;2.71632554e-09;2.01110964e-08
7;1;1;1;-5.51784981e-01;2.36237190e-04;7.98174036e-04;3.27978904e+04;7.40285350e+01;4.97065521e+07;6.09795318e-09;2.70166092e-09;2.01180721e-08
7;1;1;1;-5.51786169e-01;2.36174294e-04;7.98472623e-04;3.28723784e+04;7.44314035e+01;4.96892710e+07;6.08413536e-09;2.68703787e-09;2.01250688e-08
7;1;1;1;-5.51787363e-01;2.36111383e-04;7.98771788e-04;3.29473333e+04;7.48375442e+01;4.96719493e+07;6.07029401e-09;2.67245541e-09;2.01320869e-08
7;1;1;1;-5.51788563e-01;2.36048458e-04;7.99071536e-04;3.30227593e+04;7.52470165e+01;4.96545863e+07;6.05642909e-09;2.65791269e-09;2.01391266e-08
7;1;1;1;-5.51789769e-01;2.35985522e-04;7.99371869e-04;3.30986607e+04;7.56598774e+01;4.96371812e+07;6.04254057e-09;2.64340899e-09;2.01461883e-08
7;1;1;1;-5.51790981e-01;2.35922576e-04;7.99672790e-04;3.31750418e+04;7.60761823e+01;4.96197336e+07;6.02862843e-09;2.62894370e-09;2.01532723e-08
7;1;1;1;-5.51792199e-01;2.35859622e-04;7.99974302e-04;3.32519070e+04;7.64959854e+01;4.96022428e+07;6.01469264e-09;2.61451629e-09;2.01603787e-08
7;1;1;1;-5.51793422e-01;2.35796661e-04;8.00276407e-04;3.33292607e+04;7.69193402e+01;4.95847084e+07;6.00073316e-09;2.60012631e-09;2.01675079e-08
7;1;1;1;-5.51794652e-01;2.35733695e-04;8.00579108e-04;3.34071075e+04;7.73462992e+01;4.95671297e+07;5.98674997e-09;2.58577336e-09;2.01746602e-08
7;1;1;1;-5.51795888e-01;2.35670725e-04;8.00882409e-04;3.34854520e+04;7.77769147e+01;4.95495064e+07;5.97274304e-09;2.57145711e-09;2.01818357e-08
7;1;1;1;-5.51797130e-01;2.35607752e-04;8.01186313e-04;3.35642986e+04;7.82112385e+01;4.95318379e+07;5.95871233e-09;2.55717725e-09;2.01890348e-08
7;1;1;1;-5.51798378e-01;2.35544777e-04;8.01490822e-04;3.36436522e+04;7.86493224e+01;4.95141239e+07;5.94465782e-09;2.54293354e-09;2.01962576e-08
7;1;1;1;-5.51799633e-01;2.35481801e-04;8.01795939e-04;3.37235174e+04;7.90912182e+01;4.94963637e+07;5.93057947e-09;2.52872575e-09;2.02035044e-08
7;1;1;1;-5.51800894e-01;2.35418825e-04;8.02101667e-04;3.38038990e+04;7.95369777e+01;4.94785570e+07;5.91647726e-09;2.51455368e-09;2.02107753e-08
7;1;1;1;-5.51802161e-01;2.35355850e-04;8.02408010e-04;3.38848020e+04;7.99866530e+01;4.94607034e+07;5.90235115e-09;2.50041716e-09;2.02180707e-08
