A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 1
delta = 0.001
dt_max = 6.42e-6
duration = 5e-5
l = 1.5e-06
m = 12
t_grid = 500000
t_skip = 1
tol_energy = 2e-7
tol_phi = 5e-4
tol_stability = 1
width = 1.6e-5
x_grid = 32
x_skip = 32
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 0.00000000e+00

0;1;1;1;-7.12449319e-03;4.35396234e-05;5.56547679e-04;5.83984482e+04;inf;5.06775474e+05;8.56187134e-09;1.00000000e-10;1.97326045e-06
0;1;1;1;-7.12452796e-03;4.35404802e-05;5.56552652e-04;5.84013972e+04;2.89390113e+02;5.06803654e+05;8.56143901e-09;6.91108615e-10;1.97315073e-06
0;1;1;1;-7.12456273e-03;4.35413372e-05;5.56557626e-04;5.84043465e+04;2.89413871e+02;5.06831837e+05;8.56100667e-09;6.91051881e-10;1.97304101e-06
1;1;1;1;-7.12463228e-03;4.35430512e-05;5.56567573e-04;5.84102459e+04;2.89443576e+02;5.06888212e+05;8.56014202e-09;6.90980960e-10;1.97282157e-06
2;1;1;1;-7.12477140e-03;4.35464796e-05;5.56587469e-04;5.84220477e+04;2.89503000e+02;5.07000996e+05;8.55841278e-09;6.90839129e-10;1.97238271e-06
3;1;1;1;-7.12504975e-03;4.35533382e-05;5.56627264e-04;5.84456642e+04;2.89621902e+02;5.07226702e+05;8.55495454e-09;6.90555509e-10;1.97150504e-06
4;1;1;1;-7.12560686e-03;4.35670627e-05;5.56706871e-04;5.84929476e+04;2.89859929e+02;5.07678666e+05;8.54803904e-09;6.89988438e-10;1.96974990e-06
5;1;1;1;-7.12672270e-03;4.35945407e-05;5.56866149e-04;5.85877174e+04;2.90336875e+02;5.08584807e+05;8.53421199e-09;6.88854973e-10;1.96624041e-06
6;1;1;1;-7.12896087e-03;4.36496131e-05;5.57184966e-04;5.87780724e+04;2.91294344e+02;5.10405994e+05;8.50657362e-09;6.86590744e-10;1.95922464e-06
6;1;1;1;-7.13120970e-03;4.37048902e-05;5.57504367e-04;5.89697263e+04;2.92835702e+02;5.12241132e+05;8.47892692e-09;6.82976832e-10;1.95220559e-06
6;1;1;1;-7.13346927e-03;4.37603734e-05;5.57824357e-04;5.91626931e+04;2.94390440e+02;5.14090380e+05;8.45127181e-09;6.79369887e-10;1.94518326e-06
6;1;1;1;-7.13573967e-03;4.38160643e-05;5.58144936e-04;5.93569867e+04;2.95958725e+02;5.15953902e+05;8.42360820e-09;6.75769907e-10;1.93815765e-06
6;1;1;1;-7.13802101e-03;4.38719641e-05;5.58466108e-04;5.95526214e+04;2.97540725e+02;5.17831864e+05;8.39593603e-09;6.72176892e-10;1.93112875e-06
6;1;1;1;-7.14031336e-03;4.39280744e-05;5.58787875e-04;5.97496118e+04;2.99136614e+02;5.19724434e+05;8.36825520e-09;6.68590839e-10;1.92409657e-06
6;1;1;1;-7.14261682e-03;4.39843965e-05;5.59110240e-04;5.99479725e+04;3.00746567e+02;5.21631784e+05;8.34056564e-09;6.65011748e-10;1.91706110e-06
6;1;1;1;-7.14493150e-03;4.40409321e-05;5.59433205e-04;6.01477185e+04;3.02370761e+02;5.23554085e+05;8.31286726e-09;6.61439616e-10;1.91002234e-06
6;1;1;1;-7.14725747e-03;4.40976825e-05;5.59756774e-04;6.03488648e+04;3.04009378e+02;5.25491516e+05;8.28515998e-09;6.57874442e-10;1.90298029e-06
6;1;1;1;-7.14959486e-03;4.41546493e-05;5.60080947e-04;6.05514269e+04;3.05662602e+02;5.27444255e+05;8.25744372e-09;6.54316224e-10;1.89593496e-06
6;1;1;1;-7.15194374e-03;4.42118339e-05;5.60405729e-04;6.07554204e+04;3.07330621e+02;5.29412483e+05;8.22971839e-09;6.50764962e-10;1.88888633e-06
6;1;1;1;-7.15430422e-03;4.42692380e-05;5.60731122e-04;6.09608609e+04;3.09013625e+02;5.31396386e+05;8.20198390e-09;6.47220653e-10;1.88183440e-06
6;1;1;1;-7.15667641e-03;4.43268632e-05;5.61057128e-04;6.11677648e+04;3.10711807e+02;5.33396152e+05;8.17424017e-09;6.43683296e-10;1.87477918e-06
