A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 0
delta = 0.001
dt_max = 6.42e-6
duration = 5e-5
l = 1.5e-06
m = 12
t_grid = 500000
t_skip = 256
tol_energy = 2e-7
tol_phi = 1e-4
tol_stability = 1
width = 1.6e-5
x_grid = 32
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 0.00000000e+00

8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999958e-01;9.99990576e-01;9.98771524e-01;9.42486161e-01;8.15054642e-01;6.58385088e-01;5.23429321e-01;4.65346793e-01;5.23429321e-01;6.58385088e-01;8.15054642e-01;9.42486161e-01;9.98771524e-01;9.99990576e-01;9.99999958e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.34605868e-03;4.87243498e-05;5.84124409e-04;7.91971726e+04;4.72987438e+02;7.13928835e+05;1.26267134e-09;4.22844211e-10;1.40069983e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999953e-01;9.99989966e-01;9.98744051e-01;9.42447613e-01;8.14971288e-01;6.57999030e-01;5.22199843e-01;4.63300763e-01;5.22199843e-01;6.57999030e-01;8.14971288e-01;9.42447613e-01;9.98744051e-01;9.99989966e-01;9.99999953e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.36016520e-03;4.90360719e-05;5.85630763e-04;8.06643011e+04;4.87109481e+02;7.29130824e+05;1.23970578e-09;4.10585315e-10;1.37149599e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999948e-01;9.99989343e-01;9.98716586e-01;9.42409043e-01;8.14887720e-01;6.57611304e-01;5.20957008e-01;4.61216424e-01;5.20957008e-01;6.57611304e-01;8.14887720e-01;9.42409043e-01;9.98716586e-01;9.99989343e-01;9.99999948e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.37466310e-03;4.93541924e-05;5.87151294e-04;8.21908700e+04;5.01962650e+02;7.45025214e+05;1.21668015e-09;3.98436019e-10;1.34223645e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999942e-01;9.99988707e-01;9.98689128e-01;9.42370451e-01;8.14803938e-01;6.57221895e-01;5.19700512e-01;4.59092206e-01;5.19700512e-01;6.57221895e-01;8.14803938e-01;9.42370451e-01;9.98689128e-01;9.99988707e-01;9.99999942e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.38957241e-03;4.96789694e-05;5.88686349e-04;8.37807267e+04;5.17603344e+02;7.61660386e+05;1.19359194e-09;3.86396267e-10;1.31292111e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999937e-01;9.99988058e-01;9.98661678e-01;9.42331837e-01;8.14719941e-01;6.56830787e-01;5.18430039e-01;4.56926437e-01;5.18430039e-01;6.56830787e-01;8.14719941e-01;9.42331837e-01;9.98661678e-01;9.99988058e-01;9.99999937e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.40491473e-03;5.00106778e-05;5.90236293e-04;8.54380655e+04;5.34093866e+02;7.79089333e+05;1.17043849e-09;3.74466012e-10;1.28354986e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999931e-01;9.99987396e-01;9.98634236e-01;9.42293200e-01;8.14635726e-01;6.56437964e-01;5.17145263e-01;4.54717332e-01;5.17145263e-01;6.56437964e-01;8.14635726e-01;9.42293200e-01;9.98634236e-01;9.99987396e-01;9.99999931e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.42071335e-03;5.03496103e-05;5.91801507e-04;8.71674679e+04;5.51503203e+02;7.97370226e+05;1.14721699e-09;3.62645219e-10;1.25412257e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999924e-01;9.99986721e-01;9.98606801e-01;9.42254541e-01;8.14551295e-01;6.56043410e-01;5.15845843e-01;4.52462982e-01;5.15845843e-01;6.56043410e-01;8.14551295e-01;9.42254541e-01;9.98606801e-01;9.99986721e-01;9.99999924e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.43699348e-03;5.06960797e-05;5.93382392e-04;8.89739488e+04;5.69907948e+02;8.16567061e+05;1.12392449e-09;3.50933867e-10;1.22463916e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999917e-01;9.99986032e-01;9.98579374e-01;9.42215860e-01;8.14466645e-01;6.55647110e-01;5.14531429e-01;4.50161346e-01;5.14531429e-01;6.55647110e-01;8.14466645e-01;9.42215860e-01;9.98579374e-01;9.99986032e-01;9.99999917e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.45378243e-03;5.10504202e-05;5.94979369e-04;9.08630101e+04;5.89393365e+02;8.36750408e+05;1.10055786e-09;3.39331950e-10;1.19509951e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999910e-01;9.99985331e-01;9.98551954e-01;9.42177156e-01;8.14381776e-01;6.55249045e-01;5.13201654e-01;4.47810233e-01;5.13201654e-01;6.55249045e-01;8.14381776e-01;9.42177156e-01;9.98551954e-01;9.99985331e-01;9.99999910e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.47110986e-03;5.14129900e-05;5.96592881e-04;9.28407015e+04;6.10054643e+02;8.57998274e+05;1.07711379e-09;3.27839485e-10;1.16550351e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999903e-01;9.99984617e-01;9.98524541e-01;9.42138429e-01;8.14296686e-01;6.54849200e-01;5.11856139e-01;4.45407291e-01;5.11856139e-01;6.54849200e-01;8.14296686e-01;9.42138429e-01;9.98524541e-01;9.99984617e-01;9.99999903e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.48900807e-03;5.17841733e-05;5.98223394e-04;9.49136916e+04;6.31998377e+02;8.80397115e+05;1.05358877e-09;3.16456509e-10;1.13585106e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999895e-01;9.99983890e-01;9.98497136e-01;9.42099679e-01;8.14211375e-01;6.54447556e-01;5.10494490e-01;4.42949988e-01;5.10494490e-01;6.54447556e-01;8.14211375e-01;9.42099679e-01;9.98497136e-01;9.99983890e-01;9.99999895e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;-7.50751231e-03;5.21643833e-05;5.99871402e-04;9.70893503e+04;6.55344307e+02;9.04043003e+05;1.02997908e-09;3.05183089e-10;1.10614207e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999887e-01;9.99983149e-01;9.98469738e-01;9.42060906e-01;8.14125842e-01;6.54044097e-01;5.09116296e-01;4.40435594e-01;5.09116296e-01;6.54044097e-01;8.14125842e-01;9.42060906e-01;9.98469738e-01;9.99983149e-01;9.99999887e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.52666115e-03;5.25540651e-05;6.01537425e-04;9.93758442e+04;6.80227394e+02;9.29043010e+05;1.00628076e-09;2.94019326e-10;1.07637643e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999879e-01;9.99982396e-01;9.98442348e-01;9.42022111e-01;8.14040085e-01;6.53638803e-01;5.07721130e-01;4.37861157e-01;5.07721130e-01;6.53638803e-01;8.14040085e-01;9.42022111e-01;9.98442348e-01;9.99982396e-01;9.99999879e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.54649687e-03;5.29536995e-05;6.03222014e-04;1.01782249e+05;7.06800295e+02;9.55516822e+05;9.82489587e-10;2.82965360e-10;1.04655405e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999870e-01;9.99981630e-01;9.98414965e-01;9.41983292e-01;8.13954105e-01;6.53231658e-01;5.06308546e-01;4.35223481e-01;5.06308546e-01;6.53231658e-01;8.13954105e-01;9.41983292e-01;9.98414965e-01;9.99981630e-01;9.99999870e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.56706603e-03;5.33638064e-05;6.04925753e-04;1.04318682e+05;7.35236325e+02;9.83598655e+05;9.58601069e-10;2.72021380e-10;1.01667483e-06
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999861e-01;9.99980851e-01;9.98387589e-01;9.41944450e-01;8.13867898e-01;6.52822641e-01;5.04878082e-01;4.32519095e-01;5.04878082e-01;6.52822641e-01;8.13867898e-01;9.41944450e-01;9.98387589e-01;9.99980851e-01;9.99999861e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.58842000e-03;5.37849503e-05;6.06649265e-04;1.06996456e+05;7.65733042e+02;1.01343953e+06;9.34610399e-10;2.61187632e-10;9.86738696e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999851e-01;9.99980060e-01;9.98360220e-01;9.41905585e-01;8.13781466e-01;6.52411735e-01;5.03429254e-01;4.29744224e-01;5.03429254e-01;6.52411735e-01;8.13781466e-01;9.41905585e-01;9.98360220e-01;9.99980060e-01;9.99999851e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.61061563e-03;5.42177446e-05;6.08393210e-04;1.09828264e+05;7.98516581e+02;1.04520998e+06;9.10512432e-10;2.50464430e-10;9.56745550e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999841e-01;9.99979255e-01;9.98332859e-01;9.41866696e-01;8.13694806e-01;6.51998919e-01;5.01961557e-01;4.26894744e-01;5.01961557e-01;6.51998919e-01;8.13694806e-01;9.41866696e-01;9.98332859e-01;9.99979255e-01;9.99999841e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.63371611e-03;5.46628588e-05;6.10158294e-04;1.12828403e+05;8.33846951e+02;1.07910333e+06;8.86301651e-10;2.39852169e-10;9.26695315e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999831e-01;9.99978438e-01;9.98305505e-01;9.41827784e-01;8.13607918e-01;6.51584174e-01;5.00474466e-01;4.23966145e-01;5.00474466e-01;6.51584174e-01;8.13607918e-01;9.41827784e-01;9.98305505e-01;9.99978438e-01;9.99999831e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.65779189e-03;5.51210249e-05;6.11945272e-04;1.16013033e+05;8.72024538e+02;1.11533959e+06;8.61972119e-10;2.29351344e-10;8.96587917e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999820e-01;9.99977607e-01;9.98278158e-01;9.41788848e-01;8.13520800e-01;6.51167480e-01;4.98967429e-01;4.20953475e-01;4.98967429e-01;6.51167480e-01;8.13520800e-01;9.41788848e-01;9.98278158e-01;9.99977607e-01;9.99999820e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.68292185e-03;5.55930462e-05;6.13754953e-04;1.19400498e+05;9.13398142e+02;1.15417027e+06;8.37517444e-10;2.18962565e-10;8.66423287e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999809e-01;9.99976764e-01;9.98250819e-01;9.41749889e-01;8.13433452e-01;6.50748815e-01;4.97439871e-01;4.17851281e-01;4.97439871e-01;6.50748815e-01;8.13433452e-01;9.41749889e-01;9.98250819e-01;9.99976764e-01;9.99999809e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.70919464e-03;5.60798070e-05;6.15588206e-04;1.23011713e+05;9.58374986e+02;1.19588420e+06;8.12930717e-10;2.08686582e-10;8.36201363e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999797e-01;9.99975908e-01;9.98223486e-01;9.41710906e-01;8.13345872e-01;6.50328160e-01;4.95891189e-01;4.14653536e-01;4.95891189e-01;6.50328160e-01;8.13345872e-01;9.41710906e-01;9.98223486e-01;9.99975908e-01;9.99999797e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.73671041e-03;5.65822845e-05;6.17445969e-04;1.26870635e+05;1.00743328e+03;1.24081473e+06;7.88204456e-10;1.98524312e-10;8.05922091e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999785e-01;9.99975039e-01;9.98196161e-01;9.41671899e-01;8.13258059e-01;6.49905491e-01;4.94320751e-01;4.11353556e-01;4.94320751e-01;6.49905491e-01;8.13258059e-01;9.41671899e-01;9.98196161e-01;9.99975039e-01;9.99999785e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.76558279e-03;5.71015625e-05;6.19329256e-04;1.31004847e+05;1.06113813e+03;1.28934862e+06;7.63330533e-10;1.88476876e-10;7.75585427e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999999e-01;9.99999773e-01;9.99974158e-01;9.98168843e-01;9.41632868e-01;8.13170013e-01;6.49480788e-01;4.92727896e-01;4.07943897e-01;4.92727896e-01;6.49480788e-01;8.13170013e-01;9.41632868e-01;9.98168843e-01;9.99974158e-01;9.99999773e-01;9.99999999e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.79594143e-03;5.76388483e-05;6.21239165e-04;1.35446279e+05;1.12016181e+03;1.34193723e+06;7.38300092e-10;1.78545633e-10;7.45191336e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999998e-01;9.99999760e-01;9.99973264e-01;9.98141532e-01;9.41593813e-01;8.13081731e-01;6.49054028e-01;4.91111929e-01;4.04416231e-01;4.91111929e-01;6.49054028e-01;8.13081731e-01;9.41593813e-01;9.98141532e-01;9.99973264e-01;9.99999760e-01;9.99999998e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.82793507e-03;5.81954928e-05;6.23176895e-04;1.40232108e+05;1.18530997e+03;1.39911056e+06;7.13103452e-10;1.68732235e-10;7.14739800e-07
8;256;1;1;1;1;1;1;1;1.00000000e+00;9.99999998e-01;9.99999746e-01;9.99972357e-01;9.98114227e-01;9.41554734e-01;8.12993214e-01;6.48625187e-01;4.89472118e-01;4.00761202e-01;4.89472118e-01;6.48625187e-01;8.12993214e-01;9.41554734e-01;9.98114227e-01;9.99972357e-01;9.99999746e-01;9.99999998e-01;1.00000000e+00;1;1;1;1;1;1;1;-7.86173543e-03;5.87730149e-05;6.25143754e-04;1.45405903e+05;1.25755567e+03;1.46149513e+06;6.87729990e-10;1.59038685e-10;6.84230814e-07
