A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 400
x_skip = 4
t_grid = 204800
t_skip = 4096
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.82725425e-01;9.67274575e-01;9.54774575e-01;9.50000000e-01;9.54774575e-01;9.67274575e-01;9.82725425e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999992e-01;9.99999920e-01;9.99999338e-01;9.99995492e-01;9.99974829e-01;9.99884592e-01;9.99564159e-01;9.98637444e-01;9.96449382e-01;9.92220668e-01;9.85524373e-01;9.76877846e-01;9.67971211e-01;9.61199741e-01;9.58664839e-01;9.61199741e-01;9.67971211e-01;9.76877846e-01;9.85524373e-01;9.92220668e-01;9.96449382e-01;9.98637444e-01;9.99564159e-01;9.99884592e-01;9.99974829e-01;9.99995492e-01;9.99999338e-01;9.99999920e-01;9.99999992e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999991e-01;9.99999949e-01;9.99999745e-01;9.99998856e-01;9.99995377e-01;9.99983196e-01;9.99945006e-01;9.99837840e-01;9.99568709e-01;9.98963988e-01;9.97748849e-01;9.95567283e-01;9.92074485e-01;9.87105509e-01;9.80868770e-01;9.74061895e-01;9.67806720e-01;9.63371770e-01;9.61765264e-01;9.63371770e-01;9.67806720e-01;9.74061895e-01;9.80868770e-01;9.87105509e-01;9.92074485e-01;9.95567283e-01;9.97748849e-01;9.98963988e-01;9.99568709e-01;9.99837840e-01;9.99945006e-01;9.99983196e-01;9.99995377e-01;9.99998856e-01;9.99999745e-01;9.99999949e-01;9.99999991e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999987e-01;9.99999947e-01;9.99999798e-01;9.99999278e-01;9.99997601e-01;9.99992585e-01;9.99978685e-01;9.99942996e-01;9.99858124e-01;9.99671230e-01;9.99290313e-01;9.98572195e-01;9.97321055e-01;9.95309242e-01;9.92329539e-01;9.88277191e-01;9.83242420e-01;9.77577462e-01;9.71897741e-01;9.66992328e-01;9.63652592e-01;9.62466806e-01;9.63652592e-01;9.66992328e-01;9.71897741e-01;9.77577462e-01;9.83242420e-01;9.88277191e-01;9.92329539e-01;9.95309242e-01;9.97321055e-01;9.98572195e-01;9.99290313e-01;9.99671230e-01;9.99858124e-01;9.99942996e-01;9.99978685e-01;9.99992585e-01;9.99997601e-01;9.99999278e-01;9.99999798e-01;9.99999947e-01;9.99999987e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999991e-01;9.99999967e-01;9.99999891e-01;9.99999655e-01;9.99998965e-01;9.99997067e-01;9.99992138e-01;9.99980063e-01;9.99952165e-01;9.99891386e-01;9.99766572e-01;9.99525059e-01;9.99084944e-01;9.98330103e-01;9.97112730e-01;9.95268756e-01;9.92649789e-01;9.89170261e-01;9.84861125e-01;9.79914226e-01;9.74698142e-01;9.69730061e-01;9.65599699e-01;9.62857685e-01;9.61896273e-01;9.62857685e-01;9.65599699e-01;9.69730061e-01;9.74698142e-01;9.79914226e-01;9.84861125e-01;9.89170261e-01;9.92649789e-01;9.95268756e-01;9.97112730e-01;9.98330103e-01;9.99084944e-01;9.99525059e-01;9.99766572e-01;9.99891386e-01;9.99952165e-01;9.99980063e-01;9.99992138e-01;9.99997067e-01;9.99998965e-01;9.99999655e-01;9.99999891e-01;9.99999967e-01;9.99999991e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999995e-01;9.99999984e-01;9.99999950e-01;9.99999852e-01;9.99999586e-01;9.99998888e-01;9.99997147e-01;9.99993004e-01;9.99983600e-01;9.99963248e-01;9.99921255e-01;9.99838673e-01;9.99683931e-01;9.99407764e-01;9.98938555e-01;9.98180101e-01;9.97014563e-01;9.95313481e-01;9.92958671e-01;9.89872327e-01;9.86052001e-01;9.81602427e-01;9.76753856e-01;9.71857197e-01;9.67350464e-01;9.63698257e-01;9.61314520e-01;9.60485784e-01;9.61314520e-01;9.63698257e-01;9.67350464e-01;9.71857197e-01;9.76753856e-01;9.81602427e-01;9.86052001e-01;9.89872327e-01;9.92958671e-01;9.95313481e-01;9.97014563e-01;9.98180101e-01;9.98938555e-01;9.99407764e-01;9.99683931e-01;9.99838673e-01;9.99921255e-01;9.99963248e-01;9.99983600e-01;9.99993004e-01;9.99997147e-01;9.99998888e-01;9.99999586e-01;9.99999852e-01;9.99999950e-01;9.99999984e-01;9.99999995e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999993e-01;9.99999979e-01;9.99999940e-01;9.99999840e-01;9.99999586e-01;9.99998970e-01;9.99997533e-01;9.99994309e-01;9.99987364e-01;9.99972986e-01;9.99944397e-01;9.99889803e-01;9.99789706e-01;9.99613553e-01;9.99316112e-01;9.98834426e-01;9.98086686e-01;9.96974765e-01;9.95392132e-01;9.93238267e-01;9.90439286e-01;9.86972482e-01;9.82890329e-01;9.78337917e-01;9.73557535e-01;9.68875611e-01;9.64670544e-01;9.61324499e-01;9.59166974e-01;9.58421423e-01;9.59166974e-01;9.61324499e-01;9.64670544e-01;9.68875611e-01;9.73557535e-01;9.78337917e-01;9.82890329e-01;9.86972482e-01;9.90439286e-01;9.93238267e-01;9.95392132e-01;9.96974765e-01;9.98086686e-01;9.98834426e-01;9.99316112e-01;9.99613553e-01;9.99789706e-01;9.99889803e-01;9.99944397e-01;9.99972986e-01;9.99987364e-01;9.99994309e-01;9.99997533e-01;9.99998970e-01;9.99999586e-01;9.99999840e-01;9.99999940e-01;9.99999979e-01;9.99999993e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999991e-01;9.99999977e-01;9.99999939e-01;9.99999848e-01;9.99999629e-01;9.99999126e-01;9.99998007e-01;9.99995605e-01;9.99990621e-01;9.99980630e-01;9.99961288e-01;9.99925128e-01;9.99859861e-01;9.99746147e-01;9.99554962e-01;9.99244880e-01;9.98759908e-01;9.98028812e-01;9.96967091e-01;9.95482756e-01;9.93486666e-01;9.90907383e-01;9.87709263e-01;9.83911188e-01;9.79602209e-01;9.74949892e-01;9.70197627e-01;9.65648643e-01;9.61636906e-01;9.58488009e-01;9.56475982e-01;9.55783861e-01;9.56475982e-01;9.58488009e-01;9.61636906e-01;9.65648643e-01;9.70197627e-01;9.74949892e-01;9.79602209e-01;9.83911188e-01;9.87709263e-01;9.90907383e-01;9.93486666e-01;9.95482756e-01;9.96967091e-01;9.98028812e-01;9.98759908e-01;9.99244880e-01;9.99554962e-01;9.99746147e-01;9.99859861e-01;9.99925128e-01;9.99961288e-01;9.99980630e-01;9.99990621e-01;9.99995605e-01;9.99998007e-01;9.99999126e-01;9.99999629e-01;9.99999848e-01;9.99999939e-01;9.99999977e-01;9.99999991e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999991e-01;9.99999977e-01;9.99999944e-01;9.99999866e-01;9.99999689e-01;9.99999297e-01;9.99998458e-01;9.99996714e-01;9.99993197e-01;9.99986317e-01;9.99973264e-01;9.99949249e-01;9.99906409e-01;9.99832329e-01;9.99708172e-01;9.99506545e-01;9.99189368e-01;9.98706210e-01;9.97993791e-01;9.96977451e-01;9.95575420e-01;9.93706453e-01;9.91300911e-01;9.88314578e-01;9.84743631e-01;9.80638375e-01;9.76112849e-01;9.71347473e-01;9.66582517e-01;9.62101459e-01;9.58205039e-01;9.55178796e-01;9.53258689e-01;9.52600503e-01;9.53258689e-01;9.55178796e-01;9.58205039e-01;9.62101459e-01;9.66582517e-01;9.71347473e-01;9.76112849e-01;9.80638375e-01;9.84743631e-01;9.88314578e-01;9.91300911e-01;9.93706453e-01;9.95575420e-01;9.96977451e-01;9.97993791e-01;9.98706210e-01;9.99189368e-01;9.99506545e-01;9.99708172e-01;9.99832329e-01;9.99906409e-01;9.99949249e-01;9.99973264e-01;9.99986317e-01;9.99993197e-01;9.99996714e-01;9.99998458e-01;9.99999297e-01;9.99999689e-01;9.99999866e-01;9.99999944e-01;9.99999977e-01;9.99999991e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999980e-01;9.99999952e-01;9.99999889e-01;9.99999751e-01;9.99999456e-01;9.99998841e-01;9.99997595e-01;9.99995139e-01;9.99990425e-01;9.99981622e-01;9.99965627e-01;9.99937354e-01;9.99888747e-01;9.99807476e-01;9.99675353e-01;9.99466550e-01;9.99145854e-01;9.98667308e-01;9.97973762e-01;9.96997927e-01;9.95665554e-01;9.93901200e-01;9.91636708e-01;9.88822026e-01;9.85437390e-01;9.81505273e-01;9.77100114e-01;9.72353658e-01;9.67454010e-01;9.62637128e-01;9.58170471e-01;9.54329843e-01;9.51371820e-01;9.49505432e-01;9.48867439e-01;9.49505432e-01;9.51371820e-01;9.54329843e-01;9.58170471e-01;9.62637128e-01;9.67454010e-01;9.72353658e-01;9.77100114e-01;9.81505273e-01;9.85437390e-01;9.88822026e-01;9.91636708e-01;9.93901200e-01;9.95665554e-01;9.96997927e-01;9.97973762e-01;9.98667308e-01;9.99145854e-01;9.99466550e-01;9.99675353e-01;9.99807476e-01;9.99888747e-01;9.99937354e-01;9.99965627e-01;9.99981622e-01;9.99990425e-01;9.99995139e-01;9.99997595e-01;9.99998841e-01;9.99999456e-01;9.99999751e-01;9.99999889e-01;9.99999952e-01;9.99999980e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
