A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 50
x_skip = 1
t_grid = 12800
t_skip = 256
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.67274575e-01;9.50000000e-01;9.67274575e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999934e-01;9.99999138e-01;9.99990448e-01;9.99912571e-01;9.99362976e-01;9.96495745e-01;9.86538660e-01;9.67777377e-01;9.57483775e-01;9.67777377e-01;9.86538660e-01;9.96495745e-01;9.99362976e-01;9.99912571e-01;9.99990448e-01;9.99999138e-01;9.99999934e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999958e-01;9.99999631e-01;9.99997139e-01;9.99980514e-01;9.99885543e-01;9.99432238e-01;9.97685083e-01;9.92509033e-01;9.81603752e-01;9.67493862e-01;9.60621641e-01;9.67493862e-01;9.81603752e-01;9.92509033e-01;9.97685083e-01;9.99432238e-01;9.99885543e-01;9.99980514e-01;9.99997139e-01;9.99999631e-01;9.99999958e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999986e-01;9.99999898e-01;9.99999324e-01;9.99995947e-01;9.99978253e-01;9.99896735e-01;9.99571970e-01;9.98477127e-01;9.95442976e-01;9.88806425e-01;9.78048977e-01;9.66609266e-01;9.61507122e-01;9.66609266e-01;9.78048977e-01;9.88806425e-01;9.95442976e-01;9.98477127e-01;9.99571970e-01;9.99896735e-01;9.99978253e-01;9.99995947e-01;9.99999324e-01;9.99999898e-01;9.99999986e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999975e-01;9.99999850e-01;9.99999164e-01;9.99995737e-01;9.99980242e-01;9.99917489e-01;9.99692564e-01;9.98989634e-01;9.97110129e-01;9.92915792e-01;9.85367527e-01;9.74983870e-01;9.65191360e-01;9.61079785e-01;9.65191360e-01;9.74983870e-01;9.85367527e-01;9.92915792e-01;9.97110129e-01;9.98989634e-01;9.99692564e-01;9.99917489e-01;9.99980242e-01;9.99995737e-01;9.99999164e-01;9.99999850e-01;9.99999975e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999994e-01;9.99999968e-01;9.99999827e-01;9.99999148e-01;9.99996110e-01;9.99983684e-01;9.99937525e-01;9.99783187e-01;9.99323710e-01;9.98121811e-01;9.95404815e-01;9.90209388e-01;9.82051004e-01;9.72016659e-01;9.63284199e-01;9.59766987e-01;9.63284199e-01;9.72016659e-01;9.82051004e-01;9.90209388e-01;9.95404815e-01;9.98121811e-01;9.99323710e-01;9.99783187e-01;9.99937525e-01;9.99983684e-01;9.99996110e-01;9.99999148e-01;9.99999827e-01;9.99999968e-01;9.99999994e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999964e-01;9.99999827e-01;9.99999220e-01;9.99996718e-01;9.99987206e-01;9.99953991e-01;9.99848255e-01;9.99543875e-01;9.98759244e-01;9.96969256e-01;9.93407662e-01;9.87341305e-01;9.78724096e-01;9.68947560e-01;9.60911019e-01;9.57768301e-01;9.60911019e-01;9.68947560e-01;9.78724096e-01;9.87341305e-01;9.93407662e-01;9.96969256e-01;9.98759244e-01;9.99543875e-01;9.99848255e-01;9.99953991e-01;9.99987206e-01;9.99996718e-01;9.99999220e-01;9.99999827e-01;9.99999964e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999965e-01;9.99999841e-01;9.99999332e-01;9.99997362e-01;9.99990272e-01;9.99966644e-01;9.99894121e-01;9.99690418e-01;9.99170727e-01;9.97976994e-01;9.95534044e-01;9.91136809e-01;9.84289351e-01;9.75278834e-01;9.65657506e-01;9.58075820e-01;9.55174797e-01;9.58075820e-01;9.65657506e-01;9.75278834e-01;9.84289351e-01;9.91136809e-01;9.95534044e-01;9.97976994e-01;9.99170727e-01;9.99690418e-01;9.99894121e-01;9.99966644e-01;9.99990272e-01;9.99997362e-01;9.99999332e-01;9.99999841e-01;9.99999965e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999993e-01;9.99999967e-01;9.99999863e-01;9.99999453e-01;9.99997944e-01;9.99992747e-01;9.99976043e-01;9.99926195e-01;9.99788777e-01;9.99440870e-01;9.98637431e-01;9.96958351e-01;9.93812525e-01;9.88588833e-01;9.81013879e-01;9.71626532e-01;9.62062658e-01;9.54766396e-01;9.52020460e-01;9.54766396e-01;9.62062658e-01;9.71626532e-01;9.81013879e-01;9.88588833e-01;9.93812525e-01;9.96958351e-01;9.98637431e-01;9.99440870e-01;9.99788777e-01;9.99926195e-01;9.99976043e-01;9.99992747e-01;9.99997944e-01;9.99999453e-01;9.99999863e-01;9.99999967e-01;9.99999993e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999993e-01;9.99999972e-01;9.99999886e-01;9.99999565e-01;9.99998432e-01;9.99994662e-01;9.99982894e-01;9.99948550e-01;9.99855252e-01;9.99620431e-01;9.99075795e-01;9.97918916e-01;9.95684464e-01;9.91793140e-01;9.85744968e-01;9.77466956e-01;9.67690192e-01;9.58093821e-01;9.50956853e-01;9.48305436e-01;9.50956853e-01;9.58093821e-01;9.67690192e-01;9.77466956e-01;9.85744968e-01;9.91793140e-01;9.95684464e-01;9.97918916e-01;9.99075795e-01;9.99620431e-01;9.99855252e-01;9.99948550e-01;9.99982894e-01;9.99994662e-01;9.99998432e-01;9.99999565e-01;9.99999886e-01;9.99999972e-01;9.99999993e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
