A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 50
x_skip = 1
t_grid = 6400
t_skip = 128
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.67274575e-01;9.50000000e-01;9.67274575e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999937e-01;9.99999166e-01;9.99990631e-01;9.99913401e-01;9.99365048e-01;9.96496231e-01;9.86531991e-01;9.67778815e-01;9.57491912e-01;9.67778815e-01;9.86531991e-01;9.96496231e-01;9.99365048e-01;9.99913401e-01;9.99990631e-01;9.99999166e-01;9.99999937e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999959e-01;9.99999642e-01;9.99997197e-01;9.99980766e-01;9.99886379e-01;9.99434137e-01;9.97687216e-01;9.92507768e-01;9.81598777e-01;9.67496201e-01;9.60630103e-01;9.67496201e-01;9.81598777e-01;9.92507768e-01;9.97687216e-01;9.99434137e-01;9.99886379e-01;9.99980766e-01;9.99997197e-01;9.99999642e-01;9.99999959e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999987e-01;9.99999901e-01;9.99999339e-01;9.99996013e-01;9.99978495e-01;9.99897447e-01;9.99573569e-01;9.98479551e-01;9.95444592e-01;9.88804887e-01;9.78046351e-01;9.66612399e-01;9.61514602e-01;9.66612399e-01;9.78046351e-01;9.88804887e-01;9.95444592e-01;9.98479551e-01;9.99573569e-01;9.99897447e-01;9.99978495e-01;9.99996013e-01;9.99999339e-01;9.99999901e-01;9.99999987e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999976e-01;9.99999854e-01;9.99999181e-01;9.99995801e-01;9.99980450e-01;9.99918063e-01;9.99693861e-01;9.98991884e-01;9.97112776e-01;9.92917187e-01;9.85366644e-01;9.74983263e-01;9.65195196e-01;9.61086588e-01;9.65195196e-01;9.74983263e-01;9.85366644e-01;9.92917187e-01;9.97112776e-01;9.98991884e-01;9.99693861e-01;9.99918063e-01;9.99980450e-01;9.99995801e-01;9.99999181e-01;9.99999854e-01;9.99999976e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999995e-01;9.99999968e-01;9.99999831e-01;9.99999163e-01;9.99996165e-01;9.99983853e-01;9.99937978e-01;9.99784216e-01;9.99325634e-01;9.98124611e-01;9.95407686e-01;9.90211010e-01;9.82051208e-01;9.72017775e-01;9.63288772e-01;9.59773633e-01;9.63288772e-01;9.72017775e-01;9.82051208e-01;9.90211010e-01;9.95407686e-01;9.98124611e-01;9.99325634e-01;9.99784216e-01;9.99937978e-01;9.99983853e-01;9.99996165e-01;9.99999163e-01;9.99999831e-01;9.99999968e-01;9.99999995e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999965e-01;9.99999831e-01;9.99999233e-01;9.99996764e-01;9.99987339e-01;9.99954341e-01;9.99849057e-01;9.99545450e-01;9.98761813e-01;9.96972599e-01;9.93410919e-01;9.87343547e-01;9.78725606e-01;9.68950258e-01;9.60916467e-01;9.57775258e-01;9.60916467e-01;9.68950258e-01;9.78725606e-01;9.87343547e-01;9.93410919e-01;9.96972599e-01;9.98761813e-01;9.99545450e-01;9.99849057e-01;9.99954341e-01;9.99987339e-01;9.99996764e-01;9.99999233e-01;9.99999831e-01;9.99999965e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999966e-01;9.99999845e-01;9.99999343e-01;9.99997398e-01;9.99990376e-01;9.99966912e-01;9.99894740e-01;9.99691674e-01;9.99172928e-01;9.97980253e-01;9.95538009e-01;9.91140686e-01;9.84292534e-01;9.75281807e-01;9.65661782e-01;9.58082348e-01;9.55182476e-01;9.58082348e-01;9.65661782e-01;9.75281807e-01;9.84292534e-01;9.91140686e-01;9.95538009e-01;9.97980253e-01;9.99172928e-01;9.99691674e-01;9.99894740e-01;9.99966912e-01;9.99990376e-01;9.99997398e-01;9.99999343e-01;9.99999845e-01;9.99999966e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999993e-01;9.99999968e-01;9.99999866e-01;9.99999462e-01;9.99997973e-01;9.99992827e-01;9.99976247e-01;9.99926669e-01;9.99789760e-01;9.99442681e-01;9.98640344e-01;9.96962384e-01;9.93817263e-01;9.88593588e-01;9.81018288e-01;9.71631133e-01;9.62068614e-01;9.54774259e-01;9.52029241e-01;9.54774259e-01;9.62068614e-01;9.71631133e-01;9.81018288e-01;9.88593588e-01;9.93817263e-01;9.96962384e-01;9.98640344e-01;9.99442681e-01;9.99789760e-01;9.99926669e-01;9.99976247e-01;9.99992827e-01;9.99997973e-01;9.99999462e-01;9.99999866e-01;9.99999968e-01;9.99999993e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999972e-01;9.99999888e-01;9.99999573e-01;9.99998454e-01;9.99994723e-01;9.99983049e-01;9.99948910e-01;9.99856013e-01;9.99621882e-01;9.99078271e-01;9.97922651e-01;9.95689400e-01;9.91798849e-01;9.85750879e-01;9.77472868e-01;9.67696622e-01;9.58101645e-01;9.50966353e-01;9.48315702e-01;9.50966353e-01;9.58101645e-01;9.67696622e-01;9.77472868e-01;9.85750879e-01;9.91798849e-01;9.95689400e-01;9.97922651e-01;9.99078271e-01;9.99621882e-01;9.99856013e-01;9.99948910e-01;9.99983049e-01;9.99994723e-01;9.99998454e-01;9.99999573e-01;9.99999888e-01;9.99999972e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999994e-01;9.99999977e-01;9.99999910e-01;9.99999668e-01;9.99998839e-01;9.99996154e-01;9.99987948e-01;9.99964385e-01;9.99901020e-01;9.99742056e-01;9.99371633e-01;9.98573829e-01;9.96994572e-01;9.94139871e-01;9.89463107e-01;9.82582608e-01;9.73603279e-01;9.63406825e-01;9.53696045e-01;9.46620494e-01;9.44019031e-01;9.46620494e-01;9.53696045e-01;9.63406825e-01;9.73603279e-01;9.82582608e-01;9.89463107e-01;9.94139871e-01;9.96994572e-01;9.98573829e-01;9.99371633e-01;9.99742056e-01;9.99901020e-01;9.99964385e-01;9.99987948e-01;9.99996154e-01;9.99998839e-01;9.99999668e-01;9.99999910e-01;9.99999977e-01;9.99999994e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999995e-01;9.99999981e-01;9.99999929e-01;9.99999746e-01;9.99999138e-01;9.99997214e-01;9.99991452e-01;9.99975152e-01;9.99931743e-01;9.99823246e-01;9.99569655e-01;9.99017618e-01;9.97903452e-01;9.95829269e-01;9.92288329e-01;9.86782568e-01;9.79049909e-01;9.69351992e-01;9.58691086e-01;9.48785301e-01;9.41686534e-01;9.39098270e-01;9.41686534e-01;9.48785301e-01;9.58691086e-01;9.69351992e-01;9.79049909e-01;9.86782568e-01;9.92288329e-01;9.95829269e-01;9.97903452e-01;9.99017618e-01;9.99569655e-01;9.99823246e-01;9.99931743e-01;9.99975152e-01;9.99991452e-01;9.99997214e-01;9.99999138e-01;9.99999746e-01;9.99999929e-01;9.99999981e-01;9.99999995e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999985e-01;9.99999945e-01;9.99999809e-01;9.99999365e-01;9.99997992e-01;9.99993947e-01;9.99982648e-01;9.99952801e-01;9.99878427e-01;9.99704143e-01;9.99321361e-01;9.98536339e-01;9.97039322e-01;9.94397238e-01;9.90104394e-01;9.83722221e-01;9.75105957e-01;9.64656184e-01;9.53475725e-01;9.43297042e-01;9.36101552e-01;9.33495898e-01;9.36101552e-01;9.43297042e-01;9.53475725e-01;9.64656184e-01;9.75105957e-01;9.83722221e-01;9.90104394e-01;9.94397238e-01;9.97039322e-01;9.98536339e-01;9.99321361e-01;9.99704143e-01;9.99878427e-01;9.99952801e-01;9.99982648e-01;9.99993947e-01;9.99997992e-01;9.99999365e-01;9.99999809e-01;9.99999945e-01;9.99999985e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
