A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
delta = 0.001
dt_max = 2.86e-8
duration = 5e-7
l = 1.5e-06
m = 1
t_grid = 5000
t_skip = 1
tol_energy = 5e-4
tol_phi = 1e-4
width = 1.6e-5
x_grid = 32
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 2.00000000e-05

1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950035e-01;9.97534142e-01;9.40716219e-01;8.11048979e-01;6.38944147e-01;4.46848241e-01;1.94943094e-01;4.46848241e-01;6.38944147e-01;8.11048979e-01;9.40716219e-01;9.97534142e-01;9.99950035e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41047084e-02;9.31810148e-05;6.81991217e-04;1.92252607e+05;1.85808792e+04;5.20148993e-10;2.69093833e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950034e-01;9.97534133e-01;9.40716206e-01;8.11048948e-01;6.38943990e-01;4.46847430e-01;1.94923869e-01;4.46847430e-01;6.38943990e-01;8.11048948e-01;9.40716206e-01;9.97534133e-01;9.99950034e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41065732e-02;9.31845864e-05;6.81992998e-04;1.92322790e+05;1.85943841e+04;5.19959178e-10;2.68898393e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950034e-01;9.97534124e-01;9.40716193e-01;8.11048917e-01;6.38943833e-01;4.46846618e-01;1.94904636e-01;4.46846618e-01;6.38943833e-01;8.11048917e-01;9.40716193e-01;9.97534124e-01;9.99950034e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41084393e-02;9.31881595e-05;6.81994779e-04;1.92393031e+05;1.86079050e+04;5.19769348e-10;2.68703006e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950034e-01;9.97534115e-01;9.40716180e-01;8.11048887e-01;6.38943676e-01;4.46845806e-01;1.94885397e-01;4.46845806e-01;6.38943676e-01;8.11048887e-01;9.40716180e-01;9.97534115e-01;9.99950034e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41103068e-02;9.31917339e-05;6.81996561e-04;1.92463328e+05;1.86214417e+04;5.19579501e-10;2.68507674e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950033e-01;9.97534107e-01;9.40716168e-01;8.11048856e-01;6.38943520e-01;4.46844995e-01;1.94866151e-01;4.46844995e-01;6.38943520e-01;8.11048856e-01;9.40716168e-01;9.97534107e-01;9.99950033e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41121757e-02;9.31953098e-05;6.81998342e-04;1.92533683e+05;1.86349945e+04;5.19389639e-10;2.68312395e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950033e-01;9.97534098e-01;9.40716155e-01;8.11048826e-01;6.38943363e-01;4.46844183e-01;1.94846897e-01;4.46844183e-01;6.38943363e-01;8.11048826e-01;9.40716155e-01;9.97534098e-01;9.99950033e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41140459e-02;9.31988870e-05;6.82000124e-04;1.92604095e+05;1.86485632e+04;5.19199761e-10;2.68117170e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950033e-01;9.97534089e-01;9.40716142e-01;8.11048795e-01;6.38943206e-01;4.46843371e-01;1.94827637e-01;4.46843371e-01;6.38943206e-01;8.11048795e-01;9.40716142e-01;9.97534089e-01;9.99950033e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41159175e-02;9.32024657e-05;6.82001906e-04;1.92674564e+05;1.86621480e+04;5.19009867e-10;2.67921999e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950032e-01;9.97534080e-01;9.40716129e-01;8.11048764e-01;6.38943050e-01;4.46842560e-01;1.94808369e-01;4.46842560e-01;6.38943050e-01;8.11048764e-01;9.40716129e-01;9.97534080e-01;9.99950032e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41177904e-02;9.32060458e-05;6.82003688e-04;1.92745092e+05;1.86757488e+04;5.18819956e-10;2.67726882e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950032e-01;9.97534071e-01;9.40716116e-01;8.11048734e-01;6.38942893e-01;4.46841748e-01;1.94789095e-01;4.46841748e-01;6.38942893e-01;8.11048734e-01;9.40716116e-01;9.97534071e-01;9.99950032e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41196647e-02;9.32096274e-05;6.82005471e-04;1.92815676e+05;1.86893657e+04;5.18630030e-10;2.67531818e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950031e-01;9.97534062e-01;9.40716103e-01;8.11048703e-01;6.38942736e-01;4.46840936e-01;1.94769813e-01;4.46840936e-01;6.38942736e-01;8.11048703e-01;9.40716103e-01;9.97534062e-01;9.99950031e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41215404e-02;9.32132103e-05;6.82007253e-04;1.92886319e+05;1.87029987e+04;5.18440088e-10;2.67336809e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950031e-01;9.97534053e-01;9.40716090e-01;8.11048673e-01;6.38942580e-01;4.46840125e-01;1.94750525e-01;4.46840125e-01;6.38942580e-01;8.11048673e-01;9.40716090e-01;9.97534053e-01;9.99950031e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41234174e-02;9.32167947e-05;6.82009036e-04;1.92957019e+05;1.87166479e+04;5.18250130e-10;2.67141853e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950031e-01;9.97534045e-01;9.40716077e-01;8.11048642e-01;6.38942423e-01;4.46839313e-01;1.94731229e-01;4.46839313e-01;6.38942423e-01;8.11048642e-01;9.40716077e-01;9.97534045e-01;9.99950031e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41252958e-02;9.32203805e-05;6.82010820e-04;1.93027776e+05;1.87303131e+04;5.18060156e-10;2.66946952e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950030e-01;9.97534036e-01;9.40716064e-01;8.11048611e-01;6.38942266e-01;4.46838501e-01;1.94711926e-01;4.46838501e-01;6.38942266e-01;8.11048611e-01;9.40716064e-01;9.97534036e-01;9.99950030e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41271756e-02;9.32239677e-05;6.82012603e-04;1.93098592e+05;1.87439946e+04;5.17870166e-10;2.66752104e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950030e-01;9.97534027e-01;9.40716051e-01;8.11048581e-01;6.38942110e-01;4.46837689e-01;1.94692616e-01;4.46837689e-01;6.38942110e-01;8.11048581e-01;9.40716051e-01;9.97534027e-01;9.99950030e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41290567e-02;9.32275564e-05;6.82014387e-04;1.93169466e+05;1.87576923e+04;5.17680160e-10;2.66557310e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950029e-01;9.97534018e-01;9.40716039e-01;8.11048550e-01;6.38941953e-01;4.46836878e-01;1.94673299e-01;4.46836878e-01;6.38941953e-01;8.11048550e-01;9.40716039e-01;9.97534018e-01;9.99950029e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41309393e-02;9.32311465e-05;6.82016171e-04;1.93240397e+05;1.87714062e+04;5.17490139e-10;2.66362571e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950029e-01;9.97534009e-01;9.40716026e-01;8.11048520e-01;6.38941796e-01;4.46836066e-01;1.94653975e-01;4.46836066e-01;6.38941796e-01;8.11048520e-01;9.40716026e-01;9.97534009e-01;9.99950029e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41328231e-02;9.32347380e-05;6.82017955e-04;1.93311387e+05;1.87851363e+04;5.17300101e-10;2.66167885e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950029e-01;9.97534000e-01;9.40716013e-01;8.11048489e-01;6.38941639e-01;4.46835254e-01;1.94634644e-01;4.46835254e-01;6.38941639e-01;8.11048489e-01;9.40716013e-01;9.97534000e-01;9.99950029e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41347084e-02;9.32383309e-05;6.82019740e-04;1.93382435e+05;1.87988828e+04;5.17110047e-10;2.65973253e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950028e-01;9.97533992e-01;9.40716000e-01;8.11048459e-01;6.38941483e-01;4.46834442e-01;1.94615306e-01;4.46834442e-01;6.38941483e-01;8.11048459e-01;9.40716000e-01;9.97533992e-01;9.99950028e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41365951e-02;9.32419253e-05;6.82021524e-04;1.93453541e+05;1.88126455e+04;5.16919977e-10;2.65778675e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950028e-01;9.97533983e-01;9.40715987e-01;8.11048428e-01;6.38941326e-01;4.46833631e-01;1.94595961e-01;4.46833631e-01;6.38941326e-01;8.11048428e-01;9.40715987e-01;9.97533983e-01;9.99950028e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41384831e-02;9.32455211e-05;6.82023309e-04;1.93524706e+05;1.88264246e+04;5.16729891e-10;2.65584151e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950028e-01;9.97533974e-01;9.40715974e-01;8.11048397e-01;6.38941169e-01;4.46832819e-01;1.94576608e-01;4.46832819e-01;6.38941169e-01;8.11048397e-01;9.40715974e-01;9.97533974e-01;9.99950028e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41403725e-02;9.32491184e-05;6.82025095e-04;1.93595929e+05;1.88402201e+04;5.16539789e-10;2.65389681e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950027e-01;9.97533965e-01;9.40715961e-01;8.11048367e-01;6.38941013e-01;4.46832007e-01;1.94557249e-01;4.46832007e-01;6.38941013e-01;8.11048367e-01;9.40715961e-01;9.97533965e-01;9.99950027e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41422633e-02;9.32527170e-05;6.82026880e-04;1.93667210e+05;1.88540319e+04;5.16349671e-10;2.65195265e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950027e-01;9.97533956e-01;9.40715948e-01;8.11048336e-01;6.38940856e-01;4.46831195e-01;1.94537882e-01;4.46831195e-01;6.38940856e-01;8.11048336e-01;9.40715948e-01;9.97533956e-01;9.99950027e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41441554e-02;9.32563171e-05;6.82028666e-04;1.93738550e+05;1.88678602e+04;5.16159536e-10;2.65000903e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950026e-01;9.97533947e-01;9.40715935e-01;8.11048306e-01;6.38940699e-01;4.46830384e-01;1.94518508e-01;4.46830384e-01;6.38940699e-01;8.11048306e-01;9.40715935e-01;9.97533947e-01;9.99950026e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41460490e-02;9.32599187e-05;6.82030452e-04;1.93809948e+05;1.88817049e+04;5.15969386e-10;2.64806595e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950026e-01;9.97533939e-01;9.40715922e-01;8.11048275e-01;6.38940543e-01;4.46829572e-01;1.94499127e-01;4.46829572e-01;6.38940543e-01;8.11048275e-01;9.40715922e-01;9.97533939e-01;9.99950026e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41479439e-02;9.32635217e-05;6.82032238e-04;1.93881405e+05;1.88955661e+04;5.15779220e-10;2.64612342e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950026e-01;9.97533930e-01;9.40715910e-01;8.11048244e-01;6.38940386e-01;4.46828760e-01;1.94479739e-01;4.46828760e-01;6.38940386e-01;8.11048244e-01;9.40715910e-01;9.97533930e-01;9.99950026e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41498403e-02;9.32671261e-05;6.82034025e-04;1.93952921e+05;1.89094438e+04;5.15589038e-10;2.64418142e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950025e-01;9.97533921e-01;9.40715897e-01;8.11048214e-01;6.38940229e-01;4.46827948e-01;1.94460344e-01;4.46827948e-01;6.38940229e-01;8.11048214e-01;9.40715897e-01;9.97533921e-01;9.99950025e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41517380e-02;9.32707320e-05;6.82035812e-04;1.94024496e+05;1.89233381e+04;5.15398839e-10;2.64223996e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950025e-01;9.97533912e-01;9.40715884e-01;8.11048183e-01;6.38940072e-01;4.46827136e-01;1.94440941e-01;4.46827136e-01;6.38940072e-01;8.11048183e-01;9.40715884e-01;9.97533912e-01;9.99950025e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41536371e-02;9.32743393e-05;6.82037599e-04;1.94096130e+05;1.89372488e+04;5.15208625e-10;2.64029904e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950024e-01;9.97533903e-01;9.40715871e-01;8.11048153e-01;6.38939916e-01;4.46826324e-01;1.94421531e-01;4.46826324e-01;6.38939916e-01;8.11048153e-01;9.40715871e-01;9.97533903e-01;9.99950024e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41555376e-02;9.32779481e-05;6.82039386e-04;1.94167822e+05;1.89511762e+04;5.15018394e-10;2.63835867e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950024e-01;9.97533894e-01;9.40715858e-01;8.11048122e-01;6.38939759e-01;4.46825513e-01;1.94402115e-01;4.46825513e-01;6.38939759e-01;8.11048122e-01;9.40715858e-01;9.97533894e-01;9.99950024e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41574395e-02;9.32815583e-05;6.82041173e-04;1.94239574e+05;1.89651202e+04;5.14828147e-10;2.63641883e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950024e-01;9.97533886e-01;9.40715845e-01;8.11048091e-01;6.38939602e-01;4.46824701e-01;1.94382691e-01;4.46824701e-01;6.38939602e-01;8.11048091e-01;9.40715845e-01;9.97533886e-01;9.99950024e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41593429e-02;9.32851700e-05;6.82042961e-04;1.94311385e+05;1.89790808e+04;5.14637885e-10;2.63447954e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950023e-01;9.97533877e-01;9.40715832e-01;8.11048061e-01;6.38939446e-01;4.46823889e-01;1.94363260e-01;4.46823889e-01;6.38939446e-01;8.11048061e-01;9.40715832e-01;9.97533877e-01;9.99950023e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41612476e-02;9.32887831e-05;6.82044749e-04;1.94383255e+05;1.89930580e+04;5.14447606e-10;2.63254079e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950023e-01;9.97533868e-01;9.40715819e-01;8.11048030e-01;6.38939289e-01;4.46823077e-01;1.94343821e-01;4.46823077e-01;6.38939289e-01;8.11048030e-01;9.40715819e-01;9.97533868e-01;9.99950023e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41631537e-02;9.32923976e-05;6.82046537e-04;1.94455184e+05;1.90070520e+04;5.14257310e-10;2.63060258e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950023e-01;9.97533859e-01;9.40715806e-01;8.11048000e-01;6.38939132e-01;4.46822265e-01;1.94324376e-01;4.46822265e-01;6.38939132e-01;8.11048000e-01;9.40715806e-01;9.97533859e-01;9.99950023e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41650612e-02;9.32960136e-05;6.82048326e-04;1.94527173e+05;1.90210627e+04;5.14066999e-10;2.62866491e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950022e-01;9.97533850e-01;9.40715793e-01;8.11047969e-01;6.38938976e-01;4.46821453e-01;1.94304923e-01;4.46821453e-01;6.38938976e-01;8.11047969e-01;9.40715793e-01;9.97533850e-01;9.99950022e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41669701e-02;9.32996311e-05;6.82050115e-04;1.94599221e+05;1.90350901e+04;5.13876672e-10;2.62672778e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950022e-01;9.97533841e-01;9.40715781e-01;8.11047938e-01;6.38938819e-01;4.46820641e-01;1.94285463e-01;4.46820641e-01;6.38938819e-01;8.11047938e-01;9.40715781e-01;9.97533841e-01;9.99950022e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41688804e-02;9.33032500e-05;6.82051904e-04;1.94671329e+05;1.90491343e+04;5.13686328e-10;2.62479119e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950021e-01;9.97533832e-01;9.40715768e-01;8.11047908e-01;6.38938662e-01;4.46819829e-01;1.94265996e-01;4.46819829e-01;6.38938662e-01;8.11047908e-01;9.40715768e-01;9.97533832e-01;9.99950021e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41707921e-02;9.33068704e-05;6.82053693e-04;1.94743496e+05;1.90631953e+04;5.13495969e-10;2.62285515e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950021e-01;9.97533824e-01;9.40715755e-01;8.11047877e-01;6.38938505e-01;4.46819017e-01;1.94246522e-01;4.46819017e-01;6.38938505e-01;8.11047877e-01;9.40715755e-01;9.97533824e-01;9.99950021e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41727053e-02;9.33104922e-05;6.82055483e-04;1.94815723e+05;1.90772732e+04;5.13305593e-10;2.62091964e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950021e-01;9.97533815e-01;9.40715742e-01;8.11047847e-01;6.38938349e-01;4.46818205e-01;1.94227040e-01;4.46818205e-01;6.38938349e-01;8.11047847e-01;9.40715742e-01;9.97533815e-01;9.99950021e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41746198e-02;9.33141155e-05;6.82057272e-04;1.94888009e+05;1.90913679e+04;5.13115201e-10;2.61898468e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950020e-01;9.97533806e-01;9.40715729e-01;8.11047816e-01;6.38938192e-01;4.46817394e-01;1.94207551e-01;4.46817394e-01;6.38938192e-01;8.11047816e-01;9.40715729e-01;9.97533806e-01;9.99950020e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41765358e-02;9.33177402e-05;6.82059062e-04;1.94960356e+05;1.91054794e+04;5.12924792e-10;2.61705026e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950020e-01;9.97533797e-01;9.40715716e-01;8.11047786e-01;6.38938035e-01;4.46816582e-01;1.94188055e-01;4.46816582e-01;6.38938035e-01;8.11047786e-01;9.40715716e-01;9.97533797e-01;9.99950020e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41784532e-02;9.33213664e-05;6.82060853e-04;1.95032762e+05;1.91196079e+04;5.12734368e-10;2.61511639e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950019e-01;9.97533788e-01;9.40715703e-01;8.11047755e-01;6.38937879e-01;4.46815770e-01;1.94168552e-01;4.46815770e-01;6.38937879e-01;8.11047755e-01;9.40715703e-01;9.97533788e-01;9.99950019e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41803720e-02;9.33249940e-05;6.82062643e-04;1.95105228e+05;1.91337534e+04;5.12543927e-10;2.61318305e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950019e-01;9.97533779e-01;9.40715690e-01;8.11047724e-01;6.38937722e-01;4.46814958e-01;1.94149041e-01;4.46814958e-01;6.38937722e-01;8.11047724e-01;9.40715690e-01;9.97533779e-01;9.99950019e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41822922e-02;9.33286232e-05;6.82064434e-04;1.95177755e+05;1.91479158e+04;5.12353470e-10;2.61125026e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950019e-01;9.97533771e-01;9.40715677e-01;8.11047694e-01;6.38937565e-01;4.46814146e-01;1.94129524e-01;4.46814146e-01;6.38937565e-01;8.11047694e-01;9.40715677e-01;9.97533771e-01;9.99950019e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41842138e-02;9.33322537e-05;6.82066225e-04;1.95250341e+05;1.91620952e+04;5.12162997e-10;2.60931801e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950018e-01;9.97533762e-01;9.40715664e-01;8.11047663e-01;6.38937409e-01;4.46813334e-01;1.94109999e-01;4.46813334e-01;6.38937409e-01;8.11047663e-01;9.40715664e-01;9.97533762e-01;9.99950018e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41861369e-02;9.33358858e-05;6.82068016e-04;1.95322988e+05;1.91762916e+04;5.11972508e-10;2.60738630e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950018e-01;9.97533753e-01;9.40715652e-01;8.11047633e-01;6.38937252e-01;4.46812522e-01;1.94090466e-01;4.46812522e-01;6.38937252e-01;8.11047633e-01;9.40715652e-01;9.97533753e-01;9.99950018e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41880613e-02;9.33395193e-05;6.82069808e-04;1.95395695e+05;1.91905051e+04;5.11782003e-10;2.60545514e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950018e-01;9.97533744e-01;9.40715639e-01;8.11047602e-01;6.38937095e-01;4.46811710e-01;1.94070927e-01;4.46811710e-01;6.38937095e-01;8.11047602e-01;9.40715639e-01;9.97533744e-01;9.99950018e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41899872e-02;9.33431543e-05;6.82071600e-04;1.95468462e+05;1.92047356e+04;5.11591481e-10;2.60352452e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950017e-01;9.97533735e-01;9.40715626e-01;8.11047571e-01;6.38936938e-01;4.46810898e-01;1.94051380e-01;4.46810898e-01;6.38936938e-01;8.11047571e-01;9.40715626e-01;9.97533735e-01;9.99950017e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41919146e-02;9.33467907e-05;6.82073392e-04;1.95541290e+05;1.92189833e+04;5.11400943e-10;2.60159444e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950017e-01;9.97533726e-01;9.40715613e-01;8.11047541e-01;6.38936782e-01;4.46810086e-01;1.94031826e-01;4.46810086e-01;6.38936782e-01;8.11047541e-01;9.40715613e-01;9.97533726e-01;9.99950017e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41938433e-02;9.33504286e-05;6.82075184e-04;1.95614178e+05;1.92332481e+04;5.11210388e-10;2.59966490e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950016e-01;9.97533718e-01;9.40715600e-01;8.11047510e-01;6.38936625e-01;4.46809274e-01;1.94012264e-01;4.46809274e-01;6.38936625e-01;8.11047510e-01;9.40715600e-01;9.97533718e-01;9.99950016e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41957735e-02;9.33540680e-05;6.82076977e-04;1.95687127e+05;1.92475301e+04;5.11019818e-10;2.59773591e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950016e-01;9.97533709e-01;9.40715587e-01;8.11047480e-01;6.38936468e-01;4.46808462e-01;1.93992696e-01;4.46808462e-01;6.38936468e-01;8.11047480e-01;9.40715587e-01;9.97533709e-01;9.99950016e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41977051e-02;9.33577089e-05;6.82078770e-04;1.95760137e+05;1.92618292e+04;5.10829231e-10;2.59580746e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999348e-01;9.99950016e-01;9.97533700e-01;9.40715574e-01;8.11047449e-01;6.38936312e-01;4.46807650e-01;1.93973120e-01;4.46807650e-01;6.38936312e-01;8.11047449e-01;9.40715574e-01;9.97533700e-01;9.99950016e-01;9.99999348e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.41996382e-02;9.33613512e-05;6.82080563e-04;1.95833207e+05;1.92761456e+04;5.10638628e-10;2.59387955e-08
