A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
delta = 0.001
dt_max = 6.42e-6
duration = 1e-3
l = 1.5e-06
m = 1
t_grid = 10000000
t_skip = 5000
tol_energy = 5e-4
tol_phi = 1e-4
width = 1.6e-5
x_grid = 32
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 1.6e-5 * 0.34]:				1
	[1.6e-5 * 0.34, 1.6e-5 * 0.66]:		1 - 0.5 * 0.5 * (1 + cos((x / 1.6e-5 - 0.5) / 0.16 * pi))
	[1.6e-5 * 0.66, inf]:				1
t_0 = 0.00000000e+00

1;1;1;1;1;1;1;1.00000000e+00;9.99999997e-01;9.99999649e-01;9.99966195e-01;9.97938128e-01;9.41301859e-01;8.12415986e-01;6.45804800e-01;4.78253960e-01;3.73213171e-01;4.78253960e-01;6.45804800e-01;8.12415986e-01;9.41301859e-01;9.97938128e-01;9.99966195e-01;9.99999649e-01;9.99999997e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.14100962e-03;6.31479795e-05;6.38658855e-04;1.60662466e+04;1.67462308e+02;6.22422914e-09;2.98574651e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999997e-01;9.99999622e-01;9.99964559e-01;9.97893776e-01;9.41237943e-01;8.12268863e-01;6.45079115e-01;4.75234806e-01;3.64816623e-01;4.75234806e-01;6.45079115e-01;8.12268863e-01;9.41237943e-01;9.97893776e-01;9.99964559e-01;9.99999622e-01;9.99999997e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.23631873e-03;6.44886030e-05;6.42332969e-04;1.75699902e+04;1.94959870e+02;5.69152282e-09;2.56463036e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999997e-01;9.99999593e-01;9.99962889e-01;9.97849441e-01;9.41173960e-01;8.12121085e-01;6.44347290e-01;4.72129058e-01;3.55584791e-01;4.72129058e-01;6.44347290e-01;8.12121085e-01;9.41173960e-01;9.97849441e-01;9.99962889e-01;9.99999593e-01;9.99999997e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.34781279e-03;6.59663268e-05;6.46141852e-04;1.94268019e+04;2.31759178e+02;5.14752766e-09;2.15741187e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999996e-01;9.99999563e-01;9.99961186e-01;9.97805125e-01;9.41109910e-01;8.11972648e-01;6.43609195e-01;4.68930952e-01;3.45306919e-01;4.68930952e-01;6.43609195e-01;8.11972648e-01;9.41109910e-01;9.97805125e-01;9.99961186e-01;9.99999563e-01;9.99999996e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.48138539e-03;6.76163588e-05;6.50106210e-04;2.17854319e+04;2.83110804e+02;4.59022344e-09;1.76609297e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999996e-01;9.99999531e-01;9.99959449e-01;9.97760826e-01;9.41045792e-01;8.11823546e-01;6.42864695e-01;4.65633997e-01;3.33675547e-01;4.65633997e-01;6.42864695e-01;8.11823546e-01;9.41045792e-01;9.97760826e-01;9.99959449e-01;9.99999531e-01;9.99999996e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.64657284e-03;6.94906010e-05;6.54254177e-04;2.48948376e+04;3.58813120e+02;4.01689706e-09;1.39348305e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999996e-01;9.99999499e-01;9.99957680e-01;9.97716545e-01;9.40981607e-01;8.11673772e-01;6.42113645e-01;4.62230795e-01;3.20214187e-01;4.62230795e-01;6.42113645e-01;8.11673772e-01;9.40981607e-01;9.97716545e-01;9.99957680e-01;9.99999499e-01;9.99999996e-01;1.00000000e+00;1;1;1;1;1;1;1;-8.86008357e-03;7.16705516e-05;6.58626029e-04;2.92078861e+04;4.79126683e+02;3.42373288e-09;1.04356534e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999995e-01;9.99999464e-01;9.99955877e-01;9.97672282e-01;9.40917354e-01;8.11523321e-01;6.41355894e-01;4.58712750e-01;3.04119476e-01;4.58712750e-01;6.41355894e-01;8.11523321e-01;9.40917354e-01;9.97672282e-01;9.99955877e-01;9.99999464e-01;9.99999995e-01;1.00000000e+00;1;1;1;1;1;1;1;-9.15463468e-03;7.42959203e-05;6.63283766e-04;3.56504966e+04;6.92455521e+02;2.80501001e-09;7.22068039e-07
1;1;1;1;1;1;1;1.00000000e+00;9.99999995e-01;9.99999429e-01;9.99954042e-01;9.97628036e-01;9.40853031e-01;8.11372188e-01;6.40591282e-01;4.55069536e-01;2.83854082e-01;4.55069536e-01;6.40591282e-01;8.11372188e-01;9.40853031e-01;9.97628036e-01;9.99954042e-01;9.99999429e-01;9.99999995e-01;1.00000000e+00;1;1;1;1;1;1;1;-9.60601934e-03;7.76398480e-05;6.68333738e-04;4.64836562e+04;1.14307667e+03;2.15129377e-09;4.37415979e-07
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999392e-01;9.99952173e-01;9.97583807e-01;9.40788640e-01;8.11220366e-01;6.39819636e-01;4.51287890e-01;2.55766674e-01;4.51287890e-01;6.39819636e-01;8.11220366e-01;9.40788640e-01;9.97583807e-01;9.99952173e-01;9.99999392e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.04492979e-02;8.23701595e-05;6.73994611e-04;6.92357788e+04;2.46841551e+03;1.44433993e-09;2.02559090e-07
1;1;1;1;1;1;1;1.00000000e+00;9.99999994e-01;9.99999353e-01;9.99950272e-01;9.97539596e-01;9.40724179e-01;8.11067848e-01;6.39040769e-01;4.47347371e-01;2.05655523e-01;4.47347371e-01;6.39040769e-01;8.11067848e-01;9.40724179e-01;9.97539596e-01;9.99950272e-01;9.99999353e-01;9.99999994e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.31620460e-02;9.12077079e-05;6.80934577e-04;1.57602920e+05;1.25139076e+04;6.34506012e-10;3.99555452e-08
1;1;1;1;1;1;1;1.00000000e+00;9.99999993e-01;9.99999313e-01;9.99948338e-01;9.97495402e-01;9.40659647e-01;8.10914628e-01;6.38254458e-01;4.43155298e-01;1.18078429e-03;4.43155298e-01;6.38254458e-01;8.10914628e-01;9.40659647e-01;9.97495402e-01;9.99948338e-01;9.99999313e-01;9.99999993e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89229304e-01;1.36156424e-04;6.88838368e-04;8.69530019e+03;8.65495764e+01;1.15004655e-08;5.77703578e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999993e-01;9.99999271e-01;9.99946370e-01;9.97451226e-01;9.40595045e-01;8.10760700e-01;6.37460403e-01;4.38725547e-01;6.05365708e-04;4.38725547e-01;6.37460403e-01;8.10760700e-01;9.40595045e-01;9.97451226e-01;9.99946370e-01;9.99999271e-01;9.99999993e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89271798e-01;1.36841382e-04;6.91527653e-04;9.02811583e+03;7.95448241e+01;1.10765083e-08;6.28576411e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999992e-01;9.99999228e-01;9.99944371e-01;9.97407066e-01;9.40530372e-01;8.10606057e-01;6.36658379e-01;4.34122188e-01;5.71760108e-04;4.34122188e-01;6.36658379e-01;8.10606057e-01;9.40530372e-01;9.97407066e-01;9.99944371e-01;9.99999228e-01;9.99999992e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89316491e-01;1.37419441e-04;6.94277018e-04;9.39086976e+03;8.60993354e+01;1.06486409e-08;5.80724575e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999992e-01;9.99999183e-01;9.99942338e-01;9.97362922e-01;9.40465627e-01;8.10450691e-01;6.35848161e-01;4.29328813e-01;5.66216166e-04;4.29328813e-01;6.35848161e-01;8.10450691e-01;9.40465627e-01;9.97362922e-01;9.99942338e-01;9.99999183e-01;9.99999992e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89364816e-01;1.38026989e-04;6.97090686e-04;9.78906035e+03;9.36884290e+01;1.02154851e-08;5.33683834e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999991e-01;9.99999137e-01;9.99940273e-01;9.97318796e-01;9.40400810e-01;8.10294596e-01;6.35029508e-01;4.24326315e-01;5.62779114e-04;4.24326315e-01;6.35029508e-01;8.10294596e-01;9.40400810e-01;9.97318796e-01;9.99940273e-01;9.99999137e-01;9.99999991e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89417325e-01;1.38674782e-04;6.99973500e-04;1.02284200e+04;1.02436943e+02;9.77668104e-09;4.88105156e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999990e-01;9.99999089e-01;9.99938176e-01;9.97274686e-01;9.40335920e-01;8.10137763e-01;6.34202161e-01;4.19092419e-01;5.59364967e-04;4.19092419e-01;6.34202161e-01;8.10137763e-01;9.40335920e-01;9.97274686e-01;9.99938176e-01;9.99999089e-01;9.99999990e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89474670e-01;1.39368104e-04;7.02930981e-04;1.07159573e+04;1.12598472e+02;9.33187740e-09;4.44055761e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999989e-01;9.99999040e-01;9.99936046e-01;9.97230593e-01;9.40270957e-01;8.09980186e-01;6.33365835e-01;4.13600938e-01;5.55782372e-04;4.13600938e-01;6.33365835e-01;8.09980186e-01;9.40270957e-01;9.97230593e-01;9.99936046e-01;9.99999040e-01;9.99999989e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89537649e-01;1.40112623e-04;7.05969477e-04;1.12604006e+04;1.24509762e+02;8.88067871e-09;4.01574939e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999989e-01;9.99998988e-01;9.99933884e-01;9.97186516e-01;9.40205920e-01;8.09821855e-01;6.32520221e-01;4.07820772e-01;5.51993928e-04;4.07820772e-01;6.32520221e-01;8.09821855e-01;9.40205920e-01;9.97186516e-01;9.99933884e-01;9.99998988e-01;9.99999989e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89607259e-01;1.40915065e-04;7.09096338e-04;1.18727729e+04;1.38618020e+02;8.42263225e-09;3.60703465e-06
1;1;1;1;1;1;1;1.00000000e+00;9.99999988e-01;9.99998936e-01;9.99931689e-01;9.97142456e-01;9.40140809e-01;8.09662764e-01;6.31664979e-01;4.01714576e-01;5.47970937e-04;4.01714576e-01;6.31664979e-01;8.09662764e-01;9.40140809e-01;9.97142456e-01;9.99931689e-01;9.99998936e-01;9.99999988e-01;1.00000000e+00;1;1;1;1;1;1;1;-1.89684756e-01;1.41783568e-04;7.12320163e-04;1.25672113e+04;1.55527714e+02;7.95721480e-09;3.21486111e-06
