A one-dimensional setting of the electrical breakdown problem

adaptation_type = 0
delta = 0.001
dt_max = 6e-6
duration = 2e-3
l = 1.5e-06
m = 12
q = 2e-9
t_grid = 1000000
t_skip = 512
tol_energy = 1.5e-10
tol_phi = 1.4e-5
tol_stability = 1.1e-2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999992e-01;9.99999860e-01;9.99997979e-01;9.99975296e-01;9.99752708e-01;9.98058255e-01;9.88755799e-01;9.56103742e-01;8.95881485e-01;8.25471327e-01;7.70435360e-01;7.49907498e-01;7.70435360e-01;8.25471327e-01;8.95881485e-01;9.56103742e-01;9.88755799e-01;9.98058255e-01;9.99752708e-01;9.99975296e-01;9.99997979e-01;9.99999860e-01;9.99999992e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.40710024e-04;9.94891396e-06;2.05557783e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999823e-01;9.99997542e-01;9.99971211e-01;9.99723565e-01;9.97913320e-01;9.88334308e-01;9.55638750e-01;8.95561104e-01;8.25058294e-01;7.69724147e-01;7.49038094e-01;7.69724147e-01;8.25058294e-01;8.95561104e-01;9.55638750e-01;9.88334308e-01;9.97913320e-01;9.99723565e-01;9.99971211e-01;9.99997542e-01;9.99999823e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.39430095e-04;9.98369142e-06;2.06674238e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999986e-01;9.99999777e-01;9.99997041e-01;9.99966725e-01;9.99692896e-01;9.97766955e-01;9.87924442e-01;9.55198130e-01;8.95280029e-01;8.24707517e-01;7.69093095e-01;7.48254846e-01;7.69093095e-01;8.24707517e-01;8.95280029e-01;9.55198130e-01;9.87924442e-01;9.97766955e-01;9.99692896e-01;9.99966725e-01;9.99997041e-01;9.99999777e-01;9.99999986e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.38301505e-04;1.00123428e-05;2.07668671e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999981e-01;9.99999724e-01;9.99996470e-01;9.99961827e-01;9.99660742e-01;9.97619418e-01;9.87525795e-01;9.54779736e-01;8.95033266e-01;8.24411153e-01;7.68532756e-01;7.47547845e-01;7.68532756e-01;8.24411153e-01;8.95033266e-01;9.54779736e-01;9.87525795e-01;9.97619418e-01;9.99660742e-01;9.99961827e-01;9.99996470e-01;9.99999724e-01;9.99999981e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.37304340e-04;1.00356421e-05;2.08555355e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999976e-01;9.99999661e-01;9.99995825e-01;9.99956507e-01;9.99627150e-01;9.97470946e-01;9.87137964e-01;9.54381662e-01;8.94816489e-01;8.24162405e-01;7.68034932e-01;7.46908498e-01;7.68034932e-01;8.24162405e-01;8.94816489e-01;9.54381662e-01;9.87137964e-01;9.97470946e-01;9.99627150e-01;9.99956507e-01;9.99995825e-01;9.99999661e-01;9.99999976e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.36421709e-04;1.00542610e-05;2.09346736e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999970e-01;9.99999587e-01;9.99995101e-01;9.99950756e-01;9.99592168e-01;9.97321753e-01;9.86760551e-01;9.54002210e-01;8.94625939e-01;8.23955363e-01;7.67592485e-01;7.46329321e-01;7.67592485e-01;8.23955363e-01;8.94625939e-01;9.54002210e-01;9.86760551e-01;9.97321753e-01;9.99592168e-01;9.99950756e-01;9.99995101e-01;9.99999587e-01;9.99999970e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.35639202e-04;1.00687837e-05;2.10053694e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999962e-01;9.99999501e-01;9.99994293e-01;9.99944567e-01;9.99555842e-01;9.97172035e-01;9.86393163e-01;9.53639859e-01;8.94458345e-01;8.23784870e-01;7.67199178e-01;7.45803778e-01;7.67199178e-01;8.23784870e-01;8.94458345e-01;9.53639859e-01;9.86393163e-01;9.97172035e-01;9.99555842e-01;9.99944567e-01;9.99994293e-01;9.99999501e-01;9.99999962e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.34944464e-04;1.00797195e-05;2.10685768e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999953e-01;9.99999403e-01;9.99993396e-01;9.99937935e-01;9.99518224e-01;9.97021969e-01;9.86035420e-01;9.53293249e-01;8.94310849e-01;8.23646420e-01;7.66849545e-01;7.45326137e-01;7.66849545e-01;8.23646420e-01;8.94310849e-01;9.53293249e-01;9.86035420e-01;9.97021969e-01;9.99518224e-01;9.99937935e-01;9.99993396e-01;9.99999403e-01;9.99999953e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.34326854e-04;1.00875133e-05;2.11251344e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999943e-01;9.99999291e-01;9.99992406e-01;9.99930855e-01;9.99479361e-01;9.96871717e-01;9.85686949e-01;9.52961155e-01;8.94180955e-01;8.23536062e-01;7.66538786e-01;7.44891363e-01;7.66538786e-01;8.23536062e-01;8.94180955e-01;9.52961155e-01;9.85686949e-01;9.96871717e-01;9.99479361e-01;9.99930855e-01;9.99992406e-01;9.99999291e-01;9.99999943e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.33777169e-04;1.00925547e-05;2.11757802e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999930e-01;9.99999164e-01;9.99991317e-01;9.99923322e-01;9.99439303e-01;9.96721424e-01;9.85347392e-01;9.52642475e-01;8.94066473e-01;8.23450329e-01;7.66262673e-01;7.44495022e-01;7.66262673e-01;8.23450329e-01;8.94066473e-01;9.52642475e-01;9.85347392e-01;9.96721424e-01;9.99439303e-01;9.99923322e-01;9.99991317e-01;9.99999164e-01;9.99999930e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.33287422e-04;1.00951847e-05;2.12211657e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999916e-01;9.99999020e-01;9.99990127e-01;9.99915334e-01;9.99398100e-01;9.96571224e-01;9.85016404e-01;9.52336215e-01;8.93965483e-01;8.23386170e-01;7.66017475e-01;7.44133198e-01;7.66017475e-01;8.23386170e-01;8.93965483e-01;9.52336215e-01;9.85016404e-01;9.96571224e-01;9.99398100e-01;9.99915334e-01;9.99990127e-01;9.99999020e-01;9.99999916e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.32850658e-04;1.00957030e-05;2.12618665e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999992e-01;9.99999899e-01;9.99998859e-01;9.99988829e-01;9.99906888e-01;9.99355800e-01;9.96421237e-01;9.84693651e-01;9.52041474e-01;8.93876301e-01;8.23340901e-01;7.65799893e-01;7.43802424e-01;7.65799893e-01;8.23340901e-01;8.93876301e-01;9.52041474e-01;9.84693651e-01;9.96421237e-01;9.99355800e-01;9.99906888e-01;9.99988829e-01;9.99998859e-01;9.99999899e-01;9.99999992e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.32460802e-04;1.00943725e-05;2.12983920e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999990e-01;9.99999879e-01;9.99998678e-01;9.99987421e-01;9.99897985e-01;9.99312453e-01;9.96271570e-01;9.84378814e-01;9.51757438e-01;8.93797442e-01;8.23312152e-01;7.65607008e-01;7.43499633e-01;7.65607008e-01;8.23312152e-01;8.93797442e-01;9.51757438e-01;9.84378814e-01;9.96271570e-01;9.99312453e-01;9.99897985e-01;9.99987421e-01;9.99998678e-01;9.99999879e-01;9.99999990e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.32112535e-04;1.00914248e-05;2.13311937e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999988e-01;9.99999857e-01;9.99998477e-01;9.99985897e-01;9.99888624e-01;9.99268105e-01;9.96122323e-01;9.84071587e-01;9.51483366e-01;8.93727602e-01;8.23297833e-01;7.65436227e-01;7.43222096e-01;7.65436227e-01;8.23297833e-01;8.93727602e-01;9.51483366e-01;9.84071587e-01;9.96122323e-01;9.99268105e-01;9.99888624e-01;9.99985897e-01;9.99998477e-01;9.99999857e-01;9.99999988e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.31801188e-04;1.00870634e-05;2.13606720e-04
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999986e-01;9.99999831e-01;9.99998254e-01;9.99984255e-01;9.99878805e-01;9.99222804e-01;9.95973584e-01;9.83771680e-01;9.51218587e-01;8.93665631e-01;8.23296096e-01;7.65285251e-01;7.42967390e-01;7.65285251e-01;8.23296096e-01;8.93665631e-01;9.51218587e-01;9.83771680e-01;9.95973584e-01;9.99222804e-01;9.99878805e-01;9.99984255e-01;9.99998254e-01;9.99999831e-01;9.99999986e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.31522654e-04;1.00814678e-05;2.13871829e-04
