A one-dimensional setting of the electrical breakdown problem

adaptation_type = 0
delta = 0.001
dt_max = 6e-6
duration = 2e-3
l = 1.5e-06
m = 12
q = 20e-9
t_grid = 1000000
t_skip = 2048
tol_energy = 1.5e-10
tol_phi = 1.4e-5
tol_stability = 1.1e-2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999970e-01;9.99999660e-01;9.99996522e-01;9.99968519e-01;9.99751639e-01;9.98321856e-01;9.90487563e-01;9.55884154e-01;8.38951178e-01;5.76241740e-01;2.95283138e-01;1.44529728e-01;8.61804679e-02;7.16506118e-02;8.61804679e-02;1.44529728e-01;2.95283138e-01;5.76241740e-01;8.38951178e-01;9.55884154e-01;9.90487563e-01;9.98321856e-01;9.99751639e-01;9.99968519e-01;9.99996522e-01;9.99999660e-01;9.99999970e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.34986684e-03;1.42056979e-04;1.48184535e-03;4.21431895e+03;1.72710650e+01;0.00000000e+00;3.32200770e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999941e-01;9.99999381e-01;9.99994203e-01;9.99951893e-01;9.99651088e-01;9.97823321e-01;9.88531137e-01;9.50051105e-01;8.26484333e-01;5.59558768e-01;2.80598774e-01;1.33392227e-01;7.71443486e-02;6.32650923e-02;7.71443486e-02;1.33392227e-01;2.80598774e-01;5.59558768e-01;8.26484333e-01;9.50051105e-01;9.88531137e-01;9.97823321e-01;9.99651088e-01;9.99951893e-01;9.99994203e-01;9.99999381e-01;9.99999941e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.30721318e-03;1.43499477e-04;1.50421220e-03;3.93712396e+03;1.52587445e+01;0.00000000e+00;3.55589515e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999990e-01;9.99999891e-01;9.99998947e-01;9.99990902e-01;9.99930187e-01;9.99530413e-01;9.97271064e-01;9.86513726e-01;9.44360545e-01;8.14691351e-01;5.43947882e-01;2.67421935e-01;1.23758657e-01;6.94725892e-02;5.61815085e-02;6.94725892e-02;1.23758657e-01;2.67421935e-01;5.43947882e-01;8.14691351e-01;9.44360545e-01;9.86513726e-01;9.97271064e-01;9.99530413e-01;9.99930187e-01;9.99990902e-01;9.99998947e-01;9.99999891e-01;9.99999990e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.26987630e-03;1.44629591e-04;1.52480909e-03;3.68962067e+03;1.36369948e+01;0.00000000e+00;3.79442800e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999981e-01;9.99999811e-01;9.99998310e-01;9.99986425e-01;9.99902963e-01;9.99390157e-01;9.96673540e-01;9.84463265e-01;9.38837397e-01;8.03512937e-01;5.29300937e-01;2.55543258e-01;1.15379659e-01;6.29249137e-02;5.01671993e-02;6.29249137e-02;1.15379659e-01;2.55543258e-01;5.29300937e-01;8.03512937e-01;9.38837397e-01;9.84463265e-01;9.96673540e-01;9.99390157e-01;9.99902963e-01;9.99986425e-01;9.99998310e-01;9.99999811e-01;9.99999981e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.23680778e-03;1.45513422e-04;1.54389389e-03;3.46560513e+03;1.23017668e+01;0.00000000e+00;4.03969854e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999966e-01;9.99999691e-01;9.99997418e-01;9.99980592e-01;9.99869953e-01;9.99231461e-01;9.96039499e-01;9.82403182e-01;9.33496478e-01;7.92896803e-01;5.15531145e-01;2.44792805e-01;1.08055593e-01;5.73104671e-02;4.50378636e-02;5.73104671e-02;1.08055593e-01;2.44792805e-01;5.15531145e-01;7.92896803e-01;9.33496478e-01;9.82403182e-01;9.96039499e-01;9.99231461e-01;9.99869953e-01;9.99980592e-01;9.99997418e-01;9.99999691e-01;9.99999966e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.20723515e-03;1.46202450e-04;1.56166229e-03;3.26072513e+03;1.11822658e+01;0.00000000e+00;4.29352351e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999994e-01;9.99999944e-01;9.99999517e-01;9.99996216e-01;9.99973251e-01;9.99831062e-01;9.99055930e-01;9.95377537e-01;9.80352643e-01;9.28345345e-01;7.82797200e-01;5.02566851e-01;2.35030030e-01;1.01624475e-01;5.24757141e-02;4.06456224e-02;5.24757141e-02;1.01624475e-01;2.35030030e-01;5.02566851e-01;7.82797200e-01;9.28345345e-01;9.80352643e-01;9.95377537e-01;9.99055930e-01;9.99831062e-01;9.99973251e-01;9.99996216e-01;9.99999517e-01;9.99999944e-01;9.99999994e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.18057541e-03;1.46737124e-04;1.57826714e-03;3.07186307e+03;1.02289483e+01;0.00000000e+00;4.55749482e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999990e-01;9.99999911e-01;9.99999277e-01;9.99994652e-01;9.99964284e-01;9.99786363e-01;9.98865503e-01;9.94695783e-01;9.78326969e-01;9.23386414e-01;7.73174203e-01;4.90347349e-01;2.26136979e-01;9.59534858e-02;4.82958988e-02;3.68706126e-02;4.82958988e-02;9.59534858e-02;2.26136979e-01;4.90347349e-01;7.73174203e-01;9.23386414e-01;9.78326969e-01;9.94695783e-01;9.98865503e-01;9.99786363e-01;9.99964284e-01;9.99994652e-01;9.99999277e-01;9.99999911e-01;9.99999990e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;-2.15637919e-03;1.47149417e-04;1.59383109e-03;2.89673751e+03;9.40628219e+00;0.00000000e+00;4.83302334e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999984e-01;9.99999864e-01;9.99998955e-01;9.99992681e-01;9.99953613e-01;9.99736076e-01;9.98662327e-01;9.94001691e-01;9.76338109e-01;9.18618528e-01;7.63992938e-01;4.78820034e-01;2.18013509e-01;9.09327879e-02;4.46688275e-02;3.36148797e-02;4.46688275e-02;9.09327879e-02;2.18013509e-01;4.78820034e-01;7.63992938e-01;9.18618528e-01;9.76338109e-01;9.94001691e-01;9.98662327e-01;9.99736076e-01;9.99953613e-01;9.99992681e-01;9.99998955e-01;9.99999864e-01;9.99999984e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;-2.13429343e-03;1.47464714e-04;1.60845483e-03;2.73364055e+03;8.68822372e+00;0.00000000e+00;5.12137560e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999975e-01;9.99999800e-01;9.99998537e-01;9.99990259e-01;9.99941198e-01;9.99680555e-01;9.98448649e-01;9.93301924e-01;9.74395132e-01;9.14038105e-01;7.55222853e-01;4.67938429e-01;2.10573831e-01;8.64709136e-02;4.15102258e-02;3.07978290e-02;4.15102258e-02;8.64709136e-02;2.10573831e-01;4.67938429e-01;7.55222853e-01;9.14038105e-01;9.74395132e-01;9.93301924e-01;9.98448649e-01;9.99680555e-01;9.99941198e-01;9.99990259e-01;9.99998537e-01;9.99999800e-01;9.99999975e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;-2.11403606e-03;1.47703217e-04;1.62222278e-03;2.58126186e+03;8.05530460e+00;0.00000000e+00;5.42370390e-09;2.00000000e-09;6.00000000e-06
11;2048;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999995e-01;9.99999962e-01;9.99999714e-01;9.99998010e-01;9.99987354e-01;9.99927043e-01;9.99620252e-01;9.98226727e-01;9.92602303e-01;9.72504682e-01;9.09639967e-01;7.46837057e-01;4.57660825e-01;2.03743929e-01;8.24912412e-02;3.87502004e-02;2.83527664e-02;3.87502004e-02;8.24912412e-02;2.03743929e-01;4.57660825e-01;7.46837057e-01;9.09639967e-01;9.72504682e-01;9.92602303e-01;9.98226727e-01;9.99620252e-01;9.99927043e-01;9.99987354e-01;9.99998010e-01;9.99999714e-01;9.99999962e-01;9.99999995e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;-2.09537816e-03;1.47881036e-04;1.63520696e-03;2.43856948e+03;7.49270800e+00;0.00000000e+00;5.74107078e-09;2.00000000e-09;6.00000000e-06
