9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999988e-01;9.99999712e-01;9.99994318e-01;9.99914076e-01;9.99088503e-01;9.94220348e-01;9.84298582e-01;9.72341158e-01;9.62678147e-01;9.58978229e-01;9.62678147e-01;9.72341158e-01;9.84298582e-01;9.94220348e-01;9.99088503e-01;9.99914076e-01;9.99994318e-01;9.99999712e-01;9.99999988e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.08854636e-05;2.79398424e-07;6.78255266e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999982e-01;9.99999603e-01;9.99992819e-01;9.99900293e-01;9.99023890e-01;9.94210848e-01;9.84490350e-01;9.72772639e-01;9.63293657e-01;9.59661802e-01;9.63293657e-01;9.72772639e-01;9.84490350e-01;9.94210848e-01;9.99023890e-01;9.99900293e-01;9.99992819e-01;9.99999603e-01;9.99999982e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.10359599e-05;2.68973939e-07;6.57513859e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999974e-01;9.99999468e-01;9.99991122e-01;9.99885944e-01;9.98961807e-01;9.94201315e-01;9.84672335e-01;9.73184075e-01;9.63881838e-01;9.60315472e-01;9.63881838e-01;9.73184075e-01;9.84672335e-01;9.94201315e-01;9.98961807e-01;9.99885944e-01;9.99991122e-01;9.99999468e-01;9.99999974e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.11794378e-05;2.59194602e-07;6.38003243e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999964e-01;9.99999306e-01;9.99989224e-01;9.99871091e-01;9.98902065e-01;9.94191722e-01;9.84845148e-01;9.73576680e-01;9.64444315e-01;9.60941002e-01;9.64444315e-01;9.73576680e-01;9.84845148e-01;9.94191722e-01;9.98902065e-01;9.99871091e-01;9.99989224e-01;9.99999306e-01;9.99999964e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.13162822e-05;2.50008822e-07;6.19629545e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999950e-01;9.99999112e-01;9.99987126e-01;9.99855788e-01;9.98844491e-01;9.94182046e-01;9.85009356e-01;9.73951586e-01;9.64982599e-01;9.61540036e-01;9.64982599e-01;9.73951586e-01;9.85009356e-01;9.94182046e-01;9.98844491e-01;9.99855788e-01;9.99987126e-01;9.99999112e-01;9.99999950e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.14468573e-05;2.41369888e-07;6.02307343e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999933e-01;9.99998885e-01;9.99984828e-01;9.99840084e-01;9.98788929e-01;9.94172271e-01;9.85165482e-01;9.74309839e-01;9.65498095e-01;9.62114101e-01;9.65498095e-01;9.74309839e-01;9.85165482e-01;9.94172271e-01;9.98788929e-01;9.99840084e-01;9.99984828e-01;9.99998885e-01;9.99999933e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.15715074e-05;2.33235446e-07;5.85958819e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999913e-01;9.99998623e-01;9.99982329e-01;9.99824023e-01;9.98735235e-01;9.94162380e-01;9.85314014e-01;9.74652416e-01;9.65992111e-01;9.62664619e-01;9.65992111e-01;9.74652416e-01;9.85314014e-01;9.94162380e-01;9.98735235e-01;9.99824023e-01;9.99982329e-01;9.99998623e-01;9.99999913e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.16905572e-05;2.25567049e-07;5.70513006e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999887e-01;9.99998323e-01;9.99979632e-01;9.99807644e-01;9.98683279e-01;9.94152364e-01;9.85455404e-01;9.74980221e-01;9.66465864e-01;9.63192914e-01;9.66465864e-01;9.74980221e-01;9.85455404e-01;9.94152364e-01;9.98683279e-01;9.99807644e-01;9.99979632e-01;9.99998323e-01;9.99999887e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.18043129e-05;2.18329746e-07;5.55905106e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999857e-01;9.99997982e-01;9.99976738e-01;9.99790982e-01;9.98632942e-01;9.94142214e-01;9.85590072e-01;9.75294099e-01;9.66920486e-01;9.63700221e-01;9.66920486e-01;9.75294099e-01;9.85590072e-01;9.94142214e-01;9.98632942e-01;9.99790982e-01;9.99976738e-01;9.99997982e-01;9.99999857e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.19130628e-05;2.11491724e-07;5.42075896e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999821e-01;9.99997599e-01;9.99973649e-01;9.99774067e-01;9.98584114e-01;9.94131923e-01;9.85718408e-01;9.75594835e-01;9.67357036e-01;9.64187691e-01;9.67357036e-01;9.75594835e-01;9.85718408e-01;9.94131923e-01;9.98584114e-01;9.99774067e-01;9.99973649e-01;9.99997599e-01;9.99999821e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.20170784e-05;2.05023989e-07;5.28971175e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999985e-01;9.99999779e-01;9.99997173e-01;9.99970368e-01;9.99756927e-01;9.98536695e-01;9.94121485e-01;9.85840776e-01;9.75883159e-01;9.67776498e-01;9.64656397e-01;9.67776498e-01;9.75883159e-01;9.85840776e-01;9.94121485e-01;9.98536695e-01;9.99756927e-01;9.99970368e-01;9.99997173e-01;9.99999779e-01;9.99999985e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.21166149e-05;1.98900078e-07;5.16541290e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999981e-01;9.99999731e-01;9.99996700e-01;9.99966897e-01;9.99739588e-01;9.98490593e-01;9.94110899e-01;9.85957512e-01;9.76159753e-01;9.68179792e-01;9.65107342e-01;9.68179792e-01;9.76159753e-01;9.85957512e-01;9.94110899e-01;9.98490593e-01;9.99739588e-01;9.99966897e-01;9.99996700e-01;9.99999731e-01;9.99999981e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.22119124e-05;1.93095814e-07;5.04740698e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999977e-01;9.99999674e-01;9.99996179e-01;9.99963240e-01;9.99722072e-01;9.98445723e-01;9.94100161e-01;9.86068933e-01;9.76425253e-01;9.68567775e-01;9.65541462e-01;9.68567775e-01;9.76425253e-01;9.86068933e-01;9.94100161e-01;9.98445723e-01;9.99722072e-01;9.99963240e-01;9.99996179e-01;9.99999674e-01;9.99999977e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.23031965e-05;1.87589071e-07;4.93527578e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999971e-01;9.99999610e-01;9.99995608e-01;9.99959399e-01;9.99704398e-01;9.98402007e-01;9.94089272e-01;9.86175332e-01;9.76680253e-01;9.68941251e-01;9.65959632e-01;9.68941251e-01;9.76680253e-01;9.86175332e-01;9.94089272e-01;9.98402007e-01;9.99704398e-01;9.99959399e-01;9.99995608e-01;9.99999610e-01;9.99999971e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.23906793e-05;1.82359583e-07;4.82863483e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999964e-01;9.99999537e-01;9.99994987e-01;9.99955378e-01;9.99686586e-01;9.98359375e-01;9.94078231e-01;9.86276983e-01;9.76925307e-01;9.69300969e-01;9.66362670e-01;9.69300969e-01;9.76925307e-01;9.86276983e-01;9.94078231e-01;9.98359375e-01;9.99686586e-01;9.99955378e-01;9.99994987e-01;9.99999537e-01;9.99999964e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.24745603e-05;1.77388758e-07;4.72713030e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999956e-01;9.99999455e-01;9.99994313e-01;9.99951180e-01;9.99668651e-01;9.98317759e-01;9.94067038e-01;9.86374141e-01;9.77160934e-01;9.69647632e-01;9.66751343e-01;9.69647632e-01;9.77160934e-01;9.86374141e-01;9.94067038e-01;9.98317759e-01;9.99668651e-01;9.99951180e-01;9.99994313e-01;9.99999455e-01;9.99999956e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.25550267e-05;1.72659524e-07;4.63043618e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999946e-01;9.99999363e-01;9.99993585e-01;9.99946808e-01;9.99650607e-01;9.98277099e-01;9.94055696e-01;9.86467046e-01;9.77387618e-01;9.69981896e-01;9.67126369e-01;9.69981896e-01;9.77387618e-01;9.86467046e-01;9.94055696e-01;9.98277099e-01;9.99650607e-01;9.99946808e-01;9.99993585e-01;9.99999363e-01;9.99999946e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.26322547e-05;1.68156180e-07;4.53825174e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999935e-01;9.99999260e-01;9.99992802e-01;9.99942266e-01;9.99632469e-01;9.98237339e-01;9.94044207e-01;9.86555920e-01;9.77605814e-01;9.70304377e-01;9.67488420e-01;9.70304377e-01;9.77605814e-01;9.86555920e-01;9.94044207e-01;9.98237339e-01;9.99632469e-01;9.99942266e-01;9.99992802e-01;9.99999260e-01;9.99999935e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.27064098e-05;1.63864273e-07;4.45029929e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999994e-01;9.99999923e-01;9.99999146e-01;9.99991962e-01;9.99937558e-01;9.99614248e-01;9.98198426e-01;9.94032572e-01;9.86640973e-01;9.77815947e-01;9.70615654e-01;9.67838127e-01;9.70615654e-01;9.77815947e-01;9.86640973e-01;9.94032572e-01;9.98198426e-01;9.99614248e-01;9.99937558e-01;9.99991962e-01;9.99999146e-01;9.99999923e-01;9.99999994e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.27776477e-05;1.59770483e-07;4.36632213e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999909e-01;9.99999020e-01;9.99991065e-01;9.99932686e-01;9.99595954e-01;9.98160312e-01;9.94020794e-01;9.86722400e-01;9.78018417e-01;9.70916267e-01;9.68176083e-01;9.70916267e-01;9.78018417e-01;9.86722400e-01;9.94020794e-01;9.98160312e-01;9.99595954e-01;9.99932686e-01;9.99991065e-01;9.99999020e-01;9.99999909e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.28461148e-05;1.55862515e-07;4.28608272e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999991e-01;9.99999892e-01;9.99998881e-01;9.99990110e-01;9.99927654e-01;9.99577598e-01;9.98122952e-01;9.94008877e-01;9.86800386e-01;9.78213597e-01;9.71206725e-01;9.68502844e-01;9.71206725e-01;9.78213597e-01;9.86800386e-01;9.94008877e-01;9.98122952e-01;9.99577598e-01;9.99927654e-01;9.99990110e-01;9.99998881e-01;9.99999892e-01;9.99999991e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.29119489e-05;1.52129015e-07;4.20936098e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999874e-01;9.99998729e-01;9.99989095e-01;9.99922466e-01;9.99559187e-01;9.98086305e-01;9.93996823e-01;9.86875101e-01;9.78401839e-01;9.71487508e-01;9.68818933e-01;9.71487508e-01;9.78401839e-01;9.86875101e-01;9.93996823e-01;9.98086305e-01;9.99559187e-01;9.99922466e-01;9.99989095e-01;9.99998729e-01;9.99999874e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.29752796e-05;1.48559480e-07;4.13595285e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999987e-01;9.99999853e-01;9.99998564e-01;9.99988019e-01;9.99917124e-01;9.99540730e-01;9.98050333e-01;9.93984637e-01;9.86946708e-01;9.78583473e-01;9.71759064e-01;9.69124843e-01;9.71759064e-01;9.78583473e-01;9.86946708e-01;9.93984637e-01;9.98050333e-01;9.99540730e-01;9.99917124e-01;9.99988019e-01;9.99998564e-01;9.99999853e-01;9.99999987e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.30362289e-05;1.45144184e-07;4.06566889e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999985e-01;9.99999830e-01;9.99998383e-01;9.99986883e-01;9.99911634e-01;9.99522235e-01;9.98014998e-01;9.93972320e-01;9.87015358e-01;9.78758811e-01;9.72021817e-01;9.69421035e-01;9.72021817e-01;9.78758811e-01;9.87015358e-01;9.93972320e-01;9.98014998e-01;9.99522235e-01;9.99911634e-01;9.99986883e-01;9.99998383e-01;9.99999830e-01;9.99999985e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.30949117e-05;1.41874117e-07;3.99833307e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999982e-01;9.99999804e-01;9.99998188e-01;9.99985684e-01;9.99905996e-01;9.99503706e-01;9.97980268e-01;9.93959878e-01;9.87081194e-01;9.78928143e-01;9.72276165e-01;9.69707947e-01;9.72276165e-01;9.78928143e-01;9.87081194e-01;9.93959878e-01;9.97980268e-01;9.99503706e-01;9.99905996e-01;9.99985684e-01;9.99998188e-01;9.99999804e-01;9.99999982e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.31514363e-05;1.38740914e-07;3.93378166e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999978e-01;9.99999776e-01;9.99997977e-01;9.99984423e-01;9.99900216e-01;9.99485151e-01;9.97946112e-01;9.93947313e-01;9.87144349e-01;9.79091746e-01;9.72522485e-01;9.69985990e-01;9.72522485e-01;9.79091746e-01;9.87144349e-01;9.93947313e-01;9.97946112e-01;9.99485151e-01;9.99900216e-01;9.99984423e-01;9.99997977e-01;9.99999776e-01;9.99999978e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.32059048e-05;1.35736809e-07;3.87186222e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999975e-01;9.99999744e-01;9.99997749e-01;9.99983099e-01;9.99894296e-01;9.99466574e-01;9.97912500e-01;9.93934629e-01;9.87204951e-01;9.79249879e-01;9.72761130e-01;9.70255552e-01;9.72761130e-01;9.79249879e-01;9.87204951e-01;9.93934629e-01;9.97912500e-01;9.99466574e-01;9.99894296e-01;9.99983099e-01;9.99997749e-01;9.99999744e-01;9.99999975e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.32584133e-05;1.32854580e-07;3.81243269e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999970e-01;9.99999709e-01;9.99997505e-01;9.99981712e-01;9.99888240e-01;9.99447980e-01;9.97879406e-01;9.93921830e-01;9.87263117e-01;9.79402786e-01;9.72992434e-01;9.70516999e-01;9.72992434e-01;9.79402786e-01;9.87263117e-01;9.93921830e-01;9.97879406e-01;9.99447980e-01;9.99888240e-01;9.99981712e-01;9.99997505e-01;9.99999709e-01;9.99999970e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.33090527e-05;1.30087507e-07;3.75536056e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999966e-01;9.99999671e-01;9.99997242e-01;9.99980260e-01;9.99882049e-01;9.99429373e-01;9.97846805e-01;9.93908920e-01;9.87318959e-01;9.79550698e-01;9.73216714e-01;9.70770677e-01;9.73216714e-01;9.79550698e-01;9.87318959e-01;9.93908920e-01;9.97846805e-01;9.99429373e-01;9.99882049e-01;9.99980260e-01;9.99997242e-01;9.99999671e-01;9.99999966e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.33579087e-05;1.27429328e-07;3.70052209e-06
