9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999775e-01;9.99995548e-01;9.99932665e-01;9.99285540e-01;9.95467275e-01;9.87668429e-01;9.78238572e-01;9.70592831e-01;9.67659206e-01;9.70592831e-01;9.78238572e-01;9.87668429e-01;9.95467275e-01;9.99285540e-01;9.99932665e-01;9.99995548e-01;9.99999775e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5.71923107e-06;1.73669439e-07;4.24812361e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999986e-01;9.99999697e-01;9.99994517e-01;9.99923868e-01;9.99254497e-01;9.95576021e-01;9.88130469e-01;9.79124991e-01;9.71815290e-01;9.69008592e-01;9.71815290e-01;9.79124991e-01;9.88130469e-01;9.95576021e-01;9.99254497e-01;9.99923868e-01;9.99994517e-01;9.99999697e-01;9.99999986e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5.79181234e-06;1.58779397e-07;3.91365675e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999981e-01;9.99999605e-01;9.99993397e-01;9.99915165e-01;9.99227589e-01;9.95683254e-01;9.88572762e-01;9.79971196e-01;9.72982384e-01;9.70297128e-01;9.72982384e-01;9.79971196e-01;9.88572762e-01;9.95683254e-01;9.99227589e-01;9.99915165e-01;9.99993397e-01;9.99999605e-01;9.99999981e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5.86001102e-06;1.45218429e-07;3.60658723e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999974e-01;9.99999497e-01;9.99992195e-01;9.99906621e-01;9.99204463e-01;9.95788912e-01;9.88996378e-01;9.80779356e-01;9.74096992e-01;9.71527927e-01;9.74096992e-01;9.80779356e-01;9.88996378e-01;9.95788912e-01;9.99204463e-01;9.99906621e-01;9.99992195e-01;9.99999497e-01;9.99999974e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5.92401119e-06;1.32861494e-07;3.32454717e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999965e-01;9.99999374e-01;9.99990922e-01;9.99898288e-01;9.99184795e-01;9.95892942e-01;9.89402315e-01;9.81551504e-01;9.75161826e-01;9.72703927e-01;9.75161826e-01;9.81551504e-01;9.89402315e-01;9.95892942e-01;9.99184795e-01;9.99898288e-01;9.99990922e-01;9.99999374e-01;9.99999965e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5.98400238e-06;1.21595975e-07;3.06538432e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999954e-01;9.99999235e-01;9.99989585e-01;9.99890210e-01;9.99168290e-01;9.95995302e-01;9.89791506e-01;9.82289546e-01;9.76179442e-01;9.73827902e-01;9.76179442e-01;9.82289546e-01;9.89791506e-01;9.95995302e-01;9.99168290e-01;9.99890210e-01;9.99989585e-01;9.99999235e-01;9.99999954e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.04017680e-06;1.11320406e-07;2.82714220e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999942e-01;9.99999080e-01;9.99988195e-01;9.99882420e-01;9.99154678e-01;9.96095960e-01;9.90164824e-01;9.82995271e-01;9.77152244e-01;9.74902466e-01;9.77152244e-01;9.82995271e-01;9.90164824e-01;9.96095960e-01;9.99154678e-01;9.99882420e-01;9.99988195e-01;9.99999080e-01;9.99999942e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.09272695e-06;1.01943322e-07;2.60804173e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999927e-01;9.99998910e-01;9.99986761e-01;9.99874946e-01;9.99143714e-01;9.96194891e-01;9.90523081e-01;9.83670355e-01;9.78082497e-01;9.75930081e-01;9.78082497e-01;9.83670355e-01;9.90523081e-01;9.96194891e-01;9.99143714e-01;9.99874946e-01;9.99986761e-01;9.99998910e-01;9.99999927e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.14184374e-06;9.33822225e-08;2.40646467e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999910e-01;9.99998724e-01;9.99985291e-01;9.99867812e-01;9.99135172e-01;9.96292076e-01;9.90867039e-01;9.84316369e-01;9.78972329e-01;9.76913071e-01;9.78972329e-01;9.84316369e-01;9.90867039e-01;9.96292076e-01;9.99135172e-01;9.99867812e-01;9.99985291e-01;9.99998724e-01;9.99999910e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.18771485e-06;8.55626484e-08;2.22093837e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999993e-01;9.99999890e-01;9.99998524e-01;9.99983795e-01;9.99861032e-01;9.99128845e-01;9.96387501e-01;9.91197407e-01;9.84934787e-01;9.79823745e-01;9.77853621e-01;9.79823745e-01;9.84934787e-01;9.91197407e-01;9.96387501e-01;9.99128845e-01;9.99861032e-01;9.99983795e-01;9.99998524e-01;9.99999890e-01;9.99999993e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.23052353e-06;7.84173544e-08;2.05012203e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999991e-01;9.99999868e-01;9.99998309e-01;9.99982280e-01;9.99854620e-01;9.99124544e-01;9.96481160e-01;9.91514849e-01;9.85526991e-01;9.80638631e-01;9.78753795e-01;9.80638631e-01;9.85526991e-01;9.91514849e-01;9.96481160e-01;9.99124544e-01;9.99854620e-01;9.99982280e-01;9.99998309e-01;9.99999868e-01;9.99999991e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.27044759e-06;7.18855670e-08;1.89279419e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999843e-01;9.99998082e-01;9.99980756e-01;9.99848583e-01;9.99122093e-01;9.96573046e-01;9.91819988e-01;9.86094279e-01;9.81418761e-01;9.79615534e-01;9.81418761e-01;9.86094279e-01;9.91819988e-01;9.96573046e-01;9.99122093e-01;9.99848583e-01;9.99980756e-01;9.99998082e-01;9.99999843e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.30765869e-06;6.59123218e-08;1.74784147e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999987e-01;9.99999816e-01;9.99997841e-01;9.99979228e-01;9.99842925e-01;9.99121333e-01;9.96663158e-01;9.92113404e-01;9.86637867e-01;9.82165807e-01;9.80440672e-01;9.82165807e-01;9.86637867e-01;9.92113404e-01;9.96663158e-01;9.99121333e-01;9.99842925e-01;9.99979228e-01;9.99997841e-01;9.99999816e-01;9.99999987e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.34232179e-06;6.04478727e-08;1.61424836e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999984e-01;9.99999786e-01;9.99997589e-01;9.99977705e-01;9.99837649e-01;9.99122117e-01;9.96751499e-01;9.92395643e-01;9.87158901e-01;9.82881346e-01;9.81230936e-01;9.82881346e-01;9.87158901e-01;9.92395643e-01;9.96751499e-01;9.99122117e-01;9.99837649e-01;9.99977705e-01;9.99997589e-01;9.99999786e-01;9.99999984e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.37459482e-06;5.54471624e-08;1.49108798e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999981e-01;9.99999753e-01;9.99997326e-01;9.99976193e-01;9.99832755e-01;9.99124307e-01;9.96838073e-01;9.92667216e-01;9.87658455e-01;9.83566861e-01;9.81987957e-01;9.83566861e-01;9.87658455e-01;9.92667216e-01;9.96838073e-01;9.99124307e-01;9.99832755e-01;9.99976193e-01;9.99997326e-01;9.99999753e-01;9.99999981e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.40462844e-06;5.08693511e-08;1.37751383e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999977e-01;9.99999718e-01;9.99997053e-01;9.99974697e-01;9.99828238e-01;9.99127778e-01;9.96922886e-01;9.92928603e-01;9.88137540e-01;9.84223753e-01;9.82713277e-01;9.84223753e-01;9.88137540e-01;9.92928603e-01;9.96922886e-01;9.99127778e-01;9.99828238e-01;9.99974697e-01;9.99997053e-01;9.99999718e-01;9.99999977e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.43256596e-06;4.66773936e-08;1.27275225e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999973e-01;9.99999679e-01;9.99996771e-01;9.99973224e-01;9.99824094e-01;9.99132414e-01;9.97005948e-01;9.93180253e-01;9.88597110e-01;9.84853346e-01;9.83408350e-01;9.84853346e-01;9.88597110e-01;9.93180253e-01;9.97005948e-01;9.99132414e-01;9.99824094e-01;9.99973224e-01;9.99996771e-01;9.99999679e-01;9.99999973e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.45854334e-06;4.28376634e-08;1.17609570e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999968e-01;9.99999638e-01;9.99996482e-01;9.99971779e-01;9.99820318e-01;9.99138109e-01;9.97087269e-01;9.93422592e-01;9.89038062e-01;9.85456887e-01;9.84074553e-01;9.85456887e-01;9.89038062e-01;9.93422592e-01;9.97087269e-01;9.99138109e-01;9.99820318e-01;9.99971779e-01;9.99996482e-01;9.99999638e-01;9.99999968e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.48268926e-06;3.93196149e-08;1.08689669e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999963e-01;9.99999595e-01;9.99996186e-01;9.99970366e-01;9.99816902e-01;9.99144762e-01;9.97166860e-01;9.93656017e-01;9.89461243e-01;9.86035558e-01;9.84713188e-01;9.86035558e-01;9.89461243e-01;9.93656017e-01;9.97166860e-01;9.99144762e-01;9.99816902e-01;9.99970366e-01;9.99996186e-01;9.99999595e-01;9.99999963e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.50512527e-06;3.60954821e-08;1.00456226e-06
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999958e-01;9.99999549e-01;9.99995884e-01;9.99968989e-01;9.99813837e-01;9.99152283e-01;9.97244735e-01;9.93880907e-01;9.89867450e-01;9.86590475e-01;9.85325488e-01;9.86590475e-01;9.89867450e-01;9.93880907e-01;9.97244735e-01;9.99152283e-01;9.99813837e-01;9.99968989e-01;9.99995884e-01;9.99999549e-01;9.99999958e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.52596596e-06;3.31400091e-08;9.28549072e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999952e-01;9.99999500e-01;9.99995578e-01;9.99967653e-01;9.99811114e-01;9.99160586e-01;9.97320909e-01;9.94097615e-01;9.90257440e-01;9.87122695e-01;9.85912621e-01;9.87122695e-01;9.90257440e-01;9.94097615e-01;9.97320909e-01;9.99160586e-01;9.99811114e-01;9.99967653e-01;9.99995578e-01;9.99999500e-01;9.99999952e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.54531918e-06;3.04302078e-08;8.58358914e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999945e-01;9.99999449e-01;9.99995269e-01;9.99966360e-01;9.99808722e-01;9.99169592e-01;9.97395397e-01;9.94306478e-01;9.90631926e-01;9.87633221e-01;9.86475695e-01;9.87633221e-01;9.90631926e-01;9.94306478e-01;9.97395397e-01;9.99169592e-01;9.99808722e-01;9.99966360e-01;9.99995269e-01;9.99999449e-01;9.99999945e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.56328633e-06;2.79451417e-08;7.93534706e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999938e-01;9.99999395e-01;9.99994957e-01;9.99965113e-01;9.99806652e-01;9.99179228e-01;9.97468217e-01;9.94507813e-01;9.90991583e-01;9.88123001e-01;9.87015761e-01;9.88123001e-01;9.90991583e-01;9.94507813e-01;9.97468217e-01;9.99179228e-01;9.99806652e-01;9.99965113e-01;9.99994957e-01;9.99999395e-01;9.99999938e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.57996256e-06;2.56657310e-08;7.33656848e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999994e-01;9.99999931e-01;9.99999340e-01;9.99994644e-01;9.99963915e-01;9.99804891e-01;9.99189427e-01;9.97539386e-01;9.94701921e-01;9.91337051e-01;9.88592938e-01;9.87533817e-01;9.88592938e-01;9.91337051e-01;9.94701921e-01;9.97539386e-01;9.99189427e-01;9.99804891e-01;9.99963915e-01;9.99994644e-01;9.99999340e-01;9.99999931e-01;9.99999994e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.59543707e-06;2.35745785e-08;6.78339931e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999923e-01;9.99999282e-01;9.99994330e-01;9.99962768e-01;9.99803429e-01;9.99200126e-01;9.97608922e-01;9.94889087e-01;9.91668937e-01;9.89043886e-01;9.88030812e-01;9.89043886e-01;9.91668937e-01;9.94889087e-01;9.97608922e-01;9.99200126e-01;9.99803429e-01;9.99962768e-01;9.99994330e-01;9.99999282e-01;9.99999923e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.60979343e-06;2.16558124e-08;6.27229765e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999992e-01;9.99999914e-01;9.99999223e-01;9.99994018e-01;9.99961675e-01;9.99802253e-01;9.99211267e-01;9.97676846e-01;9.95069582e-01;9.91987817e-01;9.89476659e-01;9.88507646e-01;9.89476659e-01;9.91987817e-01;9.95069582e-01;9.97676846e-01;9.99211267e-01;9.99802253e-01;9.99961675e-01;9.99994018e-01;9.99999223e-01;9.99999914e-01;9.99999992e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.62310980e-06;1.98949449e-08;5.80000687e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999991e-01;9.99999905e-01;9.99999162e-01;9.99993706e-01;9.99960635e-01;9.99801352e-01;9.99222796e-01;9.97743176e-01;9.95243663e-01;9.92294237e-01;9.89892030e-01;9.88965178e-01;9.89892030e-01;9.92294237e-01;9.95243663e-01;9.97743176e-01;9.99222796e-01;9.99801352e-01;9.99960635e-01;9.99993706e-01;9.99999162e-01;9.99999905e-01;9.99999991e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.63545926e-06;1.82787455e-08;5.36353122e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999989e-01;9.99999895e-01;9.99999099e-01;9.99993398e-01;9.99959651e-01;9.99800713e-01;9.99234662e-01;9.97807935e-01;9.95411575e-01;9.92588717e-01;9.90290735e-01;9.89404224e-01;9.90290735e-01;9.92588717e-01;9.95411575e-01;9.97807935e-01;9.99234662e-01;9.99800713e-01;9.99959651e-01;9.99993398e-01;9.99999099e-01;9.99999895e-01;9.99999989e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.64691007e-06;1.67951259e-08;4.96011363e-07
9;512;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999988e-01;9.99999885e-01;9.99999035e-01;9.99993092e-01;9.99958723e-01;9.99800326e-01;9.99246820e-01;9.97871142e-01;9.95573551e-01;9.92871750e-01;9.90673474e-01;9.89825564e-01;9.90673474e-01;9.92871750e-01;9.95573551e-01;9.97871142e-01;9.99246820e-01;9.99800326e-01;9.99958723e-01;9.99993092e-01;9.99999035e-01;9.99999885e-01;9.99999988e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6.65752593e-06;1.54330370e-08;4.58721570e-07
