A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 71
x_skip = 1
t_grid = 566
t_skip = 11
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.99999937e-01;9.99999831e-01;9.99999617e-01;9.99999173e-01;9.99998260e-01;9.99996423e-01;9.99992813e-01;9.99985887e-01;9.99972919e-01;9.99949227e-01;9.99907001e-01;9.99833612e-01;9.99709270e-01;9.99503961e-01;9.99173725e-01;9.98656482e-01;9.97867923e-01;9.96698287e-01;9.95011152e-01;9.92645531e-01;9.89422494e-01;9.85157076e-01;9.79675484e-01;9.72836671e-01;9.64556615e-01;9.54833281e-01;9.43770280e-01;9.31597287e-01;9.18684699e-01;9.05548531e-01;8.92839436e-01;8.81308433e-01;8.71743683e-01;8.64879334e-01;8.61289085e-01;8.61289085e-01;8.64879334e-01;8.71743683e-01;8.81308433e-01;8.92839436e-01;9.05548531e-01;9.18684699e-01;9.31597287e-01;9.43770280e-01;9.54833281e-01;9.64556615e-01;9.72836671e-01;9.79675484e-01;9.85157076e-01;9.89422494e-01;9.92645531e-01;9.95011152e-01;9.96698287e-01;9.97867923e-01;9.98656482e-01;9.99173725e-01;9.99503961e-01;9.99709270e-01;9.99833612e-01;9.99907001e-01;9.99949227e-01;9.99972919e-01;9.99985887e-01;9.99992813e-01;9.99996423e-01;9.99998260e-01;9.99999173e-01;9.99999617e-01;9.99999831e-01;9.99999937e-01;1.00000000e+00
1.00000000e+00;9.99999868e-01;9.99999657e-01;9.99999247e-01;9.99998424e-01;9.99996789e-01;9.99993604e-01;9.99987536e-01;9.99976243e-01;9.99955708e-01;9.99919246e-01;9.99856031e-01;9.99749063e-01;9.99572450e-01;9.99288021e-01;9.98841391e-01;9.98157834e-01;9.97138589e-01;9.95658520e-01;9.93566258e-01;9.90688013e-01;9.86835969e-01;9.81821623e-01;9.75473661e-01;9.67659225e-01;9.58307034e-01;9.47430871e-01;9.35152263e-01;9.21721182e-01;9.07532637e-01;8.93134885e-01;8.79222000e-01;8.66601461e-01;8.56128667e-01;8.48607756e-01;8.44671943e-01;8.44671943e-01;8.48607756e-01;8.56128667e-01;8.66601461e-01;8.79222000e-01;8.93134885e-01;9.07532637e-01;9.21721182e-01;9.35152263e-01;9.47430871e-01;9.58307034e-01;9.67659225e-01;9.75473661e-01;9.81821623e-01;9.86835969e-01;9.90688013e-01;9.93566258e-01;9.95658520e-01;9.97138589e-01;9.98157834e-01;9.98841391e-01;9.99288021e-01;9.99572450e-01;9.99749063e-01;9.99856031e-01;9.99919246e-01;9.99955708e-01;9.99976243e-01;9.99987536e-01;9.99993604e-01;9.99996789e-01;9.99998424e-01;9.99999247e-01;9.99999657e-01;9.99999868e-01;1.00000000e+00
1.00000000e+00;9.99999741e-01;9.99999339e-01;9.99998588e-01;9.99997129e-01;9.99994319e-01;9.99989005e-01;9.99979168e-01;9.99961362e-01;9.99929849e-01;9.99875339e-01;9.99783206e-01;9.99631090e-01;9.99385835e-01;9.98999824e-01;9.98406950e-01;9.97518679e-01;9.96220944e-01;9.94372840e-01;9.91808189e-01;9.88340972e-01;9.83775207e-01;9.77919220e-01;9.70603607e-01;9.61701676e-01;9.51151190e-01;9.38976647e-01;9.25311813e-01;9.10422117e-01;8.94725107e-01;8.78804262e-01;8.63407379e-01;8.49417456e-01;8.37784375e-01;8.29413845e-01;8.25027291e-01;8.25027291e-01;8.29413845e-01;8.37784375e-01;8.49417456e-01;8.63407379e-01;8.78804262e-01;8.94725107e-01;9.10422117e-01;9.25311813e-01;9.38976647e-01;9.51151190e-01;9.61701676e-01;9.70603607e-01;9.77919220e-01;9.83775207e-01;9.88340972e-01;9.91808189e-01;9.94372840e-01;9.96220944e-01;9.97518679e-01;9.98406950e-01;9.98999824e-01;9.99385835e-01;9.99631090e-01;9.99783206e-01;9.99875339e-01;9.99929849e-01;9.99961362e-01;9.99979168e-01;9.99989005e-01;9.99994319e-01;9.99997129e-01;9.99998588e-01;9.99999339e-01;9.99999741e-01;1.00000000e+00
1.00000000e+00;9.99999513e-01;9.99998781e-01;9.99997459e-01;9.99994971e-01;9.99990313e-01;9.99981743e-01;9.99966294e-01;9.99939037e-01;9.99891985e-01;9.99812541e-01;9.99681377e-01;9.99469681e-01;9.99135780e-01;9.98621279e-01;9.97847052e-01;9.96709652e-01;9.95078950e-01;9.92797960e-01;9.89685825e-01;9.85544660e-01;9.80170500e-01;9.73367920e-01;9.64967432e-01;9.54844605e-01;9.42940279e-01;9.29281989e-01;9.14007341e-01;8.97389787e-01;8.79865454e-01;8.62055835e-01;8.44775762e-01;8.29010659e-01;8.15845633e-01;8.06337314e-01;8.01341681e-01;8.01341681e-01;8.06337314e-01;8.15845633e-01;8.29010659e-01;8.44775762e-01;8.62055835e-01;8.79865454e-01;8.97389787e-01;9.14007341e-01;9.29281989e-01;9.42940279e-01;9.54844605e-01;9.64967432e-01;9.73367920e-01;9.80170500e-01;9.85544660e-01;9.89685825e-01;9.92797960e-01;9.95078950e-01;9.96709652e-01;9.97847052e-01;9.98621279e-01;9.99135780e-01;9.99469681e-01;9.99681377e-01;9.99812541e-01;9.99891985e-01;9.99939037e-01;9.99966294e-01;9.99981743e-01;9.99990313e-01;9.99994971e-01;9.99997459e-01;9.99998781e-01;9.99999513e-01;1.00000000e+00
1.00000000e+00;9.99999122e-01;9.99997838e-01;9.99995594e-01;9.99991491e-01;9.99984012e-01;9.99970597e-01;9.99947002e-01;9.99906350e-01;9.99837777e-01;9.99724563e-01;9.99541660e-01;9.99252609e-01;9.98805890e-01;9.98130961e-01;9.97134396e-01;9.95696790e-01;9.93671263e-01;9.90884453e-01;9.87140801e-01;9.82230482e-01;9.75940861e-01;9.68070754e-01;9.58446539e-01;9.46939403e-01;9.33483843e-01;9.18098578e-01;9.00911787e-01;8.82192270e-01;8.62385976e-01;8.42152696e-01;8.22390392e-01;8.04225731e-01;7.88943615e-01;7.77835194e-01;7.71973271e-01;7.71973271e-01;7.77835194e-01;7.88943615e-01;8.04225731e-01;8.22390392e-01;8.42152696e-01;8.62385976e-01;8.82192270e-01;9.00911787e-01;9.18098578e-01;9.33483843e-01;9.46939403e-01;9.58446539e-01;9.68070754e-01;9.75940861e-01;9.82230482e-01;9.87140801e-01;9.90884453e-01;9.93671263e-01;9.95696790e-01;9.97134396e-01;9.98130961e-01;9.98805890e-01;9.99252609e-01;9.99541660e-01;9.99724563e-01;9.99837777e-01;9.99906350e-01;9.99947002e-01;9.99970597e-01;9.99984012e-01;9.99991491e-01;9.99995594e-01;9.99997838e-01;9.99999122e-01;1.00000000e+00
1.00000000e+00;9.99998473e-01;9.99996298e-01;9.99992606e-01;9.99986040e-01;9.99974366e-01;9.99953916e-01;9.99918760e-01;9.99859514e-01;9.99761700e-01;9.99603536e-01;9.99353128e-01;9.98965071e-01;9.98376603e-01;9.97503639e-01;9.96237197e-01;9.94440910e-01;9.91950469e-01;9.88575742e-01;9.84106084e-01;9.78318874e-01;9.70990746e-01;9.61910610e-01;9.50893582e-01;9.37795626e-01;9.22529894e-01;9.05087130e-01;8.85563513e-01;8.64199256e-01;8.41429261e-01;8.17942072e-01;7.94733673e-01;7.73127851e-01;7.54718842e-01;7.41189578e-01;7.33995986e-01;7.33995986e-01;7.41189578e-01;7.54718842e-01;7.73127851e-01;7.94733673e-01;8.17942072e-01;8.41429261e-01;8.64199256e-01;8.85563513e-01;9.05087130e-01;9.22529894e-01;9.37795626e-01;9.50893582e-01;9.61910610e-01;9.70990746e-01;9.78318874e-01;9.84106084e-01;9.88575742e-01;9.91950469e-01;9.94440910e-01;9.96237197e-01;9.97503639e-01;9.98376603e-01;9.98965071e-01;9.99353128e-01;9.99603536e-01;9.99761700e-01;9.99859514e-01;9.99918760e-01;9.99953916e-01;9.99974366e-01;9.99986040e-01;9.99992606e-01;9.99996298e-01;9.99998473e-01;1.00000000e+00
1.00000000e+00;9.99997430e-01;9.99993853e-01;9.99987951e-01;9.99977718e-01;9.99959948e-01;9.99929502e-01;9.99878262e-01;9.99793676e-01;9.99656792e-01;9.99439716e-01;9.99102459e-01;9.98589280e-01;9.97824722e-01;9.96709748e-01;9.95118567e-01;9.92896855e-01;9.89862120e-01;9.85806758e-01;9.80503974e-01;9.73716199e-01;9.65205131e-01;9.54742337e-01;9.42119752e-01;9.27160420e-01;9.09731395e-01;8.89762455e-01;8.67275820e-01;8.42432977e-01;8.15604140e-01;7.87462203e-01;7.59092481e-01;7.32086175e-01;7.08545595e-01;6.90888727e-01;6.81364266e-01;6.81364266e-01;6.90888727e-01;7.08545595e-01;7.32086175e-01;7.59092481e-01;7.87462203e-01;8.15604140e-01;8.42432977e-01;8.67275820e-01;8.89762455e-01;9.09731395e-01;9.27160420e-01;9.42119752e-01;9.54742337e-01;9.65205131e-01;9.73716199e-01;9.80503974e-01;9.85806758e-01;9.89862120e-01;9.92896855e-01;9.95118567e-01;9.96709748e-01;9.97824722e-01;9.98589280e-01;9.99102459e-01;9.99439716e-01;9.99656792e-01;9.99793676e-01;9.99878262e-01;9.99929502e-01;9.99959948e-01;9.99977718e-01;9.99987951e-01;9.99993853e-01;9.99997430e-01;1.00000000e+00
1.00000000e+00;9.99995800e-01;9.99990075e-01;9.99980874e-01;9.99965303e-01;9.99938854e-01;9.99894471e-01;9.99821249e-01;9.99702687e-01;9.99514383e-01;9.99221145e-01;9.98773536e-01;9.98104005e-01;9.97122889e-01;9.95714768e-01;9.93735779e-01;9.91012570e-01;9.87343457e-01;9.82502062e-01;9.76243181e-01;9.68310055e-01;9.58441849e-01;9.46380125e-01;9.31873773e-01;9.14683142e-01;8.94585849e-01;8.71388786e-01;8.44953224e-01;8.15242759e-01;7.82407662e-01;7.46923505e-01;7.09802964e-01;6.72882412e-01;6.39109623e-01;6.12567993e-01;5.97736987e-01;5.97736987e-01;6.12567993e-01;6.39109623e-01;6.72882412e-01;7.09802964e-01;7.46923505e-01;7.82407662e-01;8.15242759e-01;8.44953224e-01;8.71388786e-01;8.94585849e-01;9.14683142e-01;9.31873773e-01;9.46380125e-01;9.58441849e-01;9.68310055e-01;9.76243181e-01;9.82502062e-01;9.87343457e-01;9.91012570e-01;9.93735779e-01;9.95714768e-01;9.97122889e-01;9.98104005e-01;9.98773536e-01;9.99221145e-01;9.99514383e-01;9.99702687e-01;9.99821249e-01;9.99894471e-01;9.99938854e-01;9.99965303e-01;9.99980874e-01;9.99990075e-01;9.99995800e-01;1.00000000e+00
1.00000000e+00;9.99993311e-01;9.99984371e-01;9.99970349e-01;9.99947158e-01;9.99908579e-01;9.99845093e-01;9.99742300e-01;9.99578845e-01;9.99323765e-01;9.98933268e-01;9.98347002e-01;9.97484045e-01;9.96238973e-01;9.94478507e-01;9.92039372e-01;9.88727888e-01;9.84321645e-01;9.78573104e-01;9.71214387e-01;9.61961910e-01;9.50519196e-01;9.36576313e-01;9.19805031e-01;8.99849796e-01;8.76315729e-01;8.48755826e-01;8.16660507e-01;7.79454069e-01;7.36506573e-01;6.87182096e-01;6.30984275e-01;5.67987707e-01;5.00122593e-01;4.34652100e-01;3.89947570e-01;3.89947570e-01;4.34652100e-01;5.00122593e-01;5.67987707e-01;6.30984275e-01;6.87182096e-01;7.36506573e-01;7.79454069e-01;8.16660507e-01;8.48755826e-01;8.76315729e-01;8.99849796e-01;9.19805031e-01;9.36576313e-01;9.50519196e-01;9.61961910e-01;9.71214387e-01;9.78573104e-01;9.84321645e-01;9.88727888e-01;9.92039372e-01;9.94478507e-01;9.96238973e-01;9.97484045e-01;9.98347002e-01;9.98933268e-01;9.99323765e-01;9.99578845e-01;9.99742300e-01;9.99845093e-01;9.99908579e-01;9.99947158e-01;9.99970349e-01;9.99984371e-01;9.99993311e-01;1.00000000e+00
1.00000000e+00;9.99989596e-01;9.99975940e-01;9.99955007e-01;9.99921126e-01;9.99865867e-01;9.99776595e-01;9.99634583e-01;9.99412582e-01;9.99071828e-01;9.98558493e-01;9.97799740e-01;9.96699637e-01;9.95135365e-01;9.92954227e-01;9.89971984e-01;9.85972866e-01;9.80711211e-01;9.73914045e-01;9.65283222e-01;9.54495028e-01;9.41194730e-01;9.24983266e-01;9.05392863e-01;8.81846897e-01;8.53594765e-01;8.19600005e-01;7.78324479e-01;7.27235313e-01;6.61363861e-01;5.67183784e-01;3.84519768e-01;4.23316943e-02;1.77312741e-02;1.14234455e-02;7.46275871e-03;7.46275871e-03;1.14234455e-02;1.77312741e-02;4.23316943e-02;3.84519768e-01;5.67183784e-01;6.61363861e-01;7.27235313e-01;7.78324479e-01;8.19600005e-01;8.53594765e-01;8.81846897e-01;9.05392863e-01;9.24983266e-01;9.41194730e-01;9.54495028e-01;9.65283222e-01;9.73914045e-01;9.80711211e-01;9.85972866e-01;9.89971984e-01;9.92954227e-01;9.95135365e-01;9.96699637e-01;9.97799740e-01;9.98558493e-01;9.99071828e-01;9.99412582e-01;9.99634583e-01;9.99776595e-01;9.99865867e-01;9.99921126e-01;9.99955007e-01;9.99975940e-01;9.99989596e-01;1.00000000e+00
1.00000000e+00;9.99984162e-01;9.99963712e-01;9.99933038e-01;9.99884399e-01;9.99806540e-01;9.99682939e-01;9.99489572e-01;9.99192121e-01;9.98742635e-01;9.98075694e-01;9.97104292e-01;9.95715753e-01;9.93768126e-01;9.91087530e-01;9.87466789e-01;9.82665383e-01;9.76410116e-01;9.68395081e-01;9.58278552e-01;9.45673350e-01;9.30125918e-01;9.11076839e-01;8.87789334e-01;8.59214224e-01;8.23696916e-01;7.78150670e-01;7.14788336e-01;6.05505570e-01;3.47814489e-01;4.39677865e-02;1.41754740e-02;8.30270063e-03;5.75613021e-03;4.39194806e-03;3.81676717e-03;3.81676717e-03;4.39194806e-03;5.75613021e-03;8.30270063e-03;1.41754740e-02;4.39677865e-02;3.47814489e-01;6.05505570e-01;7.14788336e-01;7.78150670e-01;8.23696916e-01;8.59214224e-01;8.87789334e-01;9.11076839e-01;9.30125918e-01;9.45673350e-01;9.58278552e-01;9.68395081e-01;9.76410116e-01;9.82665383e-01;9.87466789e-01;9.91087530e-01;9.93768126e-01;9.95715753e-01;9.97104292e-01;9.98075694e-01;9.98742635e-01;9.99192121e-01;9.99489572e-01;9.99682939e-01;9.99806540e-01;9.99884399e-01;9.99933038e-01;9.99963712e-01;9.99984162e-01;1.00000000e+00
1.00000000e+00;9.99976354e-01;9.99946284e-01;9.99902088e-01;9.99833360e-01;9.99725288e-01;9.99556553e-01;9.99296716e-01;9.98903067e-01;9.98316942e-01;9.97459638e-01;9.96228179e-01;9.94491277e-01;9.92085915e-01;9.88814868e-01;9.84445234e-01;9.78707454e-01;9.71293420e-01;9.61851096e-01;9.49971378e-01;9.35160356e-01;9.16784281e-01;8.93956936e-01;8.65270519e-01;8.27962128e-01;7.74687435e-01;6.79481169e-01;4.48783897e-01;4.36211644e-02;1.55282561e-02;8.94777846e-03;5.75123671e-03;4.06542989e-03;3.22190149e-03;2.74153601e-03;2.51573704e-03;2.51573704e-03;2.74153601e-03;3.22190149e-03;4.06542989e-03;5.75123671e-03;8.94777846e-03;1.55282561e-02;4.36211644e-02;4.48783897e-01;6.79481169e-01;7.74687435e-01;8.27962128e-01;8.65270519e-01;8.93956936e-01;9.16784281e-01;9.35160356e-01;9.49971378e-01;9.61851096e-01;9.71293420e-01;9.78707454e-01;9.84445234e-01;9.88814868e-01;9.92085915e-01;9.94491277e-01;9.96228179e-01;9.97459638e-01;9.98316942e-01;9.98903067e-01;9.99296716e-01;9.99556553e-01;9.99725288e-01;9.99833360e-01;9.99902088e-01;9.99946284e-01;9.99976354e-01;1.00000000e+00
1.00000000e+00;9.99965316e-01;9.99921829e-01;9.99859125e-01;9.99763407e-01;9.99615433e-01;9.99388022e-01;9.99043056e-01;9.98527947e-01;9.97771643e-01;9.96680323e-01;9.95133089e-01;9.92977971e-01;9.90028570e-01;9.86061414e-01;9.80813573e-01;9.73979193e-01;9.65202187e-01;9.54059997e-01;9.40028562e-01;9.22404709e-01;9.00109843e-01;8.71080658e-01;8.30043279e-01;7.60153191e-01;6.05440877e-01;1.90382929e-01;3.62319444e-02;1.23736117e-02;6.40091325e-03;4.38649839e-03;3.30862171e-03;2.64160940e-03;2.23062703e-03;1.98599056e-03;1.86962939e-03;1.86962939e-03;1.98599056e-03;2.23062703e-03;2.64160940e-03;3.30862171e-03;4.38649839e-03;6.40091325e-03;1.23736117e-02;3.62319444e-02;1.90382929e-01;6.05440877e-01;7.60153191e-01;8.30043279e-01;8.71080658e-01;9.00109843e-01;9.22404709e-01;9.40028562e-01;9.54059997e-01;9.65202187e-01;9.73979193e-01;9.80813573e-01;9.86061414e-01;9.90028570e-01;9.92977971e-01;9.95133089e-01;9.96680323e-01;9.97771643e-01;9.98527947e-01;9.99043056e-01;9.99388022e-01;9.99615433e-01;9.99763407e-01;9.99859125e-01;9.99921829e-01;9.99965316e-01;1.00000000e+00
1.00000000e+00;9.99949945e-01;9.99888003e-01;9.99800285e-01;9.99668733e-01;9.99468639e-01;9.99165736e-01;9.98712787e-01;9.98045679e-01;9.97079128e-01;9.95702193e-01;9.93773884e-01;9.91119112e-01;9.87525092e-01;9.82737773e-01;9.76457009e-01;9.68327444e-01;9.57918627e-01;9.44678399e-01;9.27811059e-01;9.05907371e-01;8.75683009e-01;8.27513357e-01;7.29236504e-01;4.79465585e-01;4.87102667e-02;1.41704636e-02;8.46605946e-03;5.48743314e-03;3.73358309e-03;2.83798208e-03;2.29346836e-03;1.93651891e-03;1.70133172e-03;1.55563848e-03;1.48527816e-03;1.48527816e-03;1.55563848e-03;1.70133172e-03;1.93651891e-03;2.29346836e-03;2.83798208e-03;3.73358309e-03;5.48743314e-03;8.46605946e-03;1.41704636e-02;4.87102667e-02;4.79465585e-01;7.29236504e-01;8.27513357e-01;8.75683009e-01;9.05907371e-01;9.27811059e-01;9.44678399e-01;9.57918627e-01;9.68327444e-01;9.76457009e-01;9.82737773e-01;9.87525092e-01;9.91119112e-01;9.93773884e-01;9.95702193e-01;9.97079128e-01;9.98045679e-01;9.98712787e-01;9.99165736e-01;9.99468639e-01;9.99668733e-01;9.99800285e-01;9.99888003e-01;9.99949945e-01;1.00000000e+00
1.00000000e+00;9.99928829e-01;9.99841824e-01;9.99720695e-01;9.99542076e-01;9.99274589e-01;9.98875472e-01;9.98286749e-01;9.97430947e-01;9.96206522e-01;9.94483176e-01;9.92097294e-01;9.88847569e-01;9.84490434e-01;9.78733932e-01;9.71226457e-01;9.61531014e-01;9.49057518e-01;9.32861757e-01;9.10990375e-01;8.78243439e-01;8.18570668e-01;6.82694886e-01;3.51743791e-01;4.46321105e-02;1.31832360e-02;6.69381402e-03;4.51863519e-03;3.28692033e-03;2.53442171e-03;2.06263408e-03;1.74470630e-03;1.52389737e-03;1.37282467e-03;1.27731851e-03;1.23077656e-03;1.23077656e-03;1.27731851e-03;1.37282467e-03;1.52389737e-03;1.74470630e-03;2.06263408e-03;2.53442171e-03;3.28692033e-03;4.51863519e-03;6.69381402e-03;1.31832360e-02;4.46321105e-02;3.51743791e-01;6.82694886e-01;8.18570668e-01;8.78243439e-01;9.10990375e-01;9.32861757e-01;9.49057518e-01;9.61531014e-01;9.71226457e-01;9.78733932e-01;9.84490434e-01;9.88847569e-01;9.92097294e-01;9.94483176e-01;9.96206522e-01;9.97430947e-01;9.98286749e-01;9.98875472e-01;9.99274589e-01;9.99542076e-01;9.99720695e-01;9.99841824e-01;9.99928829e-01;1.00000000e+00
1.00000000e+00;9.99900183e-01;9.99779535e-01;9.99614252e-01;9.99374428e-01;9.99020604e-01;9.98499921e-01;9.97741837e-01;9.96653479e-01;9.95114759e-01;9.92973417e-01;9.90040015e-01;9.86082461e-01;9.80818469e-01;9.73901164e-01;9.64883547e-01;9.53116286e-01;9.37426673e-01;9.15066635e-01;8.78275066e-01;8.03786848e-01;6.24224835e-01;1.30976213e-01;3.34427928e-02;1.20073507e-02;6.06811357e-03;3.99788116e-03;2.96005907e-03;2.31656746e-03;1.89601331e-03;1.60760016e-03;1.40182100e-03;1.25352957e-03;1.14945603e-03;1.08267777e-03;1.04991102e-03;1.04991102e-03;1.08267777e-03;1.14945603e-03;1.25352957e-03;1.40182100e-03;1.60760016e-03;1.89601331e-03;2.31656746e-03;2.96005907e-03;3.99788116e-03;6.06811357e-03;1.20073507e-02;3.34427928e-02;1.30976213e-01;6.24224835e-01;8.03786848e-01;8.78275066e-01;9.15066635e-01;9.37426673e-01;9.53116286e-01;9.64883547e-01;9.73901164e-01;9.80818469e-01;9.86082461e-01;9.90040015e-01;9.92973417e-01;9.95114759e-01;9.96653479e-01;9.97741837e-01;9.98499921e-01;9.99020604e-01;9.99374428e-01;9.99614252e-01;9.99779535e-01;9.99900183e-01;1.00000000e+00
1.00000000e+00;9.99861767e-01;9.99696443e-01;9.99473385e-01;9.99154692e-01;9.98691202e-01;9.98018126e-01;9.97050301e-01;9.95677136e-01;9.93757327e-01;9.91113311e-01;9.87524887e-01;9.82719895e-01;9.76355135e-01;9.67965925e-01;9.56814621e-01;9.41411649e-01;9.17988892e-01;8.75768150e-01;7.82489256e-01;5.38776711e-01;6.51603648e-02;1.41315952e-02;9.58939653e-03;5.54627054e-03;3.64715352e-03;2.72153473e-03;2.15551311e-03;1.77365709e-03;1.50605807e-03;1.31225456e-03;1.16898640e-03;1.06322887e-03;9.87789989e-04;9.38904842e-04;9.14797394e-04;9.14797394e-04;9.38904842e-04;9.87789989e-04;1.06322887e-03;1.16898640e-03;1.31225456e-03;1.50605807e-03;1.77365709e-03;2.15551311e-03;2.72153473e-03;3.64715352e-03;5.54627054e-03;9.58939653e-03;1.41315952e-02;6.51603648e-02;5.38776711e-01;7.82489256e-01;8.75768150e-01;9.17988892e-01;9.41411649e-01;9.56814621e-01;9.67965925e-01;9.76355135e-01;9.82719895e-01;9.87524887e-01;9.91113311e-01;9.93757327e-01;9.95677136e-01;9.97050301e-01;9.98018126e-01;9.98691202e-01;9.99154692e-01;9.99473385e-01;9.99696443e-01;9.99861767e-01;1.00000000e+00
1.00000000e+00;9.99810792e-01;9.99586730e-01;9.99288761e-01;9.98869289e-01;9.98267578e-01;9.97404818e-01;9.96178864e-01;9.94458644e-01;9.92078079e-01;9.88828695e-01;9.84447955e-01;9.78593570e-01;9.70772669e-01;9.60127053e-01;9.44765656e-01;9.19706827e-01;8.70592466e-01;7.54950721e-01;4.66591482e-01;5.42400900e-02;1.38301852e-02;7.57931416e-03;4.95853447e-03;3.40627707e-03;2.54686504e-03;2.02738267e-03;1.67690414e-03;1.42764375e-03;1.24422607e-03;1.10609272e-03;1.00117983e-03;9.22346688e-04;8.65482237e-04;8.28392645e-04;8.10041655e-04;8.10041655e-04;8.28392645e-04;8.65482237e-04;9.22346688e-04;1.00117983e-03;1.10609272e-03;1.24422607e-03;1.42764375e-03;1.67690414e-03;2.02738267e-03;2.54686504e-03;3.40627707e-03;4.95853447e-03;7.57931416e-03;1.38301852e-02;5.42400900e-02;4.66591482e-01;7.54950721e-01;8.70592466e-01;9.19706827e-01;9.44765656e-01;9.60127053e-01;9.70772669e-01;9.78593570e-01;9.84447955e-01;9.88828695e-01;9.92078079e-01;9.94458644e-01;9.96178864e-01;9.97404818e-01;9.98267578e-01;9.98869289e-01;9.99288761e-01;9.99586730e-01;9.99810792e-01;1.00000000e+00
1.00000000e+00;9.99743814e-01;9.99443236e-01;9.99048950e-01;9.98501692e-01;9.97726981e-01;9.96629547e-01;9.95087366e-01;9.92944986e-01;9.90004912e-01;9.86012877e-01;9.80623495e-01;9.73303785e-01;9.63043426e-01;9.47474843e-01;9.20216515e-01;8.62950975e-01;7.24595316e-01;3.94431314e-01;4.71987433e-02;1.34001807e-02;6.69587960e-03;4.45128850e-03;3.18503657e-03;2.41045015e-03;1.92723920e-03;1.59988445e-03;1.36492451e-03;1.19032592e-03;1.05727810e-03;9.54375668e-04;8.74670291e-04;8.13956131e-04;7.69782692e-04;7.40829986e-04;7.26470951e-04;7.26470951e-04;7.40829986e-04;7.69782692e-04;8.13956131e-04;8.74670291e-04;9.54375668e-04;1.05727810e-03;1.19032592e-03;1.36492451e-03;1.59988445e-03;1.92723920e-03;2.41045015e-03;3.18503657e-03;4.45128850e-03;6.69587960e-03;1.34001807e-02;4.71987433e-02;3.94431314e-01;7.24595316e-01;8.62950975e-01;9.20216515e-01;9.47474843e-01;9.63043426e-01;9.73303785e-01;9.80623495e-01;9.86012877e-01;9.90004912e-01;9.92944986e-01;9.95087366e-01;9.96629547e-01;9.97726981e-01;9.98501692e-01;9.99048950e-01;9.99443236e-01;9.99743814e-01;1.00000000e+00
1.00000000e+00;9.99656610e-01;9.99257197e-01;9.98740025e-01;9.98031842e-01;9.97041839e-01;9.95655178e-01;9.93725559e-01;9.91065075e-01;9.87425637e-01;9.82453936e-01;9.75564644e-01;9.65565397e-01;9.49540381e-01;9.19552188e-01;8.53325086e-01;6.92207027e-01;3.09013302e-01;4.21720410e-02;1.28216604e-02;6.29638737e-03;4.11539957e-03;2.99216896e-03;2.29326893e-03;1.84361303e-03;1.53616752e-03;1.31362390e-03;1.14665411e-03;1.01821166e-03;9.17681780e-04;8.38357390e-04;7.76007903e-04;7.28025266e-04;6.92882892e-04;6.69760673e-04;6.58271458e-04;6.58271458e-04;6.69760673e-04;6.92882892e-04;7.28025266e-04;7.76007903e-04;8.38357390e-04;9.17681780e-04;1.01821166e-03;1.14665411e-03;1.31362390e-03;1.53616752e-03;1.84361303e-03;2.29326893e-03;2.99216896e-03;4.11539957e-03;6.29638737e-03;1.28216604e-02;4.21720410e-02;3.09013302e-01;6.92207027e-01;8.53325086e-01;9.19552188e-01;9.49540381e-01;9.65565397e-01;9.75564644e-01;9.82453936e-01;9.87425637e-01;9.91065075e-01;9.93725559e-01;9.95655178e-01;9.97041839e-01;9.98031842e-01;9.98740025e-01;9.99257197e-01;9.99656610e-01;1.00000000e+00
1.00000000e+00;9.99544020e-01;9.99017937e-01;9.98345033e-01;9.97435257e-01;9.96178043e-01;9.94433896e-01;9.92022330e-01;9.88698594e-01;9.84096048e-01;9.77564831e-01;9.67702960e-01;9.50989261e-01;9.17864877e-01;8.42209239e-01;6.56201492e-01;1.76947793e-01;3.54720214e-02;1.21398465e-02;5.99477846e-03;3.87978891e-03;2.84163141e-03;2.19798200e-03;1.77445508e-03;1.48238865e-03;1.27024440e-03;1.11015575e-03;9.86072540e-04;8.88049150e-04;8.09711700e-04;7.46917546e-04;6.96991851e-04;6.58263996e-04;6.29753765e-04;6.10938394e-04;6.01574937e-04;6.01574937e-04;6.10938394e-04;6.29753765e-04;6.58263996e-04;6.96991851e-04;7.46917546e-04;8.09711700e-04;8.88049150e-04;9.86072540e-04;1.11015575e-03;1.27024440e-03;1.48238865e-03;1.77445508e-03;2.19798200e-03;2.84163141e-03;3.87978891e-03;5.99477846e-03;1.21398465e-02;3.54720214e-02;1.76947793e-01;6.56201492e-01;8.42209239e-01;9.17864877e-01;9.50989261e-01;9.67702960e-01;9.77564831e-01;9.84096048e-01;9.88698594e-01;9.92022330e-01;9.94433896e-01;9.96178043e-01;9.97435257e-01;9.98345033e-01;9.99017937e-01;9.99544020e-01;1.00000000e+00
