1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999987e-01;9.99999975e-01;9.99999953e-01;9.99999915e-01;9.99999846e-01;9.99999726e-01;9.99999520e-01;9.99999172e-01;9.99998589e-01;9.99997631e-01;9.99996079e-01;9.99993598e-01;9.99989691e-01;9.99983628e-01;9.99974351e-01;9.99960359e-01;9.99939553e-01;9.99909053e-01;9.99864972e-01;9.99802163e-01;9.99713927e-01;9.99591717e-01;9.99424842e-01;9.99200196e-01;9.98902064e-01;9.98512037e-01;9.98009079e-01;9.97369811e-01;9.96569045e-01;9.95580606e-01;9.94378469e-01;9.92938191e-01;9.91238611e-01;9.89263754e-01;9.87004827e-01;9.84462186e-01;9.81647121e-01;9.78583300e-01;9.75307702e-01;9.71870909e-01;9.68336624e-01;9.64780350e-01;9.61287197e-01;9.57948858e-01;9.54859868e-01;9.52113307e-01;9.49796220e-01;9.47985039e-01;9.46741355e-01;9.46108376e-01;9.46108376e-01;9.46741355e-01;9.47985039e-01;9.49796220e-01;9.52113307e-01;9.54859868e-01;9.57948858e-01;9.61287197e-01;9.64780350e-01;9.68336624e-01;9.71870909e-01;9.75307702e-01;9.78583300e-01;9.81647121e-01;9.84462186e-01;9.87004827e-01;9.89263754e-01;9.91238611e-01;9.92938191e-01;9.94378469e-01;9.95580606e-01;9.96569045e-01;9.97369811e-01;9.98009079e-01;9.98512037e-01;9.98902064e-01;9.99200196e-01;9.99424842e-01;9.99591717e-01;9.99713927e-01;9.99802163e-01;9.99864972e-01;9.99909053e-01;9.99939553e-01;9.99960359e-01;9.99974351e-01;9.99983628e-01;9.99989691e-01;9.99993598e-01;9.99996079e-01;9.99997631e-01;9.99998589e-01;9.99999172e-01;9.99999520e-01;9.99999726e-01;9.99999846e-01;9.99999915e-01;9.99999953e-01;9.99999975e-01;9.99999987e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999995e-01;9.99999991e-01;9.99999982e-01;9.99999968e-01;9.99999943e-01;9.99999898e-01;9.99999822e-01;9.99999692e-01;9.99999474e-01;9.99999115e-01;9.99998528e-01;9.99997584e-01;9.99996085e-01;9.99993736e-01;9.99990102e-01;9.99984552e-01;9.99976188e-01;9.99963744e-01;9.99945469e-01;9.99918976e-01;9.99881062e-01;9.99827497e-01;9.99752794e-01;9.99649947e-01;9.99510173e-01;9.99322656e-01;9.99074337e-01;9.98749759e-01;9.98331020e-01;9.97797861e-01;9.97127942e-01;9.96297324e-01;9.95281194e-01;9.94054855e-01;9.92594951e-01;9.90880925e-01;9.88896647e-01;9.86632131e-01;9.84085253e-01;9.81263345e-01;9.78184549e-01;9.74878799e-01;9.71388315e-01;9.67767506e-01;9.64082204e-01;9.60408192e-01;9.56829004e-01;9.53433077e-01;9.50310315e-01;9.47548257e-01;9.45228041e-01;9.43420417e-01;9.42182106e-01;9.41552753e-01;9.41552753e-01;9.42182106e-01;9.43420417e-01;9.45228041e-01;9.47548257e-01;9.50310315e-01;9.53433077e-01;9.56829004e-01;9.60408192e-01;9.64082204e-01;9.67767506e-01;9.71388315e-01;9.74878799e-01;9.78184549e-01;9.81263345e-01;9.84085253e-01;9.86632131e-01;9.88896647e-01;9.90880925e-01;9.92594951e-01;9.94054855e-01;9.95281194e-01;9.96297324e-01;9.97127942e-01;9.97797861e-01;9.98331020e-01;9.98749759e-01;9.99074337e-01;9.99322656e-01;9.99510173e-01;9.99649947e-01;9.99752794e-01;9.99827497e-01;9.99881062e-01;9.99918976e-01;9.99945469e-01;9.99963744e-01;9.99976188e-01;9.99984552e-01;9.99990102e-01;9.99993736e-01;9.99996085e-01;9.99997584e-01;9.99998528e-01;9.99999115e-01;9.99999474e-01;9.99999692e-01;9.99999822e-01;9.99999898e-01;9.99999943e-01;9.99999968e-01;9.99999982e-01;9.99999991e-01;9.99999995e-01;9.99999997e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999988e-01;9.99999979e-01;9.99999962e-01;9.99999933e-01;9.99999885e-01;9.99999803e-01;9.99999668e-01;9.99999446e-01;9.99999087e-01;9.99998513e-01;9.99997605e-01;9.99996188e-01;9.99994001e-01;9.99990668e-01;9.99985648e-01;9.99978175e-01;9.99967184e-01;9.99951209e-01;9.99928262e-01;9.99895691e-01;9.99850001e-01;9.99786664e-01;9.99699897e-01;9.99582436e-01;9.99425300e-01;9.99217578e-01;9.98946249e-01;9.98596062e-01;9.98149513e-01;9.97586943e-01;9.96886794e-01;9.96026052e-01;9.94980885e-01;9.93727512e-01;9.92243277e-01;9.90507908e-01;9.88504937e-01;9.86223204e-01;9.83658380e-01;9.80814409e-01;9.77704783e-01;9.74353541e-01;9.70795902e-01;9.67078429e-01;9.63258675e-01;9.59404233e-01;9.55591190e-01;9.51901967e-01;9.48422620e-01;9.45239669e-01;9.42436612e-01;9.40090291e-01;9.38267347e-01;9.37020983e-01;9.36388279e-01;9.36388279e-01;9.37020983e-01;9.38267347e-01;9.40090291e-01;9.42436612e-01;9.45239669e-01;9.48422620e-01;9.51901967e-01;9.55591190e-01;9.59404233e-01;9.63258675e-01;9.67078429e-01;9.70795902e-01;9.74353541e-01;9.77704783e-01;9.80814409e-01;9.83658380e-01;9.86223204e-01;9.88504937e-01;9.90507908e-01;9.92243277e-01;9.93727512e-01;9.94980885e-01;9.96026052e-01;9.96886794e-01;9.97586943e-01;9.98149513e-01;9.98596062e-01;9.98946249e-01;9.99217578e-01;9.99425300e-01;9.99582436e-01;9.99699897e-01;9.99786664e-01;9.99850001e-01;9.99895691e-01;9.99928262e-01;9.99951209e-01;9.99967184e-01;9.99978175e-01;9.99985648e-01;9.99990668e-01;9.99994001e-01;9.99996188e-01;9.99997605e-01;9.99998513e-01;9.99999087e-01;9.99999446e-01;9.99999668e-01;9.99999803e-01;9.99999885e-01;9.99999933e-01;9.99999962e-01;9.99999979e-01;9.99999988e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999992e-01;9.99999986e-01;9.99999975e-01;9.99999957e-01;9.99999926e-01;9.99999875e-01;9.99999791e-01;9.99999655e-01;9.99999435e-01;9.99999085e-01;9.99998534e-01;9.99997677e-01;9.99996357e-01;9.99994349e-01;9.99991325e-01;9.99986822e-01;9.99980190e-01;9.99970530e-01;9.99956611e-01;9.99936774e-01;9.99908809e-01;9.99869817e-01;9.99816038e-01;9.99742672e-01;9.99643678e-01;9.99511560e-01;9.99337164e-01;9.99109488e-01;9.98815527e-01;9.98440181e-01;9.97966241e-01;9.97374497e-01;9.96643966e-01;9.95752300e-01;9.94676358e-01;9.93392970e-01;9.91879888e-01;9.90116892e-01;9.88087048e-01;9.85778035e-01;9.83183518e-01;9.80304465e-01;9.77150350e-01;9.73740154e-01;9.70103082e-01;9.66278923e-01;9.62317989e-01;9.58280578e-01;9.54235914e-01;9.50260575e-01;9.46436382e-01;9.42847836e-01;9.39579149e-01;9.36711024e-01;9.34317318e-01;9.32461805e-01;9.31195235e-01;9.30552900e-01;9.30552900e-01;9.31195235e-01;9.32461805e-01;9.34317318e-01;9.36711024e-01;9.39579149e-01;9.42847836e-01;9.46436382e-01;9.50260575e-01;9.54235914e-01;9.58280578e-01;9.62317989e-01;9.66278923e-01;9.70103082e-01;9.73740154e-01;9.77150350e-01;9.80304465e-01;9.83183518e-01;9.85778035e-01;9.88087048e-01;9.90116892e-01;9.91879888e-01;9.93392970e-01;9.94676358e-01;9.95752300e-01;9.96643966e-01;9.97374497e-01;9.97966241e-01;9.98440181e-01;9.98815527e-01;9.99109488e-01;9.99337164e-01;9.99511560e-01;9.99643678e-01;9.99742672e-01;9.99816038e-01;9.99869817e-01;9.99908809e-01;9.99936774e-01;9.99956611e-01;9.99970530e-01;9.99980190e-01;9.99986822e-01;9.99991325e-01;9.99994349e-01;9.99996357e-01;9.99997677e-01;9.99998534e-01;9.99999085e-01;9.99999435e-01;9.99999655e-01;9.99999791e-01;9.99999875e-01;9.99999926e-01;9.99999957e-01;9.99999975e-01;9.99999986e-01;9.99999992e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999995e-01;9.99999991e-01;9.99999984e-01;9.99999972e-01;9.99999953e-01;9.99999921e-01;9.99999869e-01;9.99999785e-01;9.99999650e-01;9.99999437e-01;9.99999102e-01;9.99998582e-01;9.99997784e-01;9.99996570e-01;9.99994743e-01;9.99992022e-01;9.99988010e-01;9.99982154e-01;9.99973694e-01;9.99961594e-01;9.99944466e-01;9.99920462e-01;9.99887162e-01;9.99841434e-01;9.99779274e-01;9.99695633e-01;9.99584229e-01;9.99437354e-01;9.99245690e-01;9.98998136e-01;9.98681676e-01;9.98281303e-01;9.97780014e-01;9.97158912e-01;9.96397422e-01;9.95473657e-01;9.94364937e-01;9.93048466e-01;9.91502181e-01;9.89705740e-01;9.87641636e-01;9.85296399e-01;9.82661830e-01;9.79736220e-01;9.76525486e-01;9.73044160e-01;9.69316164e-01;9.65375307e-01;9.61265449e-01;9.57040271e-01;9.52762622e-01;9.48503402e-01;9.44339975e-01;9.40354125e-01;9.36629590e-01;9.33249257e-01;9.30292127e-01;9.27830190e-01;9.25925403e-01;9.24626951e-01;9.23968977e-01;9.23968977e-01;9.24626951e-01;9.25925403e-01;9.27830190e-01;9.30292127e-01;9.33249257e-01;9.36629590e-01;9.40354125e-01;9.44339975e-01;9.48503402e-01;9.52762622e-01;9.57040271e-01;9.61265449e-01;9.65375307e-01;9.69316164e-01;9.73044160e-01;9.76525486e-01;9.79736220e-01;9.82661830e-01;9.85296399e-01;9.87641636e-01;9.89705740e-01;9.91502181e-01;9.93048466e-01;9.94364937e-01;9.95473657e-01;9.96397422e-01;9.97158912e-01;9.97780014e-01;9.98281303e-01;9.98681676e-01;9.98998136e-01;9.99245690e-01;9.99437354e-01;9.99584229e-01;9.99695633e-01;9.99779274e-01;9.99841434e-01;9.99887162e-01;9.99920462e-01;9.99944466e-01;9.99961594e-01;9.99973694e-01;9.99982154e-01;9.99988010e-01;9.99992022e-01;9.99994743e-01;9.99996570e-01;9.99997784e-01;9.99998582e-01;9.99999102e-01;9.99999437e-01;9.99999650e-01;9.99999785e-01;9.99999869e-01;9.99999921e-01;9.99999953e-01;9.99999972e-01;9.99999984e-01;9.99999991e-01;9.99999995e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999994e-01;9.99999990e-01;9.99999982e-01;9.99999970e-01;9.99999950e-01;9.99999918e-01;9.99999866e-01;9.99999784e-01;9.99999653e-01;9.99999449e-01;9.99999133e-01;9.99998649e-01;9.99997914e-01;9.99996807e-01;9.99995159e-01;9.99992726e-01;9.99989168e-01;9.99984017e-01;9.99976628e-01;9.99966128e-01;9.99951349e-01;9.99930743e-01;9.99902284e-01;9.99863350e-01;9.99810587e-01;9.99739760e-01;9.99645585e-01;9.99521554e-01;9.99359756e-01;9.99150705e-01;9.98883191e-01;9.98544155e-01;9.98118626e-01;9.97589724e-01;9.96938753e-01;9.96145405e-01;9.95188086e-01;9.94044391e-01;9.92691710e-01;9.91107991e-01;9.89272625e-01;9.87167454e-01;9.84777852e-01;9.82093856e-01;9.79111297e-01;9.75832868e-01;9.72269104e-01;9.68439182e-01;9.64371522e-01;9.60104118e-01;9.55684557e-01;9.51169680e-01;9.46624855e-01;9.42122832e-01;9.37742160e-01;9.33565197e-01;9.29675720e-01;9.26156235e-01;9.23085059e-01;9.20533341e-01;9.18562168e-01;9.17219945e-01;9.16540241e-01;9.16540241e-01;9.17219945e-01;9.18562168e-01;9.20533341e-01;9.23085059e-01;9.26156235e-01;9.29675720e-01;9.33565197e-01;9.37742160e-01;9.42122832e-01;9.46624855e-01;9.51169680e-01;9.55684557e-01;9.60104118e-01;9.64371522e-01;9.68439182e-01;9.72269104e-01;9.75832868e-01;9.79111297e-01;9.82093856e-01;9.84777852e-01;9.87167454e-01;9.89272625e-01;9.91107991e-01;9.92691710e-01;9.94044391e-01;9.95188086e-01;9.96145405e-01;9.96938753e-01;9.97589724e-01;9.98118626e-01;9.98544155e-01;9.98883191e-01;9.99150705e-01;9.99359756e-01;9.99521554e-01;9.99645585e-01;9.99739760e-01;9.99810587e-01;9.99863350e-01;9.99902284e-01;9.99930743e-01;9.99951349e-01;9.99966128e-01;9.99976628e-01;9.99984017e-01;9.99989168e-01;9.99992726e-01;9.99995159e-01;9.99996807e-01;9.99997914e-01;9.99998649e-01;9.99999133e-01;9.99999449e-01;9.99999653e-01;9.99999784e-01;9.99999866e-01;9.99999918e-01;9.99999950e-01;9.99999970e-01;9.99999982e-01;9.99999990e-01;9.99999994e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999989e-01;9.99999981e-01;9.99999969e-01;9.99999949e-01;9.99999917e-01;9.99999866e-01;9.99999786e-01;9.99999662e-01;9.99999470e-01;9.99999176e-01;9.99998729e-01;9.99998057e-01;9.99997056e-01;9.99995578e-01;9.99993413e-01;9.99990271e-01;9.99985753e-01;9.99979311e-01;9.99970210e-01;9.99957464e-01;9.99939772e-01;9.99915431e-01;9.99882238e-01;9.99837377e-01;9.99777282e-01;9.99697496e-01;9.99592507e-01;9.99455590e-01;9.99278630e-01;9.99051972e-01;9.98764273e-01;9.98402399e-01;9.97951365e-01;9.97394338e-01;9.96712726e-01;9.95886364e-01;9.94893816e-01;9.93712797e-01;9.92320730e-01;9.90695428e-01;9.88815902e-01;9.86663265e-01;9.84221725e-01;9.81479621e-01;9.78430472e-01;9.75073992e-01;9.71417041e-01;9.67474447e-01;9.63269675e-01;9.58835287e-01;9.54213153e-01;9.49454374e-01;9.44618881e-01;9.39774667e-01;9.34996626e-01;9.30364996e-01;9.25963394e-01;9.21876490e-01;9.18187368e-01;9.14974685e-01;9.12309751e-01;9.10253699e-01;9.08854921e-01;9.08146952e-01;9.08146952e-01;9.08854921e-01;9.10253699e-01;9.12309751e-01;9.14974685e-01;9.18187368e-01;9.21876490e-01;9.25963394e-01;9.30364996e-01;9.34996626e-01;9.39774667e-01;9.44618881e-01;9.49454374e-01;9.54213153e-01;9.58835287e-01;9.63269675e-01;9.67474447e-01;9.71417041e-01;9.75073992e-01;9.78430472e-01;9.81479621e-01;9.84221725e-01;9.86663265e-01;9.88815902e-01;9.90695428e-01;9.92320730e-01;9.93712797e-01;9.94893816e-01;9.95886364e-01;9.96712726e-01;9.97394338e-01;9.97951365e-01;9.98402399e-01;9.98764273e-01;9.99051972e-01;9.99278630e-01;9.99455590e-01;9.99592507e-01;9.99697496e-01;9.99777282e-01;9.99837377e-01;9.99882238e-01;9.99915431e-01;9.99939772e-01;9.99957464e-01;9.99970210e-01;9.99979311e-01;9.99985753e-01;9.99990271e-01;9.99993413e-01;9.99995578e-01;9.99997056e-01;9.99998057e-01;9.99998729e-01;9.99999176e-01;9.99999470e-01;9.99999662e-01;9.99999786e-01;9.99999866e-01;9.99999917e-01;9.99999949e-01;9.99999969e-01;9.99999981e-01;9.99999989e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999988e-01;9.99999980e-01;9.99999968e-01;9.99999948e-01;9.99999917e-01;9.99999868e-01;9.99999792e-01;9.99999675e-01;9.99999496e-01;9.99999224e-01;9.99998816e-01;9.99998207e-01;9.99997307e-01;9.99995987e-01;9.99994068e-01;9.99991302e-01;9.99987347e-01;9.99981741e-01;9.99973858e-01;9.99962868e-01;9.99947672e-01;9.99926837e-01;9.99898506e-01;9.99860306e-01;9.99809227e-01;9.99741497e-01;9.99652443e-01;9.99536333e-01;9.99386222e-01;9.99193792e-01;9.98949204e-01;9.98640966e-01;9.98255834e-01;9.97778758e-01;9.97192884e-01;9.96479639e-01;9.95618899e-01;9.94589264e-01;9.93368444e-01;9.91933763e-01;9.90262778e-01;9.88334017e-01;9.86127797e-01;9.83627139e-01;9.80818719e-01;9.77693842e-01;9.74249414e-01;9.70488848e-01;9.66422905e-01;9.62070403e-01;9.57458772e-01;9.52624426e-01;9.47612896e-01;9.42478704e-01;9.37284921e-01;9.32102394e-01;9.27008595e-01;9.22086068e-01;9.17420495e-01;9.13098387e-01;9.09204457e-01;9.05818793e-01;9.03013928e-01;9.00852008e-01;8.99382206e-01;8.98638589e-01;8.98638589e-01;8.99382206e-01;9.00852008e-01;9.03013928e-01;9.05818793e-01;9.09204457e-01;9.13098387e-01;9.17420495e-01;9.22086068e-01;9.27008595e-01;9.32102394e-01;9.37284921e-01;9.42478704e-01;9.47612896e-01;9.52624426e-01;9.57458772e-01;9.62070403e-01;9.66422905e-01;9.70488848e-01;9.74249414e-01;9.77693842e-01;9.80818719e-01;9.83627139e-01;9.86127797e-01;9.88334017e-01;9.90262778e-01;9.91933763e-01;9.93368444e-01;9.94589264e-01;9.95618899e-01;9.96479639e-01;9.97192884e-01;9.97778758e-01;9.98255834e-01;9.98640966e-01;9.98949204e-01;9.99193792e-01;9.99386222e-01;9.99536333e-01;9.99652443e-01;9.99741497e-01;9.99809227e-01;9.99860306e-01;9.99898506e-01;9.99926837e-01;9.99947672e-01;9.99962868e-01;9.99973858e-01;9.99981741e-01;9.99987347e-01;9.99991302e-01;9.99994068e-01;9.99995987e-01;9.99997307e-01;9.99998207e-01;9.99998816e-01;9.99999224e-01;9.99999496e-01;9.99999675e-01;9.99999792e-01;9.99999868e-01;9.99999917e-01;9.99999948e-01;9.99999968e-01;9.99999980e-01;9.99999988e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999997e-01;9.99999993e-01;9.99999988e-01;9.99999980e-01;9.99999968e-01;9.99999949e-01;9.99999919e-01;9.99999873e-01;9.99999801e-01;9.99999692e-01;9.99999526e-01;9.99999277e-01;9.99998906e-01;9.99998357e-01;9.99997551e-01;9.99996378e-01;9.99994683e-01;9.99992253e-01;9.99988798e-01;9.99983924e-01;9.99977100e-01;9.99967624e-01;9.99954568e-01;9.99936720e-01;9.99912512e-01;9.99879939e-01;9.99836453e-01;9.99778859e-01;9.99703181e-01;9.99604530e-01;9.99476956e-01;9.99313293e-01;9.99105012e-01;9.98842080e-01;9.98512830e-01;9.98103877e-01;9.97600056e-01;9.96984435e-01;9.96238380e-01;9.95341718e-01;9.94272983e-01;9.93009767e-01;9.91529182e-01;9.89808427e-01;9.87825450e-01;9.85559711e-01;9.82993009e-01;9.80110366e-01;9.76900937e-01;9.73358921e-01;9.69484442e-01;9.65284378e-01;9.60773099e-01;9.55973102e-01;9.50915493e-01;9.45640303e-01;9.40196590e-01;9.34642296e-01;9.29043810e-01;9.23475208e-01;9.18017111e-01;9.12755156e-01;9.07778058e-01;9.03175282e-01;8.99034395e-01;8.95438163e-01;8.92461561e-01;8.90168839e-01;8.88610851e-01;8.87822839e-01;8.87822839e-01;8.88610851e-01;8.90168839e-01;8.92461561e-01;8.95438163e-01;8.99034395e-01;9.03175282e-01;9.07778058e-01;9.12755156e-01;9.18017111e-01;9.23475208e-01;9.29043810e-01;9.34642296e-01;9.40196590e-01;9.45640303e-01;9.50915493e-01;9.55973102e-01;9.60773099e-01;9.65284378e-01;9.69484442e-01;9.73358921e-01;9.76900937e-01;9.80110366e-01;9.82993009e-01;9.85559711e-01;9.87825450e-01;9.89808427e-01;9.91529182e-01;9.93009767e-01;9.94272983e-01;9.95341718e-01;9.96238380e-01;9.96984435e-01;9.97600056e-01;9.98103877e-01;9.98512830e-01;9.98842080e-01;9.99105012e-01;9.99313293e-01;9.99476956e-01;9.99604530e-01;9.99703181e-01;9.99778859e-01;9.99836453e-01;9.99879939e-01;9.99912512e-01;9.99936720e-01;9.99954568e-01;9.99967624e-01;9.99977100e-01;9.99983924e-01;9.99988798e-01;9.99992253e-01;9.99994683e-01;9.99996378e-01;9.99997551e-01;9.99998357e-01;9.99998906e-01;9.99999277e-01;9.99999526e-01;9.99999692e-01;9.99999801e-01;9.99999873e-01;9.99999919e-01;9.99999949e-01;9.99999968e-01;9.99999980e-01;9.99999988e-01;9.99999993e-01;9.99999997e-01;1.00000000e+00
1.00000000e+00;9.99999992e-01;9.99999983e-01;9.99999970e-01;9.99999951e-01;9.99999922e-01;9.99999878e-01;9.99999811e-01;9.99999710e-01;9.99999558e-01;9.99999332e-01;9.99998996e-01;9.99998504e-01;9.99997785e-01;9.99996746e-01;9.99995252e-01;9.99993122e-01;9.99990107e-01;9.99985873e-01;9.99979969e-01;9.99971798e-01;9.99960575e-01;9.99945274e-01;9.99924568e-01;9.99896758e-01;9.99859684e-01;9.99810631e-01;9.99746214e-01;9.99662257e-01;9.99553655e-01;9.99414236e-01;9.99236612e-01;9.99012032e-01;9.98730251e-01;9.98379409e-01;9.97945941e-01;9.97414528e-01;9.96768099e-01;9.95987894e-01;9.95053606e-01;9.93943612e-01;9.92635291e-01;9.91105444e-01;9.89330809e-01;9.87288677e-01;9.84957577e-01;9.82318046e-01;9.79353443e-01;9.76050791e-01;9.72401643e-01;9.68402916e-01;9.64057713e-01;9.59376068e-01;9.54375634e-01;9.49082257e-01;9.43530437e-01;9.37763626e-01;9.31834342e-01;9.25804052e-01;9.19742768e-01;9.13728321e-01;9.07845252e-01;9.02183289e-01;8.96835391e-01;8.91895368e-01;8.87455130e-01;8.83601662e-01;8.80413860e-01;8.77959417e-01;8.76291973e-01;8.75448726e-01;8.75448726e-01;8.76291973e-01;8.77959417e-01;8.80413860e-01;8.83601662e-01;8.87455130e-01;8.91895368e-01;8.96835391e-01;9.02183289e-01;9.07845252e-01;9.13728321e-01;9.19742768e-01;9.25804052e-01;9.31834342e-01;9.37763626e-01;9.43530437e-01;9.49082257e-01;9.54375634e-01;9.59376068e-01;9.64057713e-01;9.68402916e-01;9.72401643e-01;9.76050791e-01;9.79353443e-01;9.82318046e-01;9.84957577e-01;9.87288677e-01;9.89330809e-01;9.91105444e-01;9.92635291e-01;9.93943612e-01;9.95053606e-01;9.95987894e-01;9.96768099e-01;9.97414528e-01;9.97945941e-01;9.98379409e-01;9.98730251e-01;9.99012032e-01;9.99236612e-01;9.99414236e-01;9.99553655e-01;9.99662257e-01;9.99746214e-01;9.99810631e-01;9.99859684e-01;9.99896758e-01;9.99924568e-01;9.99945274e-01;9.99960575e-01;9.99971798e-01;9.99979969e-01;9.99985873e-01;9.99990107e-01;9.99993122e-01;9.99995252e-01;9.99996746e-01;9.99997785e-01;9.99998504e-01;9.99998996e-01;9.99999332e-01;9.99999558e-01;9.99999710e-01;9.99999811e-01;9.99999878e-01;9.99999922e-01;9.99999951e-01;9.99999970e-01;9.99999983e-01;9.99999992e-01;1.00000000e+00
