1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999988e-01;9.99999973e-01;9.99999940e-01;9.99999870e-01;9.99999725e-01;9.99999430e-01;9.99998848e-01;9.99997722e-01;9.99995597e-01;9.99991677e-01;9.99984616e-01;9.99972197e-01;9.99950867e-01;9.99915097e-01;9.99856535e-01;9.99762944e-01;9.99616962e-01;9.99394761e-01;9.99064790e-01;9.98586825e-01;9.97911695e-01;9.96982045e-01;9.95734550e-01;9.94103866e-01;9.92028454e-01;9.89458106e-01;9.86362661e-01;9.82741058e-01;9.78629558e-01;9.74107803e-01;9.69301430e-01;9.64380113e-01;9.59550369e-01;9.55043043e-01;9.51096142e-01;9.47934521e-01;9.45748698e-01;9.44675565e-01;9.44783834e-01;9.46066529e-01;9.48441752e-01;9.51761603e-01;9.55827795e-01;9.60411493e-01;9.65274549e-01;9.70189385e-01;9.74955403e-01;9.79410561e-01;9.83437583e-01;9.86965027e-01;9.89963951e-01;9.92441358e-01;9.94431733e-01;9.95987966e-01;9.97172803e-01;9.98051600e-01;9.98686835e-01;9.99134494e-01;9.99442141e-01;9.99648379e-01;9.99783270e-01;9.99869369e-01;9.99923006e-01;9.99955625e-01;9.99974992e-01;9.99986219e-01;9.99992574e-01;9.99996088e-01;9.99997985e-01;9.99998985e-01;9.99999500e-01;9.99999759e-01;9.99999887e-01;9.99999948e-01;9.99999977e-01;9.99999990e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999990e-01;9.99999977e-01;9.99999951e-01;9.99999896e-01;9.99999785e-01;9.99999565e-01;9.99999138e-01;9.99998326e-01;9.99996816e-01;9.99994065e-01;9.99989163e-01;9.99980614e-01;9.99966025e-01;9.99941662e-01;9.99901858e-01;9.99838239e-01;9.99738777e-01;9.99586693e-01;9.99359294e-01;9.99026866e-01;9.98551839e-01;9.97888478e-01;9.96983417e-01;9.95777351e-01;9.94208139e-01;9.92215450e-01;9.89746891e-01;9.86765283e-01;9.83256499e-01;9.79237033e-01;9.74760296e-01;9.69920620e-01;9.64853969e-01;9.59734647e-01;9.54767562e-01;9.50176152e-01;9.46186626e-01;9.43009837e-01;9.40822717e-01;9.39751570e-01;9.39859562e-01;9.41140286e-01;9.43518421e-01;9.46857375e-01;9.50972718e-01;9.55649409e-01;9.60660442e-01;9.65784668e-01;9.70821969e-01;9.75604568e-01;9.80003951e-01;9.83933388e-01;9.87346557e-01;9.90233052e-01;9.92611775e-01;9.94523247e-01;9.96021819e-01;9.97168564e-01;9.98025410e-01;9.98650768e-01;9.99096705e-01;9.99407480e-01;9.99619194e-01;9.99760211e-01;9.99852063e-01;9.99910578e-01;9.99947043e-01;9.99969273e-01;9.99982533e-01;9.99990272e-01;9.99994692e-01;9.99997163e-01;9.99998514e-01;9.99999238e-01;9.99999617e-01;9.99999811e-01;9.99999909e-01;9.99999957e-01;9.99999980e-01;9.99999991e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999981e-01;9.99999961e-01;9.99999919e-01;9.99999835e-01;9.99999673e-01;9.99999362e-01;9.99998780e-01;9.99997710e-01;9.99995782e-01;9.99992377e-01;9.99986480e-01;9.99976470e-01;9.99959813e-01;9.99932645e-01;9.99889217e-01;9.99821187e-01;9.99716765e-01;9.99559733e-01;9.99328401e-01;9.98994628e-01;9.98523042e-01;9.97870708e-01;9.96987466e-01;9.95817216e-01;9.94300374e-01;9.92377618e-01;9.89994931e-01;9.87109727e-01;9.83697660e-01;9.79759511e-01;9.75327412e-01;9.70469565e-01;9.65292662e-01;9.59941284e-01;9.54593739e-01;9.49454116e-01;9.44740682e-01;9.40671259e-01;9.37446742e-01;9.35234422e-01;9.34153115e-01;9.34262068e-01;9.35555277e-01;9.37962065e-01;9.41353844e-01;9.45556024e-01;9.50363374e-01;9.55556800e-01;9.60919601e-01;9.66251615e-01;9.71380185e-01;9.76167420e-01;9.80513678e-01;9.84357573e-01;9.87673080e-01;9.90464479e-01;9.92759951e-01;9.94604655e-01;9.96054000e-01;9.97167695e-01;9.98004930e-01;9.98620870e-01;9.99064427e-01;9.99377164e-01;9.99593094e-01;9.99739122e-01;9.99835864e-01;9.99898657e-01;9.99938595e-01;9.99963488e-01;9.99978695e-01;9.99987801e-01;9.99993145e-01;9.99996220e-01;9.99997955e-01;9.99998914e-01;9.99999434e-01;9.99999711e-01;9.99999855e-01;9.99999929e-01;9.99999965e-01;9.99999984e-01;9.99999992e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999993e-01;9.99999985e-01;9.99999969e-01;9.99999937e-01;9.99999875e-01;9.99999756e-01;9.99999532e-01;9.99999116e-01;9.99998360e-01;9.99997009e-01;9.99994642e-01;9.99990567e-01;9.99983680e-01;9.99972254e-01;9.99953645e-01;9.99923894e-01;9.99877211e-01;9.99805320e-01;9.99696678e-01;9.99535586e-01;9.99301248e-01;9.98966864e-01;9.98498912e-01;9.97856764e-01;9.96992881e-01;9.95853772e-01;9.94381939e-01;9.92518921e-01;9.90209475e-01;9.87406769e-01;9.84078311e-01;9.80212173e-01;9.75822954e-01;9.70956821e-01;9.65694967e-01;9.60154857e-01;9.54488695e-01;9.48878749e-01;9.43529350e-01;9.38655731e-01;9.34470289e-01;9.31167303e-01;9.28907608e-01;9.27804979e-01;9.27916027e-01;9.29235018e-01;9.31694404e-01;9.35170975e-01;9.39496730e-01;9.44472934e-01;9.49885565e-01;9.55520415e-01;9.61176421e-01;9.66676286e-01;9.71873868e-01;9.76658272e-01;9.80954836e-01;9.84723448e-01;9.87954743e-01;9.90664846e-01;9.92889317e-01;9.94676944e-01;9.96083912e-01;9.97168787e-01;9.97988531e-01;9.98595665e-01;9.99036520e-01;9.99350425e-01;9.99569640e-01;9.99719810e-01;9.99820736e-01;9.99887293e-01;9.99930364e-01;9.99957720e-01;9.99974774e-01;9.99985209e-01;9.99991478e-01;9.99995175e-01;9.99997315e-01;9.99998532e-01;9.99999211e-01;9.99999584e-01;9.99999784e-01;9.99999890e-01;9.99999945e-01;9.99999973e-01;9.99999987e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999994e-01;9.99999988e-01;9.99999976e-01;9.99999952e-01;9.99999907e-01;9.99999820e-01;9.99999659e-01;9.99999362e-01;9.99998829e-01;9.99997883e-01;9.99996236e-01;9.99993415e-01;9.99988666e-01;9.99980806e-01;9.99968021e-01;9.99947578e-01;9.99915453e-01;9.99865842e-01;9.99790552e-01;9.99678288e-01;9.99513827e-01;9.99277160e-01;9.98942646e-01;9.98478324e-01;9.97845500e-01;9.96998806e-01;9.95886909e-01;9.94454042e-01;9.92642491e-01;9.90396076e-01;9.87664574e-01;9.84408887e-01;9.80606646e-01;9.76257812e-01;9.71389777e-01;9.66061422e-01;9.60365587e-01;9.54429458e-01;9.48412417e-01;9.42501062e-01;9.36901245e-01;9.31827285e-01;9.27488873e-01;9.24076624e-01;9.21747646e-01;9.20612758e-01;9.20727010e-01;9.22084828e-01;9.24620513e-01;9.28214008e-01;9.32701089e-01;9.37886580e-01;9.43558896e-01;9.49504342e-01;9.55519842e-01;9.61423242e-01;9.67060728e-01;9.72311281e-01;9.77088329e-01;9.81338955e-01;9.85041093e-01;9.88199244e-01;9.90839241e-01;9.93002615e-01;9.94741036e-01;9.96111268e-01;9.97170901e-01;9.97975051e-01;9.98574055e-01;9.99012097e-01;9.99326636e-01;9.99548443e-01;9.99702077e-01;9.99806613e-01;9.99876495e-01;9.99922397e-01;9.99952025e-01;9.99970820e-01;9.99982538e-01;9.99989719e-01;9.99994045e-01;9.99996606e-01;9.99998097e-01;9.99998950e-01;9.99999430e-01;9.99999696e-01;9.99999840e-01;9.99999917e-01;9.99999958e-01;9.99999979e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999982e-01;9.99999964e-01;9.99999931e-01;9.99999868e-01;9.99999752e-01;9.99999542e-01;9.99999166e-01;9.99998503e-01;9.99997356e-01;9.99995400e-01;9.99992119e-01;9.99986699e-01;9.99977892e-01;9.99963808e-01;9.99941648e-01;9.99907340e-01;9.99855085e-01;9.99776787e-01;9.99661385e-01;9.99494092e-01;9.99255592e-01;9.98921251e-01;9.98460439e-01;9.97836096e-01;9.97004679e-01;9.95916662e-01;9.94517737e-01;9.92750843e-01;9.90559073e-01;9.87889454e-01;9.84697453e-01;9.80951999e-01;9.76640685e-01;9.71774753e-01;9.66393449e-01;9.60567278e-01;9.54399744e-01;9.48027130e-01;9.41615976e-01;9.35357939e-01;9.29461905e-01;9.24143481e-01;9.19612315e-01;9.16058151e-01;9.13636910e-01;9.12458360e-01;9.12576970e-01;9.13987226e-01;9.16624114e-01;9.20368681e-01;9.25057872e-01;9.30497265e-01;9.36475116e-01;9.42776150e-01;9.49193905e-01;9.55540785e-01;9.61655449e-01;9.67407457e-01;9.72699352e-01;9.77466492e-01;9.81675003e-01;9.85318290e-01;9.88412538e-01;9.90991652e-01;9.93102060e-01;9.94797768e-01;9.96135966e-01;9.97173408e-01;9.97963655e-01;9.98555214e-01;9.98990466e-01;9.99305286e-01;9.99529173e-01;9.99685738e-01;9.99793414e-01;9.99866251e-01;9.99914716e-01;9.99946441e-01;9.99966873e-01;9.99979820e-01;9.99987893e-01;9.99992846e-01;9.99995836e-01;9.99997613e-01;9.99998653e-01;9.99999251e-01;9.99999590e-01;9.99999779e-01;9.99999883e-01;9.99999939e-01;9.99999968e-01;9.99999984e-01;9.99999992e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999993e-01;9.99999986e-01;9.99999973e-01;9.99999949e-01;9.99999904e-01;9.99999821e-01;9.99999672e-01;9.99999407e-01;9.99998943e-01;9.99998143e-01;9.99996785e-01;9.99994513e-01;9.99990768e-01;9.99984688e-01;9.99974963e-01;9.99959644e-01;9.99935876e-01;9.99899558e-01;9.99844907e-01;9.99763927e-01;9.99645779e-01;9.99476072e-01;9.99236105e-01;9.98902116e-01;9.98444624e-01;9.97827960e-01;9.97010131e-01;9.95943145e-01;9.94573935e-01;9.92846014e-01;9.90701906e-01;9.88086372e-01;9.84950347e-01;9.81255418e-01;9.76978606e-01;9.72117136e-01;9.66692872e-01;9.60756032e-01;9.54387851e-01;9.47701801e-01;9.40843007e-01;9.33985524e-01;9.27327145e-01;9.21081600e-01;9.15468197e-01;9.10699342e-01;9.06966768e-01;9.04427765e-01;9.03192953e-01;9.03317194e-01;9.04794937e-01;9.07560692e-01;9.11494565e-01;9.16432029e-01;9.22176546e-01;9.28513456e-01;9.35223590e-01;9.42095416e-01;9.48934955e-01;9.55573101e-01;9.61870347e-01;9.67719100e-01;9.73043900e-01;9.77799917e-01;9.81970072e-01;9.85561156e-01;9.88599314e-01;9.91125247e-01;9.93189462e-01;9.94847878e-01;9.96158009e-01;9.97175879e-01;9.97953729e-01;9.98538514e-01;9.98971083e-01;9.99285960e-01;9.99511543e-01;9.99670621e-01;9.99781054e-01;9.99856533e-01;9.99907329e-01;9.99940991e-01;9.99962960e-01;9.99977080e-01;9.99986019e-01;9.99991592e-01;9.99995016e-01;9.99997087e-01;9.99998322e-01;9.99999047e-01;9.99999467e-01;9.99999706e-01;9.99999840e-01;9.99999914e-01;9.99999955e-01;9.99999976e-01;9.99999988e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01
1.00000000e+00;9.99999996e-01;9.99999990e-01;9.99999981e-01;9.99999963e-01;9.99999930e-01;9.99999871e-01;9.99999765e-01;9.99999579e-01;9.99999254e-01;9.99998696e-01;9.99997752e-01;9.99996176e-01;9.99993583e-01;9.99989377e-01;9.99982649e-01;9.99972039e-01;9.99955546e-01;9.99930272e-01;9.99892098e-01;9.99835265e-01;9.99751877e-01;9.99631304e-01;9.99459510e-01;9.99218340e-01;9.98884797e-01;9.98430392e-01;9.97820656e-01;9.97014922e-01;9.95966510e-01;9.94623420e-01;9.92929674e-01;9.90827339e-01;9.88259288e-01;9.85172625e-01;9.81522671e-01;9.77277317e-01;9.72421516e-01;9.66961644e-01;9.60929443e-01;9.54385270e-01;9.47420338e-01;9.40157643e-01;9.32751224e-01;9.25383379e-01;9.18259523e-01;9.11600435e-01;9.05631931e-01;9.00572324e-01;8.96618505e-01;8.93931939e-01;8.92626177e-01;8.92757533e-01;8.94320309e-01;8.97247281e-01;9.01415381e-01;9.06655704e-01;9.12766407e-01;9.19526803e-01;9.26711115e-01;9.34100662e-01;9.41493736e-01;9.48712863e-01;9.55609510e-01;9.62066457e-01;9.67998212e-01;9.73349823e-01;9.78094424e-01;9.82229845e-01;9.85774567e-01;9.88763316e-01;9.91242582e-01;9.93266314e-01;9.94892020e-01;9.96177462e-01;9.97178026e-01;9.97944821e-01;9.98523472e-01;9.98953518e-01;9.99268316e-01;9.99495313e-01;9.99656574e-01;9.99769452e-01;9.99847309e-01;9.99900232e-01;9.99935687e-01;9.99959099e-01;9.99974337e-01;9.99984113e-01;9.99990297e-01;9.99994154e-01;9.99996525e-01;9.99997962e-01;9.99998820e-01;9.99999327e-01;9.99999621e-01;9.99999789e-01;9.99999884e-01;9.99999938e-01;9.99999967e-01;9.99999983e-01;9.99999992e-01;9.99999997e-01
1.00000000e+00;9.99999989e-01;9.99999975e-01;9.99999950e-01;9.99999908e-01;9.99999833e-01;9.99999701e-01;9.99999473e-01;9.99999084e-01;9.99998427e-01;9.99997332e-01;9.99995534e-01;9.99992619e-01;9.99987956e-01;9.99980595e-01;9.99969134e-01;9.99951526e-01;9.99924841e-01;9.99884947e-01;9.99826117e-01;9.99740551e-01;9.99617811e-01;9.99444186e-01;9.99202004e-01;9.98868940e-01;9.98417369e-01;9.97813862e-01;9.97018898e-01;9.95986925e-01;9.94666871e-01;9.93003204e-01;9.90937624e-01;9.88411404e-01;9.85368375e-01;9.81758447e-01;9.77541552e-01;9.72691806e-01;9.67201699e-01;9.61086079e-01;9.54385730e-01;9.47170300e-01;9.39540339e-01;9.31628143e-01;9.23597045e-01;9.15638741e-01;9.07968246e-01;9.00816172e-01;8.94418270e-01;8.89002557e-01;8.84774875e-01;8.81904207e-01;8.80509502e-01;8.80649791e-01;8.82319098e-01;8.85446964e-01;8.89904490e-01;8.95514942e-01;9.02067339e-01;9.09331215e-01;9.17070859e-01;9.25057794e-01;9.33080753e-01;9.40952896e-01;9.48516397e-01;9.55644731e-01;9.62243067e-01;9.68247187e-01;9.73621264e-01;9.78354794e-01;9.82458934e-01;9.85962461e-01;9.88907570e-01;9.91345740e-01;9.93333854e-01;9.94930763e-01;9.96194420e-01;9.97179653e-01;9.97936592e-01;9.98509714e-01;9.98937427e-01;9.99252076e-01;9.99480278e-01;9.99643462e-01;9.99758528e-01;9.99838542e-01;9.99893417e-01;9.99930536e-01;9.99955303e-01;9.99971605e-01;9.99982190e-01;9.99988971e-01;9.99993257e-01;9.99995930e-01;9.99997574e-01;9.99998573e-01;9.99999171e-01;9.99999524e-01;9.99999731e-01;9.99999850e-01;9.99999917e-01;9.99999956e-01;9.99999978e-01;9.99999992e-01
1.00000000e+00;9.99999974e-01;9.99999939e-01;9.99999884e-01;9.99999790e-01;9.99999629e-01;9.99999357e-01;9.99998898e-01;9.99998137e-01;9.99996888e-01;9.99994865e-01;9.99991628e-01;9.99986514e-01;9.99978539e-01;9.99966259e-01;9.99947592e-01;9.99919581e-01;9.99878088e-01;9.99817420e-01;9.99729869e-01;9.99605175e-01;9.99429919e-01;9.99186859e-01;9.98854263e-01;9.98405266e-01;9.97807341e-01;9.97021963e-01;9.96004563e-01;9.94704873e-01;9.93067759e-01;9.91034612e-01;9.88545338e-01;9.85540934e-01;9.81966594e-01;9.77775243e-01;9.72931352e-01;9.67414873e-01;9.61225139e-01;9.54384555e-01;9.46941937e-01;9.38975314e-01;9.30593982e-01;9.21939494e-01;9.13185195e-01;9.04533818e-01;8.96212624e-01;8.88465675e-01;8.81543065e-01;8.75687394e-01;8.71118314e-01;8.68016631e-01;8.66509880e-01;8.66661434e-01;8.68464876e-01;8.71844576e-01;8.76662375e-01;8.82729258e-01;8.89820210e-01;8.97690159e-01;9.06089173e-01;9.14775533e-01;9.23525952e-01;9.32142757e-01;9.40458267e-01;9.48336809e-01;9.55674882e-01;9.62399946e-01;9.68468213e-01;9.73861735e-01;9.78584985e-01;9.82661119e-01;9.86128057e-01;9.89034556e-01;9.91436439e-01;9.93393122e-01;9.94964607e-01;9.96208998e-01;9.97180632e-01;9.97928787e-01;9.98496947e-01;9.98922533e-01;9.99237010e-01;9.99466265e-01;9.99631167e-01;9.99748211e-01;9.99830193e-01;9.99886867e-01;9.99925537e-01;9.99951581e-01;9.99968895e-01;9.99980259e-01;9.99987623e-01;9.99992333e-01;9.99995308e-01;9.99997163e-01;9.99998305e-01;9.99999000e-01;9.99999417e-01;9.99999665e-01;9.99999811e-01;9.99999896e-01;9.99999947e-01;9.99999979e-01
1.00000000e+00;9.99999941e-01;9.99999864e-01;9.99999746e-01;9.99999552e-01;9.99999230e-01;9.99998699e-01;9.99997830e-01;9.99996423e-01;9.99994173e-01;9.99990615e-01;9.99985059e-01;9.99976487e-01;9.99963420e-01;9.99943746e-01;9.99914486e-01;9.99871500e-01;9.99809131e-01;9.99719758e-01;9.99593283e-01;9.99416551e-01;9.99172706e-01;9.98840539e-01;9.98393852e-01;9.97800911e-01;9.97024062e-01;9.96019591e-01;9.94737934e-01;9.93124307e-01;9.91119841e-01;9.88663251e-01;9.85693058e-01;9.82150302e-01;9.77981683e-01;9.73143017e-01;9.67602862e-01;9.61346224e-01;9.54378200e-01;9.46727488e-01;9.38449653e-01;9.29630024e-01;9.20386008e-01;9.10868499e-01;9.01261918e-01;8.91782285e-01;8.82672670e-01;8.74195443e-01;8.66621002e-01;8.60213155e-01;8.55212046e-01;8.51816257e-01;8.50166347e-01;8.50332309e-01;8.52307052e-01;8.56007069e-01;8.61280171e-01;8.67918920e-01;8.75677536e-01;8.84289796e-01;8.93485766e-01;9.03005851e-01;9.12611423e-01;9.22091953e-01;9.31269040e-01;9.39997929e-01;9.48167181e-01;9.55697072e-01;9.62537151e-01;9.68663262e-01;9.74074227e-01;9.78788306e-01;9.82839530e-01;9.86274009e-01;9.89146321e-01;9.91516105e-01;9.93444996e-01;9.94993987e-01;9.96221313e-01;9.97180877e-01;9.97921214e-01;9.98484939e-01;9.98908613e-01;9.99222927e-01;9.99453128e-01;9.99619586e-01;9.99738434e-01;9.99822226e-01;9.99880569e-01;9.99920687e-01;9.99947936e-01;9.99966215e-01;9.99978329e-01;9.99986259e-01;9.99991387e-01;9.99994663e-01;9.99996731e-01;9.99998021e-01;9.99998817e-01;9.99999301e-01;9.99999595e-01;9.99999772e-01;9.99999881e-01;9.99999953e-01
1.00000000e+00;9.99999876e-01;9.99999716e-01;9.99999478e-01;9.99999100e-01;9.99998490e-01;9.99997509e-01;9.99995941e-01;9.99993462e-01;9.99989587e-01;9.99983597e-01;9.99974445e-01;9.99960623e-01;9.99939990e-01;9.99909549e-01;9.99865165e-01;9.99801213e-01;9.99710153e-01;9.99582040e-01;9.99403953e-01;9.99159383e-01;9.98827584e-01;9.98382948e-01;9.97794440e-01;9.97025167e-01;9.96032169e-01;9.94766495e-01;9.93173671e-01;9.91194597e-01;9.88766944e-01;9.85827041e-01;9.82312233e-01;9.78163644e-01;9.73329256e-01;9.67767203e-01;9.61449182e-01;9.54363925e-01;9.46520669e-01;9.37952613e-01;9.28720318e-01;9.18914951e-01;9.08661175e-01;8.98119318e-01;8.87486265e-01;8.76994333e-01;8.66907261e-01;8.57512487e-01;8.49109151e-01;8.41991852e-01;8.36431030e-01;8.32651902e-01;8.30814723e-01;8.30999553e-01;8.33198273e-01;8.37315406e-01;8.43177580e-01;8.50549806e-01;8.59155694e-01;8.68698441e-01;8.78879943e-01;8.89416309e-01;9.00049056e-01;9.10552109e-01;9.20735215e-01;9.30444644e-01;9.39562011e-01;9.48001944e-01;9.55709103e-01;9.62654903e-01;9.68834091e-01;9.74261293e-01;9.78967534e-01;9.82996777e-01;9.86402528e-01;9.89244570e-01;9.91585937e-01;9.93490221e-01;9.95019287e-01;9.96231484e-01;9.97180336e-01;9.97913725e-01;9.98473507e-01;9.98895484e-01;9.99209669e-01;9.99440741e-01;9.99608628e-01;9.99729138e-01;9.99814607e-01;9.99874503e-01;9.99915982e-01;9.99944369e-01;9.99963570e-01;9.99976405e-01;9.99984885e-01;9.99990424e-01;9.99994000e-01;9.99996282e-01;9.99997723e-01;9.99998624e-01;9.99999183e-01;9.99999529e-01;9.99999749e-01;9.99999900e-01
1.00000000e+00;9.99999751e-01;9.99999438e-01;9.99998984e-01;9.99998283e-01;9.99997181e-01;9.99995447e-01;9.99992739e-01;9.99988548e-01;9.99982133e-01;9.99972418e-01;9.99957869e-01;9.99936321e-01;9.99904763e-01;9.99859063e-01;9.99793629e-01;9.99700998e-01;9.99571362e-01;9.99392013e-01;9.99146751e-01;9.98815245e-01;9.98372410e-01;9.97787824e-01;9.97025269e-01;9.96042444e-01;9.94790940e-01;9.93216549e-01;9.91259967e-01;9.88857928e-01;9.85944806e-01;9.82454625e-01;9.78323469e-01;9.73492176e-01;9.67909267e-01;9.61534003e-01;9.54339558e-01;9.46316280e-01;9.37475083e-01;9.27851016e-01;9.17507030e-01;9.06537893e-01;8.95074054e-01;8.83285053e-01;8.71381807e-01;8.59616833e-01;8.48281241e-01;8.37697281e-01;8.28205460e-01;8.20145917e-01;8.13834878e-01;8.09538477e-01;8.07447584e-01;8.07658007e-01;8.10160016e-01;8.14839423e-01;8.21489988e-01;8.29834509e-01;8.39550500e-01;8.50296127e-01;8.61732983e-01;8.73543690e-01;8.85443745e-01;8.97188084e-01;9.08573403e-01;9.19437484e-01;9.29656640e-01;9.39142180e-01;9.47836515e-01;9.55709259e-01;9.62753496e-01;9.68982250e-01;9.74425115e-01;9.79125016e-01;9.83135054e-01;9.86515466e-01;9.89330737e-01;9.91646946e-01;9.93529432e-01;9.95040841e-01;9.96239625e-01;9.97178978e-01;9.97906209e-01;9.98462503e-01;9.98882997e-01;9.99197103e-01;9.99428999e-01;9.99598214e-01;9.99720270e-01;9.99807302e-01;9.99868654e-01;9.99911414e-01;9.99940882e-01;9.99960962e-01;9.99974492e-01;9.99983508e-01;9.99989450e-01;9.99993324e-01;9.99995823e-01;9.99997420e-01;9.99998435e-01;9.99999081e-01;9.99999503e-01;9.99999799e-01
1.00000000e+00;9.99999526e-01;9.99998941e-01;9.99998114e-01;9.99996869e-01;9.99994956e-01;9.99992012e-01;9.99987506e-01;9.99980673e-01;9.99970411e-01;9.99955161e-01;9.99932738e-01;9.99900118e-01;9.99853174e-01;9.99786345e-01;9.99692241e-01;9.99561175e-01;9.99380635e-01;9.99134697e-01;9.98803400e-01;9.98362122e-01;9.97780987e-01;9.97024371e-01;9.96050555e-01;9.94811604e-01;9.93253542e-01;9.91316870e-01;9.88937481e-01;9.86047976e-01;9.82579372e-01;9.78463150e-01;9.73633585e-01;9.68030262e-01;9.61600740e-01;9.54303314e-01;9.46109906e-01;9.37009155e-01;9.27009816e-01;9.16144621e-01;9.04474690e-01;8.92094510e-01;8.79137324e-01;8.65780506e-01;8.52250140e-01;8.38823628e-01;8.25828705e-01;8.13637014e-01;8.02650449e-01;7.93279208e-01;7.85912043e-01;7.80881394e-01;7.78428558e-01;7.78675545e-01;7.81609936e-01;7.87086457e-01;7.94844858e-01;8.04539783e-01;8.15776085e-01;8.28143067e-01;8.41242953e-01;8.54711299e-01;8.68229227e-01;8.81528724e-01;8.94392831e-01;9.06652577e-01;9.18182172e-01;9.28893590e-01;9.38731226e-01;9.47667019e-01;9.55696143e-01;9.62833241e-01;9.69109091e-01;9.74567560e-01;9.79262743e-01;9.83256212e-01;9.86614387e-01;9.89406033e-01;9.91699991e-01;9.93563176e-01;9.95058944e-01;9.96245846e-01;9.97176788e-01;9.97898577e-01;9.98451807e-01;9.98871028e-01;9.99185119e-01;9.99417808e-01;9.99588276e-01;9.99711782e-01;9.99800280e-01;9.99863004e-01;9.99906976e-01;9.99937472e-01;9.99958394e-01;9.99972595e-01;9.99982133e-01;9.99988472e-01;9.99992645e-01;9.99995368e-01;9.99997137e-01;9.99998290e-01;9.99999061e-01;9.99999617e-01
1.00000000e+00;9.99999136e-01;9.99998088e-01;9.99996640e-01;9.99994511e-01;9.99991310e-01;9.99986480e-01;9.99979229e-01;9.99968431e-01;9.99952503e-01;9.99929239e-01;9.99895606e-01;9.99847481e-01;9.99779333e-01;9.99683835e-01;9.99551417e-01;9.99369739e-01;9.99123125e-01;9.98791946e-01;9.98351991e-01;9.97773870e-01;9.97022484e-01;9.96056627e-01;9.94828781e-01;9.93285165e-01;9.91366095e-01;9.89006689e-01;9.86137929e-01;9.82688078e-01;9.78584383e-01;9.73755027e-01;9.68131229e-01;9.61649449e-01;9.54253652e-01;9.45897671e-01;9.36547752e-01;9.26185454e-01;9.14811108e-01;9.02448105e-01;8.89148217e-01;8.74998115e-01;8.60127030e-01;8.44715234e-01;8.29002527e-01;8.13295322e-01;7.97970110e-01;7.83470344e-01;7.70293345e-01;7.58964301e-01;7.49996399e-01;7.43839948e-01;7.40828230e-01;7.41131793e-01;7.44733218e-01;7.51429754e-01;7.60863021e-01;7.72567208e-01;7.86023410e-01;8.00708935e-01;8.16134730e-01;8.31868879e-01;8.47547639e-01;8.62877109e-01;8.77628903e-01;8.91632676e-01;9.04767550e-01;9.16953736e-01;9.28145073e-01;9.38322726e-01;9.47490066e-01;9.55668559e-01;9.62894415e-01;9.69215780e-01;9.74690224e-01;9.79382408e-01;9.83361826e-01;9.86700617e-01;9.89471490e-01;9.91745806e-01;9.93591925e-01;9.95073855e-01;9.96250247e-01;9.97173761e-01;9.97890762e-01;9.98441325e-01;9.98859476e-01;9.99173622e-01;9.99407093e-01;9.99578754e-01;9.99703631e-01;9.99793516e-01;9.99857537e-01;9.99902661e-01;9.99934138e-01;9.99955870e-01;9.99970722e-01;9.99980773e-01;9.99987511e-01;9.99991994e-01;9.99994965e-01;9.99996945e-01;9.99998301e-01;9.99999301e-01
