A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 50
x_skip = 1
t_grid = 400
t_skip = 8
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;9.99999596e-01;9.99998764e-01;9.99996703e-01;9.99991626e-01;9.99979548e-01;9.99951960e-01;9.99891518e-01;9.99764667e-01;9.99509932e-01;9.99021072e-01;9.98125746e-01;9.96563131e-01;9.93968006e-01;9.89872595e-01;9.83738274e-01;9.75024406e-01;9.63291535e-01;9.48326765e-01;9.30277404e-01;9.09782987e-01;8.88090288e-01;8.67103639e-01;8.49270172e-01;8.37181972e-01;8.32889562e-01;8.37181972e-01;8.49270172e-01;8.67103639e-01;8.88090288e-01;9.09782987e-01;9.30277404e-01;9.48326765e-01;9.63291535e-01;9.75024406e-01;9.83738274e-01;9.89872595e-01;9.93968006e-01;9.96563131e-01;9.98125746e-01;9.99021072e-01;9.99509932e-01;9.99764667e-01;9.99891518e-01;9.99951960e-01;9.99979548e-01;9.99991626e-01;9.99996703e-01;9.99998764e-01;9.99999596e-01;1.00000000e+00
1.00000000e+00;9.99999248e-01;9.99997767e-01;9.99994249e-01;9.99985906e-01;9.99966766e-01;9.99924543e-01;9.99835107e-01;9.99653421e-01;9.99299842e-01;9.98641461e-01;9.97470013e-01;9.95481001e-01;9.92262503e-01;9.87304756e-01;9.80040382e-01;9.69918476e-01;9.56506366e-01;9.39607855e-01;9.19391196e-01;8.96527713e-01;8.72333516e-01;8.48863253e-01;8.28831035e-01;8.15191560e-01;8.10334670e-01;8.15191560e-01;8.28831035e-01;8.48863253e-01;8.72333516e-01;8.96527713e-01;9.19391196e-01;9.39607855e-01;9.56506366e-01;9.69918476e-01;9.80040382e-01;9.87304756e-01;9.92262503e-01;9.95481001e-01;9.97470013e-01;9.98641461e-01;9.99299842e-01;9.99653421e-01;9.99835107e-01;9.99924543e-01;9.99966766e-01;9.99985906e-01;9.99994249e-01;9.99997767e-01;9.99999248e-01;1.00000000e+00
1.00000000e+00;9.99998655e-01;9.99996109e-01;9.99990301e-01;9.99977005e-01;9.99947515e-01;9.99884534e-01;9.99755246e-01;9.99500434e-01;9.99018804e-01;9.98146786e-01;9.96636308e-01;9.94136276e-01;9.90186771e-01;9.84236141e-01;9.75687870e-01;9.63976353e-01;9.48663213e-01;9.29546195e-01;9.06783400e-01;8.81046495e-01;8.53705674e-01;8.26993961e-01;8.03994782e-01;7.88207328e-01;7.82557591e-01;7.88207328e-01;8.03994782e-01;8.26993961e-01;8.53705674e-01;8.81046495e-01;9.06783400e-01;9.29546195e-01;9.48663213e-01;9.63976353e-01;9.75687870e-01;9.84236141e-01;9.90186771e-01;9.94136276e-01;9.96636308e-01;9.98146786e-01;9.99018804e-01;9.99500434e-01;9.99755246e-01;9.99884534e-01;9.99947515e-01;9.99977005e-01;9.99990301e-01;9.99996109e-01;9.99998655e-01;1.00000000e+00
1.00000000e+00;9.99997675e-01;9.99993437e-01;9.99984124e-01;9.99963506e-01;9.99919189e-01;9.99827364e-01;9.99644297e-01;9.99293535e-01;9.98648341e-01;9.97510327e-01;9.95587761e-01;9.92480157e-01;9.87678197e-01;9.80587395e-01;9.70578773e-01;9.57061791e-01;9.39570405e-01;9.17859594e-01;8.92026819e-01;8.62687877e-01;8.31227024e-01;8.00077473e-01;7.72842981e-01;7.53884201e-01;7.47041110e-01;7.53884201e-01;7.72842981e-01;8.00077473e-01;8.31227024e-01;8.62687877e-01;8.92026819e-01;9.17859594e-01;9.39570405e-01;9.57061791e-01;9.70578773e-01;9.80587395e-01;9.87678197e-01;9.92480157e-01;9.95587761e-01;9.97510327e-01;9.98648341e-01;9.99293535e-01;9.99644297e-01;9.99827364e-01;9.99919189e-01;9.99963506e-01;9.99984124e-01;9.99993437e-01;9.99997675e-01;1.00000000e+00
1.00000000e+00;9.99996105e-01;9.99989248e-01;9.99974703e-01;9.99943495e-01;9.99878367e-01;9.99747187e-01;9.99492714e-01;9.99017845e-01;9.98166319e-01;9.96700633e-01;9.94281553e-01;9.90456406e-01;9.84664505e-01;9.76265539e-01;9.64589969e-01;9.49003132e-01;9.28974381e-01;9.04155358e-01;8.74495075e-01;8.40441968e-01;8.03284928e-01;7.65629300e-01;7.31812687e-01;7.07672102e-01;6.98819657e-01;7.07672102e-01;7.31812687e-01;7.65629300e-01;8.03284928e-01;8.40441968e-01;8.74495075e-01;9.04155358e-01;9.28974381e-01;9.49003132e-01;9.64589969e-01;9.76265539e-01;9.84664505e-01;9.90456406e-01;9.94281553e-01;9.96700633e-01;9.98166319e-01;9.99017845e-01;9.99492714e-01;9.99747187e-01;9.99878367e-01;9.99943495e-01;9.99974703e-01;9.99989248e-01;9.99996105e-01;1.00000000e+00
1.00000000e+00;9.99993654e-01;9.99982839e-01;9.99960650e-01;9.99914432e-01;9.99820614e-01;9.99636602e-01;9.99288682e-01;9.98655321e-01;9.97546384e-01;9.95680826e-01;9.92668029e-01;9.88000026e-01;9.81061483e-01;9.71159674e-01;9.57568713e-01;9.39576297e-01;9.16524962e-01;8.87857821e-01;8.53208199e-01;8.12607589e-01;7.66922408e-01;7.18643819e-01;6.73009813e-01;6.38690960e-01;6.25655226e-01;6.38690960e-01;6.73009813e-01;7.18643819e-01;7.66922408e-01;8.12607589e-01;8.53208199e-01;8.87857821e-01;9.16524962e-01;9.39576297e-01;9.57568713e-01;9.71159674e-01;9.81061483e-01;9.88000026e-01;9.92668029e-01;9.95680826e-01;9.97546384e-01;9.98655321e-01;9.99288682e-01;9.99636602e-01;9.99820614e-01;9.99914432e-01;9.99960650e-01;9.99982839e-01;9.99993654e-01;1.00000000e+00
1.00000000e+00;9.99989919e-01;9.99973248e-01;9.99940108e-01;9.99872987e-01;9.99740251e-01;9.99486336e-01;9.99017699e-01;9.98184236e-01;9.96757322e-01;9.94407800e-01;9.90689565e-01;9.85035441e-01;9.76769627e-01;9.65134286e-01;9.49318820e-01;9.28475562e-01;9.01711395e-01;8.68062504e-01;8.26485402e-01;7.75933779e-01;7.15667418e-01;6.46161134e-01;5.71604113e-01;5.05794850e-01;4.77234666e-01;5.05794850e-01;5.71604113e-01;6.46161134e-01;7.15667418e-01;7.75933779e-01;8.26485402e-01;8.68062504e-01;9.01711395e-01;9.28475562e-01;9.49318820e-01;9.65134286e-01;9.76769627e-01;9.85035441e-01;9.90689565e-01;9.94407800e-01;9.96757322e-01;9.98184236e-01;9.99017699e-01;9.99486336e-01;9.99740251e-01;9.99872987e-01;9.99940108e-01;9.99973248e-01;9.99989919e-01;1.00000000e+00
1.00000000e+00;9.99984348e-01;9.99959179e-01;9.99910619e-01;9.99814852e-01;9.99630085e-01;9.99284883e-01;9.98662106e-01;9.97578580e-01;9.95762312e-01;9.92831222e-01;9.88279081e-01;9.81473860e-01;9.71668923e-01;9.58018309e-01;9.39576833e-01;9.15259243e-01;8.83731040e-01;8.43194484e-01;7.90976604e-01;7.22582561e-01;6.28703491e-01;4.79803131e-01;9.05364353e-02;2.86238333e-03;1.17296889e-04;2.86238333e-03;9.05364353e-02;4.79803131e-01;6.28703491e-01;7.22582561e-01;7.90976604e-01;8.43194484e-01;8.83731040e-01;9.15259243e-01;9.39576833e-01;9.58018309e-01;9.71668923e-01;9.81473860e-01;9.88279081e-01;9.92831222e-01;9.95762312e-01;9.97578580e-01;9.98662106e-01;9.99284883e-01;9.99630085e-01;9.99814852e-01;9.99910619e-01;9.99959179e-01;9.99984348e-01;1.00000000e+00
1.00000000e+00;9.99976197e-01;9.99938909e-01;9.99868979e-01;9.99734514e-01;9.99481088e-01;9.99018072e-01;9.98200539e-01;9.96807377e-01;9.94518041e-01;9.90892281e-01;9.85357942e-01;9.77209251e-01;9.65610354e-01;9.49586146e-01;9.27967169e-01;8.99235009e-01;8.61161509e-01;8.09901295e-01;7.36767149e-01;6.10609732e-01;2.78512810e-01;3.10732882e-02;7.54098707e-03;2.28599010e-03;1.44486080e-03;2.28599010e-03;7.54098707e-03;3.10732882e-02;2.78512810e-01;6.10609732e-01;7.36767149e-01;8.09901295e-01;8.61161509e-01;8.99235009e-01;9.27967169e-01;9.49586146e-01;9.65610354e-01;9.77209251e-01;9.85357942e-01;9.90892281e-01;9.94518041e-01;9.96807377e-01;9.98200539e-01;9.99018072e-01;9.99481088e-01;9.99734514e-01;9.99868979e-01;9.99938909e-01;9.99976197e-01;1.00000000e+00
1.00000000e+00;9.99964480e-01;9.99910177e-01;9.99811050e-01;9.99624986e-01;9.99282033e-01;9.98668587e-01;9.97607307e-01;9.95833886e-01;9.92973609e-01;9.88521981e-01;9.81832832e-01;9.72111800e-01;9.58401034e-01;9.39521155e-01;9.13901312e-01;8.79120169e-01;8.30403411e-01;7.53172785e-01;5.66367756e-01;-5.53774380e-02;-4.50571752e-01;-9.02381477e+01;-1.60109734e-02;1.78522112e-03;1.80421890e-03;1.78522112e-03;-1.60109734e-02;-9.02381477e+01;-4.50571752e-01;-5.53774380e-02;5.66367756e-01;7.53172785e-01;8.30403411e-01;8.79120169e-01;9.13901312e-01;9.39521155e-01;9.58401034e-01;9.72111800e-01;9.81832832e-01;9.88521981e-01;9.92973609e-01;9.95833886e-01;9.97607307e-01;9.98668587e-01;9.99282033e-01;9.99624986e-01;9.99811050e-01;9.99910177e-01;9.99964480e-01;1.00000000e+00
1.00000000e+00;9.99947903e-01;9.99870054e-01;9.99731548e-01;9.99477498e-01;9.99019061e-01;9.98215398e-01;9.96851663e-01;9.94614629e-01;9.91069113e-01;9.85638675e-01;9.77590729e-01;9.66016309e-01;9.49773834e-01;9.27317796e-01;8.96181610e-01;-1.21503928e+03;1.20502647e+23;-4.58101831e+80;9.83144232e+250;-nan;-nan;-nan;-nan;-nan;1.96628885e+251;-nan;-nan;-nan;-nan;-nan;9.83144259e+250;-4.58101835e+80;1.20502647e+23;-1.21503928e+03;8.96181610e-01;9.27317796e-01;9.49773834e-01;9.66016309e-01;9.77590729e-01;9.85638675e-01;9.91069113e-01;9.94614629e-01;9.96851663e-01;9.98215398e-01;9.99019061e-01;9.99477498e-01;9.99731548e-01;9.99870054e-01;9.99947903e-01;1.00000000e+00
1.00000000e+00;9.99924790e-01;9.99814780e-01;9.99623793e-01;9.99281129e-01;9.98675186e-01;9.97633113e-01;9.95896947e-01;9.93097895e-01;2.80567088e+13;-1.06660144e+71;2.28906104e+241;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;2.28906111e+241;-1.06660145e+71;2.80567089e+13;9.93097895e-01;9.95896947e-01;9.97633113e-01;9.98675186e-01;9.99281129e-01;9.99623793e-01;9.99814780e-01;9.99924790e-01;1.00000000e+00
1.00000000e+00;6.53346147e+03;-2.48337500e+61;5.32963556e+231;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;5.32963571e+231;-2.48337502e+61;6.53346149e+03;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
1.00000000e+00;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;1.00000000e+00
