1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999982e-01;9.99999963e-01;9.99999924e-01;9.99999847e-01;9.99999698e-01;9.99999416e-01;9.99998890e-01;9.99997930e-01;9.99996211e-01;9.99993196e-01;9.99988003e-01;9.99979251e-01;9.99964757e-01;9.99941278e-01;9.99903915e-01;9.99845754e-01;9.99756838e-01;9.99623878e-01;9.99428685e-01;9.99148438e-01;9.98753587e-01;9.98209637e-01;9.97474640e-01;9.96503933e-01;9.95247232e-01;9.93657868e-01;9.91688931e-01;9.89307980e-01;9.86490624e-01;9.83240407e-01;9.79577092e-01;9.75560051e-01;9.71268129e-01;9.66824134e-01;9.62364068e-01;9.58060786e-01;9.54082637e-01;9.50616120e-01;9.47817140e-01;9.45835125e-01;9.44763017e-01;9.44667211e-01;9.45543027e-01;9.47353820e-01;9.49995723e-01;9.53345059e-01;9.57231281e-01;9.61487319e-01;9.65926514e-01;9.70389003e-01;9.74718802e-01;9.78801130e-01;9.82538260e-01;9.85875899e-01;9.88778842e-01;9.91247391e-01;9.93295103e-01;9.94958003e-01;9.96276640e-01;9.97301211e-01;9.98079082e-01;9.98658143e-01;9.99079537e-01;9.99380381e-01;9.99590409e-01;9.99734323e-01;9.99830771e-01;9.99894239e-01;9.99935091e-01;9.99960918e-01;9.99976891e-01;9.99986597e-01;9.99992365e-01;9.99995735e-01;9.99997660e-01;9.99998741e-01;9.99999335e-01;9.99999655e-01;9.99999825e-01;9.99999913e-01;9.99999957e-01;9.99999979e-01;9.99999990e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999982e-01;9.99999964e-01;9.99999929e-01;9.99999861e-01;9.99999733e-01;9.99999494e-01;9.99999060e-01;9.99998282e-01;9.99996912e-01;9.99994548e-01;9.99990531e-01;9.99983844e-01;9.99972884e-01;9.99955284e-01;9.99927467e-01;9.99884385e-01;9.99818736e-01;9.99720712e-01;9.99576750e-01;9.99369597e-01;9.99076510e-01;9.98670297e-01;9.98116954e-01;9.97378761e-01;9.96411318e-01;9.95170099e-01;9.93606562e-01;9.91679460e-01;9.89349049e-01;9.86593823e-01;9.83400888e-01;9.79787769e-01;9.75786336e-01;9.71468348e-01;9.66920391e-01;9.62271412e-01;9.57657172e-01;9.53248404e-01;9.49205263e-01;9.45706037e-01;9.42894658e-01;9.40911872e-01;9.39841241e-01;9.39746054e-01;9.40619744e-01;9.42430889e-01;9.45081545e-01;9.48459215e-01;9.52402630e-01;9.56755898e-01;9.61338662e-01;9.65996357e-01;9.70571832e-01;9.74947116e-01;9.79015405e-01;9.82712341e-01;9.85989077e-01;9.88833474e-01;9.91245858e-01;9.93252178e-01;9.94884117e-01;9.96186896e-01;9.97204731e-01;9.97985680e-01;9.98572371e-01;9.99005445e-01;9.99318558e-01;9.99541092e-01;9.99696038e-01;9.99802131e-01;9.99873309e-01;9.99920285e-01;9.99950665e-01;9.99969997e-01;9.99982052e-01;9.99989452e-01;9.99993902e-01;9.99996536e-01;9.99998065e-01;9.99998938e-01;9.99999427e-01;9.99999696e-01;9.99999841e-01;9.99999919e-01;9.99999959e-01;9.99999980e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999983e-01;9.99999967e-01;9.99999936e-01;9.99999877e-01;9.99999769e-01;9.99999571e-01;9.99999217e-01;9.99998594e-01;9.99997512e-01;9.99995670e-01;9.99992575e-01;9.99987474e-01;9.99979187e-01;9.99965974e-01;9.99945210e-01;9.99913187e-01;9.99864520e-01;9.99791941e-01;9.99685307e-01;9.99531575e-01;9.99313302e-01;9.99009237e-01;9.98592223e-01;9.98031207e-01;9.97288443e-01;9.96324081e-01;9.95092422e-01;9.93550418e-01;9.91652330e-01;9.89363248e-01;9.86650817e-01;9.83504292e-01;9.79921243e-01;9.75931860e-01;9.71578210e-01;9.66942811e-01;9.62118371e-01;9.57239355e-01;9.52441197e-01;9.47893805e-01;9.43750984e-01;9.40185753e-01;9.37332942e-01;9.35327740e-01;9.34246460e-01;9.34150816e-01;9.35032289e-01;9.36863764e-01;9.39550873e-01;9.42989646e-01;9.47024822e-01;9.51509037e-01;9.56265835e-01;9.61144840e-01;9.65987252e-01;9.70672721e-01;9.75086540e-01;9.79156194e-01;9.82820841e-01;9.86057568e-01;9.88854378e-01;9.91227670e-01;9.93199945e-01;9.94810811e-01;9.96100151e-01;9.97115011e-01;9.97898195e-01;9.98492844e-01;9.98935664e-01;9.99260239e-01;9.99493629e-01;9.99658874e-01;9.99773671e-01;9.99852223e-01;9.99904969e-01;9.99939864e-01;9.99962518e-01;9.99977013e-01;9.99986115e-01;9.99991748e-01;9.99995169e-01;9.99997218e-01;9.99998422e-01;9.99999119e-01;9.99999516e-01;9.99999738e-01;9.99999861e-01;9.99999927e-01;9.99999962e-01;9.99999981e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999985e-01;9.99999970e-01;9.99999944e-01;9.99999894e-01;9.99999804e-01;9.99999643e-01;9.99999358e-01;9.99998862e-01;9.99998013e-01;9.99996583e-01;9.99994205e-01;9.99990318e-01;9.99984050e-01;9.99974117e-01;9.99958582e-01;9.99934707e-01;9.99898507e-01;9.99844571e-01;9.99765301e-01;9.99650831e-01;9.99487812e-01;9.99259733e-01;9.98945124e-01;9.98518851e-01;9.97949602e-01;9.97203068e-01;9.96238486e-01;9.95014910e-01;9.93486321e-01;9.91612252e-01;9.89350502e-01;9.86673114e-01;9.83555067e-01;9.79996099e-01;9.76003226e-01;9.71618253e-01;9.66891921e-01;9.61916442e-01;9.56789562e-01;9.51651153e-01;9.46636532e-01;9.41916174e-01;9.37639184e-01;9.33975870e-01;9.31054268e-01;9.29006578e-01;9.27903494e-01;9.27806417e-01;9.28704764e-01;9.30575066e-01;9.33324621e-01;9.36855918e-01;9.41016974e-01;9.45666762e-01;9.50630531e-01;9.55760983e-01;9.60896884e-01;9.65915886e-01;9.70695975e-01;9.75157861e-01;9.79229885e-01;9.82879775e-01;9.86084014e-01;9.88850097e-01;9.91191246e-01;9.93141143e-01;9.94734458e-01;9.96016323e-01;9.97028581e-01;9.97815951e-01;9.98417300e-01;9.98869864e-01;9.99204373e-01;9.99448094e-01;9.99622532e-01;9.99745637e-01;9.99830994e-01;9.99889367e-01;9.99928590e-01;9.99954591e-01;9.99971527e-01;9.99982412e-01;9.99989287e-01;9.99993572e-01;9.99996197e-01;9.99997784e-01;9.99998726e-01;9.99999279e-01;9.99999598e-01;9.99999779e-01;9.99999880e-01;9.99999936e-01;9.99999966e-01;9.99999983e-01;9.99999991e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999986e-01;9.99999974e-01;9.99999951e-01;9.99999910e-01;9.99999836e-01;9.99999706e-01;9.99999478e-01;9.99999087e-01;9.99998424e-01;9.99997318e-01;9.99995493e-01;9.99992534e-01;9.99987790e-01;9.99980312e-01;9.99968665e-01;9.99950820e-01;9.99923812e-01;9.99883607e-01;9.99824497e-01;9.99739018e-01;9.99616966e-01;9.99445566e-01;9.99207963e-01;9.98884055e-01;9.98448299e-01;9.97871908e-01;9.97119749e-01;9.96154916e-01;9.94934324e-01;9.93416888e-01;9.91557067e-01;9.89317879e-01;9.86661124e-01;9.83566206e-01;9.80015198e-01;9.76017995e-01;9.71590089e-01;9.66784088e-01;9.61658192e-01;9.56313665e-01;9.50852598e-01;9.45420538e-01;9.40153108e-01;9.35222850e-01;9.30775717e-01;9.26981662e-01;9.23963904e-01;9.21853908e-01;9.20718080e-01;9.20618621e-01;9.21542737e-01;9.23470110e-01;9.26308022e-01;9.29963713e-01;9.34286040e-01;9.39138394e-01;9.44345625e-01;9.49762363e-01;9.55223935e-01;9.60606058e-01;9.65779575e-01;9.70659418e-01;9.75163916e-01;9.79252641e-01;9.82891231e-01;9.86078991e-01;9.88819891e-01;9.91141615e-01;9.93072975e-01;9.94656531e-01;9.95932183e-01;9.96945433e-01;9.97736433e-01;9.98345509e-01;9.98806571e-01;9.99150938e-01;9.99403850e-01;9.99587173e-01;9.99717857e-01;9.99809826e-01;9.99873486e-01;9.99916998e-01;9.99946253e-01;9.99965678e-01;9.99978367e-01;9.99986554e-01;9.99991751e-01;9.99995010e-01;9.99997020e-01;9.99998246e-01;9.99998980e-01;9.99999416e-01;9.99999670e-01;9.99999816e-01;9.99999899e-01;9.99999945e-01;9.99999971e-01;9.99999984e-01;9.99999992e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999994e-01;9.99999988e-01;9.99999978e-01;9.99999959e-01;9.99999925e-01;9.99999865e-01;9.99999760e-01;9.99999580e-01;9.99999273e-01;9.99998757e-01;9.99997903e-01;9.99996505e-01;9.99994251e-01;9.99990660e-01;9.99985023e-01;9.99976274e-01;9.99962905e-01;9.99942705e-01;9.99912655e-01;9.99868461e-01;9.99804472e-01;9.99712896e-01;9.99583874e-01;9.99404245e-01;9.99158067e-01;9.98824754e-01;9.98380583e-01;9.97795978e-01;9.97038817e-01;9.96070523e-01;9.94852271e-01;9.93339288e-01;9.91491223e-01;9.89263634e-01;9.86623756e-01;9.83537632e-01;9.79992272e-01;9.75976452e-01;9.71509898e-01;9.66615651e-01;9.61356516e-01;9.55797165e-01;9.50047627e-01;9.44213938e-01;9.38447908e-01;9.32886086e-01;9.27704722e-01;9.23048169e-01;9.19088332e-01;9.15945446e-01;9.13752361e-01;9.12572379e-01;9.12469551e-01;9.13428708e-01;9.15432252e-01;9.18385897e-01;9.22200072e-01;9.26722168e-01;9.31818165e-01;9.37310389e-01;9.43054174e-01;9.48880173e-01;9.54661973e-01;9.60263097e-01;9.65593396e-01;9.70561685e-01;9.75120414e-01;9.79224936e-01;9.82867112e-01;9.86041773e-01;9.88770734e-01;9.91076471e-01;9.92998541e-01;9.94574070e-01;9.95848666e-01;9.96862946e-01;9.97659768e-01;9.98275680e-01;9.98745810e-01;9.99098967e-01;9.99361012e-01;9.99552398e-01;9.99690505e-01;9.99788612e-01;9.99857487e-01;9.99905090e-01;9.99937612e-01;9.99959487e-01;9.99974035e-01;9.99983560e-01;9.99989727e-01;9.99993658e-01;9.99996136e-01;9.99997674e-01;9.99998618e-01;9.99999189e-01;9.99999530e-01;9.99999731e-01;9.99999848e-01;9.99999915e-01;9.99999953e-01;9.99999975e-01;9.99999986e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999995e-01;9.99999990e-01;9.99999981e-01;9.99999965e-01;9.99999938e-01;9.99999890e-01;9.99999806e-01;9.99999664e-01;9.99999423e-01;9.99999023e-01;9.99998365e-01;9.99997295e-01;9.99995579e-01;9.99992858e-01;9.99988604e-01;9.99982022e-01;9.99971986e-01;9.99956844e-01;9.99934331e-01;9.99901213e-01;9.99853207e-01;9.99784367e-01;9.99687100e-01;9.99551167e-01;9.99364007e-01;9.99109176e-01;9.98767380e-01;9.98314138e-01;9.97722163e-01;9.96957945e-01;9.95986415e-01;9.94765939e-01;9.93256456e-01;9.91412055e-01;9.89193901e-01;9.86559096e-01;9.83479663e-01;9.79925924e-01;9.75892616e-01;9.71374693e-01;9.66401389e-01;9.61002393e-01;9.55250272e-01;9.49215381e-01;9.43016505e-01;9.36763493e-01;9.30615300e-01;9.24710241e-01;9.19230130e-01;9.14319392e-01;9.10154284e-01;9.06853927e-01;9.04554690e-01;9.03317953e-01;9.03210663e-01;9.04215103e-01;9.06315984e-01;9.09415888e-01;9.13426874e-01;9.18192519e-01;9.23579496e-01;9.29405349e-01;9.35524719e-01;9.41762098e-01;9.47988512e-01;9.54059661e-01;9.59880780e-01;9.65351407e-01;9.70417779e-01;9.75025409e-01;9.79159511e-01;9.82805944e-01;9.85980955e-01;9.88700370e-01;9.91000508e-01;9.92915029e-01;9.94489124e-01;9.95763096e-01;9.96781825e-01;9.97583921e-01;9.98208042e-01;9.98686313e-01;9.99048607e-01;9.99318934e-01;9.99518370e-01;9.99663322e-01;9.99767511e-01;9.99841297e-01;9.99892985e-01;9.99928663e-01;9.99953028e-01;9.99969422e-01;9.99980339e-01;9.99987502e-01;9.99992153e-01;9.99995129e-01;9.99997013e-01;9.99998190e-01;9.99998916e-01;9.99999358e-01;9.99999625e-01;9.99999783e-01;9.99999876e-01;9.99999930e-01;9.99999961e-01;9.99999979e-01;9.99999988e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999997e-01;9.99999992e-01;9.99999984e-01;9.99999972e-01;9.99999949e-01;9.99999910e-01;9.99999844e-01;9.99999732e-01;9.99999545e-01;9.99999235e-01;9.99998729e-01;9.99997910e-01;9.99996604e-01;9.99994540e-01;9.99991326e-01;9.99986366e-01;9.99978819e-01;9.99967446e-01;9.99950546e-01;9.99925678e-01;9.99889594e-01;9.99837758e-01;9.99764331e-01;9.99661370e-01;9.99519025e-01;9.99324252e-01;9.99061509e-01;9.98710792e-01;9.98249326e-01;9.97648631e-01;9.96877989e-01;9.95900101e-01;9.94677382e-01;9.93165518e-01;9.91323873e-01;9.89105848e-01;9.86474798e-01;9.83389630e-01;9.79827580e-01;9.75763070e-01;9.71198565e-01;9.66134537e-01;9.60609396e-01;9.54658583e-01;9.48364144e-01;9.41801467e-01;9.35098358e-01;9.28368592e-01;9.21779465e-01;9.15472192e-01;9.09636302e-01;9.04418249e-01;9.00001296e-01;8.96505550e-01;8.94073203e-01;8.92765040e-01;8.92651999e-01;8.93713672e-01;8.95936587e-01;8.99218532e-01;9.03471455e-01;9.08532556e-01;9.14267059e-01;9.20485181e-01;9.27039192e-01;9.33745624e-01;9.40472217e-01;9.47066061e-01;9.53428009e-01;9.59448343e-01;9.65067897e-01;9.70222705e-01;9.74892185e-01;9.79053454e-01;9.82717671e-01;9.85893833e-01;9.88615007e-01;9.90910831e-01;9.92825707e-01;9.94398923e-01;9.95676937e-01;9.96699825e-01;9.97509489e-01;9.98141052e-01;9.98628359e-01;9.98998959e-01;9.99277813e-01;9.99484650e-01;9.99636475e-01;9.99746347e-01;9.99825049e-01;9.99880633e-01;9.99919497e-01;9.99946291e-01;9.99964581e-01;9.99976893e-01;9.99985100e-01;9.99990495e-01;9.99994007e-01;9.99996261e-01;9.99997695e-01;9.99998594e-01;9.99999152e-01;9.99999495e-01;9.99999702e-01;9.99999826e-01;9.99999900e-01;9.99999943e-01;9.99999968e-01;9.99999982e-01;9.99999991e-01;9.99999996e-01;9.99999999e-01
1.00000000e+00;9.99999991e-01;9.99999979e-01;9.99999960e-01;9.99999928e-01;9.99999876e-01;9.99999788e-01;9.99999642e-01;9.99999402e-01;9.99999013e-01;9.99998387e-01;9.99997392e-01;9.99995827e-01;9.99993396e-01;9.99989653e-01;9.99983969e-01;9.99975412e-01;9.99962702e-01;9.99943995e-01;9.99916827e-01;9.99877735e-01;9.99822237e-01;9.99744184e-01;9.99635878e-01;9.99487028e-01;9.99285211e-01;9.99014238e-01;9.98655352e-01;9.98184740e-01;9.97576091e-01;9.96796862e-01;9.95813105e-01;9.94583893e-01;9.93069597e-01;9.91223552e-01;9.89005168e-01;9.86367476e-01;9.83276579e-01;9.79693238e-01;9.75600158e-01;9.70975459e-01;9.65829202e-01;9.60166557e-01;9.54034747e-01;9.47474047e-01;9.40575797e-01;9.33419909e-01;9.26143715e-01;9.18865312e-01;9.11761887e-01;9.04979095e-01;8.98716778e-01;8.93125864e-01;8.88399735e-01;8.84662067e-01;8.82063544e-01;8.80666011e-01;8.80545616e-01;8.81679179e-01;8.84054373e-01;8.87562297e-01;8.92112633e-01;8.97533231e-01;9.03685213e-01;9.10368470e-01;9.17430750e-01;9.24678416e-01;9.31974842e-01;9.39157397e-01;9.46122572e-01;9.52751216e-01;9.58979501e-01;9.64734297e-01;9.69990161e-01;9.74715774e-01;9.78917881e-01;9.82598635e-01;9.85788058e-01;9.88511368e-01;9.90811989e-01;9.92727586e-01;9.94305839e-01;9.95587712e-01;9.96618066e-01;9.97434661e-01;9.98075238e-01;9.98570793e-01;9.98950318e-01;9.99237007e-01;9.99451440e-01;9.99609659e-01;9.99725274e-01;9.99808622e-01;9.99868141e-01;9.99910074e-01;9.99939343e-01;9.99959501e-01;9.99973257e-01;9.99982519e-01;9.99988699e-01;9.99992768e-01;9.99995423e-01;9.99997132e-01;9.99998223e-01;9.99998910e-01;9.99999339e-01;9.99999603e-01;9.99999764e-01;9.99999862e-01;9.99999920e-01;9.99999955e-01;9.99999976e-01;9.99999989e-01;9.99999998e-01
1.00000000e+00;9.99999977e-01;9.99999948e-01;9.99999904e-01;9.99999834e-01;9.99999720e-01;9.99999535e-01;9.99999236e-01;9.99998757e-01;9.99997999e-01;9.99996811e-01;9.99994970e-01;9.99992142e-01;9.99987855e-01;9.99981406e-01;9.99971832e-01;9.99957737e-01;9.99937251e-01;9.99907731e-01;9.99865737e-01;9.99806517e-01;9.99724076e-01;9.99610325e-01;9.99455395e-01;9.99246283e-01;9.98967702e-01;9.98599990e-01;9.98120986e-01;9.97502854e-01;9.96715752e-01;9.95723045e-01;9.94487808e-01;9.92965654e-01;9.91115382e-01;9.88888232e-01;9.86244214e-01;9.83136136e-01;9.79533253e-01;9.75397982e-01;9.70718560e-01;9.65476135e-01;9.59688059e-01;9.53363176e-01;9.46557087e-01;9.39313901e-01;9.31734142e-01;9.23901844e-01;9.15964604e-01;9.08045571e-01;9.00333817e-01;8.92981565e-01;8.86202207e-01;8.80154407e-01;8.75045531e-01;8.71006274e-01;8.68199103e-01;8.66689199e-01;8.66559362e-01;8.67783662e-01;8.70349917e-01;8.74140230e-01;8.79059108e-01;8.84921364e-01;8.91580492e-01;8.98822324e-01;9.06487204e-01;9.14368548e-01;9.22323799e-01;9.30179143e-01;9.37826481e-01;9.45136895e-01;9.52042602e-01;9.58461619e-01;9.64364706e-01;9.69712537e-01;9.74508361e-01;9.78747655e-01;9.82457875e-01;9.85659603e-01;9.88395326e-01;9.90700587e-01;9.92624071e-01;9.94207085e-01;9.95497212e-01;9.96534446e-01;9.97360337e-01;9.98009174e-01;9.98514086e-01;9.98901819e-01;9.99196796e-01;9.99418279e-01;9.99583062e-01;9.99704074e-01;9.99792146e-01;9.99855420e-01;9.99900478e-01;9.99932155e-01;9.99954232e-01;9.99969421e-01;9.99979783e-01;9.99986762e-01;9.99991422e-01;9.99994495e-01;9.99996504e-01;9.99997801e-01;9.99998632e-01;9.99999157e-01;9.99999486e-01;9.99999690e-01;9.99999816e-01;9.99999893e-01;9.99999941e-01;9.99999972e-01;9.99999996e-01
1.00000000e+00;9.99999949e-01;9.99999884e-01;9.99999789e-01;9.99999643e-01;9.99999411e-01;9.99999044e-01;9.99998466e-01;9.99997563e-01;9.99996167e-01;9.99994029e-01;9.99990790e-01;9.99985924e-01;9.99978702e-01;9.99968067e-01;9.99952598e-01;9.99930279e-01;9.99898470e-01;9.99853506e-01;9.99790725e-01;9.99703793e-01;9.99584906e-01;9.99423684e-01;9.99207771e-01;9.98921091e-01;9.98545223e-01;9.98056720e-01;9.97429876e-01;9.96632650e-01;9.95631726e-01;9.94386370e-01;9.92856973e-01;9.90995818e-01;9.88760585e-01;9.86100562e-01;9.82976800e-01;9.79341803e-01;9.75168185e-01;9.70419509e-01;9.65089353e-01;9.59160891e-01;9.52658219e-01;9.45592549e-01;9.38027256e-01;9.30009154e-01;9.21647812e-01;9.13031070e-01;9.04317745e-01;8.95637195e-01;8.87192924e-01;8.79146732e-01;8.71729759e-01;8.65112981e-01;8.59522848e-01;8.55101990e-01;8.52029034e-01;8.50375850e-01;8.50233712e-01;8.51574164e-01;8.54383583e-01;8.58532048e-01;8.63914676e-01;8.70328343e-01;8.77613930e-01;8.85538320e-01;8.93930412e-01;9.02567099e-01;9.11297636e-01;9.19935156e-01;9.28366475e-01;9.36452457e-01;9.44122095e-01;9.51284944e-01;9.57909243e-01;9.63948293e-01;9.69403070e-01;9.74262801e-01;9.78553191e-01;9.82290208e-01;9.85515721e-01;9.88262825e-01;9.90581171e-01;9.92511937e-01;9.94105267e-01;9.95402986e-01;9.96450366e-01;9.97284789e-01;9.97943603e-01;9.98457128e-01;9.98853877e-01;9.99156536e-01;9.99385420e-01;9.99556349e-01;9.99682912e-01;9.99775462e-01;9.99842576e-01;9.99890645e-01;9.99924790e-01;9.99948747e-01;9.99965421e-01;9.99976883e-01;9.99984700e-01;9.99989965e-01;9.99993485e-01;9.99995808e-01;9.99997330e-01;9.99998315e-01;9.99998948e-01;9.99999350e-01;9.99999605e-01;9.99999765e-01;9.99999868e-01;9.99999937e-01;9.99999990e-01
1.00000000e+00;9.99999891e-01;9.99999755e-01;9.99999564e-01;9.99999275e-01;9.99998830e-01;9.99998140e-01;9.99997081e-01;9.99995461e-01;9.99993011e-01;9.99989334e-01;9.99983878e-01;9.99975843e-01;9.99964149e-01;9.99947255e-01;9.99923139e-01;9.99888974e-01;9.99841144e-01;9.99774702e-01;9.99683499e-01;9.99559293e-01;9.99392160e-01;9.99169062e-01;9.98874847e-01;9.98490001e-01;9.97992729e-01;9.97355505e-01;9.96548982e-01;9.95536752e-01;9.94282140e-01;9.92740292e-01;9.90869223e-01;9.88617945e-01;9.85943416e-01;9.82792926e-01;9.79128843e-01;9.74902986e-01;9.70091254e-01;9.64657444e-01;9.58599929e-01;9.51902462e-01;9.44594956e-01;9.36689284e-01;9.28255665e-01;9.19342204e-01;9.10067209e-01;9.00522023e-01;8.90877787e-01;8.81271767e-01;8.71925168e-01;8.63013704e-01;8.54791947e-01;8.47449925e-01;8.41240351e-01;8.36325237e-01;8.32905678e-01;8.31065476e-01;8.30906931e-01;8.32399605e-01;8.35525827e-01;8.40139300e-01;8.46119258e-01;8.53237625e-01;8.61315202e-01;8.70093134e-01;8.79382981e-01;8.88940366e-01;8.98603114e-01;9.08168970e-01;9.17518868e-01;9.26503019e-01;9.35048042e-01;9.43055678e-01;9.50493258e-01;9.57307700e-01;9.63499367e-01;9.69052035e-01;9.73990908e-01;9.78327696e-01;9.82104332e-01;9.85351376e-01;9.88119664e-01;9.90449890e-01;9.92394737e-01;9.93997481e-01;9.95307070e-01;9.96363743e-01;9.97209140e-01;9.97877132e-01;9.98400539e-01;9.98805636e-01;9.99116586e-01;9.99352380e-01;9.99529737e-01;9.99661539e-01;9.99758710e-01;9.99829495e-01;9.99880658e-01;9.99917199e-01;9.99943098e-01;9.99961236e-01;9.99973844e-01;9.99982504e-01;9.99988409e-01;9.99992387e-01;9.99995049e-01;9.99996808e-01;9.99997964e-01;9.99998715e-01;9.99999201e-01;9.99999516e-01;9.99999723e-01;9.99999866e-01;9.99999979e-01
1.00000000e+00;9.99999780e-01;9.99999514e-01;9.99999146e-01;9.99998604e-01;9.99997789e-01;9.99996555e-01;9.99994697e-01;9.99991913e-01;9.99987786e-01;9.99981708e-01;9.99972856e-01;9.99960056e-01;9.99941757e-01;9.99915779e-01;9.99879325e-01;9.99828535e-01;9.99758585e-01;9.99662952e-01;9.99533712e-01;9.99360358e-01;9.99130532e-01;9.98828153e-01;9.98434972e-01;9.97927677e-01;9.97280889e-01;9.96462726e-01;9.95440150e-01;9.94172228e-01;9.92619069e-01;9.90731648e-01;9.88465889e-01;9.85767462e-01;9.82592875e-01;9.78887112e-01;9.74613877e-01;9.69723503e-01;9.64194703e-01;9.57990041e-01;9.51111620e-01;9.43541679e-01;9.35314424e-01;9.26440012e-01;9.16993949e-01;9.07023676e-01;8.96655423e-01;8.85983553e-01;8.75192587e-01;8.64430035e-01;8.53939010e-01;8.43915501e-01;8.34645613e-01;8.26348833e-01;8.19315053e-01;8.13737681e-01;8.09850255e-01;8.07757271e-01;8.07576075e-01;8.09275329e-01;8.12828833e-01;8.18066975e-01;8.24842392e-01;8.32891109e-01;8.42001993e-01;8.51880365e-01;8.62311523e-01;8.73023283e-01;8.83837386e-01;8.94533388e-01;9.04985299e-01;9.15032523e-01;9.24600531e-01;9.33584473e-01;9.41953009e-01;9.49648289e-01;9.56672384e-01;9.63005000e-01;9.68672704e-01;9.73683775e-01;9.78081401e-01;9.81893860e-01;9.85173747e-01;9.87961124e-01;9.90311391e-01;9.92268973e-01;9.93886538e-01;9.95206940e-01;9.96276197e-01;9.97131663e-01;9.97810675e-01;9.98343213e-01;9.98757614e-01;9.99076287e-01;9.99319464e-01;9.99502865e-01;9.99640142e-01;9.99741705e-01;9.99816289e-01;9.99870431e-01;9.99909448e-01;9.99937244e-01;9.99956904e-01;9.99970650e-01;9.99980195e-01;9.99986747e-01;9.99991213e-01;9.99994225e-01;9.99996242e-01;9.99997581e-01;9.99998467e-01;9.99999054e-01;9.99999450e-01;9.99999732e-01;9.99999957e-01
