A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 566
x_skip = 5
t_grid = 9051
t_skip = 181
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999982e-01;9.99999962e-01;9.99999923e-01;9.99999845e-01;9.99999694e-01;9.99999409e-01;9.99998878e-01;9.99997910e-01;9.99996180e-01;9.99993146e-01;9.99987930e-01;9.99979135e-01;9.99964598e-01;9.99941037e-01;9.99903604e-01;9.99845299e-01;9.99756288e-01;9.99623104e-01;9.99427821e-01;9.99147262e-01;9.98752392e-01;9.98208049e-01;9.97473218e-01;9.96502055e-01;9.95245836e-01;9.93655946e-01;9.91687908e-01;9.89306304e-01;9.86490279e-01;9.83239147e-01;9.79577497e-01;9.75559112e-01;9.71269029e-01;9.66823146e-01;9.62364961e-01;9.58059279e-01;9.54083038e-01;9.50613809e-01;9.47816870e-01;9.45832128e-01;9.44762331e-01;9.44664028e-01;9.45542453e-01;9.47351056e-01;9.49995715e-01;9.53343081e-01;9.57231923e-01;9.61486070e-01;9.65927476e-01;9.70388091e-01;9.74719555e-01;9.78800093e-01;9.82538377e-01;9.85874467e-01;9.88778200e-01;9.91245586e-01;9.93293888e-01;9.94956063e-01;9.96275195e-01;9.97299425e-01;9.98077729e-01;9.98656714e-01;9.99078470e-01;9.99379373e-01;9.99589677e-01;9.99733690e-01;9.99830327e-01;9.99893881e-01;9.99934849e-01;9.99960737e-01;9.99976773e-01;9.99986513e-01;9.99992313e-01;9.99995700e-01;9.99997639e-01;9.99998728e-01;9.99999327e-01;9.99999651e-01;9.99999822e-01;9.99999911e-01;9.99999956e-01;9.99999979e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999982e-01;9.99999964e-01;9.99999928e-01;9.99999859e-01;9.99999729e-01;9.99999488e-01;9.99999050e-01;9.99998265e-01;9.99996887e-01;9.99994507e-01;9.99990472e-01;9.99983751e-01;9.99972757e-01;9.99955090e-01;9.99927213e-01;9.99884014e-01;9.99818278e-01;9.99720064e-01;9.99576003e-01;9.99368571e-01;9.99075414e-01;9.98668829e-01;9.98115530e-01;9.97376877e-01;9.96409711e-01;9.95167950e-01;9.93605044e-01;9.91677293e-01;9.89347953e-01;9.86591890e-01;9.83400466e-01;9.79786186e-01;9.75786612e-01;9.71466991e-01;9.66921107e-01;9.62269941e-01;9.57657881e-01;9.53246424e-01;9.49205559e-01;9.45703334e-01;9.42894400e-01;9.40908573e-01;9.39840643e-01;9.39742594e-01;9.40619237e-01;9.42427791e-01;9.45081502e-01;9.48456807e-01;9.52403127e-01;9.56754163e-01;9.61339431e-01;9.65994980e-01;9.70572419e-01;9.74945700e-01;9.79015416e-01;9.82710618e-01;9.85988366e-01;9.88831423e-01;9.91244555e-01;9.93249985e-01;9.94882524e-01;9.96184828e-01;9.97203170e-01;9.97983951e-01;9.98571069e-01;9.99004156e-01;9.99317604e-01;9.99540228e-01;9.99695416e-01;9.99801607e-01;9.99872944e-01;9.99919996e-01;9.99950470e-01;9.99969851e-01;9.99981958e-01;9.99989384e-01;9.99993859e-01;9.99996508e-01;9.99998048e-01;9.99998927e-01;9.99999420e-01;9.99999692e-01;9.99999839e-01;9.99999917e-01;9.99999958e-01;9.99999979e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999983e-01;9.99999966e-01;9.99999935e-01;9.99999876e-01;9.99999766e-01;9.99999566e-01;9.99999209e-01;9.99998581e-01;9.99997492e-01;9.99995637e-01;9.99992527e-01;9.99987400e-01;9.99979084e-01;9.99965819e-01;9.99945005e-01;9.99912885e-01;9.99864143e-01;9.99791404e-01;9.99684671e-01;9.99530696e-01;9.99312327e-01;9.99007921e-01;9.98590873e-01;9.98029414e-01;9.97286774e-01;9.96321868e-01;9.95090611e-01;9.93547954e-01;9.91650662e-01;9.89360775e-01;9.86649606e-01;9.83502026e-01;9.79920699e-01;9.75929875e-01;9.71578323e-01;9.66940970e-01;9.62118889e-01;9.57237347e-01;9.52441721e-01;9.47891299e-01;9.43751164e-01;9.40182587e-01;9.37332661e-01;9.35324045e-01;9.34245897e-01;9.34146981e-01;9.35031802e-01;9.36860246e-01;9.39550771e-01;9.42986746e-01;9.47025169e-01;9.51506764e-01;9.56266406e-01;9.61142942e-01;9.65987652e-01;9.70670853e-01;9.75086408e-01;9.79154101e-01;9.82820017e-01;9.86055200e-01;9.88852951e-01;9.91225171e-01;9.93198181e-01;9.94808421e-01;9.96098367e-01;9.97112952e-01;9.97896639e-01;9.98491242e-01;9.98934465e-01;9.99259107e-01;9.99492798e-01;9.99658144e-01;9.99773150e-01;9.99851793e-01;9.99904670e-01;9.99939630e-01;9.99962361e-01;9.99976897e-01;9.99986039e-01;9.99991694e-01;9.99995135e-01;9.99997195e-01;9.99998408e-01;9.99999110e-01;9.99999510e-01;9.99999735e-01;9.99999859e-01;9.99999926e-01;9.99999962e-01;9.99999981e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999984e-01;9.99999970e-01;9.99999943e-01;9.99999893e-01;9.99999802e-01;9.99999639e-01;9.99999351e-01;9.99998852e-01;9.99997997e-01;9.99996557e-01;9.99994167e-01;9.99990259e-01;9.99983968e-01;9.99973993e-01;9.99958416e-01;9.99934464e-01;9.99898197e-01;9.99844129e-01;9.99764767e-01;9.99650088e-01;9.99486965e-01;9.99258581e-01;9.98943892e-01;9.98517205e-01;9.97947972e-01;9.97200910e-01;9.96236548e-01;9.95012322e-01;9.93484279e-01;9.91609418e-01;9.89348650e-01;9.86670262e-01;9.83553698e-01;9.79993417e-01;9.76002515e-01;9.71615782e-01;9.66891838e-01;9.61914039e-01;9.56789861e-01;9.51648538e-01;9.46636852e-01;9.41913067e-01;9.37639219e-01;9.33972150e-01;9.31053917e-01;9.29002379e-01;9.27902906e-01;9.27802092e-01;9.28704239e-01;9.30571027e-01;9.33324419e-01;9.36852442e-01;9.41017149e-01;9.45663878e-01;9.50630887e-01;9.55758490e-01;9.60897071e-01;9.65913485e-01;9.70695660e-01;9.75155312e-01;9.79228902e-01;9.82877010e-01;9.86082421e-01;9.88847225e-01;9.91189281e-01;9.93138380e-01;9.94732426e-01;9.96013891e-01;9.97026748e-01;9.97813994e-01;9.98415825e-01;9.98868422e-01;9.99203300e-01;9.99447118e-01;9.99621820e-01;9.99745028e-01;9.99830561e-01;9.99889015e-01;9.99928346e-01;9.99954403e-01;9.99971400e-01;9.99982319e-01;9.99989226e-01;9.99993529e-01;9.99996170e-01;9.99997765e-01;9.99998715e-01;9.99999272e-01;9.99999593e-01;9.99999776e-01;9.99999878e-01;9.99999935e-01;9.99999966e-01;9.99999982e-01;9.99999991e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999986e-01;9.99999974e-01;9.99999951e-01;9.99999909e-01;9.99999834e-01;9.99999702e-01;9.99999473e-01;9.99999078e-01;9.99998411e-01;9.99997297e-01;9.99995463e-01;9.99992486e-01;9.99987724e-01;9.99980213e-01;9.99968532e-01;9.99950623e-01;9.99923560e-01;9.99883246e-01;9.99824053e-01;9.99738397e-01;9.99616241e-01;9.99444573e-01;9.99206867e-01;9.98882582e-01;9.98446773e-01;9.97869883e-01;9.97117808e-01;9.96152344e-01;9.94932087e-01;9.93413871e-01;9.91554761e-01;9.89314605e-01;9.86659047e-01;9.83562894e-01;9.80013623e-01;9.76014804e-01;9.71589165e-01;9.66781037e-01;9.61657872e-01;9.56310610e-01;9.50852644e-01;9.45417225e-01;9.40153189e-01;9.35219042e-01;9.30775559e-01;9.26977272e-01;9.23963417e-01;9.21849075e-01;9.20717390e-01;9.20613672e-01;9.21542102e-01;9.23465423e-01;9.26307663e-01;9.29959552e-01;9.34286001e-01;9.39134805e-01;9.44345731e-01;9.49759185e-01;9.55223873e-01;9.60603031e-01;9.65779033e-01;9.70656320e-01;9.75162727e-01;9.79249390e-01;9.82889428e-01;9.86075670e-01;9.88817686e-01;9.91138417e-01;9.93070663e-01;9.94653672e-01;9.95930043e-01;9.96943073e-01;9.97734650e-01;9.98343709e-01;9.98805221e-01;9.99149669e-01;9.99402912e-01;9.99586343e-01;9.99717256e-01;9.99809322e-01;9.99873129e-01;9.99916713e-01;9.99946055e-01;9.99965528e-01;9.99978266e-01;9.99986480e-01;9.99991702e-01;9.99994976e-01;9.99996998e-01;9.99998231e-01;9.99998971e-01;9.99999410e-01;9.99999666e-01;9.99999813e-01;9.99999897e-01;9.99999944e-01;9.99999970e-01;9.99999984e-01;9.99999992e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999994e-01;9.99999988e-01;9.99999977e-01;9.99999958e-01;9.99999924e-01;9.99999863e-01;9.99999757e-01;9.99999575e-01;9.99999266e-01;9.99998746e-01;9.99997886e-01;9.99996480e-01;9.99994214e-01;9.99990607e-01;9.99984944e-01;9.99976167e-01;9.99962748e-01;9.99942501e-01;9.99912361e-01;9.99868095e-01;9.99803957e-01;9.99712283e-01;9.99583031e-01;9.99403289e-01;9.99156775e-01;9.98823369e-01;9.98378737e-01;9.97794121e-01;9.97036358e-01;9.96068233e-01;9.94849224e-01;9.93336714e-01;9.91487706e-01;9.89261024e-01;9.86619962e-01;9.83535282e-01;9.79988405e-01;9.75974619e-01;9.71506092e-01;9.66614461e-01;9.61352774e-01;9.55796557e-01;9.50043805e-01;9.44213679e-01;9.38443778e-01;9.32885868e-01;9.27700083e-01;9.23047743e-01;9.19083126e-01;9.15944729e-01;9.13746732e-01;9.12571483e-01;9.12463813e-01;9.13427859e-01;9.15426762e-01;9.18385293e-01;9.22195087e-01;9.26721846e-01;9.31813746e-01;9.37310191e-01;9.43050196e-01;9.48879810e-01;9.54658208e-01;9.60262276e-01;9.65589639e-01;9.70560235e-01;9.75116576e-01;9.79222872e-01;9.82863252e-01;9.86039284e-01;9.88767025e-01;9.91073841e-01;9.92995192e-01;9.94571585e-01;9.95845845e-01;9.96860818e-01;9.97657556e-01;9.98274011e-01;9.98744196e-01;9.99097761e-01;9.99359914e-01;9.99551591e-01;9.99689807e-01;9.99788109e-01;9.99857072e-01;9.99904797e-01;9.99937381e-01;9.99959328e-01;9.99973914e-01;9.99983479e-01;9.99989667e-01;9.99993619e-01;9.99996108e-01;9.99997657e-01;9.99998606e-01;9.99999182e-01;9.99999526e-01;9.99999728e-01;9.99999846e-01;9.99999914e-01;9.99999953e-01;9.99999974e-01;9.99999986e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999994e-01;9.99999990e-01;9.99999981e-01;9.99999965e-01;9.99999937e-01;9.99999888e-01;9.99999804e-01;9.99999660e-01;9.99999418e-01;9.99999014e-01;9.99998352e-01;9.99997275e-01;9.99995550e-01;9.99992816e-01;9.99988541e-01;9.99981936e-01;9.99971859e-01;9.99956678e-01;9.99934093e-01;9.99900913e-01;9.99852784e-01;9.99783854e-01;9.99686391e-01;9.99550346e-01;9.99362891e-01;9.99107946e-01;9.98765732e-01;9.98312417e-01;9.97719881e-01;9.96955711e-01;9.95983456e-01;9.94763257e-01;9.93252861e-01;9.91409100e-01;9.89189803e-01;9.86556131e-01;9.83475253e-01;9.79923245e-01;9.75888083e-01;9.71372542e-01;9.66396847e-01;9.61000872e-01;9.55245707e-01;9.49214415e-01;9.43011775e-01;9.36762851e-01;9.30610200e-01;9.24709631e-01;9.19224489e-01;9.14318582e-01;9.10148070e-01;9.06852843e-01;9.04548060e-01;9.03316703e-01;9.03203927e-01;9.04213897e-01;9.06309490e-01;9.09414910e-01;9.13420882e-01;9.18191808e-01;9.23574085e-01;9.29404760e-01;9.35519792e-01;9.41761361e-01;9.47983871e-01;9.54058493e-01;9.59876234e-01;9.65349632e-01;9.70413234e-01;9.75023024e-01;9.79155007e-01;9.82803117e-01;9.85976644e-01;9.88697373e-01;9.90996590e-01;9.92912156e-01;9.94485773e-01;9.95760578e-01;9.96779138e-01;9.97581889e-01;9.98206023e-01;9.98684795e-01;9.99047187e-01;9.99317879e-01;9.99517433e-01;9.99662636e-01;9.99766929e-01;9.99840879e-01;9.99892646e-01;9.99928425e-01;9.99952841e-01;9.99969294e-01;9.99980243e-01;9.99987437e-01;9.99992106e-01;9.99995098e-01;9.99996992e-01;9.99998176e-01;9.99998907e-01;9.99999352e-01;9.99999621e-01;9.99999781e-01;9.99999875e-01;9.99999929e-01;9.99999961e-01;9.99999978e-01;9.99999988e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999997e-01;9.99999992e-01;9.99999984e-01;9.99999971e-01;9.99999948e-01;9.99999909e-01;9.99999842e-01;9.99999729e-01;9.99999540e-01;9.99999228e-01;9.99998718e-01;9.99997894e-01;9.99996580e-01;9.99994507e-01;9.99991276e-01;9.99986298e-01;9.99978718e-01;9.99967313e-01;9.99950353e-01;9.99925433e-01;9.99889247e-01;9.99837332e-01;9.99763740e-01;9.99660673e-01;9.99518074e-01;9.99323177e-01;9.99060065e-01;9.98709237e-01;9.98247258e-01;9.97646524e-01;9.96875203e-01;9.95897438e-01;9.94673847e-01;9.93162392e-01;9.91319645e-01;9.89102457e-01;9.86470019e-01;9.83386252e-01;9.79822440e-01;9.75759997e-01;9.71193235e-01;9.66131991e-01;9.60603969e-01;9.54656646e-01;9.48358593e-01;9.41800044e-01;9.35092541e-01;9.28367450e-01;9.21773194e-01;9.15471044e-01;9.09629433e-01;9.04416879e-01;8.99993824e-01;8.96503896e-01;8.94065303e-01;8.92763217e-01;8.92643990e-01;8.93711894e-01;8.95928826e-01;8.99216987e-01;9.03464214e-01;9.08531293e-01;9.14260439e-01;9.20484068e-01;9.27033125e-01;9.33744404e-01;9.40466528e-01;9.47064454e-01;9.53422519e-01;9.59446164e-01;9.65062505e-01;9.70219929e-01;9.74886914e-01;9.79050227e-01;9.82712652e-01;9.85890415e-01;9.88610428e-01;9.90907517e-01;9.92821743e-01;9.94395964e-01;9.95673699e-01;9.96697379e-01;9.97506998e-01;9.98139170e-01;9.98626555e-01;9.98997607e-01;9.99276582e-01;9.99483740e-01;9.99635683e-01;9.99745771e-01;9.99824568e-01;9.99880290e-01;9.99919221e-01;9.99946097e-01;9.99964431e-01;9.99976790e-01;9.99985023e-01;9.99990443e-01;9.99993969e-01;9.99996237e-01;9.99997678e-01;9.99998583e-01;9.99999145e-01;9.99999490e-01;9.99999699e-01;9.99999824e-01;9.99999899e-01;9.99999942e-01;9.99999968e-01;9.99999982e-01;9.99999991e-01;9.99999996e-01;9.99999999e-01
1.00000000e+00;9.99999991e-01;9.99999978e-01;9.99999959e-01;9.99999928e-01;9.99999874e-01;9.99999786e-01;9.99999639e-01;9.99999397e-01;9.99999005e-01;9.99998375e-01;9.99997374e-01;9.99995801e-01;9.99993356e-01;9.99989599e-01;9.99983888e-01;9.99975305e-01;9.99962547e-01;9.99943796e-01;9.99916544e-01;9.99877385e-01;9.99821748e-01;9.99743598e-01;9.99635075e-01;9.99486103e-01;9.99283962e-01;9.99012859e-01;9.98653513e-01;9.98182805e-01;9.97573530e-01;9.96794310e-01;9.95809731e-01;9.94580742e-01;9.93065394e-01;9.91219922e-01;9.89000205e-01;9.86363587e-01;9.83271004e-01;9.79689377e-01;9.75594152e-01;9.70971910e-01;9.65822919e-01;9.60163522e-01;9.54028257e-01;9.47471578e-01;9.40569054e-01;9.33417888e-01;9.26136577e-01;9.18863491e-01;9.11754176e-01;9.04977188e-01;8.98708374e-01;8.93123665e-01;8.88390662e-01;8.84659536e-01;8.82054006e-01;8.80663288e-01;8.80535961e-01;8.81676507e-01;8.84044985e-01;8.87559891e-01;8.92103813e-01;8.97531164e-01;9.03677093e-01;9.10366629e-01;9.17423288e-01;9.24676550e-01;9.31967883e-01;9.39155221e-01;9.46115942e-01;9.52748526e-01;9.58973092e-01;9.64731041e-01;9.69983975e-01;9.74712069e-01;9.78912026e-01;9.82594727e-01;9.85782708e-01;9.88507550e-01;9.90807317e-01;9.92724127e-01;9.94301964e-01;9.95584792e-01;9.96615024e-01;9.97432358e-01;9.98072980e-01;9.98569091e-01;9.98948732e-01;9.99235823e-01;9.99450387e-01;9.99608883e-01;9.99724611e-01;9.99808142e-01;9.99867745e-01;9.99909793e-01;9.99939120e-01;9.99959345e-01;9.99973137e-01;9.99982437e-01;9.99988638e-01;9.99992727e-01;9.99995393e-01;9.99997113e-01;9.99998209e-01;9.99998901e-01;9.99999333e-01;9.99999599e-01;9.99999762e-01;9.99999860e-01;9.99999919e-01;9.99999954e-01;9.99999975e-01;9.99999989e-01;9.99999998e-01
1.00000000e+00;9.99999977e-01;9.99999948e-01;9.99999903e-01;9.99999833e-01;9.99999718e-01;9.99999531e-01;9.99999229e-01;9.99998747e-01;9.99997984e-01;9.99996789e-01;9.99994938e-01;9.99992099e-01;9.99987790e-01;9.99981320e-01;9.99971708e-01;9.99957576e-01;9.99937022e-01;9.99907444e-01;9.99865335e-01;9.99806029e-01;9.99723404e-01;9.99609538e-01;9.99454327e-01;9.99245079e-01;9.98966091e-01;9.98598249e-01;9.98118676e-01;9.97500476e-01;9.96712610e-01;9.95719982e-01;9.94483751e-01;9.92961948e-01;9.91110404e-01;9.88884027e-01;9.86238397e-01;9.83131673e-01;9.79526743e-01;9.75393551e-01;9.70711525e-01;9.65472008e-01;9.59680631e-01;9.53359525e-01;9.46549306e-01;9.39310738e-01;9.31725942e-01;9.23899015e-01;9.15955831e-01;9.08042800e-01;9.00324298e-01;8.92978555e-01;8.86191840e-01;8.80150964e-01;8.75034374e-01;8.71002392e-01;8.68187407e-01;8.66685072e-01;8.66547532e-01;8.67779599e-01;8.70338395e-01;8.74136510e-01;8.79048248e-01;8.84918107e-01;8.91570467e-01;8.98819441e-01;9.06478001e-01;9.14365790e-01;9.22315277e-01;9.30176208e-01;9.37818464e-01;9.45133546e-01;9.52034965e-01;9.58457766e-01;9.64357424e-01;9.69708261e-01;9.74501517e-01;9.78743176e-01;9.82451622e-01;9.85655209e-01;9.88389830e-01;9.90696558e-01;9.92619457e-01;9.94203625e-01;9.95493527e-01;9.96531658e-01;9.97357542e-01;9.98007060e-01;9.98512074e-01;9.98900306e-01;9.99195421e-01;9.99417257e-01;9.99582170e-01;9.99703420e-01;9.99791595e-01;9.99855022e-01;9.99900155e-01;9.99931926e-01;9.99954051e-01;9.99969295e-01;9.99979687e-01;9.99986696e-01;9.99991373e-01;9.99994462e-01;9.99996481e-01;9.99997786e-01;9.99998621e-01;9.99999150e-01;9.99999481e-01;9.99999687e-01;9.99999814e-01;9.99999892e-01;9.99999940e-01;9.99999972e-01;9.99999996e-01
1.00000000e+00;9.99999948e-01;9.99999883e-01;9.99999787e-01;9.99999640e-01;9.99999406e-01;9.99999036e-01;9.99998454e-01;9.99997546e-01;9.99996142e-01;9.99993994e-01;9.99990739e-01;9.99985855e-01;9.99978602e-01;9.99967937e-01;9.99952413e-01;9.99930044e-01;9.99898141e-01;9.99853101e-01;9.99790166e-01;9.99703129e-01;9.99584002e-01;9.99422646e-01;9.99206377e-01;9.98919550e-01;9.98543174e-01;9.98054551e-01;9.97427009e-01;9.96629755e-01;9.95627905e-01;9.94382721e-01;9.92852122e-01;9.90991478e-01;9.88754709e-01;9.86095699e-01;9.82969983e-01;9.79336672e-01;9.75160570e-01;9.70414399e-01;9.65081088e-01;9.59156049e-01;9.52649403e-01;9.45588102e-01;9.38017894e-01;9.30005059e-01;9.21637800e-01;9.13027113e-01;9.04306905e-01;8.95633052e-01;8.87181072e-01;8.79142079e-01;8.71716807e-01;8.65107636e-01;8.59508895e-01;8.55096003e-01;8.52014406e-01;8.50369517e-01;8.50218916e-01;8.51567921e-01;8.54369172e-01;8.58526294e-01;8.63901096e-01;8.70323283e-01;8.77601418e-01;8.85533904e-01;8.93918983e-01;9.02563072e-01;9.11287151e-01;9.19931180e-01;9.28356741e-01;9.36448238e-01;9.44112958e-01;9.51280334e-01;9.57900641e-01;9.63943320e-01;9.69395049e-01;9.74257649e-01;9.78545877e-01;9.82285151e-01;9.85509266e-01;9.88258144e-01;9.90575699e-01;9.92507859e-01;9.94100832e-01;9.95399638e-01;9.96446940e-01;9.97282193e-01;9.97941081e-01;9.98455224e-01;9.98852110e-01;9.99155213e-01;9.99384241e-01;9.99555476e-01;9.99682162e-01;9.99774915e-01;9.99842122e-01;9.99890318e-01;9.99924527e-01;9.99948561e-01;9.99965275e-01;9.99976782e-01;9.99984623e-01;9.99989913e-01;9.99993446e-01;9.99995782e-01;9.99997311e-01;9.99998303e-01;9.99998940e-01;9.99999345e-01;9.99999601e-01;9.99999763e-01;9.99999866e-01;9.99999936e-01;9.99999990e-01
1.00000000e+00;9.99999889e-01;9.99999753e-01;9.99999560e-01;9.99999269e-01;9.99998821e-01;9.99998127e-01;9.99997061e-01;9.99995433e-01;9.99992970e-01;9.99989279e-01;9.99983799e-01;9.99975739e-01;9.99963999e-01;9.99947065e-01;9.99922871e-01;9.99888641e-01;9.99840683e-01;9.99774146e-01;9.99682740e-01;9.99558408e-01;9.99390966e-01;9.99167718e-01;9.98873053e-01;9.98488057e-01;9.97990155e-01;9.97352831e-01;9.96545455e-01;9.95533261e-01;9.94277524e-01;9.92735970e-01;9.90863448e-01;9.88612880e-01;9.85936492e-01;9.82787307e-01;9.79120855e-01;9.74897073e-01;9.70082328e-01;9.64651512e-01;9.58590183e-01;9.51896716e-01;9.44584442e-01;9.36683784e-01;9.28244331e-01;9.19336820e-01;9.10054893e-01;9.00516444e-01;8.90864257e-01;8.81265583e-01;8.71910203e-01;8.63006539e-01;8.54775456e-01;8.47441604e-01;8.41222487e-01;8.36315908e-01;8.32886895e-01;8.31055618e-01;8.30887918e-01;8.32389883e-01;8.35507339e-01;8.40130334e-01;8.46101905e-01;8.53229768e-01;8.61299318e-01;8.70086397e-01;8.79368610e-01;8.88934474e-01;8.98590099e-01;9.08163516e-01;9.17506971e-01;9.26497617e-01;9.35037050e-01;9.43050084e-01;9.50483051e-01;9.57301863e-01;9.63489938e-01;9.69046080e-01;9.73982341e-01;9.78321867e-01;9.82096755e-01;9.85345950e-01;9.88113193e-01;9.90445105e-01;9.92389429e-01;9.93993487e-01;9.95302902e-01;9.96360586e-01;9.97206014e-01;9.97874764e-01;9.98398299e-01;9.98803948e-01;9.99115054e-01;9.99351236e-01;9.99528736e-01;9.99660801e-01;9.99758085e-01;9.99829040e-01;9.99880284e-01;9.99916931e-01;9.99942884e-01;9.99961085e-01;9.99973727e-01;9.99982423e-01;9.99988348e-01;9.99992346e-01;9.99995018e-01;9.99996788e-01;9.99997949e-01;9.99998705e-01;9.99999194e-01;9.99999511e-01;9.99999720e-01;9.99999865e-01;9.99999979e-01
1.00000000e+00;9.99999778e-01;9.99999510e-01;9.99999139e-01;9.99998594e-01;9.99997774e-01;9.99996533e-01;9.99994665e-01;9.99991870e-01;9.99987723e-01;9.99981624e-01;9.99972736e-01;9.99959902e-01;9.99941539e-01;9.99915507e-01;9.99878945e-01;9.99828073e-01;9.99757952e-01;9.99662204e-01;9.99532699e-01;9.99359199e-01;9.99128980e-01;9.98826436e-01;9.98432694e-01;9.97925252e-01;9.97277689e-01;9.96459462e-01;9.95435846e-01;9.94168047e-01;9.92613525e-01;9.90726555e-01;9.88459037e-01;9.85761564e-01;9.82584725e-01;9.78880613e-01;9.74604505e-01;9.69716659e-01;9.64184207e-01;9.57983091e-01;9.51100068e-01;9.43534758e-01;9.35301795e-01;9.26433072e-01;9.16980101e-01;9.07016444e-01;8.96640089e-01;8.85975560e-01;8.75175423e-01;8.64420713e-01;8.53919699e-01;8.43904366e-01;8.34624026e-01;8.26335710e-01;8.19291415e-01;8.13722878e-01;8.09825238e-01;8.07741597e-01;8.07550713e-01;8.09259880e-01;8.12804259e-01;8.18052772e-01;8.24819519e-01;8.32878774e-01;8.41981313e-01;8.51869998e-01;8.62293101e-01;8.73014560e-01;8.83820996e-01;8.94525765e-01;9.04970599e-01;9.15025455e-01;9.24587196e-01;9.33577561e-01;9.41940820e-01;9.49641350e-01;9.56661250e-01;9.62998069e-01;9.68662647e-01;9.73677038e-01;9.78072507e-01;9.81887573e-01;9.85166111e-01;9.87955529e-01;9.90305065e-01;9.92264238e-01;9.93881502e-01;9.95203131e-01;9.96272354e-01;9.97128748e-01;9.97807867e-01;9.98341089e-01;9.98755650e-01;9.99074812e-01;9.99318148e-01;9.99501887e-01;9.99639298e-01;9.99741085e-01;9.99815771e-01;9.99870055e-01;9.99909143e-01;9.99937026e-01;9.99956731e-01;9.99970529e-01;9.99980101e-01;9.99986682e-01;9.99991165e-01;9.99994192e-01;9.99996218e-01;9.99997565e-01;9.99998456e-01;9.99999047e-01;9.99999446e-01;9.99999730e-01;9.99999957e-01
