A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 800
x_skip = 8
t_grid = 18102
t_skip = 362
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.82725425e-01;9.67274575e-01;9.54774575e-01;9.50000000e-01;9.54774575e-01;9.67274575e-01;9.82725425e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999939e-01;9.99999440e-01;9.99995918e-01;9.99976160e-01;9.99887612e-01;9.99568764e-01;9.98641016e-01;9.96447199e-01;9.92210239e-01;9.85509896e-01;9.76868560e-01;9.67974311e-01;9.61215010e-01;9.58685056e-01;9.61215010e-01;9.67974311e-01;9.76868560e-01;9.85509896e-01;9.92210239e-01;9.96447199e-01;9.98641016e-01;9.99568764e-01;9.99887612e-01;9.99976160e-01;9.99995918e-01;9.99999440e-01;9.99999939e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999957e-01;9.99999774e-01;9.99998951e-01;9.99995647e-01;9.99983854e-01;9.99946380e-01;9.99840243e-01;9.99572112e-01;9.98967580e-01;9.97750847e-01;9.95565512e-01;9.92067794e-01;9.87095285e-01;9.80859226e-01;9.74058370e-01;9.67812681e-01;9.63386402e-01;9.61783395e-01;9.63386402e-01;9.67812681e-01;9.74058370e-01;9.80859226e-01;9.87095285e-01;9.92067794e-01;9.95565512e-01;9.97750847e-01;9.98967580e-01;9.99572112e-01;9.99840243e-01;9.99946380e-01;9.99983854e-01;9.99995647e-01;9.99998951e-01;9.99999774e-01;9.99999957e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999989e-01;9.99999953e-01;9.99999816e-01;9.99999328e-01;9.99997726e-01;9.99992871e-01;9.99979276e-01;9.99944093e-01;9.99859930e-01;9.99673828e-01;9.99293485e-01;9.98575253e-01;9.97322859e-01;9.95308535e-01;9.92325596e-01;9.88270522e-01;9.83235080e-01;9.77572591e-01;9.71898343e-01;9.66999790e-01;9.63665753e-01;9.62482179e-01;9.63665753e-01;9.66999790e-01;9.71898343e-01;9.77572591e-01;9.83235080e-01;9.88270522e-01;9.92325596e-01;9.95308535e-01;9.97322859e-01;9.98575253e-01;9.99293485e-01;9.99673828e-01;9.99859930e-01;9.99944093e-01;9.99979276e-01;9.99992871e-01;9.99997726e-01;9.99999328e-01;9.99999816e-01;9.99999953e-01;9.99999989e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999992e-01;9.99999971e-01;9.99999900e-01;9.99999677e-01;9.99999019e-01;9.99997186e-01;9.99992385e-01;9.99980535e-01;9.99952997e-01;9.99892732e-01;9.99768553e-01;9.99527675e-01;9.99087973e-01;9.98333033e-01;9.97114790e-01;9.95269115e-01;9.92647899e-01;9.89166247e-01;9.84856026e-01;9.79909900e-01;9.74696762e-01;9.69733327e-01;9.65608078e-01;9.62870044e-01;9.61910133e-01;9.62870044e-01;9.65608078e-01;9.69733327e-01;9.74696762e-01;9.79909900e-01;9.84856026e-01;9.89166247e-01;9.92647899e-01;9.95269115e-01;9.97114790e-01;9.98333033e-01;9.99087973e-01;9.99527675e-01;9.99768553e-01;9.99892732e-01;9.99952997e-01;9.99980535e-01;9.99992385e-01;9.99997186e-01;9.99999019e-01;9.99999677e-01;9.99999900e-01;9.99999971e-01;9.99999992e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999995e-01;9.99999985e-01;9.99999954e-01;9.99999862e-01;9.99999608e-01;9.99998936e-01;9.99997248e-01;9.99993200e-01;9.99983961e-01;9.99963869e-01;9.99922254e-01;9.99840169e-01;9.99686003e-01;9.99410393e-01;9.98941561e-01;9.98183106e-01;9.97017022e-01;9.95314796e-01;9.92958394e-01;9.89870396e-01;9.86048929e-01;9.81599323e-01;9.76752224e-01;9.71858528e-01;9.67355734e-01;9.63707515e-01;9.61326745e-01;9.60499106e-01;9.61326745e-01;9.63707515e-01;9.67355734e-01;9.71858528e-01;9.76752224e-01;9.81599323e-01;9.86048929e-01;9.89870396e-01;9.92958394e-01;9.95314796e-01;9.97017022e-01;9.98183106e-01;9.98941561e-01;9.99410393e-01;9.99686003e-01;9.99840169e-01;9.99922254e-01;9.99963869e-01;9.99983961e-01;9.99993200e-01;9.99997248e-01;9.99998936e-01;9.99999608e-01;9.99999862e-01;9.99999954e-01;9.99999985e-01;9.99999995e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999993e-01;9.99999980e-01;9.99999944e-01;9.99999849e-01;9.99999606e-01;9.99999011e-01;9.99997613e-01;9.99994460e-01;9.99987634e-01;9.99973445e-01;9.99945134e-01;9.99890922e-01;9.99791306e-01;9.99615696e-01;9.99318782e-01;9.98837488e-01;9.98089865e-01;9.96977662e-01;9.95394294e-01;9.93239316e-01;9.90439074e-01;9.86971231e-01;9.82888691e-01;9.78336913e-01;9.73558346e-01;9.68879268e-01;9.64677603e-01;9.61334807e-01;9.59179621e-01;9.58434922e-01;9.59179621e-01;9.61334807e-01;9.64677603e-01;9.68879268e-01;9.73558346e-01;9.78336913e-01;9.82888691e-01;9.86971231e-01;9.90439074e-01;9.93239316e-01;9.95394294e-01;9.96977662e-01;9.98089865e-01;9.98837488e-01;9.99318782e-01;9.99615696e-01;9.99791306e-01;9.99890922e-01;9.99945134e-01;9.99973445e-01;9.99987634e-01;9.99994460e-01;9.99997613e-01;9.99999011e-01;9.99999606e-01;9.99999849e-01;9.99999944e-01;9.99999980e-01;9.99999993e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999978e-01;9.99999943e-01;9.99999855e-01;9.99999645e-01;9.99999158e-01;9.99998069e-01;9.99995719e-01;9.99990821e-01;9.99980967e-01;9.99961829e-01;9.99925959e-01;9.99861075e-01;9.99747832e-01;9.99557175e-01;9.99247618e-01;9.98763077e-01;9.98032212e-01;9.96970427e-01;9.95485676e-01;9.93488850e-01;9.90908646e-01;9.87709661e-01;9.83911090e-01;9.79602292e-01;9.74951047e-01;9.70200774e-01;9.65654501e-01;9.61645776e-01;9.58499632e-01;9.56489537e-01;9.55798111e-01;9.56489537e-01;9.58499632e-01;9.61645776e-01;9.65654501e-01;9.70200774e-01;9.74951047e-01;9.79602292e-01;9.83911090e-01;9.87709661e-01;9.90908646e-01;9.93488850e-01;9.95485676e-01;9.96970427e-01;9.98032212e-01;9.98763077e-01;9.99247618e-01;9.99557175e-01;9.99747832e-01;9.99861075e-01;9.99925959e-01;9.99961829e-01;9.99980967e-01;9.99990821e-01;9.99995719e-01;9.99998069e-01;9.99999158e-01;9.99999645e-01;9.99999855e-01;9.99999943e-01;9.99999978e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999979e-01;9.99999947e-01;9.99999873e-01;9.99999702e-01;9.99999322e-01;9.99998505e-01;9.99996799e-01;9.99993344e-01;9.99986562e-01;9.99973659e-01;9.99949861e-01;9.99907319e-01;9.99833624e-01;9.99709934e-01;9.99508833e-01;9.99192193e-01;9.98709515e-01;9.97997435e-01;9.96981215e-01;9.95579029e-01;9.93709637e-01;9.91303475e-01;9.88316488e-01;9.84745075e-01;9.80639789e-01;9.76114882e-01;9.71350885e-01;9.66588026e-01;9.62109567e-01;9.58215880e-01;9.55192053e-01;9.53273608e-01;9.52616014e-01;9.53273608e-01;9.55192053e-01;9.58215880e-01;9.62109567e-01;9.66588026e-01;9.71350885e-01;9.76114882e-01;9.80639789e-01;9.84745075e-01;9.88316488e-01;9.91303475e-01;9.93709637e-01;9.95579029e-01;9.96981215e-01;9.97997435e-01;9.98709515e-01;9.99192193e-01;9.99508833e-01;9.99709934e-01;9.99833624e-01;9.99907319e-01;9.99949861e-01;9.99973659e-01;9.99986562e-01;9.99993344e-01;9.99996799e-01;9.99998505e-01;9.99999322e-01;9.99999702e-01;9.99999873e-01;9.99999947e-01;9.99999979e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999981e-01;9.99999954e-01;9.99999894e-01;9.99999761e-01;9.99999475e-01;9.99998876e-01;9.99997657e-01;9.99995246e-01;9.99990603e-01;9.99981910e-01;9.99966075e-01;9.99938029e-01;9.99889726e-01;9.99808843e-01;9.99677190e-01;9.99468919e-01;9.99148782e-01;9.98670768e-01;9.97977660e-01;9.97002103e-01;9.95669797e-01;9.93905285e-01;9.91640448e-01;9.88825338e-01;9.85440347e-01;9.81508145e-01;9.77103360e-01;9.72357877e-01;9.67459846e-01;9.62645141e-01;9.58181006e-01;9.54342921e-01;9.51387085e-01;9.49522177e-01;9.48884707e-01;9.49522177e-01;9.51387085e-01;9.54342921e-01;9.58181006e-01;9.62645141e-01;9.67459846e-01;9.72357877e-01;9.77103360e-01;9.81508145e-01;9.85440347e-01;9.88825338e-01;9.91640448e-01;9.93905285e-01;9.95669797e-01;9.97002103e-01;9.97977660e-01;9.98670768e-01;9.99148782e-01;9.99468919e-01;9.99677190e-01;9.99808843e-01;9.99889726e-01;9.99938029e-01;9.99966075e-01;9.99981910e-01;9.99990603e-01;9.99995246e-01;9.99997657e-01;9.99998876e-01;9.99999475e-01;9.99999761e-01;9.99999894e-01;9.99999954e-01;9.99999981e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
