1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999992e-01;9.99999985e-01;9.99999973e-01;9.99999951e-01;9.99999912e-01;9.99999845e-01;9.99999731e-01;9.99999539e-01;9.99999220e-01;9.99998694e-01;9.99997844e-01;9.99996483e-01;9.99994335e-01;9.99990988e-01;9.99985841e-01;9.99978029e-01;9.99966327e-01;9.99949025e-01;9.99923775e-01;9.99887407e-01;9.99835710e-01;9.99763182e-01;9.99662765e-01;9.99525564e-01;9.99340579e-01;9.99094477e-01;9.98771435e-01;9.98353086e-01;9.97818632e-01;9.97145145e-01;9.96308113e-01;9.95282246e-01;9.94042572e-01;9.92565799e-01;9.90831917e-01;9.88825978e-01;9.86539957e-01;9.83974579e-01;9.81140981e-01;9.78062057e-01;9.74773342e-01;9.71323314e-01;9.67772992e-01;9.64194758e-01;9.60670386e-01;9.57288289e-01;9.54140086e-01;9.51316632e-01;9.48903733e-01;9.46977818e-01;9.45601873e-01;9.44821947e-01;9.44664527e-01;9.45134991e-01;9.46217296e-01;9.47874915e-01;9.50052946e-01;9.52681208e-01;9.55678054e-01;9.58954612e-01;9.62419123e-01;9.65981104e-01;9.69555070e-01;9.73063644e-01;9.76439925e-01;9.79629064e-01;9.82589045e-01;9.85290726e-01;9.87717230e-01;9.89862815e-01;9.91731347e-01;9.93334544e-01;9.94690113e-01;9.95819916e-01;9.96748271e-01;9.97500463e-01;9.98101511e-01;9.98575220e-01;9.98943505e-01;9.99225975e-01;9.99439726e-01;9.99599326e-01;9.99716916e-01;9.99802412e-01;9.99863756e-01;9.99907196e-01;9.99937555e-01;9.99958495e-01;9.99972751e-01;9.99982330e-01;9.99988683e-01;9.99992841e-01;9.99995528e-01;9.99997241e-01;9.99998319e-01;9.99998989e-01;9.99999399e-01;9.99999648e-01;9.99999796e-01;9.99999883e-01;9.99999934e-01;9.99999963e-01;9.99999980e-01;9.99999989e-01;9.99999994e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999994e-01;9.99999989e-01;9.99999980e-01;9.99999965e-01;9.99999938e-01;9.99999893e-01;9.99999817e-01;9.99999690e-01;9.99999482e-01;9.99999143e-01;9.99998599e-01;9.99997737e-01;9.99996385e-01;9.99994291e-01;9.99991085e-01;9.99986236e-01;9.99978990e-01;9.99968286e-01;9.99952666e-01;9.99930138e-01;9.99898037e-01;9.99852835e-01;9.99789947e-01;9.99703497e-01;9.99586084e-01;9.99428537e-01;9.99219693e-01;9.98946212e-01;9.98592464e-01;9.98140516e-01;9.97570253e-01;9.96859676e-01;9.95985399e-01;9.94923364e-01;9.93649804e-01;9.92142416e-01;9.90381740e-01;9.88352689e-01;9.86046154e-01;9.83460603e-01;9.80603562e-01;9.77492875e-01;9.74157622e-01;9.70638594e-01;9.66988228e-01;9.63269930e-01;9.59556743e-01;9.55929355e-01;9.52473479e-01;9.49276690e-01;9.46424852e-01;9.43998329e-01;9.42068194e-01;9.40692706e-01;9.39914293e-01;9.39757301e-01;9.40226666e-01;9.41307652e-01;9.42966650e-01;9.45152987e-01;9.47801586e-01;9.50836268e-01;9.54173442e-01;9.57725923e-01;9.61406643e-01;9.65132038e-01;9.68824949e-01;9.72416941e-01;9.75849966e-01;9.79077362e-01;9.82064216e-01;9.84787152e-01;9.87233621e-01;9.89400798e-01;9.91294195e-01;9.92926112e-01;9.94314017e-01;9.95478974e-01;9.96444178e-01;9.97233676e-01;9.97871294e-01;9.98379800e-01;9.98780300e-01;9.99091845e-01;9.99331223e-01;9.99512911e-01;9.99649140e-01;9.99750054e-01;9.99823908e-01;9.99877312e-01;9.99915467e-01;9.99942404e-01;9.99961194e-01;9.99974145e-01;9.99982967e-01;9.99988905e-01;9.99992854e-01;9.99995449e-01;9.99997135e-01;9.99998216e-01;9.99998902e-01;9.99999332e-01;9.99999598e-01;9.99999761e-01;9.99999860e-01;9.99999919e-01;9.99999953e-01;9.99999973e-01;9.99999985e-01;9.99999992e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999995e-01;9.99999992e-01;9.99999986e-01;9.99999975e-01;9.99999957e-01;9.99999927e-01;9.99999876e-01;9.99999793e-01;9.99999658e-01;9.99999440e-01;9.99999093e-01;9.99998547e-01;9.99997695e-01;9.99996382e-01;9.99994379e-01;9.99991359e-01;9.99986853e-01;9.99980205e-01;9.99970501e-01;9.99956491e-01;9.99936486e-01;9.99908230e-01;9.99868758e-01;9.99814221e-01;9.99739695e-01;9.99638977e-01;9.99504367e-01;9.99326456e-01;9.99093937e-01;9.98793456e-01;9.98409525e-01;9.97924533e-01;9.97318874e-01;9.96571232e-01;9.95659029e-01;9.94559075e-01;9.93248407e-01;9.91705325e-01;9.89910599e-01;9.87848798e-01;9.85509708e-01;9.82889747e-01;9.79993312e-01;9.76833959e-01;9.73435337e-01;9.69831780e-01;9.66068475e-01;9.62201156e-01;9.58295247e-01;9.54424454e-01;9.50668792e-01;9.47112091e-01;9.43839054e-01;9.40931994e-01;9.38467398e-01;9.36512540e-01;9.35122325e-01;9.34336621e-01;9.34178259e-01;9.34651867e-01;9.35743630e-01;9.37422002e-01;9.39639303e-01;9.42334077e-01;9.45434034e-01;9.48859343e-01;9.52526073e-01;9.56349569e-01;9.60247564e-01;9.64142917e-01;9.67965848e-01;9.71655635e-01;9.75161745e-01;9.78444404e-01;9.81474671e-01;9.84234036e-01;9.86713654e-01;9.88913277e-01;9.90839975e-01;9.92506747e-01;9.93931097e-01;9.95133648e-01;9.96136872e-01;9.96963962e-01;9.97637897e-01;9.98180691e-01;9.98612852e-01;9.98953013e-01;9.99217732e-01;9.99421425e-01;9.99576408e-01;9.99693019e-01;9.99779785e-01;9.99843633e-01;9.99890100e-01;9.99923546e-01;9.99947357e-01;9.99964123e-01;9.99975800e-01;9.99983844e-01;9.99989326e-01;9.99993020e-01;9.99995483e-01;9.99997108e-01;9.99998167e-01;9.99998850e-01;9.99999287e-01;9.99999562e-01;9.99999734e-01;9.99999840e-01;9.99999905e-01;9.99999944e-01;9.99999967e-01;9.99999981e-01;9.99999989e-01;9.99999994e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999994e-01;9.99999990e-01;9.99999983e-01;9.99999971e-01;9.99999951e-01;9.99999917e-01;9.99999863e-01;9.99999776e-01;9.99999636e-01;9.99999415e-01;9.99999068e-01;9.99998531e-01;9.99997705e-01;9.99996451e-01;9.99994564e-01;9.99991754e-01;9.99987609e-01;9.99981560e-01;9.99972818e-01;9.99960313e-01;9.99942605e-01;9.99917781e-01;9.99883333e-01;9.99836016e-01;9.99771680e-01;9.99685095e-01;9.99569758e-01;9.99417698e-01;9.99219286e-01;9.98963075e-01;9.98635669e-01;9.98221665e-01;9.97703673e-01;9.97062446e-01;9.96277146e-01;9.95325755e-01;9.94185664e-01;9.92834413e-01;9.91250621e-01;9.89415045e-01;9.87311763e-01;9.84929437e-01;9.82262585e-01;9.79312816e-01;9.76089943e-01;9.72612917e-01;9.68910498e-01;9.65021596e-01;9.60995230e-01;9.56890046e-01;9.52773363e-01;9.48719723e-01;9.44808957e-01;9.41123804e-01;9.37747141e-01;9.34758943e-01;9.32233123e-01;9.30234400e-01;9.28815427e-01;9.28014348e-01;9.27852973e-01;9.28335720e-01;9.29449397e-01;9.31163847e-01;9.33433405e-01;9.36199048e-01;9.39391085e-01;9.42932175e-01;9.46740500e-01;9.50732887e-01;9.54827729e-01;9.58947565e-01;9.63021253e-01;9.66985658e-01;9.70786856e-01;9.74380850e-01;9.77733822e-01;9.80821980e-01;9.83631041e-01;9.86155421e-01;9.88397205e-01;9.90364960e-01;9.92072474e-01;9.93537482e-01;9.94780438e-01;9.95823385e-01;9.96688964e-01;9.97399572e-01;9.97976697e-01;9.98440426e-01;9.98809101e-01;9.99099128e-01;9.99324904e-01;9.99498838e-01;9.99631450e-01;9.99731518e-01;9.99806256e-01;9.99861505e-01;9.99901933e-01;9.99931216e-01;9.99952211e-01;9.99967113e-01;9.99977582e-01;9.99984864e-01;9.99989878e-01;9.99993296e-01;9.99995602e-01;9.99997142e-01;9.99998161e-01;9.99998828e-01;9.99999260e-01;9.99999538e-01;9.99999714e-01;9.99999825e-01;9.99999894e-01;9.99999936e-01;9.99999962e-01;9.99999978e-01;9.99999987e-01;9.99999992e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999993e-01;9.99999988e-01;9.99999980e-01;9.99999967e-01;9.99999945e-01;9.99999910e-01;9.99999854e-01;9.99999764e-01;9.99999623e-01;9.99999403e-01;9.99999063e-01;9.99998544e-01;9.99997757e-01;9.99996575e-01;9.99994816e-01;9.99992225e-01;9.99988443e-01;9.99982973e-01;9.99975135e-01;9.99964012e-01;9.99948372e-01;9.99926589e-01;9.99896533e-01;9.99855454e-01;9.99799839e-01;9.99725256e-01;9.99626188e-01;9.99495850e-01;9.99326013e-01;9.99106836e-01;9.98826719e-01;9.98472195e-01;9.98027886e-01;9.97476529e-01;9.96799104e-01;9.95975084e-01;9.94982811e-01;9.93800027e-01;9.92404543e-01;9.90775072e-01;9.88892173e-01;9.86739318e-01;9.84304022e-01;9.81579004e-01;9.78563325e-01;9.75263447e-01;9.71694152e-01;9.67879263e-01;9.63852119e-01;9.59655734e-01;9.55342601e-01;9.50974109e-01;9.46619518e-01;9.42354509e-01;9.38259288e-01;9.34416291e-01;9.30907545e-01;9.27811792e-01;9.25201499e-01;9.23139916e-01;9.21678378e-01;9.20854009e-01;9.20688015e-01;9.21184689e-01;9.22331209e-01;9.24098240e-01;9.26441301e-01;9.29302785e-01;9.32614478e-01;9.36300404e-01;9.40279807e-01;9.44470109e-01;9.48789680e-01;9.53160313e-01;9.57509325e-01;9.61771237e-01;9.65889008e-01;9.69814832e-01;9.73510532e-01;9.76947565e-01;9.80106702e-01;9.82977425e-01;9.85557096e-01;9.87849961e-01;9.89866048e-01;9.91620006e-01;9.93129958e-01;9.94416394e-01;9.95501163e-01;9.96406583e-01;9.97154687e-01;9.97766623e-01;9.98262206e-01;9.98659599e-01;9.98975132e-01;9.99223227e-01;9.99416407e-01;9.99565377e-01;9.99679152e-01;9.99765218e-01;9.99829704e-01;9.99877562e-01;9.99912743e-01;9.99938363e-01;9.99956844e-01;9.99970050e-01;9.99979399e-01;9.99985955e-01;9.99990509e-01;9.99993644e-01;9.99995781e-01;9.99997224e-01;9.99998190e-01;9.99998831e-01;9.99999251e-01;9.99999525e-01;9.99999701e-01;9.99999814e-01;9.99999885e-01;9.99999930e-01;9.99999957e-01;9.99999974e-01;9.99999985e-01;9.99999991e-01;9.99999995e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999995e-01;9.99999992e-01;9.99999987e-01;9.99999978e-01;9.99999964e-01;9.99999941e-01;9.99999905e-01;9.99999847e-01;9.99999757e-01;9.99999618e-01;9.99999403e-01;9.99999075e-01;9.99998580e-01;9.99997838e-01;9.99996735e-01;9.99995111e-01;9.99992740e-01;9.99989309e-01;9.99984386e-01;9.99977385e-01;9.99967516e-01;9.99953725e-01;9.99934624e-01;9.99908399e-01;9.99872710e-01;9.99824570e-01;9.99760210e-01;9.99674929e-01;9.99562930e-01;9.99417160e-01;9.99229137e-01;9.98988802e-01;9.98684385e-01;9.98302314e-01;9.97827176e-01;9.97241750e-01;9.96527132e-01;9.95662961e-01;9.94627773e-01;9.93399477e-01;9.91955966e-01;9.90275866e-01;9.88339391e-01;9.86129303e-01;9.83631946e-01;9.80838301e-01;9.77745050e-01;9.74355574e-01;9.70680861e-01;9.66740263e-01;9.62562052e-01;9.58183749e-01;9.53652151e-01;9.49023042e-01;9.44360540e-01;9.39736045e-01;9.35226796e-01;9.30914005e-01;9.26880631e-01;9.23208827e-01;9.19977157e-01;9.17257713e-01;9.15113284e-01;9.13594744e-01;9.12738844e-01;9.12566562e-01;9.13082145e-01;9.14272908e-01;9.16109823e-01;9.18548836e-01;9.21532810e-01;9.24993963e-01;9.28856607e-01;9.33040025e-01;9.37461329e-01;9.42038130e-01;9.46690946e-01;9.51345252e-01;9.55933130e-01;9.60394522e-01;9.64678080e-01;9.68741626e-01;9.72552287e-01;9.76086304e-01;9.79328591e-01;9.82272066e-01;9.84916818e-01;9.87269142e-01;9.89340511e-01;9.91146501e-01;9.92705750e-01;9.94038951e-01;9.95167945e-01;9.96114916e-01;9.96901711e-01;9.97549293e-01;9.98077331e-01;9.98503910e-01;9.98845355e-01;9.99116160e-01;9.99328986e-01;9.99494735e-01;9.99622658e-01;9.99720503e-01;9.99794676e-01;9.99850403e-01;9.99891900e-01;9.99922529e-01;9.99944937e-01;9.99961186e-01;9.99972865e-01;9.99981187e-01;9.99987065e-01;9.99991180e-01;9.99994036e-01;9.99996000e-01;9.99997340e-01;9.99998246e-01;9.99998853e-01;9.99999256e-01;9.99999522e-01;9.99999695e-01;9.99999807e-01;9.99999879e-01;9.99999925e-01;9.99999954e-01;9.99999972e-01;9.99999983e-01;9.99999990e-01;9.99999994e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999995e-01;9.99999991e-01;9.99999985e-01;9.99999976e-01;9.99999961e-01;9.99999938e-01;9.99999901e-01;9.99999844e-01;9.99999755e-01;9.99999619e-01;9.99999412e-01;9.99999100e-01;9.99998633e-01;9.99997940e-01;9.99996920e-01;9.99995430e-01;9.99993273e-01;9.99990175e-01;9.99985760e-01;9.99979524e-01;9.99970784e-01;9.99958638e-01;9.99941896e-01;9.99919008e-01;9.99887978e-01;9.99846258e-01;9.99790629e-01;9.99717071e-01;9.99620620e-01;9.99495209e-01;9.99333517e-01;9.99126808e-01;9.98864795e-01;9.98535518e-01;9.98125260e-01;9.97618518e-01;9.96998036e-01;9.96244924e-01;9.95338869e-01;9.94258455e-01;9.92981606e-01;9.91486141e-01;9.89750447e-01;9.87754265e-01;9.85479562e-01;9.82911469e-01;9.80039264e-01;9.76857352e-01;9.73366222e-01;9.69573328e-01;9.65493865e-01;9.61151400e-01;9.56578310e-01;9.51816005e-01;9.46914877e-01;9.41933957e-01;9.36940225e-01;9.32007559e-01;9.27215295e-01;9.22646392e-01;9.18385243e-01;9.14515155e-01;9.11115614e-01;9.08259431e-01;9.06009945e-01;9.04418430e-01;9.03521907e-01;9.03341499e-01;9.03881481e-01;9.05129082e-01;9.07055067e-01;9.09615048e-01;9.12751416e-01;9.16395756e-01;9.20471563e-01;9.24897090e-01;9.29588156e-01;9.34460790e-01;9.39433590e-01;9.44429746e-01;9.49378672e-01;9.54217254e-01;9.58890714e-01;9.63353129e-01;9.67567613e-01;9.71506237e-01;9.75149686e-01;9.78486723e-01;9.81513481e-01;9.84232626e-01;9.86652440e-01;9.88785839e-01;9.90649396e-01;9.92262371e-01;9.93645803e-01;9.94821679e-01;9.95812207e-01;9.96639194e-01;9.97323552e-01;9.97884916e-01;9.98341380e-01;9.98709333e-01;9.99003384e-01;9.99236364e-01;9.99419385e-01;9.99561942e-01;9.99672044e-01;9.99756366e-01;9.99820404e-01;9.99868632e-01;9.99904651e-01;9.99931329e-01;9.99950926e-01;9.99965202e-01;9.99975516e-01;9.99982907e-01;9.99988159e-01;9.99991862e-01;9.99994450e-01;9.99996245e-01;9.99997479e-01;9.99998321e-01;9.99998890e-01;9.99999272e-01;9.99999527e-01;9.99999694e-01;9.99999804e-01;9.99999876e-01;9.99999922e-01;9.99999951e-01;9.99999970e-01;9.99999981e-01;9.99999989e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999998e-01;9.99999995e-01;9.99999991e-01;9.99999985e-01;9.99999975e-01;9.99999960e-01;9.99999936e-01;9.99999900e-01;9.99999843e-01;9.99999757e-01;9.99999626e-01;9.99999429e-01;9.99999135e-01;9.99998699e-01;9.99998056e-01;9.99997119e-01;9.99995760e-01;9.99993806e-01;9.99991019e-01;9.99987072e-01;9.99981528e-01;9.99973800e-01;9.99963110e-01;9.99948438e-01;9.99928458e-01;9.99901458e-01;9.99865259e-01;9.99817104e-01;9.99753548e-01;9.99670323e-01;9.99562203e-01;9.99422854e-01;9.99244684e-01;9.99018699e-01;9.98734367e-01;9.98379513e-01;9.97940239e-01;9.97400896e-01;9.96744125e-01;9.95950957e-01;9.95001020e-01;9.93872828e-01;9.92544187e-01;9.90992703e-01;9.89196398e-01;9.87134428e-01;9.84787875e-01;9.82140614e-01;9.79180219e-01;9.75898879e-01;9.72294300e-01;9.68370571e-01;9.64138939e-01;9.59618487e-01;9.54836673e-01;9.49829696e-01;9.44642653e-01;9.39329456e-01;9.33952467e-01;9.28581810e-01;9.23294324e-01;9.18172136e-01;9.13300846e-01;9.08767332e-01;9.04657228e-01;9.01052166e-01;8.98026885e-01;8.95646383e-01;8.93963275e-01;8.93015546e-01;8.92824874e-01;8.93395644e-01;8.94714753e-01;8.96752199e-01;8.99462434e-01;9.02786345e-01;9.06653716e-01;9.10985999e-01;9.15699207e-01;9.20706751e-01;9.25922096e-01;9.31261127e-01;9.36644158e-01;9.41997554e-01;9.47254963e-01;9.52358182e-01;9.57257678e-01;9.61912809e-01;9.66291779e-01;9.70371373e-01;9.74136502e-01;9.77579589e-01;9.80699839e-01;9.83502414e-01;9.85997548e-01;9.88199630e-01;9.90126291e-01;9.91797518e-01;9.93234816e-01;9.94460455e-01;9.95496798e-01;9.96365744e-01;9.97088264e-01;9.97684060e-01;9.98171315e-01;9.98566542e-01;9.98884514e-01;9.99138262e-01;9.99339128e-01;9.99496859e-01;9.99619730e-01;9.99714686e-01;9.99787489e-01;9.99842867e-01;9.99884661e-01;9.99915956e-01;9.99939206e-01;9.99956345e-01;9.99968881e-01;9.99977980e-01;9.99984532e-01;9.99989214e-01;9.99992534e-01;9.99994870e-01;9.99996501e-01;9.99997631e-01;9.99998408e-01;9.99998938e-01;9.99999297e-01;9.99999538e-01;9.99999699e-01;9.99999805e-01;9.99999875e-01;9.99999920e-01;9.99999949e-01;9.99999968e-01;9.99999980e-01;9.99999988e-01;9.99999993e-01;9.99999996e-01;9.99999999e-01
1.00000000e+00;9.99999994e-01;9.99999986e-01;9.99999975e-01;9.99999960e-01;9.99999936e-01;9.99999900e-01;9.99999845e-01;9.99999762e-01;9.99999638e-01;9.99999452e-01;9.99999177e-01;9.99998772e-01;9.99998180e-01;9.99997323e-01;9.99996089e-01;9.99994326e-01;9.99991826e-01;9.99988306e-01;9.99983386e-01;9.99976559e-01;9.99967156e-01;9.99954300e-01;9.99936850e-01;9.99913339e-01;9.99881896e-01;9.99840155e-01;9.99785153e-01;9.99713216e-01;9.99619831e-01;9.99499509e-01;9.99345645e-01;9.99150373e-01;9.98904428e-01;9.98597018e-01;9.98215725e-01;9.97746430e-01;9.97173291e-01;9.96478774e-01;9.95643757e-01;9.94647709e-01;9.93468967e-01;9.92085103e-01;9.90473390e-01;9.88611371e-01;9.86477506e-01;9.84051913e-01;9.81317150e-01;9.78259063e-01;9.74867638e-01;9.71137855e-01;9.67070520e-01;9.62673043e-01;9.57960142e-01;9.52954456e-01;9.47687027e-01;9.42197633e-01;9.36534934e-01;9.30756389e-01;9.24927913e-01;9.19123205e-01;9.13422733e-01;9.07912315e-01;9.02681298e-01;8.97820338e-01;8.93418809e-01;8.89561956e-01;8.86327885e-01;8.83784573e-01;8.81987091e-01;8.80975220e-01;8.80771671e-01;8.81381040e-01;8.82789595e-01;8.84965910e-01;8.87862298e-01;8.91416907e-01;8.95556331e-01;9.00198517e-01;9.05255786e-01;9.10637781e-01;9.16254201e-01;9.22017207e-01;9.27843455e-01;9.33655710e-01;9.39384060e-01;9.44966755e-01;9.50350710e-01;9.55491708e-01;9.60354371e-01;9.64911909e-01;9.69145712e-01;9.73044796e-01;9.76605148e-01;9.79828975e-01;9.82723898e-01;9.85302110e-01;9.87579513e-01;9.89574873e-01;9.91308996e-01;9.92803967e-01;9.94082454e-01;9.95167100e-01;9.96080003e-01;9.96842299e-01;9.97473844e-01;9.97992983e-01;9.98416413e-01;9.98759113e-01;9.99034348e-01;9.99253710e-01;9.99427215e-01;9.99563410e-01;9.99669513e-01;9.99751555e-01;9.99814517e-01;9.99862478e-01;9.99898741e-01;9.99925956e-01;9.99946230e-01;9.99961223e-01;9.99972228e-01;9.99980248e-01;9.99986049e-01;9.99990215e-01;9.99993184e-01;9.99995285e-01;9.99996761e-01;9.99997791e-01;9.99998504e-01;9.99998993e-01;9.99999328e-01;9.99999554e-01;9.99999706e-01;9.99999808e-01;9.99999875e-01;9.99999920e-01;9.99999949e-01;9.99999968e-01;9.99999981e-01;9.99999990e-01;9.99999997e-01
1.00000000e+00;9.99999984e-01;9.99999965e-01;9.99999940e-01;9.99999904e-01;9.99999850e-01;9.99999771e-01;9.99999653e-01;9.99999479e-01;9.99999223e-01;9.99998849e-01;9.99998308e-01;9.99997527e-01;9.99996411e-01;9.99994825e-01;9.99992588e-01;9.99989454e-01;9.99985094e-01;9.99979068e-01;9.99970800e-01;9.99959533e-01;9.99944287e-01;9.99923799e-01;9.99896459e-01;9.99860232e-01;9.99812566e-01;9.99750288e-01;9.99669496e-01;9.99565427e-01;9.99432328e-01;9.99263318e-01;9.99050247e-01;9.98783566e-01;9.98452204e-01;9.98043470e-01;9.97542989e-01;9.96934672e-01;9.96200753e-01;9.95321878e-01;9.94277274e-01;9.93045001e-01;9.91602292e-01;9.89925980e-01;9.87993016e-01;9.85781070e-01;9.83269199e-01;9.80438578e-01;9.77273275e-01;9.73761047e-01;9.69894146e-01;9.65670111e-01;9.61092536e-01;9.56171790e-01;9.50925678e-01;9.45380019e-01;9.39569122e-01;9.33536130e-01;9.27333200e-01;9.21021468e-01;9.14670759e-01;9.08358971e-01;9.02171097e-01;8.96197826e-01;8.90533690e-01;8.85274774e-01;8.80516004e-01;8.76348114e-01;8.72854419e-01;8.70107574e-01;8.68166534e-01;8.67073945e-01;8.66854171e-01;8.67512147e-01;8.69033135e-01;8.71383431e-01;8.74511945e-01;8.78352515e-01;8.82826758e-01;8.87847242e-01;8.93320741e-01;8.99151391e-01;9.05243567e-01;9.11504401e-01;9.17845849e-01;9.24186317e-01;9.30451846e-01;9.36576899e-01;9.42504810e-01;9.48187939e-01;9.53587592e-01;9.58673757e-01;9.63424689e-01;9.67826376e-01;9.71871924e-01;9.75560859e-01;9.78898382e-01;9.81894589e-01;9.84563669e-01;9.86923097e-01;9.88992852e-01;9.90794658e-01;9.92351285e-01;9.93685910e-01;9.94821559e-01;9.95780635e-01;9.96584530e-01;9.97253334e-01;9.97805624e-01;9.98258335e-01;9.98626698e-01;9.98924242e-01;9.99162835e-01;9.99352776e-01;9.99502897e-01;9.99620697e-01;9.99712476e-01;9.99783474e-01;9.99838007e-01;9.99879600e-01;9.99911099e-01;9.99934788e-01;9.99952477e-01;9.99965596e-01;9.99975256e-01;9.99982321e-01;9.99987451e-01;9.99991152e-01;9.99993802e-01;9.99995687e-01;9.99997018e-01;9.99997952e-01;9.99998603e-01;9.99999054e-01;9.99999363e-01;9.99999574e-01;9.99999718e-01;9.99999814e-01;9.99999880e-01;9.99999924e-01;9.99999954e-01;9.99999975e-01;9.99999992e-01
