A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 1131
x_skip = 11
t_grid = 25600
t_skip = 512
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999988e-01;9.99999973e-01;9.99999940e-01;9.99999870e-01;9.99999725e-01;9.99999432e-01;9.99998850e-01;9.99997726e-01;9.99995602e-01;9.99991685e-01;9.99984627e-01;9.99972213e-01;9.99950888e-01;9.99915123e-01;9.99856562e-01;9.99762968e-01;9.99616972e-01;9.99394741e-01;9.99064715e-01;9.98586661e-01;9.97911397e-01;9.96981561e-01;9.95733822e-01;9.94102835e-01;9.92027067e-01;9.89456322e-01;9.86360462e-01;9.82738452e-01;9.78626579e-01;9.74104515e-01;9.69297916e-01;9.64376467e-01;9.59546681e-01;9.55039390e-01;9.51092572e-01;9.47931053e-01;9.45745317e-01;9.44672232e-01;9.44780496e-01;9.46063135e-01;9.48438265e-01;9.51758016e-01;9.55824131e-01;9.60407807e-01;9.65270920e-01;9.70185905e-01;9.74952166e-01;9.79407645e-01;9.83435049e-01;9.86962904e-01;9.89962241e-01;9.92440039e-01;9.94430761e-01;9.95987287e-01;9.97172358e-01;9.98051330e-01;9.98686690e-01;9.99134431e-01;9.99442129e-01;9.99648393e-01;9.99783296e-01;9.99869396e-01;9.99923031e-01;9.99955645e-01;9.99975007e-01;9.99986229e-01;9.99992581e-01;9.99996092e-01;9.99997988e-01;9.99998987e-01;9.99999501e-01;9.99999760e-01;9.99999887e-01;9.99999948e-01;9.99999977e-01;9.99999990e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999990e-01;9.99999977e-01;9.99999951e-01;9.99999896e-01;9.99999786e-01;9.99999566e-01;9.99999139e-01;9.99998328e-01;9.99996819e-01;9.99994071e-01;9.99989172e-01;9.99980626e-01;9.99966040e-01;9.99941682e-01;9.99901881e-01;9.99838262e-01;9.99738793e-01;9.99586692e-01;9.99359259e-01;9.99026772e-01;9.98551653e-01;9.97888156e-01;9.96982909e-01;9.95776599e-01;9.94207082e-01;9.92214030e-01;9.89745059e-01;9.86763007e-01;9.83253767e-01;9.79233858e-01;9.74756720e-01;9.69916704e-01;9.64849795e-01;9.59730301e-01;9.54763129e-01;9.50171703e-01;9.46182210e-01;9.43005476e-01;9.40818409e-01;9.39747293e-01;9.39855282e-01;9.41135971e-01;9.43514051e-01;9.46852951e-01;9.50968268e-01;9.55644987e-01;9.60656121e-01;9.65780535e-01;9.70818109e-01;9.75601061e-01;9.80000855e-01;9.83930739e-01;9.87344363e-01;9.90231298e-01;9.92610425e-01;9.94522250e-01;9.96021116e-01;9.97168095e-01;9.98025117e-01;9.98650602e-01;9.99096624e-01;9.99407453e-01;9.99619197e-01;9.99760229e-01;9.99852086e-01;9.99910601e-01;9.99947062e-01;9.99969288e-01;9.99982544e-01;9.99990280e-01;9.99994697e-01;9.99997166e-01;9.99998516e-01;9.99999239e-01;9.99999618e-01;9.99999812e-01;9.99999909e-01;9.99999957e-01;9.99999980e-01;9.99999991e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999981e-01;9.99999961e-01;9.99999919e-01;9.99999836e-01;9.99999673e-01;9.99999363e-01;9.99998782e-01;9.99997713e-01;9.99995786e-01;9.99992383e-01;9.99986489e-01;9.99976482e-01;9.99959828e-01;9.99932663e-01;9.99889236e-01;9.99821204e-01;9.99716774e-01;9.99559720e-01;9.99328351e-01;9.98994516e-01;9.98522835e-01;9.97870365e-01;9.96986934e-01;9.95816439e-01;9.94299289e-01;9.92376163e-01;9.89993050e-01;9.87107375e-01;9.83694808e-01;9.79756156e-01;9.75323571e-01;9.70465280e-01;9.65287997e-01;9.59936315e-01;9.54588550e-01;9.49448788e-01;9.44735283e-01;9.40665841e-01;9.37441334e-01;9.35229034e-01;9.34147740e-01;9.34256692e-01;9.35549885e-01;9.37956654e-01;9.41348426e-01;9.45550634e-01;9.50358066e-01;9.55551645e-01;9.60914682e-01;9.66247013e-01;9.71375976e-01;9.76163665e-01;9.80510414e-01;9.84354813e-01;9.87670816e-01;9.90462679e-01;9.92758568e-01;9.94603631e-01;9.96053272e-01;9.97167202e-01;9.98004615e-01;9.98620684e-01;9.99064329e-01;9.99377122e-01;9.99593087e-01;9.99739133e-01;9.99835882e-01;9.99898677e-01;9.99938613e-01;9.99963503e-01;9.99978706e-01;9.99987809e-01;9.99993151e-01;9.99996224e-01;9.99997957e-01;9.99998916e-01;9.99999435e-01;9.99999711e-01;9.99999855e-01;9.99999929e-01;9.99999966e-01;9.99999984e-01;9.99999992e-01;9.99999997e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999993e-01;9.99999985e-01;9.99999969e-01;9.99999938e-01;9.99999876e-01;9.99999757e-01;9.99999533e-01;9.99999117e-01;9.99998362e-01;9.99997012e-01;9.99994647e-01;9.99990574e-01;9.99983689e-01;9.99972266e-01;9.99953659e-01;9.99923911e-01;9.99877227e-01;9.99805332e-01;9.99696678e-01;9.99535563e-01;9.99301184e-01;9.98966736e-01;9.98498685e-01;9.97856398e-01;9.96992325e-01;9.95852968e-01;9.94380823e-01;9.92517428e-01;9.90207541e-01;9.87404340e-01;9.84075344e-01;9.80208647e-01;9.75818866e-01;9.70952192e-01;9.65689842e-01;9.60149297e-01;9.54482775e-01;9.48872551e-01;9.43522951e-01;9.38649201e-01;9.34463684e-01;9.31160662e-01;9.28900953e-01;9.27798321e-01;9.27909369e-01;9.29228364e-01;9.31687766e-01;9.35164380e-01;9.39490220e-01;9.44466566e-01;9.49879411e-01;9.55514555e-01;9.61170935e-01;9.66671247e-01;9.71869335e-01;9.76654284e-01;9.80951413e-01;9.84720582e-01;9.87952408e-01;9.90662997e-01;9.92887898e-01;9.94675890e-01;9.96083158e-01;9.97168270e-01;9.97988194e-01;9.98595459e-01;9.99036405e-01;9.99350370e-01;9.99569622e-01;9.99719813e-01;9.99820750e-01;9.99887309e-01;9.99930380e-01;9.99957734e-01;9.99974785e-01;9.99985218e-01;9.99991484e-01;9.99995179e-01;9.99997318e-01;9.99998534e-01;9.99999213e-01;9.99999584e-01;9.99999784e-01;9.99999890e-01;9.99999945e-01;9.99999973e-01;9.99999987e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999994e-01;9.99999988e-01;9.99999976e-01;9.99999953e-01;9.99999907e-01;9.99999820e-01;9.99999659e-01;9.99999363e-01;9.99998830e-01;9.99997885e-01;9.99996239e-01;9.99993420e-01;9.99988672e-01;9.99980815e-01;9.99968032e-01;9.99947591e-01;9.99915468e-01;9.99865854e-01;9.99790559e-01;9.99678281e-01;9.99513794e-01;9.99277083e-01;9.98942501e-01;9.98478078e-01;9.97845112e-01;9.96998226e-01;9.95886078e-01;9.94452895e-01;9.92640959e-01;9.90394089e-01;9.87662068e-01;9.84405809e-01;9.80602956e-01;9.76253490e-01;9.71384824e-01;9.66055862e-01;9.60359464e-01;9.54422833e-01;9.48405363e-01;9.42493658e-01;9.36893569e-01;9.31819410e-01;9.27480861e-01;9.24068524e-01;9.21739497e-01;9.20604588e-01;9.20718842e-01;9.22076686e-01;9.24612426e-01;9.28206016e-01;9.32693245e-01;9.37878948e-01;9.43551549e-01;9.49497360e-01;9.55513303e-01;9.61417218e-01;9.67055277e-01;9.72306442e-01;9.77084123e-01;9.81335378e-01;9.85038122e-01;9.88196837e-01;9.90837342e-01;9.93001157e-01;9.94739952e-01;9.96110488e-01;9.97170361e-01;9.97974693e-01;9.98573830e-01;9.99011966e-01;9.99326568e-01;9.99548416e-01;9.99702073e-01;9.99806621e-01;9.99876508e-01;9.99922411e-01;9.99952038e-01;9.99970831e-01;9.99982547e-01;9.99989725e-01;9.99994049e-01;9.99996609e-01;9.99998099e-01;9.99998951e-01;9.99999431e-01;9.99999696e-01;9.99999840e-01;9.99999918e-01;9.99999958e-01;9.99999979e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999996e-01;9.99999991e-01;9.99999982e-01;9.99999964e-01;9.99999931e-01;9.99999868e-01;9.99999753e-01;9.99999542e-01;9.99999167e-01;9.99998505e-01;9.99997359e-01;9.99995404e-01;9.99992123e-01;9.99986706e-01;9.99977901e-01;9.99963819e-01;9.99941660e-01;9.99907352e-01;9.99855094e-01;9.99776788e-01;9.99661370e-01;9.99494048e-01;9.99255502e-01;9.98921090e-01;9.98460175e-01;9.97835687e-01;9.97004075e-01;9.95915803e-01;9.94516557e-01;9.92749269e-01;9.90557031e-01;9.87886871e-01;9.84694264e-01;9.80948152e-01;9.76636141e-01;9.71769493e-01;9.66387476e-01;9.60560616e-01;9.54392436e-01;9.48019236e-01;9.41607568e-01;9.35349094e-01;9.29452705e-01;9.24134002e-01;9.19602629e-01;9.16048321e-01;9.13626990e-01;9.12448399e-01;9.12567013e-01;9.13977319e-01;9.16614306e-01;9.20359028e-01;9.25048438e-01;9.30488124e-01;9.36466345e-01;9.42767829e-01;9.49186112e-01;9.55533591e-01;9.61648910e-01;9.67401613e-01;9.72694223e-01;9.77462077e-01;9.81671279e-01;9.85315216e-01;9.88410059e-01;9.90989700e-01;9.93100563e-01;9.94796651e-01;9.96135159e-01;9.97172843e-01;9.97963276e-01;9.98554971e-01;9.98990320e-01;9.99305207e-01;9.99529136e-01;9.99685726e-01;9.99793417e-01;9.99866260e-01;9.99914728e-01;9.99946453e-01;9.99966883e-01;9.99979828e-01;9.99987899e-01;9.99992850e-01;9.99995840e-01;9.99997616e-01;9.99998654e-01;9.99999252e-01;9.99999590e-01;9.99999779e-01;9.99999883e-01;9.99999939e-01;9.99999968e-01;9.99999984e-01;9.99999992e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00
1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999993e-01;9.99999986e-01;9.99999973e-01;9.99999949e-01;9.99999904e-01;9.99999821e-01;9.99999672e-01;9.99999407e-01;9.99998944e-01;9.99998145e-01;9.99996788e-01;9.99994517e-01;9.99990773e-01;9.99984694e-01;9.99974971e-01;9.99959654e-01;9.99935886e-01;9.99899567e-01;9.99844912e-01;9.99763922e-01;9.99645757e-01;9.99476019e-01;9.99236003e-01;9.98901940e-01;9.98444341e-01;9.97827529e-01;9.97009502e-01;9.95942257e-01;9.94572720e-01;9.92844396e-01;9.90699806e-01;9.88083711e-01;9.84947049e-01;9.81251417e-01;9.76973847e-01;9.72111582e-01;9.66686503e-01;9.60748852e-01;9.54379882e-01;9.47693083e-01;9.40833599e-01;9.33975496e-01;9.27316576e-01;9.21070574e-01;9.15456799e-01;9.10687654e-01;9.06954869e-01;9.04415730e-01;9.03180854e-01;9.03305101e-01;9.04782921e-01;9.07548825e-01;9.11482924e-01;9.16420692e-01;9.22165597e-01;9.28502980e-01;9.35213669e-01;9.42086129e-01;9.48926369e-01;9.55565272e-01;9.61863314e-01;9.67712880e-01;9.73038492e-01;9.77795300e-01;9.81966204e-01;9.85557980e-01;9.88596762e-01;9.91123242e-01;9.93187924e-01;9.94846728e-01;9.96157174e-01;9.97175290e-01;9.97953329e-01;9.98538253e-01;9.98970923e-01;9.99285868e-01;9.99511496e-01;9.99670602e-01;9.99781052e-01;9.99856540e-01;9.99907339e-01;9.99941001e-01;9.99962969e-01;9.99977088e-01;9.99986025e-01;9.99991597e-01;9.99995019e-01;9.99997090e-01;9.99998324e-01;9.99999048e-01;9.99999467e-01;9.99999706e-01;9.99999840e-01;9.99999914e-01;9.99999955e-01;9.99999976e-01;9.99999988e-01;9.99999994e-01;9.99999997e-01;9.99999999e-01
1.00000000e+00;9.99999996e-01;9.99999990e-01;9.99999981e-01;9.99999963e-01;9.99999930e-01;9.99999871e-01;9.99999766e-01;9.99999579e-01;9.99999254e-01;9.99998697e-01;9.99997754e-01;9.99996179e-01;9.99993587e-01;9.99989382e-01;9.99982655e-01;9.99972047e-01;9.99955555e-01;9.99930281e-01;9.99892105e-01;9.99835267e-01;9.99751867e-01;9.99631274e-01;9.99459447e-01;9.99218225e-01;9.98884605e-01;9.98430091e-01;9.97820204e-01;9.97014268e-01;9.95965592e-01;9.94622169e-01;9.92928011e-01;9.90825181e-01;9.88256549e-01;9.85169220e-01;9.81518520e-01;9.77272350e-01;9.72415678e-01;9.66954894e-01;9.60921762e-01;9.54376657e-01;9.47410812e-01;9.40147243e-01;9.32740004e-01;9.25371409e-01;9.18246882e-01;9.11587211e-01;9.05618219e-01;9.00558220e-01;8.96604109e-01;8.93917352e-01;8.92611498e-01;8.92742863e-01;8.94305749e-01;8.97232931e-01;9.01401341e-01;9.06642074e-01;9.12753283e-01;9.19514277e-01;9.26699276e-01;9.34089587e-01;9.41483491e-01;9.48703501e-01;9.55601066e-01;9.62058946e-01;9.67991631e-01;9.73344147e-01;9.78089611e-01;9.82225836e-01;9.85771289e-01;9.88760689e-01;9.91240521e-01;9.93264732e-01;9.94890836e-01;9.96176598e-01;9.97177413e-01;9.97944400e-01;9.98523194e-01;9.98953343e-01;9.99268212e-01;9.99495257e-01;9.99656548e-01;9.99769445e-01;9.99847312e-01;9.99900240e-01;9.99935696e-01;9.99959107e-01;9.99974344e-01;9.99984120e-01;9.99990302e-01;9.99994157e-01;9.99996527e-01;9.99997963e-01;9.99998822e-01;9.99999327e-01;9.99999621e-01;9.99999790e-01;9.99999885e-01;9.99999938e-01;9.99999967e-01;9.99999983e-01;9.99999992e-01;9.99999997e-01
1.00000000e+00;9.99999989e-01;9.99999975e-01;9.99999950e-01;9.99999908e-01;9.99999833e-01;9.99999702e-01;9.99999474e-01;9.99999085e-01;9.99998428e-01;9.99997334e-01;9.99995537e-01;9.99992623e-01;9.99987961e-01;9.99980602e-01;9.99969141e-01;9.99951534e-01;9.99924848e-01;9.99884951e-01;9.99826115e-01;9.99740536e-01;9.99617774e-01;9.99444113e-01;9.99201877e-01;9.98868733e-01;9.98417051e-01;9.97813389e-01;9.97018219e-01;9.95985978e-01;9.94665584e-01;9.93001496e-01;9.90935407e-01;9.88408586e-01;9.85364862e-01;9.81754148e-01;9.77536382e-01;9.72685692e-01;9.67194580e-01;9.61077912e-01;9.54376490e-01;9.47159981e-01;9.39528954e-01;9.31615725e-01;9.23583645e-01;9.15624425e-01;9.07953094e-01;9.00800279e-01;8.94401741e-01;8.88985510e-01;8.84757433e-01;8.81886503e-01;8.80491672e-01;8.80631973e-01;8.82301431e-01;8.85429584e-01;8.89887528e-01;8.95498520e-01;9.02051573e-01;9.09316209e-01;9.17056703e-01;9.25044568e-01;9.33068520e-01;9.40941703e-01;9.48506273e-01;9.55635686e-01;9.62235093e-01;9.68240255e-01;9.73615326e-01;9.78349788e-01;9.82454785e-01;9.85959081e-01;9.88904869e-01;9.91343623e-01;9.93332229e-01;9.94929543e-01;9.96193527e-01;9.97179016e-01;9.97936150e-01;9.98509419e-01;9.98937237e-01;9.99251961e-01;9.99480213e-01;9.99643430e-01;9.99758516e-01;9.99838541e-01;9.99893422e-01;9.99930543e-01;9.99955311e-01;9.99971612e-01;9.99982196e-01;9.99988976e-01;9.99993261e-01;9.99995932e-01;9.99997576e-01;9.99998574e-01;9.99999172e-01;9.99999525e-01;9.99999731e-01;9.99999850e-01;9.99999918e-01;9.99999956e-01;9.99999978e-01;9.99999992e-01
1.00000000e+00;9.99999974e-01;9.99999939e-01;9.99999884e-01;9.99999790e-01;9.99999630e-01;9.99999357e-01;9.99998899e-01;9.99998139e-01;9.99996891e-01;9.99994868e-01;9.99991631e-01;9.99986519e-01;9.99978545e-01;9.99966265e-01;9.99947599e-01;9.99919586e-01;9.99878089e-01;9.99817413e-01;9.99729848e-01;9.99605130e-01;9.99429836e-01;9.99186720e-01;9.98854042e-01;9.98404929e-01;9.97806846e-01;9.97021258e-01;9.96003585e-01;9.94703548e-01;9.93066004e-01;9.91032335e-01;9.88542440e-01;9.85537313e-01;9.81962149e-01;9.77769874e-01;9.72924968e-01;9.67407394e-01;9.61216498e-01;9.54374701e-01;9.46930835e-01;9.38962951e-01;9.30580362e-01;9.21924639e-01;9.13169148e-01;9.04516640e-01;8.96194396e-01;8.88446498e-01;8.81523062e-01;8.75666705e-01;8.71097097e-01;8.67995058e-01;8.66488135e-01;8.66639706e-01;8.68443354e-01;8.71823442e-01;8.76641799e-01;8.82709396e-01;8.89801198e-01;8.97672114e-01;9.06072194e-01;9.14759699e-01;9.23511319e-01;9.32129364e-01;9.40446133e-01;9.48325936e-01;9.55665251e-01;9.62391520e-01;9.68460939e-01;9.73855542e-01;9.78579791e-01;9.82656831e-01;9.86124575e-01;9.89031779e-01;9.91434264e-01;9.93391452e-01;9.94963351e-01;9.96208074e-01;9.97179969e-01;9.97928325e-01;9.98496634e-01;9.98922329e-01;9.99236883e-01;9.99466191e-01;9.99631128e-01;9.99748193e-01;9.99830189e-01;9.99886870e-01;9.99925543e-01;9.99951587e-01;9.99968902e-01;9.99980265e-01;9.99987627e-01;9.99992336e-01;9.99995310e-01;9.99997165e-01;9.99998307e-01;9.99999001e-01;9.99999418e-01;9.99999665e-01;9.99999811e-01;9.99999896e-01;9.99999947e-01;9.99999979e-01
1.00000000e+00;9.99999941e-01;9.99999864e-01;9.99999746e-01;9.99999552e-01;9.99999231e-01;9.99998700e-01;9.99997832e-01;9.99996426e-01;9.99994176e-01;9.99990619e-01;9.99985064e-01;9.99976492e-01;9.99963426e-01;9.99943752e-01;9.99914489e-01;9.99871499e-01;9.99809121e-01;9.99719731e-01;9.99593231e-01;9.99416459e-01;9.99172556e-01;9.98840303e-01;9.98393497e-01;9.97800395e-01;9.97023331e-01;9.96018582e-01;9.94736571e-01;9.93122504e-01;9.91117502e-01;9.88660272e-01;9.85689330e-01;9.82145711e-01;9.77976118e-01;9.73136368e-01;9.67595030e-01;9.61337118e-01;9.54367742e-01;9.46715615e-01;9.38436317e-01;9.29615195e-01;9.20369673e-01;9.10850667e-01;9.01242617e-01;8.91761568e-01;8.82650617e-01;8.74172163e-01;8.66596635e-01;8.60187873e-01;8.55186053e-01;8.51789781e-01;8.50139636e-01;8.50305622e-01;8.52280646e-01;8.55981188e-01;8.61255041e-01;8.67894739e-01;8.75654470e-01;8.84267979e-01;8.93465302e-01;9.02986814e-01;9.12593861e-01;9.22075892e-01;9.31254484e-01;9.39984861e-01;9.48155569e-01;9.55686865e-01;9.62528283e-01;9.68655653e-01;9.74067784e-01;9.78782926e-01;9.82835104e-01;9.86270425e-01;9.89143466e-01;9.91513871e-01;9.93443280e-01;9.94992694e-01;9.96220359e-01;9.97180189e-01;9.97920731e-01;9.98484609e-01;9.98908395e-01;9.99222788e-01;9.99453045e-01;9.99619539e-01;9.99738411e-01;9.99822218e-01;9.99880568e-01;9.99920691e-01;9.99947941e-01;9.99966221e-01;9.99978334e-01;9.99986263e-01;9.99991390e-01;9.99994666e-01;9.99996733e-01;9.99998023e-01;9.99998818e-01;9.99999302e-01;9.99999595e-01;9.99999772e-01;9.99999881e-01;9.99999953e-01
1.00000000e+00;9.99999876e-01;9.99999716e-01;9.99999478e-01;9.99999101e-01;9.99998492e-01;9.99997510e-01;9.99995943e-01;9.99993465e-01;9.99989590e-01;9.99983601e-01;9.99974450e-01;9.99960628e-01;9.99939994e-01;9.99909551e-01;9.99865161e-01;9.99801198e-01;9.99710121e-01;9.99581981e-01;9.99403852e-01;9.99159220e-01;9.98827333e-01;9.98382576e-01;9.97793902e-01;9.97024410e-01;9.96031127e-01;9.94765093e-01;9.93171819e-01;9.91192195e-01;9.88763883e-01;9.85823204e-01;9.82307496e-01;9.78157883e-01;9.73322347e-01;9.67759024e-01;9.61439620e-01;9.54352873e-01;9.46508031e-01;9.37938307e-01;9.28704273e-01;9.18897112e-01;9.08641503e-01;8.98097796e-01;8.87462899e-01;8.76969160e-01;8.66880353e-01;8.57483960e-01;8.49079169e-01;8.41960630e-01;8.36398833e-01;8.32619038e-01;8.30781534e-01;8.30966397e-01;8.33165505e-01;8.37283364e-01;8.43146565e-01;8.50520074e-01;8.59127451e-01;8.68671841e-01;8.78855094e-01;8.89393276e-01;9.00027871e-01;9.10532773e-01;9.20717706e-01;9.30428920e-01;9.39548014e-01;9.47989601e-01;9.55698330e-01;9.62645600e-01;9.68826152e-01;9.74254602e-01;9.78961969e-01;9.82992214e-01;9.86398841e-01;9.89241637e-01;9.91583643e-01;9.93488457e-01;9.95017956e-01;9.96230499e-01;9.97179623e-01;9.97913221e-01;9.98473159e-01;9.98895252e-01;9.99209519e-01;9.99440649e-01;9.99608574e-01;9.99729110e-01;9.99814595e-01;9.99874500e-01;9.99915984e-01;9.99944374e-01;9.99963575e-01;9.99976409e-01;9.99984889e-01;9.99990427e-01;9.99994003e-01;9.99996284e-01;9.99997725e-01;9.99998625e-01;9.99999183e-01;9.99999530e-01;9.99999750e-01;9.99999900e-01
1.00000000e+00;9.99999751e-01;9.99999438e-01;9.99998985e-01;9.99998284e-01;9.99997183e-01;9.99995449e-01;9.99992741e-01;9.99988551e-01;9.99982137e-01;9.99972422e-01;9.99957873e-01;9.99936324e-01;9.99904762e-01;9.99859056e-01;9.99793610e-01;9.99700961e-01;9.99571295e-01;9.99391903e-01;9.99146576e-01;9.98814980e-01;9.98372019e-01;9.97787264e-01;9.97024485e-01;9.96041370e-01;9.94789497e-01;9.93214647e-01;9.91257501e-01;9.88854785e-01;9.85940859e-01;9.82449744e-01;9.78317515e-01;9.73485009e-01;9.67900746e-01;9.61523990e-01;9.54327918e-01;9.46302884e-01;9.37459808e-01;9.27833747e-01;9.17487659e-01;9.06516325e-01;8.95050207e-01;8.83258866e-01;8.71353247e-01;8.59585904e-01;8.48247998e-01;8.37661842e-01;8.28168016e-01;8.20106740e-01;8.13794323e-01;8.09496973e-01;8.07405615e-01;8.07616085e-01;8.10118649e-01;8.14799089e-01;8.21451101e-01;8.29797411e-01;8.39515448e-01;8.50263298e-01;8.61702483e-01;8.73515562e-01;8.85417987e-01;8.97164656e-01;9.08552240e-01;9.19418502e-01;9.29639741e-01;9.39127255e-01;9.47823447e-01;9.55697925e-01;9.62743765e-01;9.68973986e-01;9.74418179e-01;9.79119267e-01;9.83130352e-01;9.86511675e-01;9.89327725e-01;9.91644591e-01;9.93527620e-01;9.95039472e-01;9.96238610e-01;9.97178239e-01;9.97905683e-01;9.98462138e-01;9.98882750e-01;9.99196942e-01;9.99428897e-01;9.99598154e-01;9.99720237e-01;9.99807286e-01;9.99868648e-01;9.99911415e-01;9.99940885e-01;9.99960966e-01;9.99974496e-01;9.99983512e-01;9.99989453e-01;9.99993326e-01;9.99995825e-01;9.99997422e-01;9.99998436e-01;9.99999082e-01;9.99999503e-01;9.99999799e-01
1.00000000e+00;9.99999526e-01;9.99998942e-01;9.99998115e-01;9.99996871e-01;9.99994958e-01;9.99992015e-01;9.99987510e-01;9.99980677e-01;9.99970415e-01;9.99955164e-01;9.99932739e-01;9.99900115e-01;9.99853164e-01;9.99786323e-01;9.99692198e-01;9.99561101e-01;9.99380516e-01;9.99134511e-01;9.98803120e-01;9.98361713e-01;9.97780405e-01;9.97023560e-01;9.96049448e-01;9.94810120e-01;9.93251588e-01;9.91314339e-01;9.88934253e-01;9.86043920e-01;9.82574345e-01;9.78457003e-01;9.73626162e-01;9.68021402e-01;9.61590280e-01;9.54291091e-01;9.46095755e-01;9.36992909e-01;9.26991309e-01;9.16123686e-01;9.04451161e-01;8.92068224e-01;8.79108126e-01;8.65748259e-01;8.52214736e-01;8.38785006e-01;8.25786875e-01;8.13592079e-01;8.02602626e-01;7.93228851e-01;7.85859644e-01;7.80827574e-01;7.78374038e-01;7.78621095e-01;7.81556323e-01;7.87034387e-01;7.94794929e-01;8.04492464e-01;8.15731702e-01;8.28101817e-01;8.41204918e-01;8.54676475e-01;8.68197543e-01;8.81500066e-01;8.94367058e-01;9.06629532e-01;9.18161692e-01;9.28875507e-01;9.38715373e-01;9.47653231e-01;9.55684253e-01;9.62823084e-01;9.69100504e-01;9.74560381e-01;9.79256811e-01;9.83251373e-01;9.86610491e-01;9.89402941e-01;9.91697573e-01;9.93561315e-01;9.95057535e-01;9.96244798e-01;9.97176023e-01;9.97898030e-01;9.98451425e-01;9.98870768e-01;9.99184947e-01;9.99417698e-01;9.99588209e-01;9.99711743e-01;9.99800261e-01;9.99862995e-01;9.99906975e-01;9.99937474e-01;9.99958397e-01;9.99972599e-01;9.99982136e-01;9.99988476e-01;9.99992648e-01;9.99995370e-01;9.99997138e-01;9.99998291e-01;9.99999062e-01;9.99999617e-01
