A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 50
x_skip = 1
t_grid = 566
t_skip = 11
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.67274575e-01;9.50000000e-01;9.67274575e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999986e-01;9.99999687e-01;9.99994782e-01;9.99936381e-01;9.99443338e-01;9.96622151e-01;9.86566085e-01;9.67806297e-01;9.57525159e-01;9.67806297e-01;9.86566085e-01;9.96622151e-01;9.99443338e-01;9.99936381e-01;9.99994782e-01;9.99999687e-01;9.99999986e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999988e-01;9.99999856e-01;9.99998526e-01;9.99987500e-01;9.99913114e-01;9.99512973e-01;9.97846351e-01;9.92700759e-01;9.81721211e-01;9.67576427e-01;9.60703377e-01;9.67576427e-01;9.81721211e-01;9.92700759e-01;9.97846351e-01;9.99512973e-01;9.99913114e-01;9.99987500e-01;9.99998526e-01;9.99999856e-01;9.99999988e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999996e-01;9.99999962e-01;9.99999687e-01;9.99997714e-01;9.99985572e-01;9.99921916e-01;9.99641859e-01;9.98627642e-01;9.95682254e-01;9.89073205e-01;9.78262367e-01;9.66772364e-01;9.61655492e-01;9.66772364e-01;9.78262367e-01;9.89073205e-01;9.95682254e-01;9.98627642e-01;9.99641859e-01;9.99921916e-01;9.99985572e-01;9.99997714e-01;9.99999687e-01;9.99999962e-01;9.99999996e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999992e-01;9.99999938e-01;9.99999586e-01;9.99997524e-01;9.99986861e-01;9.99938614e-01;9.99749603e-01;9.99117079e-01;9.97339784e-01;9.93240993e-01;9.85725156e-01;9.75302832e-01;9.65458100e-01;9.61325661e-01;9.65458100e-01;9.75302832e-01;9.85725156e-01;9.93240993e-01;9.97339784e-01;9.99117079e-01;9.99749603e-01;9.99938614e-01;9.99986861e-01;9.99997524e-01;9.99999586e-01;9.99999938e-01;9.99999992e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999988e-01;9.99999925e-01;9.99999566e-01;9.99997727e-01;9.99989260e-01;9.99954504e-01;9.99828272e-01;9.99426653e-01;9.98320786e-01;9.95725260e-01;9.90634491e-01;9.82517544e-01;9.72457825e-01;9.63678580e-01;9.60140109e-01;9.63678580e-01;9.72457825e-01;9.82517544e-01;9.90634491e-01;9.95725260e-01;9.98320786e-01;9.99426653e-01;9.99828272e-01;9.99954504e-01;9.99989260e-01;9.99997727e-01;9.99999566e-01;9.99999925e-01;9.99999988e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999986e-01;9.99999923e-01;9.99999599e-01;9.99998094e-01;9.99991717e-01;9.99967290e-01;9.99883175e-01;9.99624757e-01;9.98922748e-01;9.97254654e-01;9.93833952e-01;9.87884501e-01;9.79320911e-01;9.69533327e-01;9.61459728e-01;9.58298537e-01;9.61459728e-01;9.69533327e-01;9.79320911e-01;9.87884501e-01;9.93833952e-01;9.97254654e-01;9.98922748e-01;9.99624757e-01;9.99883175e-01;9.99967290e-01;9.99991717e-01;9.99998094e-01;9.99999599e-01;9.99999923e-01;9.99999986e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999986e-01;9.99999929e-01;9.99999658e-01;9.99998487e-01;9.99993829e-01;9.99976884e-01;9.99920794e-01;9.99752824e-01;9.99300873e-01;9.98217050e-01;9.95922928e-01;9.91687677e-01;9.84972838e-01;9.76031366e-01;9.66415396e-01;9.58809177e-01;9.55894174e-01;9.58809177e-01;9.66415396e-01;9.76031366e-01;9.84972838e-01;9.91687677e-01;9.95922928e-01;9.98217050e-01;9.99300873e-01;9.99752824e-01;9.99920794e-01;9.99976884e-01;9.99993829e-01;9.99998487e-01;9.99999658e-01;9.99999929e-01;9.99999986e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999987e-01;9.99999938e-01;9.99999723e-01;9.99998841e-01;9.99995502e-01;9.99983833e-01;9.99946363e-01;9.99836315e-01;9.99542306e-01;9.98832201e-01;9.97293019e-01;9.94324923e-01;9.89286992e-01;9.81864193e-01;9.72564893e-01;9.63025367e-01;9.55719251e-01;9.52964849e-01;9.55719251e-01;9.63025367e-01;9.72564893e-01;9.81864193e-01;9.89286992e-01;9.94324923e-01;9.97293019e-01;9.98832201e-01;9.99542306e-01;9.99836315e-01;9.99946363e-01;9.99983833e-01;9.99995502e-01;9.99998841e-01;9.99999723e-01;9.99999938e-01;9.99999987e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999989e-01;9.99999949e-01;9.99999783e-01;9.99999133e-01;9.99996769e-01;9.99988766e-01;9.99963680e-01;9.99891122e-01;9.99698323e-01;9.99230002e-01;9.98195987e-01;9.96134548e-01;9.92452680e-01;9.86617560e-01;9.78515519e-01;9.68849798e-01;9.59299748e-01;9.52169606e-01;9.49516007e-01;9.52169606e-01;9.59299748e-01;9.68849798e-01;9.78515519e-01;9.86617560e-01;9.92452680e-01;9.96134548e-01;9.98195987e-01;9.99230002e-01;9.99698323e-01;9.99891122e-01;9.99963680e-01;9.99988766e-01;9.99996769e-01;9.99999133e-01;9.99999783e-01;9.99999949e-01;9.99999989e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
