A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 283
x_skip = 2
t_grid = 2263
t_skip = 45
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99740122e-01;9.95796372e-01;9.87819078e-01;9.77355471e-01;9.66435010e-01;9.57175765e-01;9.51373605e-01;9.50153883e-01;9.53753170e-01;9.61473369e-01;9.71817115e-01;9.82778194e-01;9.92230661e-01;9.98341168e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999982e-01;9.99999893e-01;9.99999442e-01;9.99997495e-01;9.99990195e-01;9.99966266e-01;9.99897212e-01;9.99720750e-01;9.99319339e-01;9.98502786e-01;9.97011509e-01;9.94558345e-01;9.90914991e-01;9.86025397e-01;9.80104714e-01;9.73675529e-01;9.67511055e-01;9.62489857e-01;9.59400849e-01;9.58755685e-01;9.60663465e-01;9.64803756e-01;9.70505589e-01;9.76909898e-01;9.83168305e-01;9.88619720e-01;9.92894335e-01;9.95922090e-01;9.97859598e-01;9.98977819e-01;9.99558237e-01;9.99828201e-01;9.99940240e-01;9.99981527e-01;9.99994961e-01;9.99998797e-01;9.99999751e-01;9.99999956e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999988e-01;9.99999956e-01;9.99999851e-01;9.99999526e-01;9.99998587e-01;9.99996048e-01;9.99989616e-01;9.99974326e-01;9.99940191e-01;9.99868544e-01;9.99727012e-01;9.99463688e-01;9.99001947e-01;9.98238477e-01;9.97047820e-01;9.95296457e-01;9.92867715e-01;9.89695420e-01;9.85800097e-01;9.81318127e-01;9.76513177e-01;9.71761723e-01;9.67510199e-01;9.64209096e-01;9.62236702e-01;9.61829746e-01;9.63038012e-01;9.65714619e-01;9.69544526e-01;9.74103817e-01;9.78934770e-01;9.83618917e-01;9.87832573e-01;9.91375664e-01;9.94172511e-01;9.96250276e-01;9.97704942e-01;9.98665363e-01;9.99263464e-01;9.99614738e-01;9.99809230e-01;9.99910692e-01;9.99960525e-01;9.99983548e-01;9.99993544e-01;9.99997619e-01;9.99999175e-01;9.99999732e-01;9.99999919e-01;9.99999977e-01;9.99999994e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999993e-01;9.99999978e-01;9.99999939e-01;9.99999835e-01;9.99999572e-01;9.99998936e-01;9.99997467e-01;9.99994214e-01;9.99987307e-01;9.99973252e-01;9.99945818e-01;9.99894446e-01;9.99802131e-01;9.99642901e-01;9.99379242e-01;9.98960110e-01;9.98320465e-01;9.97383468e-01;9.96066369e-01;9.94290709e-01;9.91996551e-01;9.89159265e-01;9.85806187e-01;9.82029488e-01;9.77991441e-01;9.73918988e-01;9.70086232e-01;9.66785920e-01;9.64293600e-01;9.62830306e-01;9.62530636e-01;9.63422580e-01;9.65423251e-01;9.68351449e-01;9.71954392e-01;9.75943202e-01;9.80030318e-01;9.83962285e-01;9.87543067e-01;9.90645487e-01;9.93211013e-01;9.95240229e-01;9.96777584e-01;9.97894267e-01;9.98672426e-01;9.99192857e-01;9.99526983e-01;9.99732926e-01;9.99854788e-01;9.99924008e-01;9.99961743e-01;9.99981482e-01;9.99991387e-01;9.99996152e-01;9.99998350e-01;9.99999321e-01;9.99999732e-01;9.99999899e-01;9.99999963e-01;9.99999987e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999993e-01;9.99999981e-01;9.99999954e-01;9.99999889e-01;9.99999741e-01;9.99999415e-01;9.99998718e-01;9.99997277e-01;9.99994393e-01;9.99988801e-01;9.99978293e-01;9.99959163e-01;9.99925413e-01;9.99867707e-01;9.99772076e-01;9.99618469e-01;9.99379327e-01;9.99018499e-01;9.98490917e-01;9.97743539e-01;9.96718063e-01;9.95355755e-01;9.93604487e-01;9.91427591e-01;9.88813668e-01;9.85785974e-01;9.82409661e-01;9.78795097e-01;9.75095788e-01;9.71500070e-01;9.68216707e-01;9.65455658e-01;9.63406306e-01;9.62216203e-01;9.61973621e-01;9.62696777e-01;9.64331587e-01;9.66758315e-01;9.69806000e-01;9.73272205e-01;9.76944940e-01;9.80623511e-01;9.84135562e-01;9.87348515e-01;9.90174716e-01;9.92570663e-01;9.94531509e-01;9.96082522e-01;9.97269296e-01;9.98148269e-01;9.98778702e-01;9.99216735e-01;9.99511639e-01;9.99704051e-01;9.99825726e-01;9.99900303e-01;9.99944606e-01;9.99970115e-01;9.99984349e-01;9.99992046e-01;9.99996078e-01;9.99998124e-01;9.99999130e-01;9.99999609e-01;9.99999830e-01;9.99999928e-01;9.99999971e-01;9.99999988e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999995e-01;9.99999988e-01;9.99999973e-01;9.99999939e-01;9.99999867e-01;9.99999716e-01;9.99999410e-01;9.99998802e-01;9.99997629e-01;9.99995419e-01;9.99991364e-01;9.99984109e-01;9.99971453e-01;9.99949931e-01;9.99914242e-01;9.99856540e-01;9.99765577e-01;9.99625765e-01;9.99416254e-01;9.99110197e-01;9.98674401e-01;9.98069663e-01;9.97252037e-01;9.96175279e-01;9.94794608e-01;9.93071713e-01;9.90980729e-01;9.88514656e-01;9.85691406e-01;9.82558580e-01;9.79195982e-01;9.75715033e-01;9.72254556e-01;9.68972807e-01;9.66036216e-01;9.63605803e-01;9.61822758e-01;9.60794941e-01;9.60586101e-01;9.61209327e-01;9.62625693e-01;9.64748281e-01;9.67451007e-01;9.70580979e-01;9.73972683e-01;9.77462192e-01;9.80899749e-01;9.84159467e-01;9.87145441e-01;9.89794108e-01;9.92073186e-01;9.93977921e-01;9.95525545e-01;9.96748935e-01;9.97690335e-01;9.98395808e-01;9.98910835e-01;9.99277220e-01;9.99531253e-01;9.99702947e-01;9.99816078e-01;9.99888755e-01;9.99934278e-01;9.99962081e-01;9.99978637e-01;9.99988250e-01;9.99993691e-01;9.99996694e-01;9.99998309e-01;9.99999157e-01;9.99999589e-01;9.99999805e-01;9.99999910e-01;9.99999959e-01;9.99999982e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999994e-01;9.99999986e-01;9.99999970e-01;9.99999937e-01;9.99999871e-01;9.99999741e-01;9.99999490e-01;9.99999017e-01;9.99998144e-01;9.99996567e-01;9.99993778e-01;9.99988951e-01;9.99980772e-01;9.99967203e-01;9.99945166e-01;9.99910125e-01;9.99855581e-01;9.99772462e-01;9.99648472e-01;9.99467426e-01;9.99208682e-01;9.98846797e-01;9.98351538e-01;9.97688446e-01;9.96820092e-01;9.95708149e-01;9.94316331e-01;9.92614115e-01;9.90581057e-01;9.88211338e-01;9.85518065e-01;9.82536761e-01;9.79327452e-01;9.75974829e-01;9.72586087e-01;9.69286300e-01;9.66211443e-01;9.63499509e-01;9.61280464e-01;9.59666012e-01;9.58740302e-01;9.58552635e-01;9.59113099e-01;9.60391661e-01;9.62320850e-01;9.64801678e-01;9.67712064e-01;9.70916735e-01;9.74277503e-01;9.77662840e-01;9.80955878e-01;9.84060252e-01;9.86903484e-01;9.89437951e-01;9.91639701e-01;9.93505590e-01;9.95049316e-01;9.96296925e-01;9.97282331e-01;9.98043261e-01;9.98617905e-01;9.99042413e-01;9.99349242e-01;9.99566261e-01;9.99716489e-01;9.99818278e-01;9.99885790e-01;9.99929624e-01;9.99957487e-01;9.99974825e-01;9.99985388e-01;9.99991688e-01;9.99995366e-01;9.99997469e-01;9.99998645e-01;9.99999290e-01;9.99999635e-01;9.99999817e-01;9.99999910e-01;9.99999956e-01;9.99999979e-01;9.99999990e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999993e-01;9.99999986e-01;9.99999972e-01;9.99999943e-01;9.99999889e-01;9.99999786e-01;9.99999596e-01;9.99999250e-01;9.99998633e-01;9.99997551e-01;9.99995687e-01;9.99992538e-01;9.99987311e-01;9.99978793e-01;9.99965166e-01;9.99943756e-01;9.99910731e-01;9.99860714e-01;9.99786339e-01;9.99677762e-01;9.99522157e-01;9.99303254e-01;9.99000997e-01;9.98591412e-01;9.98046793e-01;9.97336320e-01;9.96427208e-01;9.95286441e-01;9.93883121e-01;9.92191346e-01;9.90193491e-01;9.87883637e-01;9.85270840e-01;9.82381874e-01;9.79263053e-01;9.75980769e-01;9.72620486e-01;9.69283992e-01;9.66084940e-01;9.63142849e-01;9.60575945e-01;9.58493409e-01;9.56987709e-01;9.56127778e-01;9.55953743e-01;9.56473791e-01;9.57663524e-01;9.59467874e-01;9.61805371e-01;9.64574266e-01;9.67659874e-01;9.70942377e-01;9.74304355e-01;9.77637426e-01;9.80847513e-01;9.83858455e-01;9.86613875e-01;9.89077384e-01;9.91231363e-01;9.93074626e-01;9.94619373e-01;9.95887793e-01;9.96908677e-01;9.97714309e-01;9.98337846e-01;9.98811270e-01;9.99163952e-01;9.99421779e-01;9.99606769e-01;9.99737052e-01;9.99827122e-01;9.99888255e-01;9.99928991e-01;9.99955642e-01;9.99972762e-01;9.99983560e-01;9.99990248e-01;9.99994315e-01;9.99996743e-01;9.99998166e-01;9.99998986e-01;9.99999449e-01;9.99999706e-01;9.99999846e-01;9.99999920e-01;9.99999960e-01;9.99999980e-01;9.99999990e-01;9.99999995e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999997e-01;9.99999994e-01;9.99999988e-01;9.99999976e-01;9.99999953e-01;9.99999911e-01;9.99999835e-01;9.99999698e-01;9.99999455e-01;9.99999031e-01;9.99998305e-01;9.99997080e-01;9.99995047e-01;9.99991726e-01;9.99986386e-01;9.99977939e-01;9.99964787e-01;9.99944638e-01;9.99914262e-01;9.99869198e-01;9.99803417e-01;9.99708939e-01;9.99575433e-01;9.99389832e-01;9.99136012e-01;9.98794585e-01;9.98342892e-01;9.97755262e-01;9.97003623e-01;9.96058515e-01;9.94890566e-01;9.93472394e-01;9.91780926e-01;9.89799985e-01;9.87523008e-01;9.84955657e-01;9.82118079e-01;9.79046541e-01;9.75794181e-01;9.72430664e-01;9.69040585e-01;9.65720580e-01;9.62575195e-01;9.59711708e-01;9.57234223e-01;9.55237456e-01;9.53800731e-01;9.52982711e-01;9.52817376e-01;9.53311644e-01;9.54444883e-01;9.56170365e-01;9.58418503e-01;9.61101561e-01;9.64119353e-01;9.67365419e-01;9.70733145e-01;9.74121353e-01;9.77438985e-01;9.80608631e-01;9.83568771e-01;9.86274732e-01;9.88698463e-01;9.90827307e-01;9.92662027e-01;9.94214330e-01;9.95504179e-01;9.96557111e-01;9.97401767e-01;9.98067777e-01;9.98584061e-01;9.98977590e-01;9.99272583e-01;9.99490077e-01;9.99647813e-01;9.99760352e-01;9.99839346e-01;9.99893901e-01;9.99930974e-01;9.99955764e-01;9.99972075e-01;9.99982637e-01;9.99989367e-01;9.99993586e-01;9.99996190e-01;9.99997771e-01;9.99998716e-01;9.99999272e-01;9.99999593e-01;9.99999776e-01;9.99999879e-01;9.99999935e-01;9.99999966e-01;9.99999983e-01;9.99999991e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999999e-01;9.99999997e-01;9.99999995e-01;9.99999990e-01;9.99999980e-01;9.99999963e-01;9.99999933e-01;9.99999878e-01;9.99999782e-01;9.99999615e-01;9.99999330e-01;9.99998851e-01;9.99998054e-01;9.99996749e-01;9.99994645e-01;9.99991297e-01;9.99986047e-01;9.99977930e-01;9.99965561e-01;9.99946980e-01;9.99919463e-01;9.99879298e-01;9.99821508e-01;9.99739555e-01;9.99625010e-01;9.99467231e-01;9.99253060e-01;9.98966596e-01;9.98589079e-01;9.98098948e-01;9.97472130e-01;9.96682609e-01;9.95703331e-01;9.94507449e-01;9.93069924e-01;9.91369423e-01;9.89390445e-01;9.87125543e-01;9.84577492e-01;9.81761223e-01;9.78705305e-01;9.75452820e-01;9.72061421e-01;9.68602475e-01;9.65159201e-01;9.61823808e-01;9.58693720e-01;9.55867055e-01;9.53437633e-01;9.51489834e-01;9.50093707e-01;9.49300739e-01;9.49140635e-01;9.49619432e-01;9.50719115e-01;9.52398763e-01;9.54597134e-01;9.57236434e-01;9.60226928e-01;9.63472003e-01;9.66873287e-01;9.70335439e-01;9.73770329e-01;9.77100366e-01;9.80260872e-01;9.83201433e-01;9.85886283e-01;9.88293825e-01;9.90415424e-01;9.92253677e-01;9.93820336e-01;9.95134094e-01;9.96218390e-01;9.97099387e-01;9.97804214e-01;9.98359541e-01;9.98790503e-01;9.99119970e-01;9.99368122e-01;9.99552285e-01;9.99686966e-01;9.99784031e-01;9.99852974e-01;9.99901240e-01;9.99934544e-01;9.99957197e-01;9.99972384e-01;9.99982422e-01;9.99988961e-01;9.99993162e-01;9.99995821e-01;9.99997480e-01;9.99998502e-01;9.99999121e-01;9.99999492e-01;9.99999710e-01;9.99999837e-01;9.99999909e-01;9.99999950e-01;9.99999973e-01;9.99999986e-01;9.99999993e-01;9.99999996e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
