A one-dimensional setting of the electrical breakdown problem
eps_0 = 2.00000000e-01
delta = 4.00000000e-02
l = 1.00000000e+00
Gamma = 1.00000000e+00
m = 5.00000000e-01
Phi_gradient = 4.80000000e+00
x_grid = 800
x_skip = 8
t_grid = 12800
t_skip = 256
width = 5.00000000e+00
duration = 1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.95225425e-01;9.82725425e-01;9.67274575e-01;9.54774575e-01;9.50000000e-01;9.54774575e-01;9.67274575e-01;9.82725425e-01;9.95225425e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999995e-01;9.99999942e-01;9.99999457e-01;9.99995992e-01;9.99976395e-01;9.99888140e-01;9.99569548e-01;9.98641553e-01;9.96446615e-01;9.92208091e-01;9.85506982e-01;9.76866609e-01;9.67974676e-01;9.61217658e-01;9.58688634e-01;9.61217658e-01;9.67974676e-01;9.76866609e-01;9.85506982e-01;9.92208091e-01;9.96446615e-01;9.98641553e-01;9.99569548e-01;9.99888140e-01;9.99976395e-01;9.99995992e-01;9.99999457e-01;9.99999942e-01;9.99999995e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999958e-01;9.99999779e-01;9.99998967e-01;9.99995693e-01;9.99983968e-01;9.99946615e-01;9.99840647e-01;9.99572664e-01;9.98968110e-01;9.97751009e-01;9.95564893e-01;9.92066188e-01;9.87092966e-01;9.80857001e-01;9.74057253e-01;9.67813330e-01;9.63388669e-01;9.61786314e-01;9.63388669e-01;9.67813330e-01;9.74057253e-01;9.80857001e-01;9.87092966e-01;9.92066188e-01;9.95564893e-01;9.97751009e-01;9.98968110e-01;9.99572664e-01;9.99840647e-01;9.99946615e-01;9.99983968e-01;9.99995693e-01;9.99998967e-01;9.99999779e-01;9.99999958e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999989e-01;9.99999954e-01;9.99999819e-01;9.99999336e-01;9.99997747e-01;9.99992920e-01;9.99979376e-01;9.99944276e-01;9.99860226e-01;9.99674240e-01;9.99293954e-01;9.98575632e-01;9.97322917e-01;9.95308026e-01;9.92324381e-01;9.88268703e-01;9.83233057e-01;9.77570971e-01;9.71897706e-01;9.67000412e-01;9.63667428e-01;9.62484264e-01;9.63667428e-01;9.67000412e-01;9.71897706e-01;9.77570971e-01;9.83233057e-01;9.88268703e-01;9.92324381e-01;9.95308026e-01;9.97322917e-01;9.98575632e-01;9.99293954e-01;9.99674240e-01;9.99860226e-01;9.99944276e-01;9.99979376e-01;9.99992920e-01;9.99997747e-01;9.99999336e-01;9.99999819e-01;9.99999954e-01;9.99999989e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999992e-01;9.99999971e-01;9.99999901e-01;9.99999681e-01;9.99999028e-01;9.99997207e-01;9.99992426e-01;9.99980614e-01;9.99953134e-01;9.99892950e-01;9.99768863e-01;9.99528063e-01;9.99088380e-01;9.98333342e-01;9.97114837e-01;9.95268727e-01;9.92646963e-01;9.89164783e-01;9.84854236e-01;9.79908148e-01;9.74695476e-01;9.69732845e-01;9.65608510e-01;9.62871196e-01;9.61911558e-01;9.62871196e-01;9.65608510e-01;9.69732845e-01;9.74695476e-01;9.79908148e-01;9.84854236e-01;9.89164783e-01;9.92646963e-01;9.95268727e-01;9.97114837e-01;9.98333342e-01;9.99088380e-01;9.99528063e-01;9.99768863e-01;9.99892950e-01;9.99953134e-01;9.99980614e-01;9.99992426e-01;9.99997207e-01;9.99999028e-01;9.99999681e-01;9.99999901e-01;9.99999971e-01;9.99999992e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999985e-01;9.99999954e-01;9.99999864e-01;9.99999611e-01;9.99998945e-01;9.99997264e-01;9.99993233e-01;9.99984020e-01;9.99963970e-01;9.99922413e-01;9.99840401e-01;9.99686311e-01;9.99410758e-01;9.98941930e-01;9.98183387e-01;9.97017089e-01;9.95314515e-01;9.92957664e-01;9.89869195e-01;9.86047352e-01;9.81597586e-01;9.76750625e-01;9.71857369e-01;9.67355223e-01;9.63707686e-01;9.61327434e-01;9.60499988e-01;9.61327434e-01;9.63707686e-01;9.67355223e-01;9.71857369e-01;9.76750625e-01;9.81597586e-01;9.86047352e-01;9.89869195e-01;9.92957664e-01;9.95314515e-01;9.97017089e-01;9.98183387e-01;9.98941930e-01;9.99410758e-01;9.99686311e-01;9.99840401e-01;9.99922413e-01;9.99963970e-01;9.99984020e-01;9.99993233e-01;9.99997264e-01;9.99998945e-01;9.99999611e-01;9.99999864e-01;9.99999954e-01;9.99999985e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999993e-01;9.99999981e-01;9.99999945e-01;9.99999850e-01;9.99999609e-01;9.99999018e-01;9.99997626e-01;9.99994485e-01;9.99987678e-01;9.99973518e-01;9.99945251e-01;9.99891095e-01;9.99791544e-01;9.99615999e-01;9.99319131e-01;9.98837836e-01;9.98090139e-01;9.96977759e-01;9.95394105e-01;9.93238747e-01;9.90438079e-01;9.86969842e-01;9.82887031e-01;9.78335183e-01;9.73556784e-01;9.68878093e-01;9.64676949e-01;9.61334677e-01;9.59179877e-01;9.58435321e-01;9.59179877e-01;9.61334677e-01;9.64676949e-01;9.68878093e-01;9.73556784e-01;9.78335183e-01;9.82887031e-01;9.86969842e-01;9.90438079e-01;9.93238747e-01;9.95394105e-01;9.96977759e-01;9.98090139e-01;9.98837836e-01;9.99319131e-01;9.99615999e-01;9.99791544e-01;9.99891095e-01;9.99945251e-01;9.99973518e-01;9.99987678e-01;9.99994485e-01;9.99997626e-01;9.99999018e-01;9.99999609e-01;9.99999850e-01;9.99999945e-01;9.99999981e-01;9.99999993e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999979e-01;9.99999944e-01;9.99999857e-01;9.99999648e-01;9.99999163e-01;9.99998079e-01;9.99995738e-01;9.99990853e-01;9.99981020e-01;9.99961914e-01;9.99926087e-01;9.99861256e-01;9.99748073e-01;9.99557474e-01;9.99247956e-01;9.98763416e-01;9.98032489e-01;9.96970558e-01;9.95485567e-01;9.93488412e-01;9.90907819e-01;9.87708439e-01;9.83909533e-01;9.79600529e-01;9.74949256e-01;9.70199148e-01;9.65653204e-01;9.61644898e-01;9.58499163e-01;9.56489365e-01;9.55798047e-01;9.56489365e-01;9.58499163e-01;9.61644898e-01;9.65653204e-01;9.70199148e-01;9.74949256e-01;9.79600529e-01;9.83909533e-01;9.87708439e-01;9.90907819e-01;9.93488412e-01;9.95485567e-01;9.96970558e-01;9.98032489e-01;9.98763416e-01;9.99247956e-01;9.99557474e-01;9.99748073e-01;9.99861256e-01;9.99926087e-01;9.99961914e-01;9.99981020e-01;9.99990853e-01;9.99995738e-01;9.99998079e-01;9.99999163e-01;9.99999648e-01;9.99999857e-01;9.99999944e-01;9.99999979e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999979e-01;9.99999948e-01;9.99999874e-01;9.99999704e-01;9.99999326e-01;9.99998513e-01;9.99996812e-01;9.99993367e-01;9.99986601e-01;9.99973721e-01;9.99949954e-01;9.99907454e-01;9.99833810e-01;9.99710177e-01;9.99509129e-01;9.99192525e-01;9.98709851e-01;9.97997721e-01;9.96981379e-01;9.95578989e-01;9.93709308e-01;9.91302791e-01;9.88315416e-01;9.84743634e-01;9.80638053e-01;9.76112975e-01;9.71348964e-01;9.66586250e-01;9.62108062e-01;9.58214710e-01;9.55191205e-01;9.53272991e-01;9.52615481e-01;9.53272991e-01;9.55191205e-01;9.58214710e-01;9.62108062e-01;9.66586250e-01;9.71348964e-01;9.76112975e-01;9.80638053e-01;9.84743634e-01;9.88315416e-01;9.91302791e-01;9.93709308e-01;9.95578989e-01;9.96981379e-01;9.97997721e-01;9.98709851e-01;9.99192525e-01;9.99509129e-01;9.99710177e-01;9.99833810e-01;9.99907454e-01;9.99949954e-01;9.99973721e-01;9.99986601e-01;9.99993367e-01;9.99996812e-01;9.99998513e-01;9.99999326e-01;9.99999704e-01;9.99999874e-01;9.99999948e-01;9.99999979e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999992e-01;9.99999981e-01;9.99999955e-01;9.99999895e-01;9.99999762e-01;9.99999478e-01;9.99998881e-01;9.99997667e-01;9.99995263e-01;9.99990632e-01;9.99981954e-01;9.99966144e-01;9.99938130e-01;9.99889868e-01;9.99809034e-01;9.99677434e-01;9.99469213e-01;9.99149112e-01;9.98671105e-01;9.97977959e-01;9.97002300e-01;9.95669818e-01;9.93905051e-01;9.91639887e-01;9.88824402e-01;9.85439025e-01;9.81506470e-01;9.77101411e-01;9.72355771e-01;9.67457721e-01;9.62643130e-01;9.58179212e-01;9.54341392e-01;9.51385810e-01;9.49521083e-01;9.48883679e-01;9.49521083e-01;9.51385810e-01;9.54341392e-01;9.58179212e-01;9.62643130e-01;9.67457721e-01;9.72355771e-01;9.77101411e-01;9.81506470e-01;9.85439025e-01;9.88824402e-01;9.91639887e-01;9.93905051e-01;9.95669818e-01;9.97002300e-01;9.97977959e-01;9.98671105e-01;9.99149112e-01;9.99469213e-01;9.99677434e-01;9.99809034e-01;9.99889868e-01;9.99938130e-01;9.99966144e-01;9.99981954e-01;9.99990632e-01;9.99995263e-01;9.99997667e-01;9.99998881e-01;9.99999478e-01;9.99999762e-01;9.99999895e-01;9.99999955e-01;9.99999981e-01;9.99999992e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00
