A one-dimensional setting of the electrical breakdown problem

adaptation_type = 0
delta = 0.001
dt_max = 6e-6
duration = 1e-3
l = 1.5e-06
m = 12
q = 20e-9
t_grid = 1000000
t_skip = 16
tol_energy = 1.5e-10
tol_phi = 1.4e-5
tol_stability = 1.1e-2
width = 3.2e-5
x_grid = 64
x_skip = 64
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

4;16;1;1;1.25842242e-02;2.24242629e-05;3.83928721e-04
4;16;1;1;1.22946952e-02;2.30131822e-05;3.92245522e-04
4;16;1;1;1.20263519e-02;2.35858082e-05;4.00271148e-04
4;16;1;1;1.17767346e-02;2.41432952e-05;4.08027633e-04
4;16;1;1;1.15437652e-02;2.46866675e-05;4.15534457e-04
4;16;1;1;1.13256746e-02;2.52168394e-05;4.22808940e-04
4;16;1;1;1.11209457e-02;2.57346309e-05;4.29866553e-04
4;16;1;1;1.09282696e-02;2.62407806e-05;4.36721190e-04
4;16;1;1;1.07465098e-02;2.67359569e-05;4.43385371e-04
4;16;1;1;1.05746744e-02;2.72207666e-05;4.49870430e-04
4;16;1;1;1.04118930e-02;2.76957628e-05;4.56186664e-04
4;16;1;1;1.02573986e-02;2.81614514e-05;4.62343454e-04
4;16;1;1;1.01105119e-02;2.86182963e-05;4.68349380e-04
4;16;1;1;9.97062915e-03;2.90667243e-05;4.74212310e-04
4;16;1;1;9.83721160e-03;2.95071290e-05;4.79939479e-04
4;16;1;1;9.70977671e-03;2.99398744e-05;4.85537556e-04
4;16;1;1;9.58789086e-03;3.03652979e-05;4.91012705e-04
4;16;1;1;9.47116318e-03;3.07837129e-05;4.96370636e-04
4;16;1;1;9.35924027e-03;3.11954111e-05;5.01616649e-04
4;16;1;1;9.25180170e-03;3.16006647e-05;5.06755673e-04
4;16;1;1;9.14855618e-03;3.19997281e-05;5.11792303e-04
4;16;1;1;9.04923820e-03;3.23928391e-05;5.16730829e-04
4;16;1;1;8.95360522e-03;3.27802212e-05;5.21575262e-04
4;16;1;1;8.86143513e-03;3.31620840e-05;5.26329361e-04
4;16;1;1;8.77252414e-03;3.35386247e-05;5.30996653e-04
4;16;1;1;8.68668484e-03;3.39100292e-05;5.35580452e-04
4;16;1;1;8.60374455e-03;3.42764728e-05;5.40083875e-04
4;16;1;1;8.52354390e-03;3.46381211e-05;5.44509861e-04
4;16;1;1;8.44593551e-03;3.49951306e-05;5.48861183e-04
4;16;1;1;8.37078285e-03;3.53476498e-05;5.53140459e-04
4;16;1;1;8.29795926e-03;3.56958191e-05;5.57350167e-04
4;16;1;1;8.22734702e-03;3.60397721e-05;5.61492652e-04
4;16;1;1;8.15883660e-03;3.63796355e-05;5.65570138e-04
4;16;1;1;8.09232588e-03;3.67155299e-05;5.69584734e-04
4;16;1;1;8.02771957e-03;3.70475701e-05;5.73538444e-04
4;16;1;1;7.96492862e-03;3.73758654e-05;5.77433175e-04
4;16;1;1;7.90386970e-03;3.77005203e-05;5.81270739e-04
4;16;1;1;7.84446472e-03;3.80216343e-05;5.85052864e-04
4;16;1;1;7.78664044e-03;3.83393025e-05;5.88781196e-04
4;16;1;1;7.73032810e-03;3.86536160e-05;5.92457307e-04
4;16;1;1;7.67546302e-03;3.89646618e-05;5.96082697e-04
4;16;1;1;7.62198434e-03;3.92725233e-05;5.99658800e-04
4;16;1;1;7.56983474e-03;3.95772804e-05;6.03186988e-04
4;16;1;1;7.51896014e-03;3.98790098e-05;6.06668572e-04
4;16;1;1;7.46930950e-03;4.01777849e-05;6.10104811e-04
4;16;1;1;7.42083459e-03;4.04736765e-05;6.13496909e-04
4;16;1;1;7.37348981e-03;4.07667524e-05;6.16846022e-04
4;16;1;1;7.32723198e-03;4.10570778e-05;6.20153258e-04
4;16;1;1;7.28202021e-03;4.13447156e-05;6.23419682e-04
4;16;1;1;7.23781572e-03;4.16297261e-05;6.26646317e-04
4;16;1;1;7.19458173e-03;4.19121677e-05;6.29834147e-04
4;16;1;1;7.15228328e-03;4.21920964e-05;6.32984117e-04
4;16;1;1;7.11088718e-03;4.24695664e-05;6.36097140e-04
4;16;1;1;7.07036185e-03;4.27446298e-05;6.39174090e-04
4;16;1;1;7.03067724e-03;4.30173371e-05;6.42215814e-04
4;16;1;1;6.99180473e-03;4.32877368e-05;6.45223126e-04
4;16;1;1;6.95371703e-03;4.35558761e-05;6.48196811e-04
4;16;1;1;6.91638815e-03;4.38218004e-05;6.51137626e-04
4;16;1;1;6.87979326e-03;4.40855536e-05;6.54046305e-04
4;16;1;1;6.84390867e-03;4.43471782e-05;6.56923552e-04
4;16;1;1;6.80871173e-03;4.46067155e-05;6.59770051e-04
4;16;1;1;6.77418080e-03;4.48642052e-05;6.62586462e-04
4;16;1;1;6.74029518e-03;4.51196860e-05;6.65373423e-04
4;16;1;1;6.70703506e-03;4.53731953e-05;6.68131551e-04
4;16;1;1;6.67438146e-03;4.56247694e-05;6.70861444e-04
4;16;1;1;6.64231621e-03;4.58744435e-05;6.73563679e-04
4;16;1;1;6.61082189e-03;4.61222516e-05;6.76238819e-04
4;16;1;1;6.57988179e-03;4.63682270e-05;6.78887404e-04
4;16;1;1;6.54947988e-03;4.66124017e-05;6.81509962e-04
4;16;1;1;6.51960076e-03;4.68548071e-05;6.84107002e-04
4;16;1;1;6.49022966e-03;4.70954734e-05;6.86679019e-04
4;16;1;1;6.46135237e-03;4.73344302e-05;6.89226494e-04
4;16;1;1;6.43295524e-03;4.75717062e-05;6.91749893e-04
4;16;1;1;6.40502513e-03;4.78073292e-05;6.94249667e-04
4;16;1;1;6.37754942e-03;4.80413263e-05;6.96726257e-04
4;16;1;1;6.35051594e-03;4.82737239e-05;6.99180088e-04
4;16;1;1;6.32391298e-03;4.85045478e-05;7.01611577e-04
4;16;1;1;6.29772927e-03;4.87338230e-05;7.04021125e-04
4;16;1;1;6.27195392e-03;4.89615738e-05;7.06409126e-04
4;16;1;1;6.24657647e-03;4.91878239e-05;7.08775961e-04
4;16;1;1;6.22158680e-03;4.94125965e-05;7.11122000e-04
4;16;1;1;6.19697516e-03;4.96359141e-05;7.13447605e-04
4;16;1;1;6.17273214e-03;4.98577987e-05;7.15753128e-04
4;16;1;1;6.14884864e-03;5.00782717e-05;7.18038910e-04
4;16;1;1;6.12531590e-03;5.02973540e-05;7.20305284e-04
4;16;1;1;6.10212544e-03;5.05150661e-05;7.22552577e-04
4;16;1;1;6.07926905e-03;5.07314278e-05;7.24781103e-04
4;16;1;1;6.05673881e-03;5.09464585e-05;7.26991172e-04
4;16;1;1;6.03452706e-03;5.11601773e-05;7.29183084e-04
4;16;1;1;6.01262638e-03;5.13726026e-05;7.31357132e-04
4;16;1;1;5.99102961e-03;5.15837526e-05;7.33513602e-04
4;16;1;1;5.96972979e-03;5.17936448e-05;7.35652774e-04
4;16;1;1;5.94872020e-03;5.20022967e-05;7.37774919e-04
4;16;1;1;5.92799434e-03;5.22097251e-05;7.39880303e-04
4;16;1;1;5.90754587e-03;5.24159465e-05;7.41969185e-04
4;16;1;1;5.88736870e-03;5.26209771e-05;7.44041819e-04
4;16;1;1;5.86745689e-03;5.28248325e-05;7.46098452e-04
4;16;1;1;5.84780469e-03;5.30275284e-05;7.48139325e-04
4;16;1;1;5.82840653e-03;5.32290797e-05;7.50164675e-04
4;16;1;1;5.80925699e-03;5.34295013e-05;7.52174731e-04
4;16;1;1;5.79035083e-03;5.36288076e-05;7.54169721e-04
4;16;1;1;5.77168295e-03;5.38270128e-05;7.56149863e-04
4;16;1;1;5.75324839e-03;5.40241309e-05;7.58115373e-04
4;16;1;1;5.73504237e-03;5.42201753e-05;7.60066462e-04
4;16;1;1;5.71706019e-03;5.44151593e-05;7.62003335e-04
4;16;1;1;5.69929734e-03;5.46090961e-05;7.63926196e-04
4;16;1;1;5.68174940e-03;5.48019983e-05;7.65835240e-04
4;16;1;1;5.66441208e-03;5.49938785e-05;7.67730660e-04
4;16;1;1;5.64728122e-03;5.51847490e-05;7.69612647e-04
4;16;1;1;5.63035278e-03;5.53746218e-05;7.71481383e-04
4;16;1;1;5.61362279e-03;5.55635086e-05;7.73337051e-04
4;16;1;1;5.59708744e-03;5.57514210e-05;7.75179828e-04
4;16;1;1;5.58074298e-03;5.59383704e-05;7.77009887e-04
4;16;1;1;5.56458579e-03;5.61243678e-05;7.78827399e-04
4;16;1;1;5.54861233e-03;5.63094243e-05;7.80632530e-04
4;16;1;1;5.53281915e-03;5.64935504e-05;7.82425443e-04
4;16;1;1;5.51720289e-03;5.66767567e-05;7.84206298e-04
4;16;1;1;5.50176031e-03;5.68590535e-05;7.85975252e-04
4;16;1;1;5.48648819e-03;5.70404509e-05;7.87732459e-04
4;16;1;1;5.47138346e-03;5.72209588e-05;7.89478070e-04
4;16;1;1;5.45644307e-03;5.74005870e-05;7.91212232e-04
4;16;1;1;5.44166409e-03;5.75793451e-05;7.92935090e-04
4;16;1;1;5.42704363e-03;5.77572424e-05;7.94646786e-04
4;16;1;1;5.41257889e-03;5.79342882e-05;7.96347460e-04
4;16;1;1;5.39826715e-03;5.81104916e-05;7.98037249e-04
4;16;1;1;5.38410572e-03;5.82858615e-05;7.99716286e-04
4;16;1;1;5.37009201e-03;5.84604066e-05;8.01384703e-04
4;16;1;1;5.35622348e-03;5.86341356e-05;8.03042630e-04
4;16;1;1;5.34249764e-03;5.88070569e-05;8.04690194e-04
4;16;1;1;5.32891208e-03;5.89791788e-05;8.06327518e-04
4;16;1;1;5.31546443e-03;5.91505095e-05;8.07954726e-04
4;16;1;1;5.30215238e-03;5.93210571e-05;8.09571937e-04
4;16;1;1;5.28897367e-03;5.94908293e-05;8.11179269e-04
4;16;1;1;5.27592611e-03;5.96598341e-05;8.12776838e-04
4;16;1;1;5.26300755e-03;5.98280791e-05;8.14364758e-04
4;16;1;1;5.25021587e-03;5.99955717e-05;8.15943141e-04
4;16;1;1;5.23754902e-03;6.01623193e-05;8.17512096e-04
4;16;1;1;5.22500500e-03;6.03283293e-05;8.19071731e-04
4;16;1;1;5.21258183e-03;6.04936088e-05;8.20622153e-04
4;16;1;1;5.20027761e-03;6.06581648e-05;8.22163464e-04
4;16;1;1;5.18809045e-03;6.08220043e-05;8.23695769e-04
4;16;1;1;5.17601851e-03;6.09851341e-05;8.25219167e-04
4;16;1;1;5.16405999e-03;6.11475609e-05;8.26733758e-04
4;16;1;1;5.15221315e-03;6.13092913e-05;8.28239638e-04
4;16;1;1;5.14047626e-03;6.14703318e-05;8.29736904e-04
4;16;1;1;5.12884763e-03;6.16306889e-05;8.31225649e-04
4;16;1;1;5.11732562e-03;6.17903688e-05;8.32705966e-04
4;16;1;1;5.10590862e-03;6.19493778e-05;8.34177947e-04
4;16;1;1;5.09459505e-03;6.21077220e-05;8.35641680e-04
4;16;1;1;5.08338335e-03;6.22654074e-05;8.37097254e-04
4;16;1;1;5.07227203e-03;6.24224399e-05;8.38544755e-04
4;16;1;1;5.06125959e-03;6.25788255e-05;8.39984269e-04
4;16;1;1;5.05034459e-03;6.27345698e-05;8.41415879e-04
4;16;1;1;5.03952561e-03;6.28896785e-05;8.42839669e-04
4;16;1;1;5.02880124e-03;6.30441573e-05;8.44255720e-04
4;16;1;1;5.01817013e-03;6.31980117e-05;8.45664110e-04
4;16;1;1;5.00763093e-03;6.33512470e-05;8.47064921e-04
4;16;1;1;4.99718234e-03;6.35038687e-05;8.48458228e-04
4;16;1;1;4.98682307e-03;6.36558821e-05;8.49844108e-04
4;16;1;1;4.97655187e-03;6.38072923e-05;8.51222637e-04
4;16;1;1;4.96636749e-03;6.39581044e-05;8.52593888e-04
4;16;1;1;4.95626872e-03;6.41083236e-05;8.53957935e-04
4;16;1;1;4.94625439e-03;6.42579549e-05;8.55314849e-04
4;16;1;1;4.93632332e-03;6.44070031e-05;8.56664701e-04
4;16;1;1;4.92647437e-03;6.45554731e-05;8.58007561e-04
4;16;1;1;4.91670643e-03;6.47033697e-05;8.59343497e-04
4;16;1;1;4.90701838e-03;6.48506977e-05;8.60672577e-04
4;16;1;1;4.89740917e-03;6.49974616e-05;8.61994868e-04
4;16;1;1;4.88787772e-03;6.51436661e-05;8.63310435e-04
4;16;1;1;4.87842299e-03;6.52893157e-05;8.64619343e-04
4;16;1;1;4.86904398e-03;6.54344149e-05;8.65921656e-04
4;16;1;1;4.85973968e-03;6.55789681e-05;8.67217436e-04
4;16;1;1;4.85050910e-03;6.57229797e-05;8.68506747e-04
4;16;1;1;4.84135129e-03;6.58664539e-05;8.69789648e-04
4;16;1;1;4.83226530e-03;6.60093950e-05;8.71066200e-04
4;16;1;1;4.82325019e-03;6.61518072e-05;8.72336462e-04
4;16;1;1;4.81430507e-03;6.62936947e-05;8.73600493e-04
4;16;1;1;4.80542902e-03;6.64350614e-05;8.74858351e-04
4;16;1;1;4.79662117e-03;6.65759115e-05;8.76110092e-04
4;16;1;1;4.78788066e-03;6.67162489e-05;8.77355773e-04
4;16;1;1;4.77920663e-03;6.68560775e-05;8.78595449e-04
4;16;1;1;4.77059826e-03;6.69954013e-05;8.79829175e-04
4;16;1;1;4.76205472e-03;6.71342240e-05;8.81057004e-04
4;16;1;1;4.75357521e-03;6.72725494e-05;8.82278989e-04
4;16;1;1;4.74515893e-03;6.74103813e-05;8.83495184e-04
4;16;1;1;4.73680511e-03;6.75477233e-05;8.84705639e-04
4;16;1;1;4.72851298e-03;6.76845791e-05;8.85910407e-04
4;16;1;1;4.72028180e-03;6.78209523e-05;8.87109536e-04
4;16;1;1;4.71211081e-03;6.79568465e-05;8.88303076e-04
4;16;1;1;4.70399930e-03;6.80922651e-05;8.89491078e-04
4;16;1;1;4.69594656e-03;6.82272116e-05;8.90673589e-04
4;16;1;1;4.68795187e-03;6.83616896e-05;8.91850656e-04
4;16;1;1;4.68001456e-03;6.84957022e-05;8.93022328e-04
4;16;1;1;4.67213393e-03;6.86292529e-05;8.94188649e-04
4;16;1;1;4.66430933e-03;6.87623451e-05;8.95349668e-04
4;16;1;1;4.65654009e-03;6.88949819e-05;8.96505428e-04
4;16;1;1;4.64882557e-03;6.90271665e-05;8.97655974e-04
4;16;1;1;4.64116513e-03;6.91589023e-05;8.98801351e-04
4;16;1;1;4.63355816e-03;6.92901923e-05;8.99941602e-04
4;16;1;1;4.62600402e-03;6.94210397e-05;9.01076770e-04
4;16;1;1;4.61850212e-03;6.95514475e-05;9.02206899e-04
4;16;1;1;4.61105187e-03;6.96814189e-05;9.03332028e-04
4;16;1;1;4.60365266e-03;6.98109567e-05;9.04452202e-04
4;16;1;1;4.59630394e-03;6.99400640e-05;9.05567459e-04
4;16;1;1;4.58900512e-03;7.00687437e-05;9.06677841e-04
4;16;1;1;4.58175566e-03;7.01969988e-05;9.07783387e-04
4;16;1;1;4.57455499e-03;7.03248321e-05;9.08884138e-04
4;16;1;1;4.56740259e-03;7.04522464e-05;9.09980131e-04
4;16;1;1;4.56029790e-03;7.05792447e-05;9.11071406e-04
4;16;1;1;4.55324042e-03;7.07058296e-05;9.12158001e-04
4;16;1;1;4.54622962e-03;7.08320040e-05;9.13239953e-04
4;16;1;1;4.53926500e-03;7.09577705e-05;9.14317299e-04
4;16;1;1;4.53234604e-03;7.10831318e-05;9.15390076e-04
4;16;1;1;4.52547226e-03;7.12080906e-05;9.16458320e-04
4;16;1;1;4.51864317e-03;7.13326496e-05;9.17522067e-04
4;16;1;1;4.51185830e-03;7.14568114e-05;9.18581353e-04
4;16;1;1;4.50511716e-03;7.15805785e-05;9.19636213e-04
4;16;1;1;4.49841930e-03;7.17039534e-05;9.20686680e-04
4;16;1;1;4.49176425e-03;7.18269388e-05;9.21732789e-04
4;16;1;1;4.48515157e-03;7.19495371e-05;9.22774575e-04
4;16;1;1;4.47858081e-03;7.20717508e-05;9.23812070e-04
4;16;1;1;4.47205153e-03;7.21935823e-05;9.24845307e-04
4;16;1;1;4.46556330e-03;7.23150341e-05;9.25874319e-04
4;16;1;1;4.45911570e-03;7.24361085e-05;9.26899139e-04
4;16;1;1;4.45270830e-03;7.25568079e-05;9.27919798e-04
4;16;1;1;4.44634069e-03;7.26771347e-05;9.28936327e-04
4;16;1;1;4.44001246e-03;7.27970912e-05;9.29948759e-04
4;16;1;1;4.43372321e-03;7.29166797e-05;9.30957123e-04
4;16;1;1;4.42747256e-03;7.30359025e-05;9.31961450e-04
4;16;1;1;4.42126009e-03;7.31547618e-05;9.32961771e-04
4;16;1;1;4.41508544e-03;7.32732598e-05;9.33958115e-04
4;16;1;1;4.40894822e-03;7.33913988e-05;9.34950512e-04
4;16;1;1;4.40284805e-03;7.35091809e-05;9.35938990e-04
4;16;1;1;4.39678457e-03;7.36266083e-05;9.36923579e-04
4;16;1;1;4.39075742e-03;7.37436832e-05;9.37904307e-04
4;16;1;1;4.38476623e-03;7.38604077e-05;9.38881202e-04
4;16;1;1;4.37881065e-03;7.39767838e-05;9.39854293e-04
4;16;1;1;4.37289034e-03;7.40928137e-05;9.40823606e-04
4;16;1;1;4.36700494e-03;7.42084993e-05;9.41789170e-04
4;16;1;1;4.36115412e-03;7.43238429e-05;9.42751011e-04
4;16;1;1;4.35533754e-03;7.44388463e-05;9.43709156e-04
4;16;1;1;4.34955488e-03;7.45535115e-05;9.44663631e-04
4;16;1;1;4.34380580e-03;7.46678407e-05;9.45614462e-04
4;16;1;1;4.33808998e-03;7.47818356e-05;9.46561676e-04
4;16;1;1;4.33240712e-03;7.48954983e-05;9.47505298e-04
4;16;1;1;4.32675689e-03;7.50088306e-05;9.48445353e-04
4;16;1;1;4.32113898e-03;7.51218346e-05;9.49381866e-04
4;16;1;1;4.31555309e-03;7.52345120e-05;9.50314863e-04
4;16;1;1;4.30999893e-03;7.53468648e-05;9.51244367e-04
4;16;1;1;4.30447618e-03;7.54588947e-05;9.52170404e-04
4;16;1;1;4.29898457e-03;7.55706037e-05;9.53092996e-04
4;16;1;1;4.29352379e-03;7.56819935e-05;9.54012169e-04
4;16;1;1;4.28809357e-03;7.57930660e-05;9.54927945e-04
4;16;1;1;4.28269362e-03;7.59038230e-05;9.55840348e-04
4;16;1;1;4.27732367e-03;7.60142661e-05;9.56749400e-04
4;16;1;1;4.27198343e-03;7.61243972e-05;9.57655125e-04
4;16;1;1;4.26667264e-03;7.62342180e-05;9.58557546e-04
4;16;1;1;4.26139104e-03;7.63437302e-05;9.59456684e-04
4;16;1;1;4.25613835e-03;7.64529355e-05;9.60352563e-04
4;16;1;1;4.25091431e-03;7.65618357e-05;9.61245203e-04
4;16;1;1;4.24571867e-03;7.66704323e-05;9.62134626e-04
4;16;1;1;4.24055118e-03;7.67787271e-05;9.63020855e-04
4;16;1;1;4.23541158e-03;7.68867216e-05;9.63903910e-04
4;16;1;1;4.23029962e-03;7.69944176e-05;9.64783812e-04
4;16;1;1;4.22521505e-03;7.71018166e-05;9.65660583e-04
4;16;1;1;4.22015765e-03;7.72089203e-05;9.66534243e-04
4;16;1;1;4.21512716e-03;7.73157302e-05;9.67404812e-04
4;16;1;1;4.21012335e-03;7.74222479e-05;9.68272311e-04
4;16;1;1;4.20514599e-03;7.75284749e-05;9.69136760e-04
4;16;1;1;4.20019485e-03;7.76344128e-05;9.69998179e-04
4;16;1;1;4.19526969e-03;7.77400632e-05;9.70856587e-04
4;16;1;1;4.19037030e-03;7.78454276e-05;9.71712004e-04
4;16;1;1;4.18549646e-03;7.79505074e-05;9.72564449e-04
4;16;1;1;4.18064793e-03;7.80553041e-05;9.73413942e-04
4;16;1;1;4.17582452e-03;7.81598193e-05;9.74260501e-04
4;16;1;1;4.17102599e-03;7.82640544e-05;9.75104145e-04
4;16;1;1;4.16625214e-03;7.83680109e-05;9.75944892e-04
4;16;1;1;4.16150277e-03;7.84716901e-05;9.76782762e-04
4;16;1;1;4.15677765e-03;7.85750936e-05;9.77617772e-04
4;16;1;1;4.15207660e-03;7.86782228e-05;9.78449941e-04
4;16;1;1;4.14739941e-03;7.87810790e-05;9.79279286e-04
4;16;1;1;4.14274587e-03;7.88836637e-05;9.80105825e-04
4;16;1;1;4.13811579e-03;7.89859782e-05;9.80929576e-04
4;16;1;1;4.13350898e-03;7.90880239e-05;9.81750556e-04
4;16;1;1;4.12892524e-03;7.91898022e-05;9.82568782e-04
4;16;1;1;4.12436439e-03;7.92913144e-05;9.83384272e-04
4;16;1;1;4.11982623e-03;7.93925619e-05;9.84197042e-04
4;16;1;1;4.11531058e-03;7.94935460e-05;9.85007109e-04
4;16;1;1;4.11081725e-03;7.95942680e-05;9.85814490e-04
4;16;1;1;4.10634606e-03;7.96947292e-05;9.86619202e-04
4;16;1;1;4.10189684e-03;7.97949308e-05;9.87421260e-04
4;16;1;1;4.09746940e-03;7.98948743e-05;9.88220680e-04
4;16;1;1;4.09306357e-03;7.99945609e-05;9.89017480e-04
4;16;1;1;4.08867917e-03;8.00939918e-05;9.89811674e-04
4;16;1;1;4.08431604e-03;8.01931682e-05;9.90603279e-04
4;16;1;1;4.07997400e-03;8.02920915e-05;9.91392310e-04
4;16;1;1;4.07565289e-03;8.03907629e-05;9.92178783e-04
4;16;1;1;4.07135253e-03;8.04891836e-05;9.92962713e-04
4;16;1;1;4.06707277e-03;8.05873547e-05;9.93744114e-04
4;16;1;1;4.06281344e-03;8.06852776e-05;9.94523003e-04
4;16;1;1;4.05857438e-03;8.07829534e-05;9.95299395e-04
4;16;1;1;4.05435544e-03;8.08803832e-05;9.96073303e-04
4;16;1;1;4.05015645e-03;8.09775684e-05;9.96844742e-04
4;16;1;1;4.04597726e-03;8.10745099e-05;9.97613729e-04
4;16;1;1;4.04181771e-03;8.11712091e-05;9.98380275e-04
4;16;1;1;4.03767766e-03;8.12676670e-05;9.99144397e-04
4;16;1;1;4.03355695e-03;8.13638848e-05;9.99906107e-04
4;16;1;1;4.02945544e-03;8.14598636e-05;1.00066542e-03
4;16;1;1;4.02537297e-03;8.15556046e-05;1.00142235e-03
4;16;1;1;4.02130940e-03;8.16511088e-05;1.00217691e-03
4;16;1;1;4.01726459e-03;8.17463774e-05;1.00292912e-03
4;16;1;1;4.01323839e-03;8.18414115e-05;1.00367899e-03
4;16;1;1;4.00923067e-03;8.19362121e-05;1.00442652e-03
4;16;1;1;4.00524127e-03;8.20307803e-05;1.00517174e-03
4;16;1;1;4.00127008e-03;8.21251173e-05;1.00591466e-03
4;16;1;1;3.99731694e-03;8.22192240e-05;1.00665530e-03
4;16;1;1;3.99338173e-03;8.23131016e-05;1.00739365e-03
4;16;1;1;3.98946430e-03;8.24067510e-05;1.00812974e-03
4;16;1;1;3.98556453e-03;8.25001734e-05;1.00886359e-03
4;16;1;1;3.98168229e-03;8.25933697e-05;1.00959519e-03
4;16;1;1;3.97781744e-03;8.26863410e-05;1.01032457e-03
4;16;1;1;3.97396986e-03;8.27790884e-05;1.01105174e-03
4;16;1;1;3.97013941e-03;8.28716127e-05;1.01177671e-03
4;16;1;1;3.96632599e-03;8.29639151e-05;1.01249950e-03
4;16;1;1;3.96252945e-03;8.30559965e-05;1.01322010e-03
4;16;1;1;3.95874968e-03;8.31478579e-05;1.01393855e-03
4;16;1;1;3.95498655e-03;8.32395002e-05;1.01465484e-03
4;16;1;1;3.95123995e-03;8.33309246e-05;1.01536900e-03
4;16;1;1;3.94750975e-03;8.34221319e-05;1.01608102e-03
4;16;1;1;3.94379584e-03;8.35131230e-05;1.01679093e-03
4;16;1;1;3.94009810e-03;8.36038991e-05;1.01749874e-03
4;16;1;1;3.93641641e-03;8.36944609e-05;1.01820445e-03
4;16;1;1;3.93275066e-03;8.37848095e-05;1.01890809e-03
4;16;1;1;3.92910073e-03;8.38749457e-05;1.01960965e-03
4;16;1;1;3.92546651e-03;8.39648706e-05;1.02030915e-03
4;16;1;1;3.92184789e-03;8.40545849e-05;1.02100661e-03
4;16;1;1;3.91824477e-03;8.41440897e-05;1.02170203e-03
4;16;1;1;3.91465702e-03;8.42333859e-05;1.02239543e-03
4;16;1;1;3.91108455e-03;8.43224743e-05;1.02308681e-03
4;16;1;1;3.90752724e-03;8.44113558e-05;1.02377619e-03
4;16;1;1;3.90398500e-03;8.45000314e-05;1.02446357e-03
4;16;1;1;3.90045770e-03;8.45885018e-05;1.02514897e-03
4;16;1;1;3.89694526e-03;8.46767681e-05;1.02583240e-03
4;16;1;1;3.89344756e-03;8.47648311e-05;1.02651387e-03
4;16;1;1;3.88996451e-03;8.48526915e-05;1.02719339e-03
4;16;1;1;3.88649601e-03;8.49403504e-05;1.02787096e-03
4;16;1;1;3.88304195e-03;8.50278085e-05;1.02854661e-03
4;16;1;1;3.87960223e-03;8.51150667e-05;1.02922034e-03
4;16;1;1;3.87617676e-03;8.52021258e-05;1.02989215e-03
4;16;1;1;3.87276545e-03;8.52889866e-05;1.03056207e-03
4;16;1;1;3.86936818e-03;8.53756501e-05;1.03123009e-03
4;16;1;1;3.86598488e-03;8.54621170e-05;1.03189624e-03
4;16;1;1;3.86261543e-03;8.55483881e-05;1.03256051e-03
4;16;1;1;3.85925976e-03;8.56344643e-05;1.03322293e-03
4;16;1;1;3.85591777e-03;8.57203463e-05;1.03388349e-03
4;16;1;1;3.85258936e-03;8.58060350e-05;1.03454221e-03
4;16;1;1;3.84927444e-03;8.58915312e-05;1.03519910e-03
4;16;1;1;3.84597294e-03;8.59768356e-05;1.03585416e-03
4;16;1;1;3.84268474e-03;8.60619491e-05;1.03650741e-03
