A one-dimensional setting of the electrical breakdown problem

Gamma = 1
Phi_gradient = 4.8
delta = 0.04
duration = 1
l = 1
m = 0.5
t_grid = 100000
t_skip = 100
width = 5
x_grid = 1000
x_skip = 250
eps_0() =
	[-inf, inf]:0.2
phi_0() =
	[-inf, 2.25]: 1
	[2.25, 2.75]: 1 - 0.5 * 0.05 * (1 + cos(x / 0.5 * 2 * pi))
	[2.75, inf]: 1

1.00000000e+00;1.00000000e+00;9.61303739e-01;1.00000000e+00;1.00000000e+00;-1.10822423e+01;2.06084388e-03;2.48252909e-03
1.00000000e+00;1.00000000e+00;9.61411600e-01;1.00000000e+00;1.00000000e+00;-1.10822616e+01;2.02984148e-03;2.49163539e-03
1.00000000e+00;1.00000000e+00;9.61512936e-01;1.00000000e+00;1.00000000e+00;-1.10822820e+01;2.00030953e-03;2.50119312e-03
1.00000000e+00;1.00000000e+00;9.61607995e-01;1.00000000e+00;1.00000000e+00;-1.10823032e+01;1.97216375e-03;2.51119243e-03
1.00000000e+00;1.00000000e+00;9.61697012e-01;1.00000000e+00;1.00000000e+00;-1.10823254e+01;1.94532609e-03;2.52162424e-03
1.00000000e+00;1.00000000e+00;9.61780209e-01;1.00000000e+00;1.00000000e+00;-1.10823486e+01;1.91972420e-03;2.53248016e-03
1.00000000e+00;1.00000000e+00;9.61857797e-01;1.00000000e+00;1.00000000e+00;-1.10823726e+01;1.89529091e-03;2.54375244e-03
1.00000000e+00;1.00000000e+00;9.61929974e-01;1.00000000e+00;1.00000000e+00;-1.10823975e+01;1.87196380e-03;2.55543393e-03
1.00000000e+00;1.00000000e+00;9.61996930e-01;1.00000000e+00;1.00000000e+00;-1.10824233e+01;1.84968484e-03;2.56751807e-03
1.00000000e+00;1.00000000e+00;9.62058843e-01;1.00000000e+00;1.00000000e+00;-1.10824499e+01;1.82839995e-03;2.57999877e-03
1.00000000e+00;1.00000000e+00;9.62115883e-01;1.00000000e+00;1.00000000e+00;-1.10824774e+01;1.80805874e-03;2.59287048e-03
1.00000000e+00;1.00000000e+00;9.62168211e-01;1.00000000e+00;1.00000000e+00;-1.10825057e+01;1.78861418e-03;2.60612808e-03
1.00000000e+00;1.00000000e+00;9.62215979e-01;1.00000000e+00;1.00000000e+00;-1.10825348e+01;1.77002235e-03;2.61976687e-03
1.00000000e+00;1.00000000e+00;9.62259332e-01;1.00000000e+00;1.00000000e+00;-1.10825648e+01;1.75224220e-03;2.63378258e-03
1.00000000e+00;1.00000000e+00;9.62298409e-01;1.00000000e+00;1.00000000e+00;-1.10825955e+01;1.73523528e-03;2.64817128e-03
1.00000000e+00;1.00000000e+00;9.62333340e-01;1.00000000e+00;1.00000000e+00;-1.10826271e+01;1.71896561e-03;2.66292942e-03
1.00000000e+00;1.00000000e+00;9.62364249e-01;1.00000000e+00;1.00000000e+00;-1.10826594e+01;1.70339945e-03;2.67805378e-03
1.00000000e+00;1.00000000e+00;9.62391256e-01;1.00000000e+00;1.00000000e+00;-1.10826926e+01;1.68850515e-03;2.69354144e-03
1.00000000e+00;1.00000000e+00;9.62414473e-01;1.00000000e+00;1.00000000e+00;-1.10827265e+01;1.67425299e-03;2.70938979e-03
1.00000000e+00;1.00000000e+00;9.62434008e-01;1.00000000e+00;1.00000000e+00;-1.10827612e+01;1.66061503e-03;2.72559650e-03
1.00000000e+00;1.00000000e+00;9.62449963e-01;1.00000000e+00;1.00000000e+00;-1.10827966e+01;1.64756500e-03;2.74215948e-03
1.00000000e+00;1.00000000e+00;9.62462435e-01;1.00000000e+00;1.00000000e+00;-1.10828328e+01;1.63507819e-03;2.75907693e-03
1.00000000e+00;1.00000000e+00;9.62471517e-01;1.00000000e+00;1.00000000e+00;-1.10828698e+01;1.62313131e-03;2.77634725e-03
1.00000000e+00;1.00000000e+00;9.62477298e-01;1.00000000e+00;1.00000000e+00;-1.10829075e+01;1.61170240e-03;2.79396910e-03
1.00000000e+00;1.00000000e+00;9.62479863e-01;1.00000000e+00;1.00000000e+00;-1.10829460e+01;1.60077078e-03;2.81194133e-03
1.00000000e+00;1.00000000e+00;9.62479293e-01;1.00000000e+00;1.00000000e+00;-1.10829853e+01;1.59031690e-03;2.83026301e-03
1.00000000e+00;1.00000000e+00;9.62475665e-01;1.00000000e+00;1.00000000e+00;-1.10830252e+01;1.58032230e-03;2.84893338e-03
1.00000000e+00;1.00000000e+00;9.62469051e-01;1.00000000e+00;1.00000000e+00;-1.10830660e+01;1.57076956e-03;2.86795190e-03
1.00000000e+00;1.00000000e+00;9.62459524e-01;1.00000000e+00;1.00000000e+00;-1.10831075e+01;1.56164218e-03;2.88731817e-03
1.00000000e+00;1.00000000e+00;9.62447150e-01;1.00000000e+00;1.00000000e+00;-1.10831497e+01;1.55292456e-03;2.90703201e-03
1.00000000e+00;1.00000000e+00;9.62431993e-01;1.00000000e+00;1.00000000e+00;-1.10831927e+01;1.54460192e-03;2.92709334e-03
1.00000000e+00;1.00000000e+00;9.62414116e-01;1.00000000e+00;1.00000000e+00;-1.10832365e+01;1.53666028e-03;2.94750230e-03
1.00000000e+00;1.00000000e+00;9.62393577e-01;1.00000000e+00;1.00000000e+00;-1.10832810e+01;1.52908638e-03;2.96825912e-03
1.00000000e+00;1.00000000e+00;9.62370432e-01;1.00000000e+00;1.00000000e+00;-1.10833262e+01;1.52186764e-03;2.98936422e-03
1.00000000e+00;1.00000000e+00;9.62344736e-01;1.00000000e+00;1.00000000e+00;-1.10833722e+01;1.51499212e-03;3.01081813e-03
1.00000000e+00;1.00000000e+00;9.62316540e-01;1.00000000e+00;1.00000000e+00;-1.10834190e+01;1.50844851e-03;3.03262153e-03
1.00000000e+00;1.00000000e+00;9.62285894e-01;1.00000000e+00;1.00000000e+00;-1.10834665e+01;1.50222604e-03;3.05477522e-03
1.00000000e+00;1.00000000e+00;9.62252846e-01;1.00000000e+00;1.00000000e+00;-1.10835148e+01;1.49631451e-03;3.07728013e-03
1.00000000e+00;9.99999999e-01;9.62217441e-01;9.99999999e-01;1.00000000e+00;-1.10835638e+01;1.49070418e-03;3.10013731e-03
1.00000000e+00;9.99999999e-01;9.62179722e-01;9.99999999e-01;1.00000000e+00;-1.10836136e+01;1.48538584e-03;3.12334791e-03
1.00000000e+00;9.99999999e-01;9.62139731e-01;9.99999999e-01;1.00000000e+00;-1.10836641e+01;1.48035068e-03;3.14691322e-03
1.00000000e+00;9.99999999e-01;9.62097510e-01;9.99999999e-01;1.00000000e+00;-1.10837155e+01;1.47559035e-03;3.17083461e-03
1.00000000e+00;9.99999999e-01;9.62053095e-01;9.99999999e-01;1.00000000e+00;-1.10837676e+01;1.47109688e-03;3.19511359e-03
1.00000000e+00;9.99999998e-01;9.62006525e-01;9.99999998e-01;1.00000000e+00;-1.10838204e+01;1.46686269e-03;3.21975174e-03
1.00000000e+00;9.99999998e-01;9.61957834e-01;9.99999998e-01;1.00000000e+00;-1.10838741e+01;1.46288055e-03;3.24475077e-03
1.00000000e+00;9.99999998e-01;9.61907057e-01;9.99999998e-01;1.00000000e+00;-1.10839285e+01;1.45914357e-03;3.27011246e-03
1.00000000e+00;9.99999997e-01;9.61854226e-01;9.99999997e-01;1.00000000e+00;-1.10839837e+01;1.45564520e-03;3.29583870e-03
1.00000000e+00;9.99999997e-01;9.61799372e-01;9.99999997e-01;1.00000000e+00;-1.10840397e+01;1.45237915e-03;3.32193148e-03
1.00000000e+00;9.99999996e-01;9.61742527e-01;9.99999996e-01;1.00000000e+00;-1.10840966e+01;1.44933947e-03;3.34839288e-03
1.00000000e+00;9.99999995e-01;9.61683718e-01;9.99999995e-01;1.00000000e+00;-1.10841542e+01;1.44652044e-03;3.37522505e-03
1.00000000e+00;9.99999995e-01;9.61622974e-01;9.99999995e-01;1.00000000e+00;-1.10842126e+01;1.44391663e-03;3.40243024e-03
1.00000000e+00;9.99999994e-01;9.61560322e-01;9.99999994e-01;1.00000000e+00;-1.10842718e+01;1.44152285e-03;3.43001080e-03
1.00000000e+00;9.99999993e-01;9.61495786e-01;9.99999993e-01;1.00000000e+00;-1.10843318e+01;1.43933412e-03;3.45796915e-03
1.00000000e+00;9.99999991e-01;9.61429392e-01;9.99999991e-01;1.00000000e+00;-1.10843927e+01;1.43734571e-03;3.48630779e-03
1.00000000e+00;9.99999990e-01;9.61361162e-01;9.99999990e-01;1.00000000e+00;-1.10844544e+01;1.43555310e-03;3.51502930e-03
1.00000000e+00;9.99999988e-01;9.61291121e-01;9.99999988e-01;1.00000000e+00;-1.10845169e+01;1.43395195e-03;3.54413636e-03
1.00000000e+00;9.99999986e-01;9.61219290e-01;9.99999986e-01;1.00000000e+00;-1.10845803e+01;1.43253814e-03;3.57363171e-03
1.00000000e+00;9.99999984e-01;9.61145690e-01;9.99999984e-01;1.00000000e+00;-1.10846445e+01;1.43130771e-03;3.60351818e-03
1.00000000e+00;9.99999981e-01;9.61070340e-01;9.99999981e-01;1.00000000e+00;-1.10847095e+01;1.43025688e-03;3.63379866e-03
1.00000000e+00;9.99999979e-01;9.60993261e-01;9.99999979e-01;1.00000000e+00;-1.10847754e+01;1.42938205e-03;3.66447614e-03
1.00000000e+00;9.99999975e-01;9.60914471e-01;9.99999975e-01;1.00000000e+00;-1.10848422e+01;1.42867975e-03;3.69555367e-03
1.00000000e+00;9.99999972e-01;9.60833988e-01;9.99999972e-01;1.00000000e+00;-1.10849099e+01;1.42814670e-03;3.72703437e-03
1.00000000e+00;9.99999968e-01;9.60751829e-01;9.99999968e-01;1.00000000e+00;-1.10849784e+01;1.42777972e-03;3.75892145e-03
1.00000000e+00;9.99999963e-01;9.60668011e-01;9.99999963e-01;1.00000000e+00;-1.10850478e+01;1.42757581e-03;3.79121819e-03
1.00000000e+00;9.99999958e-01;9.60582549e-01;9.99999958e-01;1.00000000e+00;-1.10851181e+01;1.42753206e-03;3.82392792e-03
1.00000000e+00;9.99999952e-01;9.60495459e-01;9.99999952e-01;1.00000000e+00;-1.10851893e+01;1.42764573e-03;3.85705408e-03
1.00000000e+00;9.99999946e-01;9.60406754e-01;9.99999946e-01;1.00000000e+00;-1.10852615e+01;1.42791417e-03;3.89060016e-03
1.00000000e+00;9.99999939e-01;9.60316451e-01;9.99999939e-01;1.00000000e+00;-1.10853345e+01;1.42833486e-03;3.92456972e-03
1.00000000e+00;9.99999931e-01;9.60224560e-01;9.99999931e-01;1.00000000e+00;-1.10854084e+01;1.42890538e-03;3.95896639e-03
1.00000000e+00;9.99999923e-01;9.60131097e-01;9.99999923e-01;1.00000000e+00;-1.10854833e+01;1.42962343e-03;3.99379388e-03
1.00000000e+00;9.99999913e-01;9.60036073e-01;9.99999913e-01;1.00000000e+00;-1.10855592e+01;1.43048679e-03;4.02905596e-03
1.00000000e+00;9.99999903e-01;9.59939499e-01;9.99999903e-01;1.00000000e+00;-1.10856359e+01;1.43149336e-03;4.06475649e-03
1.00000000e+00;9.99999891e-01;9.59841388e-01;9.99999891e-01;1.00000000e+00;-1.10857137e+01;1.43264113e-03;4.10089938e-03
1.00000000e+00;9.99999879e-01;9.59741750e-01;9.99999879e-01;1.00000000e+00;-1.10857924e+01;1.43392817e-03;4.13748861e-03
1.00000000e+00;9.99999865e-01;9.59640595e-01;9.99999865e-01;1.00000000e+00;-1.10858720e+01;1.43535263e-03;4.17452824e-03
1.00000000e+00;9.99999849e-01;9.59537935e-01;9.99999849e-01;1.00000000e+00;-1.10859527e+01;1.43691278e-03;4.21202240e-03
1.00000000e+00;9.99999833e-01;9.59433777e-01;9.99999833e-01;1.00000000e+00;-1.10860344e+01;1.43860692e-03;4.24997529e-03
1.00000000e+00;9.99999815e-01;9.59328132e-01;9.99999815e-01;1.00000000e+00;-1.10861170e+01;1.44043347e-03;4.28839116e-03
1.00000000e+00;9.99999795e-01;9.59221008e-01;9.99999795e-01;1.00000000e+00;-1.10862007e+01;1.44239089e-03;4.32727435e-03
1.00000000e+00;9.99999773e-01;9.59112413e-01;9.99999773e-01;1.00000000e+00;-1.10862854e+01;1.44447774e-03;4.36662927e-03
1.00000000e+00;9.99999750e-01;9.59002356e-01;9.99999750e-01;1.00000000e+00;-1.10863711e+01;1.44669262e-03;4.40646039e-03
1.00000000e+00;9.99999724e-01;9.58890844e-01;9.99999724e-01;1.00000000e+00;-1.10864579e+01;1.44903422e-03;4.44677226e-03
1.00000000e+00;9.99999696e-01;9.58777885e-01;9.99999696e-01;1.00000000e+00;-1.10865457e+01;1.45150128e-03;4.48756950e-03
1.00000000e+00;9.99999667e-01;9.58663484e-01;9.99999667e-01;1.00000000e+00;-1.10866346e+01;1.45409262e-03;4.52885678e-03
1.00000000e+00;9.99999634e-01;9.58547650e-01;9.99999634e-01;1.00000000e+00;-1.10867245e+01;1.45680709e-03;4.57063886e-03
1.00000000e+00;9.99999599e-01;9.58430387e-01;9.99999599e-01;1.00000000e+00;-1.10868156e+01;1.45964361e-03;4.61292056e-03
1.00000000e+00;9.99999561e-01;9.58311703e-01;9.99999561e-01;1.00000000e+00;-1.10869077e+01;1.46260118e-03;4.65570680e-03
1.00000000e+00;9.99999521e-01;9.58191602e-01;9.99999521e-01;1.00000000e+00;-1.10870009e+01;1.46567881e-03;4.69900253e-03
1.00000000e+00;9.99999477e-01;9.58070090e-01;9.99999477e-01;1.00000000e+00;-1.10870953e+01;1.46887559e-03;4.74281279e-03
1.00000000e+00;9.99999430e-01;9.57947173e-01;9.99999430e-01;1.00000000e+00;-1.10871907e+01;1.47219066e-03;4.78714270e-03
1.00000000e+00;9.99999379e-01;9.57822854e-01;9.99999379e-01;1.00000000e+00;-1.10872874e+01;1.47562319e-03;4.83199744e-03
1.00000000e+00;9.99999325e-01;9.57697138e-01;9.99999325e-01;1.00000000e+00;-1.10873851e+01;1.47917242e-03;4.87738227e-03
1.00000000e+00;9.99999267e-01;9.57570030e-01;9.99999267e-01;1.00000000e+00;-1.10874841e+01;1.48283762e-03;4.92330251e-03
1.00000000e+00;9.99999205e-01;9.57441534e-01;9.99999205e-01;1.00000000e+00;-1.10875842e+01;1.48661811e-03;4.96976357e-03
1.00000000e+00;9.99999138e-01;9.57311653e-01;9.99999138e-01;1.00000000e+00;-1.10876855e+01;1.49051325e-03;5.01677093e-03
1.00000000e+00;9.99999067e-01;9.57180390e-01;9.99999067e-01;1.00000000e+00;-1.10877879e+01;1.49452245e-03;5.06433014e-03
1.00000000e+00;9.99998991e-01;9.57047749e-01;9.99998991e-01;1.00000000e+00;-1.10878916e+01;1.49864513e-03;5.11244682e-03
1.00000000e+00;9.99998910e-01;9.56913734e-01;9.99998910e-01;1.00000000e+00;-1.10879966e+01;1.50288080e-03;5.16112667e-03
1.00000000e+00;9.99998823e-01;9.56778346e-01;9.99998823e-01;1.00000000e+00;-1.10881027e+01;1.50722896e-03;5.21037548e-03
1.00000000e+00;9.99998732e-01;9.56641588e-01;9.99998732e-01;1.00000000e+00;-1.10882101e+01;1.51168918e-03;5.26019909e-03
1.00000000e+00;9.99998634e-01;9.56503462e-01;9.99998634e-01;1.00000000e+00;-1.10883188e+01;1.51626105e-03;5.31060343e-03
1.00000000e+00;9.99998530e-01;9.56363972e-01;9.99998530e-01;1.00000000e+00;-1.10884288e+01;1.52094419e-03;5.36159451e-03
1.00000000e+00;9.99998419e-01;9.56223118e-01;9.99998419e-01;1.00000000e+00;-1.10885400e+01;1.52573827e-03;5.41317842e-03
1.00000000e+00;9.99998302e-01;9.56080902e-01;9.99998302e-01;1.00000000e+00;-1.10886525e+01;1.53064298e-03;5.46536131e-03
1.00000000e+00;9.99998178e-01;9.55937326e-01;9.99998178e-01;1.00000000e+00;-1.10887664e+01;1.53565805e-03;5.51814944e-03
1.00000000e+00;9.99998047e-01;9.55792391e-01;9.99998047e-01;1.00000000e+00;-1.10888816e+01;1.54078325e-03;5.57154911e-03
1.00000000e+00;9.99997908e-01;9.55646098e-01;9.99997908e-01;1.00000000e+00;-1.10889981e+01;1.54601835e-03;5.62556674e-03
1.00000000e+00;9.99997760e-01;9.55498448e-01;9.99997760e-01;1.00000000e+00;-1.10891160e+01;1.55136318e-03;5.68020881e-03
1.00000000e+00;9.99997605e-01;9.55349443e-01;9.99997605e-01;1.00000000e+00;-1.10892353e+01;1.55681760e-03;5.73548188e-03
1.00000000e+00;9.99997440e-01;9.55199082e-01;9.99997440e-01;1.00000000e+00;-1.10893559e+01;1.56238147e-03;5.79139260e-03
1.00000000e+00;9.99997267e-01;9.55047366e-01;9.99997267e-01;1.00000000e+00;-1.10894780e+01;1.56805470e-03;5.84794770e-03
1.00000000e+00;9.99997084e-01;9.54894294e-01;9.99997084e-01;1.00000000e+00;-1.10896014e+01;1.57383724e-03;5.90515399e-03
1.00000000e+00;9.99996891e-01;9.54739869e-01;9.99996891e-01;1.00000000e+00;-1.10897263e+01;1.57972903e-03;5.96301837e-03
1.00000000e+00;9.99996688e-01;9.54584088e-01;9.99996688e-01;1.00000000e+00;-1.10898527e+01;1.58573006e-03;6.02154782e-03
1.00000000e+00;9.99996474e-01;9.54426952e-01;9.99996474e-01;1.00000000e+00;-1.10899805e+01;1.59184036e-03;6.08074942e-03
1.00000000e+00;9.99996249e-01;9.54268461e-01;9.99996249e-01;1.00000000e+00;-1.10901098e+01;1.59805995e-03;6.14063033e-03
1.00000000e+00;9.99996012e-01;9.54108614e-01;9.99996012e-01;1.00000000e+00;-1.10902406e+01;1.60438890e-03;6.20119777e-03
1.00000000e+00;9.99995764e-01;9.53947410e-01;9.99995764e-01;1.00000000e+00;-1.10903729e+01;1.61082730e-03;6.26245910e-03
1.00000000e+00;9.99995503e-01;9.53784848e-01;9.99995503e-01;1.00000000e+00;-1.10905068e+01;1.61737525e-03;6.32442172e-03
1.00000000e+00;9.99995229e-01;9.53620928e-01;9.99995229e-01;1.00000000e+00;-1.10906422e+01;1.62403290e-03;6.38709315e-03
1.00000000e+00;9.99994942e-01;9.53455648e-01;9.99994942e-01;1.00000000e+00;-1.10907791e+01;1.63080039e-03;6.45048100e-03
1.00000000e+00;9.99994640e-01;9.53289007e-01;9.99994640e-01;1.00000000e+00;-1.10909177e+01;1.63767792e-03;6.51459296e-03
1.00000000e+00;9.99994325e-01;9.53121003e-01;9.99994325e-01;1.00000000e+00;-1.10910578e+01;1.64466569e-03;6.57943681e-03
1.00000000e+00;9.99993994e-01;9.52951635e-01;9.99993994e-01;1.00000000e+00;-1.10911995e+01;1.65176391e-03;6.64502044e-03
1.00000000e+00;9.99993648e-01;9.52780902e-01;9.99993648e-01;1.00000000e+00;-1.10913429e+01;1.65897284e-03;6.71135181e-03
1.00000000e+00;9.99993287e-01;9.52608801e-01;9.99993287e-01;1.00000000e+00;-1.10914880e+01;1.66629274e-03;6.77843901e-03
1.00000000e+00;9.99992908e-01;9.52435330e-01;9.99992908e-01;1.00000000e+00;-1.10916347e+01;1.67372391e-03;6.84629020e-03
1.00000000e+00;9.99992513e-01;9.52260488e-01;9.99992513e-01;1.00000000e+00;-1.10917830e+01;1.68126665e-03;6.91491365e-03
1.00000000e+00;9.99992100e-01;9.52084272e-01;9.99992100e-01;1.00000000e+00;-1.10919331e+01;1.68892130e-03;6.98431771e-03
1.00000000e+00;9.99991669e-01;9.51906679e-01;9.99991669e-01;1.00000000e+00;-1.10920850e+01;1.69668821e-03;7.05451085e-03
1.00000000e+00;9.99991219e-01;9.51727708e-01;9.99991219e-01;1.00000000e+00;-1.10922385e+01;1.70456774e-03;7.12550163e-03
1.00000000e+00;9.99990750e-01;9.51547356e-01;9.99990750e-01;1.00000000e+00;-1.10923939e+01;1.71256030e-03;7.19729872e-03
1.00000000e+00;9.99990261e-01;9.51365620e-01;9.99990261e-01;1.00000000e+00;-1.10925510e+01;1.72066629e-03;7.26991089e-03
1.00000000e+00;9.99989751e-01;9.51182497e-01;9.99989751e-01;1.00000000e+00;-1.10927099e+01;1.72888614e-03;7.34334699e-03
1.00000000e+00;9.99989220e-01;9.50997984e-01;9.99989220e-01;1.00000000e+00;-1.10928706e+01;1.73722030e-03;7.41761602e-03
1.00000000e+00;9.99988668e-01;9.50812079e-01;9.99988668e-01;1.00000000e+00;-1.10930332e+01;1.74566924e-03;7.49272705e-03
1.00000000e+00;9.99988093e-01;9.50624777e-01;9.99988093e-01;1.00000000e+00;-1.10931977e+01;1.75423345e-03;7.56868926e-03
1.00000000e+00;9.99987494e-01;9.50436076e-01;9.99987494e-01;1.00000000e+00;-1.10933640e+01;1.76291344e-03;7.64551196e-03
1.00000000e+00;9.99986872e-01;9.50245973e-01;9.99986872e-01;1.00000000e+00;-1.10935323e+01;1.77170973e-03;7.72320454e-03
1.00000000e+00;9.99986225e-01;9.50054463e-01;9.99986225e-01;1.00000000e+00;-1.10937024e+01;1.78062287e-03;7.80177653e-03
1.00000000e+00;9.99985553e-01;9.49861543e-01;9.99985553e-01;1.00000000e+00;-1.10938745e+01;1.78965341e-03;7.88123754e-03
1.00000000e+00;9.99984855e-01;9.49667210e-01;9.99984855e-01;1.00000000e+00;-1.10940486e+01;1.79880195e-03;7.96159733e-03
1.00000000e+00;9.99984130e-01;9.49471460e-01;9.99984130e-01;1.00000000e+00;-1.10942247e+01;1.80806908e-03;8.04286574e-03
1.00000000e+00;9.99983378e-01;9.49274288e-01;9.99983378e-01;1.00000000e+00;-1.10944028e+01;1.81745542e-03;8.12505273e-03
1.00000000e+00;9.99982598e-01;9.49075691e-01;9.99982598e-01;1.00000000e+00;-1.10945830e+01;1.82696160e-03;8.20816840e-03
1.00000000e+00;9.99981789e-01;9.48875664e-01;9.99981789e-01;1.00000000e+00;-1.10947652e+01;1.83658827e-03;8.29222295e-03
1.00000000e+00;9.99980950e-01;9.48674203e-01;9.99980950e-01;1.00000000e+00;-1.10949495e+01;1.84633612e-03;8.37722670e-03
1.00000000e+00;9.99980080e-01;9.48471304e-01;9.99980080e-01;1.00000000e+00;-1.10951359e+01;1.85620582e-03;8.46319008e-03
1.00000000e+00;9.99979180e-01;9.48266963e-01;9.99979180e-01;1.00000000e+00;-1.10953244e+01;1.86619809e-03;8.55012367e-03
1.00000000e+00;9.99978247e-01;9.48061174e-01;9.99978247e-01;1.00000000e+00;-1.10955151e+01;1.87631366e-03;8.63803815e-03
