A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 0
delta = 0.001
dt_max = 1.28e-8
duration = 1e-5
l = 1.5e-06
m = 12
t_grid = 100000
t_skip = 16
tol_energy = 2e-7
tol_phi = 5e-4
tol_stability = 0.2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99843794e-01;9.87101058e-01;9.59614842e-01;9.28929058e-01;9.05924340e-01;8.97496808e-01;9.05924340e-01;9.28929058e-01;9.59614842e-01;9.87101058e-01;9.99843794e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.23516826e-02;1.83453271e-06;4.03418708e-05;4.32381124e+06;3.33481564e+06;5.25240248e+04;1.15638721e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99830183e-01;9.86007866e-01;9.56393950e-01;9.23641595e-01;8.99289266e-01;8.90409389e-01;8.99289266e-01;9.23641595e-01;9.56393950e-01;9.86007866e-01;9.99830183e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-5.80285681e-02;2.09795494e-06;4.59684072e-05;4.55005160e+06;3.73451985e+06;5.25240248e+04;1.09888864e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99815387e-01;9.84824857e-01;9.52941171e-01;9.18029492e-01;8.92296241e-01;8.82958233e-01;8.92296241e-01;9.18029492e-01;9.52941171e-01;9.84824857e-01;9.99815387e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-6.43743767e-02;2.39416627e-06;5.22579340e-05;4.77842424e+06;4.16806692e+06;5.25240248e+04;1.04637005e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99799303e-01;9.83545145e-01;9.49243775e-01;9.12082635e-01;8.84940447e-01;8.75140821e-01;8.84940447e-01;9.12082635e-01;9.49243775e-01;9.83545145e-01;9.99799303e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-7.14436046e-02;2.72623764e-06;5.92644639e-05;5.00771808e+06;4.63572667e+06;5.25240248e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99781817e-01;9.82161399e-01;9.45288952e-01;9.05791949e-01;8.77218869e-01;8.66956650e-01;8.77218869e-01;9.05791949e-01;9.45288952e-01;9.82161399e-01;9.99781817e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-7.92907703e-02;3.09734373e-06;6.70420321e-05;5.23662468e+06;5.13727776e+06;5.25240248e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99762809e-01;9.80665836e-01;9.41063909e-01;8.99149600e-01;8.69130460e-01;8.58407373e-01;8.69130460e-01;8.99149600e-01;9.41063909e-01;9.80665836e-01;9.99762809e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-8.79695780e-02;3.51073472e-06;7.56438663e-05;5.46375265e+06;5.67194980e+06;5.25240248e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99742146e-01;9.79050200e-01;9.36555993e-01;8.92149185e-01;8.60676298e-01;8.49496921e-01;8.60676298e-01;8.92149185e-01;9.36555993e-01;9.79050200e-01;9.99742146e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-9.75319961e-02;3.96970350e-06;8.51214739e-05;5.68764545e+06;6.23837582e+06;5.25240248e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99719684e-01;9.77305764e-01;9.31752825e-01;8.84785921e-01;8.51859707e-01;8.40231591e-01;8.51859707e-01;8.84785921e-01;9.31752825e-01;9.77305764e-01;9.99719684e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.08027270e-01;4.47754889e-06;9.55236644e-05;5.90680231e+06;6.83455862e+06;5.35816417e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99695266e-01;9.75423317e-01;9.26642447e-01;8.77056830e-01;8.42686362e-01;8.30620100e-01;8.42686362e-01;8.77056830e-01;9.26642447e-01;9.75423317e-01;9.99695266e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.19500899e-01;5.03753566e-06;1.06895532e-04;6.11970175e+06;7.45785421e+06;5.53942061e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99668723e-01;9.73393167e-01;9.21213483e-01;8.68960909e-01;8.33164343e-01;8.20673601e-01;8.33164343e-01;8.68960909e-01;9.21213483e-01;9.73393167e-01;9.99668723e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.31993596e-01;5.65285213e-06;1.19277430e-04;6.32482724e+06;8.10497503e+06;5.74875528e+04;1.00000000e-10;1.00000000e-10;1.28000000e-08
