A one-dimensional setting of the electrical breakdown problem

Phi_gradient = 5.625e+06
adaptation_type = 0
delta = 0.001
dt_max = 1.28e-8
duration = 1e-5
l = 1.5e-06
m = 12
t_grid = 100000
t_skip = 16
tol_energy = 2e-7
tol_phi = 5e-4
tol_stability = 0.2
width = 3.2e-5
x_grid = 64
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.05 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00

4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999979e-01;9.99930534e-01;9.94321209e-01;9.81608373e-01;9.66238286e-01;9.53733240e-01;9.48909982e-01;9.53733240e-01;9.66238286e-01;9.81608373e-01;9.94321209e-01;9.99930534e-01;9.99999979e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17677792e-02;4.53365690e-07;1.01310942e-05;7.02487213e+04;4.79824574e+02;5.25240248e+04;7.11756728e-09;4.16819002e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999976e-01;9.99930361e-01;9.94320802e-01;9.81602394e-01;9.66203785e-01;9.53648153e-01;9.48797256e-01;9.53648153e-01;9.66203785e-01;9.81602394e-01;9.94320802e-01;9.99930361e-01;9.99999976e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17685852e-02;4.55246454e-07;1.01630270e-05;7.06869968e+04;4.85091122e+02;5.25240248e+04;7.07343674e-09;4.12293672e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999974e-01;9.99930189e-01;9.94320396e-01;9.81596409e-01;9.66169181e-01;9.53562620e-01;9.48683825e-01;9.53562620e-01;9.66169181e-01;9.81596409e-01;9.94320396e-01;9.99930189e-01;9.99999974e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17693999e-02;4.57143224e-07;1.01951787e-05;7.11297256e+04;4.90435936e+02;5.25240248e+04;7.02940994e-09;4.07800460e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999972e-01;9.99930016e-01;9.94319989e-01;9.81590417e-01;9.66134474e-01;9.53476637e-01;9.48569682e-01;9.53476637e-01;9.66134474e-01;9.81590417e-01;9.94319989e-01;9.99930016e-01;9.99999972e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17702235e-02;4.59056200e-07;1.02275518e-05;7.15769702e+04;4.95860480e+02;5.25240248e+04;6.98548707e-09;4.03339262e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999970e-01;9.99929843e-01;9.94319582e-01;9.81584419e-01;9.66099663e-01;9.53390200e-01;9.48454821e-01;9.53390200e-01;9.66099663e-01;9.81584419e-01;9.94319582e-01;9.99929843e-01;9.99999970e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17710561e-02;4.60985587e-07;1.02601486e-05;7.20287944e+04;5.01366259e+02;5.25240248e+04;6.94166832e-09;3.98909972e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999968e-01;9.99929670e-01;9.94319175e-01;9.81578414e-01;9.66064748e-01;9.53303305e-01;9.48339233e-01;9.53303305e-01;9.66064748e-01;9.81578414e-01;9.94319175e-01;9.99929670e-01;9.99999968e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17718978e-02;4.62931594e-07;1.02929715e-05;7.24852629e+04;5.06954807e+02;5.25240248e+04;6.89795388e-09;3.94512484e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999966e-01;9.99929498e-01;9.94318767e-01;9.81572403e-01;9.66029727e-01;9.53215949e-01;9.48222912e-01;9.53215949e-01;9.66029727e-01;9.81572403e-01;9.94318767e-01;9.99929498e-01;9.99999966e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17727487e-02;4.64894433e-07;1.03260230e-05;7.29464416e+04;5.12627694e+02;5.25240248e+04;6.85434394e-09;3.90146694e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999963e-01;9.99929325e-01;9.94318360e-01;9.81566386e-01;9.65994602e-01;9.53128126e-01;9.48105848e-01;9.53128126e-01;9.65994602e-01;9.81566386e-01;9.94318360e-01;9.99929325e-01;9.99999963e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17736091e-02;4.66874318e-07;1.03593054e-05;7.34123977e+04;5.18386528e+02;5.25240248e+04;6.81083871e-09;3.85812496e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999961e-01;9.99929152e-01;9.94317952e-01;9.81560362e-01;9.65959371e-01;9.53039834e-01;9.47988036e-01;9.53039834e-01;9.65959371e-01;9.81560362e-01;9.94317952e-01;9.99929152e-01;9.99999961e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17744790e-02;4.68871469e-07;1.03928213e-05;7.38831997e+04;5.24232950e+02;5.25240248e+04;6.76743837e-09;3.81509785e-10;1.28000000e-08
4;16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;9.99999959e-01;9.99928979e-01;9.94317544e-01;9.81554332e-01;9.65924033e-01;9.52951068e-01;9.47869467e-01;9.52951068e-01;9.65924033e-01;9.81554332e-01;9.94317544e-01;9.99928979e-01;9.99999959e-01;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;-1.17753585e-02;4.70886108e-07;1.04265732e-05;7.43589170e+04;5.30168641e+02;5.25240248e+04;6.72414312e-09;3.77238457e-10;1.28000000e-08
