A one-dimensional setting of the electrical breakdown problem

L = 3.2e-5
T = 2e-2
adaptation_type = 1
delta = 0.001
dt_max = 2e-7
l = 6e-07
m = 12
q = 2.2e-8
t_grid = 10000000
t_skip = 32768
tol_energy = 1.5e-10
tol_phi = 1e-5
tol_stability = 1.1e-2
x_grid = 256
x_skip = 1
Gamma() =
	[-inf, inf]:2.6 * 3.12228e-10 / 25
eps_0() =
	[-inf, inf]:2.6 * 8.85e-12
phi_0() =
	[-inf, 3.2e-5 * 0.42]:				1
	[3.2e-5 * 0.42, 3.2e-5 * 0.58]:		1 - 0.002 * 0.5 * (1 + cos((x / 3.2e-5 - 0.5) / 0.08 * pi))
	[3.2e-5 * 0.58, inf]:				1
t_0 = 0.00000000e+00
eps_0_mean = 2.31897656e-11
Gamma_mean = 3.27253972e-11

15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9.99997290e-01;9.99974339e-01;9.99928506e-01;9.99860867e-01;9.99773010e-01;9.99667000e-01;9.99545325e-01;9.99410843e-01;9.99266713e-01;9.99116319e-01;9.98963193e-01;9.98810931e-01;9.98663110e-01;9.98523201e-01;9.98394489e-01;9.98279997e-01;9.98182415e-01;9.98104034e-01;9.98046694e-01;9.98011742e-01;9.98000000e-01;9.98011742e-01;9.98046694e-01;9.98104034e-01;9.98182415e-01;9.98279997e-01;9.98394489e-01;9.98523201e-01;9.98663110e-01;9.98810931e-01;9.98963193e-01;9.99116319e-01;9.99266713e-01;9.99410843e-01;9.99545325e-01;9.99667000e-01;9.99773010e-01;9.99860867e-01;9.99928506e-01;9.99974339e-01;9.99997290e-01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3.28661373e-01;3.10575379e-11;6.92727837e-10;2.98783066e+07
15;30551;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999998e-01;9.99999980e-01;9.99999810e-01;9.99998401e-01;9.99988336e-01;9.99927465e-01;9.99623713e-01;9.98412323e-01;9.94689878e-01;9.86137854e-01;9.71244120e-01;9.49532855e-01;9.21024952e-01;8.85801914e-01;8.43770951e-01;7.94514074e-01;7.37145568e-01;6.70134724e-01;5.91046684e-01;4.96120888e-01;3.79518949e-01;2.31831971e-01;3.67115664e-02;-2.37854320e-01;-6.64718857e-01;-1.43054100e+00;-3.00016559e+00;-6.13688983e+00;-9.81341341e+00;-6.13688983e+00;-3.00016559e+00;-1.43054100e+00;-6.64718857e-01;-2.37854320e-01;3.67115664e-02;2.31831971e-01;3.79518949e-01;4.96120888e-01;5.91046684e-01;6.70134724e-01;7.37145568e-01;7.94514074e-01;8.43770951e-01;8.85801914e-01;9.21024952e-01;9.49532855e-01;9.71244120e-01;9.86137854e-01;9.94689878e-01;9.98412323e-01;9.99623713e-01;9.99927465e-01;9.99988336e-01;9.99998401e-01;9.99999810e-01;9.99999980e-01;9.99999998e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4.20714485e-03;2.48385915e-03;1.42937931e-04;3.82467713e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999971e-01;9.99999820e-01;9.99998971e-01;9.99994666e-01;9.99975177e-01;9.99897206e-01;9.99624789e-01;9.98803990e-01;9.96696144e-01;9.92117708e-01;9.83687401e-01;9.70284254e-01;9.51266728e-01;9.26346146e-01;8.95319088e-01;8.57817071e-01;8.13096293e-01;7.59825143e-01;6.95810803e-01;6.17587985e-01;5.19727574e-01;3.93502231e-01;2.23835379e-01;-1.85431463e-02;-3.97140605e-01;-1.05395545e+00;-2.27579685e+00;-4.47805697e+00;-7.68302397e+00;-9.87359855e+00;-7.68302397e+00;-4.47805697e+00;-2.27579685e+00;-1.05395545e+00;-3.97140605e-01;-1.85431463e-02;2.23835379e-01;3.93502231e-01;5.19727574e-01;6.17587985e-01;6.95810803e-01;7.59825143e-01;8.13096293e-01;8.57817071e-01;8.95319088e-01;9.26346146e-01;9.51266728e-01;9.70284254e-01;9.83687401e-01;9.92117708e-01;9.96696144e-01;9.98803990e-01;9.99624789e-01;9.99897206e-01;9.99975177e-01;9.99994666e-01;9.99998971e-01;9.99999820e-01;9.99999971e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.99951243e-03;2.45037697e-03;1.46946796e-04;2.72682948e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999997e-01;9.99999984e-01;9.99999916e-01;9.99999596e-01;9.99998203e-01;9.99992648e-01;9.99972435e-01;9.99905775e-01;9.99707829e-01;9.99181915e-01;9.97938504e-01;9.95331008e-01;9.90478092e-01;9.82410966e-01;9.70275657e-01;9.53448273e-01;9.31491878e-01;9.03993383e-01;8.70348104e-01;8.29518287e-01;7.79736684e-01;7.18075605e-01;6.39727613e-01;5.36670824e-01;3.94958752e-01;1.88912922e-01;-1.31126268e-01;-6.61916073e-01;-1.57920533e+00;-3.14024019e+00;-5.52949152e+00;-8.32687389e+00;-9.79512409e+00;-8.32687389e+00;-5.52949152e+00;-3.14024019e+00;-1.57920533e+00;-6.61916073e-01;-1.31126268e-01;1.88912922e-01;3.94958752e-01;5.36670824e-01;6.39727613e-01;7.18075605e-01;7.79736684e-01;8.29518287e-01;8.70348104e-01;9.03993383e-01;9.31491878e-01;9.53448273e-01;9.70275657e-01;9.82410966e-01;9.90478092e-01;9.95331008e-01;9.97938504e-01;9.99181915e-01;9.99707829e-01;9.99905775e-01;9.99972435e-01;9.99992648e-01;9.99998203e-01;9.99999596e-01;9.99999916e-01;9.99999984e-01;9.99999997e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.49392029e-03;2.27983763e-03;1.51297870e-04;2.26720027e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999993e-01;9.99999969e-01;9.99999864e-01;9.99999449e-01;9.99997909e-01;9.99992597e-01;9.99975650e-01;9.99925816e-01;9.99791307e-01;9.99459292e-01;9.98712123e-01;9.97181931e-01;9.94329579e-01;9.89476120e-01;9.81889705e-01;9.70887996e-01;9.55893418e-01;9.36399851e-01;9.11849477e-01;8.81435870e-01;8.43828882e-01;7.96764385e-01;7.36353081e-01;6.55804813e-01;5.42996856e-01;3.75995517e-01;1.15582823e-01;-3.05940028e-01;-1.00032341e+00;-2.13344183e+00;-3.88110251e+00;-6.24174547e+00;-8.64944420e+00;-9.76317230e+00;-8.64944420e+00;-6.24174547e+00;-3.88110251e+00;-2.13344183e+00;-1.00032341e+00;-3.05940028e-01;1.15582823e-01;3.75995517e-01;5.42996856e-01;6.55804813e-01;7.36353081e-01;7.96764385e-01;8.43828882e-01;8.81435870e-01;9.11849477e-01;9.36399851e-01;9.55893418e-01;9.70887996e-01;9.81889705e-01;9.89476120e-01;9.94329579e-01;9.97181931e-01;9.98712123e-01;9.99459292e-01;9.99791307e-01;9.99925816e-01;9.99975650e-01;9.99992597e-01;9.99997909e-01;9.99999449e-01;9.99999864e-01;9.99999969e-01;9.99999993e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2.19262138e-03;2.13383352e-03;1.56028302e-04;1.99329217e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999998e-01;9.99999990e-01;9.99999958e-01;9.99999838e-01;9.99999414e-01;9.99998003e-01;9.99993597e-01;9.99980731e-01;9.99945691e-01;9.99856934e-01;9.99648330e-01;9.99194304e-01;9.98280246e-01;9.96578125e-01;9.93641837e-01;9.88932920e-01;9.81871954e-01;9.71891351e-01;9.58455390e-01;9.41019719e-01;9.18915539e-01;8.91144161e-01;8.56038979e-01;8.10679332e-01;7.49802499e-01;6.63743228e-01;5.34748820e-01;3.31406244e-01;2.52328032e-03;-5.28269987e-01;-1.36979587e+00;-2.65747342e+00;-4.48702137e+00;-6.74264909e+00;-8.84307136e+00;-9.74961466e+00;-8.84307136e+00;-6.74264909e+00;-4.48702137e+00;-2.65747342e+00;-1.36979587e+00;-5.28269987e-01;2.52328032e-03;3.31406244e-01;5.34748820e-01;6.63743228e-01;7.49802499e-01;8.10679332e-01;8.56038979e-01;8.91144161e-01;9.18915539e-01;9.41019719e-01;9.58455390e-01;9.71891351e-01;9.81871954e-01;9.88932920e-01;9.93641837e-01;9.96578125e-01;9.98280246e-01;9.99194304e-01;9.99648330e-01;9.99856934e-01;9.99945691e-01;9.99980731e-01;9.99993597e-01;9.99998003e-01;9.99999414e-01;9.99999838e-01;9.99999958e-01;9.99999990e-01;9.99999998e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.98654991e-03;2.01545142e-03;1.61054502e-04;1.80595446e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999987e-01;9.99999953e-01;9.99999837e-01;9.99999459e-01;9.99998296e-01;9.99994919e-01;9.99985668e-01;9.99961830e-01;9.99904139e-01;9.99773250e-01;9.99495216e-01;9.98942716e-01;9.97915716e-01;9.96128411e-01;9.93210023e-01;9.88722794e-01;9.82191236e-01;9.73126335e-01;9.61022289e-01;9.45302806e-01;9.25192612e-01;8.99474309e-01;8.66042876e-01;8.21067046e-01;7.57389571e-01;6.61600620e-01;5.09379084e-01;2.60295890e-01;-1.43969438e-01;-7.79021594e-01;-1.74121727e+00;-3.13122130e+00;-4.98123668e+00;-7.11203624e+00;-8.97376202e+00;-9.74289774e+00;-8.97376202e+00;-7.11203624e+00;-4.98123668e+00;-3.13122130e+00;-1.74121727e+00;-7.79021594e-01;-1.43969438e-01;2.60295890e-01;5.09379084e-01;6.61600620e-01;7.57389571e-01;8.21067046e-01;8.66042876e-01;8.99474309e-01;9.25192612e-01;9.45302806e-01;9.61022289e-01;9.73126335e-01;9.82191236e-01;9.88722794e-01;9.93210023e-01;9.96128411e-01;9.97915716e-01;9.98942716e-01;9.99495216e-01;9.99773250e-01;9.99904139e-01;9.99961830e-01;9.99985668e-01;9.99994919e-01;9.99998296e-01;9.99999459e-01;9.99999837e-01;9.99999953e-01;9.99999987e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.83369198e-03;1.91816536e-03;1.66270827e-04;1.66699271e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999987e-01;9.99999955e-01;9.99999853e-01;9.99999543e-01;9.99998646e-01;9.99996179e-01;9.99989744e-01;9.99973840e-01;9.99936660e-01;9.99854530e-01;9.99683290e-01;9.99346488e-01;9.98721667e-01;9.97627742e-01;9.95817757e-01;9.92980706e-01;9.88752560e-01;9.82730684e-01;9.74479228e-01;9.63507504e-01;9.49197829e-01;9.30647260e-01;9.06356633e-01;8.73630818e-01;8.27424046e-01;7.58177302e-01;6.48113030e-01;4.66206374e-01;1.65111770e-01;-3.14835082e-01;-1.04261180e+00;-2.09899685e+00;-3.55250203e+00;-5.38864172e+00;-7.39562497e+00;-9.06872566e+00;-9.73925777e+00;-9.06872566e+00;-7.39562497e+00;-5.38864172e+00;-3.55250203e+00;-2.09899685e+00;-1.04261180e+00;-3.14835082e-01;1.65111770e-01;4.66206374e-01;6.48113030e-01;7.58177302e-01;8.27424046e-01;8.73630818e-01;9.06356633e-01;9.30647260e-01;9.49197829e-01;9.63507504e-01;9.74479228e-01;9.82730684e-01;9.88752560e-01;9.92980706e-01;9.95817757e-01;9.97627742e-01;9.98721667e-01;9.99346488e-01;9.99683290e-01;9.99854530e-01;9.99936660e-01;9.99973840e-01;9.99989744e-01;9.99996179e-01;9.99998646e-01;9.99999543e-01;9.99999853e-01;9.99999955e-01;9.99999987e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.71420601e-03;1.83647700e-03;1.71581083e-04;1.55836910e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999996e-01;9.99999987e-01;9.99999960e-01;9.99999876e-01;9.99999636e-01;9.99998973e-01;9.99997228e-01;9.99992847e-01;9.99982368e-01;9.99958527e-01;9.99906960e-01;9.99801020e-01;9.99594388e-01;9.99211793e-01;9.98539076e-01;9.97414752e-01;9.95625576e-01;9.92907565e-01;9.88951129e-01;9.83404599e-01;9.75865127e-01;9.65839459e-01;9.52646690e-01;9.35213705e-01;9.11668483e-01;8.78548193e-01;8.29293192e-01;7.51536226e-01;6.22829443e-01;4.06043273e-01;5.00204232e-02;-5.01417714e-01;-1.30840953e+00;-2.43611232e+00;-3.92559142e+00;-5.72911417e+00;-7.62043057e+00;-9.14126335e+00;-9.73724456e+00;-9.14126335e+00;-7.62043057e+00;-5.72911417e+00;-3.92559142e+00;-2.43611232e+00;-1.30840953e+00;-5.01417714e-01;5.00204232e-02;4.06043273e-01;6.22829443e-01;7.51536226e-01;8.29293192e-01;8.78548193e-01;9.11668483e-01;9.35213705e-01;9.52646690e-01;9.65839459e-01;9.75865127e-01;9.83404599e-01;9.88951129e-01;9.92907565e-01;9.95625576e-01;9.97414752e-01;9.98539076e-01;9.99211793e-01;9.99594388e-01;9.99801020e-01;9.99906960e-01;9.99958527e-01;9.99982368e-01;9.99992847e-01;9.99997228e-01;9.99998973e-01;9.99999636e-01;9.99999876e-01;9.99999960e-01;9.99999987e-01;9.99999996e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.61733025e-03;1.76649032e-03;1.76909653e-04;1.47030023e+05
15;32768;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;9.99999999e-01;9.99999997e-01;9.99999989e-01;9.99999966e-01;9.99999902e-01;9.99999722e-01;9.99999247e-01;9.99998039e-01;9.99995099e-01;9.99988253e-01;9.99973013e-01;9.99940607e-01;9.99874830e-01;9.99747418e-01;9.99511937e-01;9.99096573e-01;9.98396867e-01;9.97269779e-01;9.95530393e-01;9.92951384e-01;9.89262980e-01;9.84147461e-01;9.77216865e-01;9.67954270e-01;9.55583827e-01;9.38804682e-01;9.15266134e-01;8.80559367e-01;8.26352479e-01;7.37193268e-01;5.85963145e-01;3.30624395e-01;-8.03426231e-02;-6.96728579e-01;-1.56980417e+00;-2.75021834e+00;-4.25645669e+00;-6.01752183e+00;-7.80324882e+00;-9.19871429e+00;-9.73618065e+00;-9.19871429e+00;-7.80324882e+00;-6.01752183e+00;-4.25645669e+00;-2.75021834e+00;-1.56980417e+00;-6.96728579e-01;-8.03426231e-02;3.30624395e-01;5.85963145e-01;7.37193268e-01;8.26352479e-01;8.80559367e-01;9.15266134e-01;9.38804682e-01;9.55583827e-01;9.67954270e-01;9.77216865e-01;9.84147461e-01;9.89262980e-01;9.92951384e-01;9.95530393e-01;9.97269779e-01;9.98396867e-01;9.99096573e-01;9.99511937e-01;9.99747418e-01;9.99874830e-01;9.99940607e-01;9.99973013e-01;9.99988253e-01;9.99995099e-01;9.99998039e-01;9.99999247e-01;9.99999722e-01;9.99999902e-01;9.99999966e-01;9.99999989e-01;9.99999997e-01;9.99999999e-01;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1.00000000e+00;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1.53663698e-03;1.70549514e-03;1.82202252e-04;1.39694271e+05
