iter model_time time_step_prev dphi_dt_abs_max time_step_phi phi_integral
1986 1.986000e-07 1.000000e-10 7.454006e+04 1.342060e-08 4.481895e-15
1987 1.987000e-07 1.000000e-10 7.456781e+04 1.341560e-08 4.481891e-15
1988 1.988000e-07 1.000000e-10 7.459557e+04 1.341061e-08 4.481887e-15
1989 1.989000e-07 1.000000e-10 7.462334e+04 1.340562e-08 4.481882e-15
1990 1.990000e-07 1.000000e-10 7.465112e+04 1.340063e-08 4.481878e-15
1991 1.991000e-07 1.000000e-10 7.467891e+04 1.339565e-08 4.481874e-15
1992 1.992000e-07 1.000000e-10 7.470671e+04 1.339066e-08 4.481869e-15
1993 1.993000e-07 1.000000e-10 7.473452e+04 1.338568e-08 4.481865e-15
1994 1.994000e-07 1.000000e-10 7.476234e+04 1.338070e-08 4.481861e-15
1995 1.995000e-07 1.000000e-10 7.479017e+04 1.337572e-08 4.481857e-15
1996 1.996000e-07 1.000000e-10 7.481801e+04 1.337074e-08 4.481852e-15
1997 1.997000e-07 1.000000e-10 7.484585e+04 1.336577e-08 4.481848e-15
1998 1.998000e-07 1.000000e-10 7.487371e+04 1.336079e-08 4.481844e-15
1999 1.999000e-07 1.000000e-10 7.490158e+04 1.335582e-08 4.481839e-15
2000 2.000000e-07 1.000000e-10 7.492946e+04 1.335085e-08 4.481835e-15
2001 2.001000e-07 1.000000e-10 7.495734e+04 1.334589e-08 4.481831e-15
2002 2.002000e-07 1.000000e-10 7.498524e+04 1.334092e-08 4.481827e-15
2003 2.003000e-07 1.000000e-10 7.501315e+04 1.333596e-08 4.481822e-15
2004 2.004000e-07 1.000000e-10 7.504106e+04 1.333100e-08 4.481818e-15
2005 2.005000e-07 1.000000e-10 7.506899e+04 1.332604e-08 4.481814e-15
2006 2.006000e-07 1.000000e-10 7.509693e+04 1.332108e-08 4.481809e-15
2007 2.007000e-07 1.000000e-10 7.512487e+04 1.331612e-08 4.481805e-15
2008 2.008000e-07 1.000000e-10 7.515283e+04 1.331117e-08 4.481801e-15
2009 2.009000e-07 1.000000e-10 7.518079e+04 1.330622e-08 4.481796e-15
2010 2.010000e-07 1.000000e-10 7.520877e+04 1.330127e-08 4.481792e-15
2011 2.011000e-07 1.000000e-10 7.523675e+04 1.329632e-08 4.481788e-15
2012 2.012000e-07 1.000000e-10 7.526475e+04 1.329138e-08 4.481783e-15
2013 2.013000e-07 1.000000e-10 7.529275e+04 1.328643e-08 4.481779e-15
2014 2.014000e-07 1.000000e-10 7.532077e+04 1.328149e-08 4.481775e-15
2015 2.015000e-07 1.000000e-10 7.534879e+04 1.327655e-08 4.481771e-15
2016 2.016000e-07 1.000000e-10 7.537683e+04 1.327161e-08 4.481766e-15
2017 2.017000e-07 1.000000e-10 7.540487e+04 1.326668e-08 4.481762e-15
2018 2.018000e-07 1.000000e-10 7.543292e+04 1.326174e-08 4.481758e-15
2019 2.019000e-07 1.000000e-10 7.546099e+04 1.325681e-08 4.481753e-15
2020 2.020000e-07 1.000000e-10 7.548906e+04 1.325188e-08 4.481749e-15
2021 2.021000e-07 1.000000e-10 7.551714e+04 1.324695e-08 4.481745e-15
2022 2.022000e-07 1.000000e-10 7.554524e+04 1.324203e-08 4.481740e-15
2023 2.023000e-07 1.000000e-10 7.557334e+04 1.323710e-08 4.481736e-15
2024 2.024000e-07 1.000000e-10 7.560145e+04 1.323218e-08 4.481732e-15
2025 2.025000e-07 1.000000e-10 7.562958e+04 1.322726e-08 4.481727e-15
2026 2.026000e-07 1.000000e-10 7.565771e+04 1.322234e-08 4.481723e-15
2027 2.027000e-07 1.000000e-10 7.568585e+04 1.321742e-08 4.481719e-15
2028 2.028000e-07 1.000000e-10 7.571400e+04 1.321251e-08 4.481714e-15
2029 2.029000e-07 1.000000e-10 7.574216e+04 1.320760e-08 4.481710e-15
2030 2.030000e-07 1.000000e-10 7.577034e+04 1.320269e-08 4.481706e-15
2031 2.031000e-07 1.000000e-10 7.579852e+04 1.319778e-08 4.481701e-15
2032 2.032000e-07 1.000000e-10 7.582671e+04 1.319287e-08 4.481697e-15
2033 2.033000e-07 1.000000e-10 7.585491e+04 1.318797e-08 4.481692e-15
2034 2.034000e-07 1.000000e-10 7.588033e+04 1.318306e-08 4.481688e-15
2035 2.035000e-07 1.000000e-10 7.590855e+04 1.317865e-08 4.481684e-15
2036 2.036000e-07 1.000000e-10 7.593678e+04 1.317375e-08 4.481679e-15
2037 2.037000e-07 1.000000e-10 7.596502e+04 1.316885e-08 4.481675e-15
2038 2.038000e-07 1.000000e-10 7.599327e+04 1.316395e-08 4.481671e-15
2039 2.039000e-07 1.000000e-10 7.602153e+04 1.315906e-08 4.481666e-15
2040 2.040000e-07 1.000000e-10 7.604980e+04 1.315417e-08 4.481662e-15
2041 2.041000e-07 1.000000e-10 7.607807e+04 1.314928e-08 4.481658e-15
2042 2.042000e-07 1.000000e-10 7.610636e+04 1.314439e-08 4.481653e-15
2043 2.043000e-07 1.000000e-10 7.613466e+04 1.313951e-08 4.481649e-15
2044 2.044000e-07 1.000000e-10 7.616297e+04 1.313462e-08 4.481644e-15
2045 2.045000e-07 1.000000e-10 7.619129e+04 1.312974e-08 4.481640e-15
2046 2.046000e-07 1.000000e-10 7.621962e+04 1.312486e-08 4.481636e-15
2047 2.047000e-07 1.000000e-10 7.624795e+04 1.311998e-08 4.481631e-15
2048 2.048000e-07 1.000000e-10 7.627630e+04 1.311511e-08 4.481627e-15
2049 2.049000e-07 1.000000e-10 7.630466e+04 1.311023e-08 4.481623e-15
2050 2.050000e-07 1.000000e-10 7.633303e+04 1.310536e-08 4.481618e-15
2051 2.051000e-07 1.000000e-10 7.636140e+04 1.310049e-08 4.481614e-15
2052 2.052000e-07 1.000000e-10 7.638979e+04 1.309562e-08 4.481609e-15
2053 2.053000e-07 1.000000e-10 7.641819e+04 1.309075e-08 4.481605e-15
2054 2.054000e-07 1.000000e-10 7.644660e+04 1.308589e-08 4.481601e-15
2055 2.055000e-07 1.000000e-10 7.647501e+04 1.308103e-08 4.481596e-15
2056 2.056000e-07 1.000000e-10 7.650344e+04 1.307617e-08 4.481592e-15
2057 2.057000e-07 1.000000e-10 7.653188e+04 1.307131e-08 4.481587e-15
2058 2.058000e-07 1.000000e-10 7.656032e+04 1.306645e-08 4.481583e-15
2059 2.059000e-07 1.000000e-10 7.658878e+04 1.306160e-08 4.481579e-15
2060 2.060000e-07 1.000000e-10 7.661725e+04 1.305674e-08 4.481574e-15
2061 2.061000e-07 1.000000e-10 7.664573e+04 1.305189e-08 4.481570e-15
2062 2.062000e-07 1.000000e-10 7.667421e+04 1.304704e-08 4.481565e-15
2063 2.063000e-07 1.000000e-10 7.670271e+04 1.304219e-08 4.481561e-15
2064 2.064000e-07 1.000000e-10 7.673122e+04 1.303735e-08 4.481557e-15
2065 2.065000e-07 1.000000e-10 7.675973e+04 1.303251e-08 4.481552e-15
2066 2.066000e-07 1.000000e-10 7.678826e+04 1.302766e-08 4.481548e-15
2067 2.067000e-07 1.000000e-10 7.681680e+04 1.302282e-08 4.481543e-15
2068 2.068000e-07 1.000000e-10 7.684534e+04 1.301799e-08 4.481539e-15
2069 2.069000e-07 1.000000e-10 7.687390e+04 1.301315e-08 4.481535e-15
2070 2.070000e-07 1.000000e-10 7.690247e+04 1.300832e-08 4.481530e-15
2071 2.071000e-07 1.000000e-10 7.693104e+04 1.300348e-08 4.481526e-15
2072 2.072000e-07 1.000000e-10 7.695963e+04 1.299865e-08 4.481521e-15
2073 2.073000e-07 1.000000e-10 7.698823e+04 1.299383e-08 4.481517e-15
2074 2.074000e-07 1.000000e-10 7.701683e+04 1.298900e-08 4.481512e-15
2075 2.075000e-07 1.000000e-10 7.704545e+04 1.298417e-08 4.481508e-15
2076 2.076000e-07 1.000000e-10 7.707408e+04 1.297935e-08 4.481504e-15
2077 2.077000e-07 1.000000e-10 7.710271e+04 1.297453e-08 4.481499e-15
2078 2.078000e-07 1.000000e-10 7.713136e+04 1.296971e-08 4.481495e-15
2079 2.079000e-07 1.000000e-10 7.716002e+04 1.296490e-08 4.481490e-15
2080 2.080000e-07 1.000000e-10 7.718868e+04 1.296008e-08 4.481486e-15
2081 2.081000e-07 1.000000e-10 7.721736e+04 1.295527e-08 4.481481e-15
2082 2.082000e-07 1.000000e-10 7.724605e+04 1.295046e-08 4.481477e-15
2083 2.083000e-07 1.000000e-10 7.727474e+04 1.294565e-08 4.481472e-15
2084 2.084000e-07 1.000000e-10 7.730345e+04 1.294084e-08 4.481468e-15
2085 2.085000e-07 1.000000e-10 7.733217e+04 1.293603e-08 4.481464e-15
2086 2.086000e-07 1.000000e-10 7.736089e+04 1.293123e-08 4.481459e-15
2087 2.087000e-07 1.000000e-10 7.738963e+04 1.292643e-08 4.481455e-15
2088 2.088000e-07 1.000000e-10 7.741838e+04 1.292163e-08 4.481450e-15
2089 2.089000e-07 1.000000e-10 7.744714e+04 1.291683e-08 4.481446e-15
2090 2.090000e-07 1.000000e-10 7.747590e+04 1.291203e-08 4.481441e-15
2091 2.091000e-07 1.000000e-10 7.750468e+04 1.290724e-08 4.481437e-15
2092 2.092000e-07 1.000000e-10 7.753347e+04 1.290245e-08 4.481432e-15
2093 2.093000e-07 1.000000e-10 7.756226e+04 1.289766e-08 4.481428e-15
2094 2.094000e-07 1.000000e-10 7.759107e+04 1.289287e-08 4.481423e-15
2095 2.095000e-07 1.000000e-10 7.761989e+04 1.288808e-08 4.481419e-15
2096 2.096000e-07 1.000000e-10 7.764872e+04 1.288330e-08 4.481414e-15
2097 2.097000e-07 1.000000e-10 7.767755e+04 1.287851e-08 4.481410e-15
2098 2.098000e-07 1.000000e-10 7.770640e+04 1.287373e-08 4.481406e-15
2099 2.099000e-07 1.000000e-10 7.773526e+04 1.286895e-08 4.481401e-15
2100 2.100000e-07 1.000000e-10 7.776413e+04 1.286418e-08 4.481397e-15
2101 2.101000e-07 1.000000e-10 7.779300e+04 1.285940e-08 4.481392e-15
2102 2.102000e-07 1.000000e-10 7.782189e+04 1.285463e-08 4.481388e-15
2103 2.103000e-07 1.000000e-10 7.785079e+04 1.284985e-08 4.481383e-15
2104 2.104000e-07 1.000000e-10 7.787970e+04 1.284508e-08 4.481379e-15
2105 2.105000e-07 1.000000e-10 7.790862e+04 1.284032e-08 4.481374e-15
2106 2.106000e-07 1.000000e-10 7.793754e+04 1.283555e-08 4.481370e-15
2107 2.107000e-07 1.000000e-10 7.796648e+04 1.283079e-08 4.481365e-15
2108 2.108000e-07 1.000000e-10 7.799543e+04 1.282602e-08 4.481361e-15
2109 2.109000e-07 1.000000e-10 7.802439e+04 1.282126e-08 4.481356e-15
2110 2.110000e-07 1.000000e-10 7.805336e+04 1.281651e-08 4.481352e-15
2111 2.111000e-07 1.000000e-10 7.808234e+04 1.281175e-08 4.481347e-15
2112 2.112000e-07 1.000000e-10 7.811133e+04 1.280699e-08 4.481343e-15
2113 2.113000e-07 1.000000e-10 7.814032e+04 1.280224e-08 4.481338e-15
2114 2.114000e-07 1.000000e-10 7.816933e+04 1.279749e-08 4.481334e-15
2115 2.115000e-07 1.000000e-10 7.819835e+04 1.279274e-08 4.481329e-15
2116 2.116000e-07 1.000000e-10 7.822738e+04 1.278799e-08 4.481325e-15
2117 2.117000e-07 1.000000e-10 7.825642e+04 1.278325e-08 4.481320e-15
2118 2.118000e-07 1.000000e-10 7.828547e+04 1.277850e-08 4.481316e-15
2119 2.119000e-07 1.000000e-10 7.831453e+04 1.277376e-08 4.481311e-15
2120 2.120000e-07 1.000000e-10 7.834360e+04 1.276902e-08 4.481307e-15
2121 2.121000e-07 1.000000e-10 7.837268e+04 1.276428e-08 4.481302e-15
2122 2.122000e-07 1.000000e-10 7.840177e+04 1.275955e-08 4.481298e-15
2123 2.123000e-07 1.000000e-10 7.843087e+04 1.275481e-08 4.481293e-15
2124 2.124000e-07 1.000000e-10 7.845712e+04 1.275008e-08 4.481289e-15
2125 2.125000e-07 1.000000e-10 7.848623e+04 1.274582e-08 4.481284e-15
2126 2.126000e-07 1.000000e-10 7.851536e+04 1.274109e-08 4.481279e-15
2127 2.127000e-07 1.000000e-10 7.854450e+04 1.273636e-08 4.481275e-15
2128 2.128000e-07 1.000000e-10 7.857365e+04 1.273164e-08 4.481270e-15
2129 2.129000e-07 1.000000e-10 7.860281e+04 1.272691e-08 4.481266e-15
2130 2.130000e-07 1.000000e-10 7.863198e+04 1.272219e-08 4.481261e-15
2131 2.131000e-07 1.000000e-10 7.866116e+04 1.271747e-08 4.481257e-15
2132 2.132000e-07 1.000000e-10 7.869035e+04 1.271275e-08 4.481252e-15
2133 2.133000e-07 1.000000e-10 7.871955e+04 1.270804e-08 4.481248e-15
2134 2.134000e-07 1.000000e-10 7.874876e+04 1.270332e-08 4.481243e-15
2135 2.135000e-07 1.000000e-10 7.877798e+04 1.269861e-08 4.481239e-15
2136 2.136000e-07 1.000000e-10 7.880721e+04 1.269390e-08 4.481234e-15
2137 2.137000e-07 1.000000e-10 7.883645e+04 1.268919e-08 4.481230e-15
2138 2.138000e-07 1.000000e-10 7.886570e+04 1.268449e-08 4.481225e-15
2139 2.139000e-07 1.000000e-10 7.889496e+04 1.267978e-08 4.481220e-15
2140 2.140000e-07 1.000000e-10 7.892423e+04 1.267508e-08 4.481216e-15
2141 2.141000e-07 1.000000e-10 7.895351e+04 1.267038e-08 4.481211e-15
2142 2.142000e-07 1.000000e-10 7.898281e+04 1.266568e-08 4.481207e-15
2143 2.143000e-07 1.000000e-10 7.901211e+04 1.266098e-08 4.481202e-15
2144 2.144000e-07 1.000000e-10 7.904142e+04 1.265629e-08 4.481198e-15
2145 2.145000e-07 1.000000e-10 7.907074e+04 1.265159e-08 4.481193e-15
2146 2.146000e-07 1.000000e-10 7.910007e+04 1.264690e-08 4.481189e-15
2147 2.147000e-07 1.000000e-10 7.912942e+04 1.264221e-08 4.481184e-15
2148 2.148000e-07 1.000000e-10 7.915877e+04 1.263753e-08 4.481179e-15
2149 2.149000e-07 1.000000e-10 7.918813e+04 1.263284e-08 4.481175e-15
2150 2.150000e-07 1.000000e-10 7.921751e+04 1.262815e-08 4.481170e-15
2151 2.151000e-07 1.000000e-10 7.924689e+04 1.262347e-08 4.481166e-15
2152 2.152000e-07 1.000000e-10 7.927628e+04 1.261879e-08 4.481161e-15
2153 2.153000e-07 1.000000e-10 7.930569e+04 1.261411e-08 4.481156e-15
2154 2.154000e-07 1.000000e-10 7.933510e+04 1.260944e-08 4.481152e-15
2155 2.155000e-07 1.000000e-10 7.936453e+04 1.260476e-08 4.481147e-15
2156 2.156000e-07 1.000000e-10 7.939396e+04 1.260009e-08 4.481143e-15
2157 2.157000e-07 1.000000e-10 7.942341e+04 1.259542e-08 4.481138e-15
2158 2.158000e-07 1.000000e-10 7.945286e+04 1.259075e-08 4.481134e-15
2159 2.159000e-07 1.000000e-10 7.948233e+04 1.258608e-08 4.481129e-15
2160 2.160000e-07 1.000000e-10 7.951180e+04 1.258141e-08 4.481124e-15
2161 2.161000e-07 1.000000e-10 7.954129e+04 1.257675e-08 4.481120e-15
2162 2.162000e-07 1.000000e-10 7.957079e+04 1.257209e-08 4.481115e-15
2163 2.163000e-07 1.000000e-10 7.960029e+04 1.256743e-08 4.481111e-15
2164 2.164000e-07 1.000000e-10 7.962981e+04 1.256277e-08 4.481106e-15
2165 2.165000e-07 1.000000e-10 7.965934e+04 1.255811e-08 4.481101e-15
2166 2.166000e-07 1.000000e-10 7.968888e+04 1.255346e-08 4.481097e-15
2167 2.167000e-07 1.000000e-10 7.971842e+04 1.254880e-08 4.481092e-15
2168 2.168000e-07 1.000000e-10 7.974798e+04 1.254415e-08 4.481088e-15
2169 2.169000e-07 1.000000e-10 7.977755e+04 1.253950e-08 4.481083e-15
2170 2.170000e-07 1.000000e-10 7.980713e+04 1.253485e-08 4.481078e-15
2171 2.171000e-07 1.000000e-10 7.983672e+04 1.253021e-08 4.481074e-15
2172 2.172000e-07 1.000000e-10 7.986632e+04 1.252556e-08 4.481069e-15
2173 2.173000e-07 1.000000e-10 7.989593e+04 1.252092e-08 4.481064e-15
2174 2.174000e-07 1.000000e-10 7.992555e+04 1.251628e-08 4.481060e-15
2175 2.175000e-07 1.000000e-10 7.995518e+04 1.251164e-08 4.481055e-15
2176 2.176000e-07 1.000000e-10 7.998482e+04 1.250701e-08 4.481051e-15
2177 2.177000e-07 1.000000e-10 8.001447e+04 1.250237e-08 4.481046e-15
2178 2.178000e-07 1.000000e-10 8.004413e+04 1.249774e-08 4.481041e-15
2179 2.179000e-07 1.000000e-10 8.007380e+04 1.249311e-08 4.481037e-15
2180 2.180000e-07 1.000000e-10 8.010349e+04 1.248848e-08 4.481032e-15
2181 2.181000e-07 1.000000e-10 8.013318e+04 1.248385e-08 4.481027e-15
2182 2.182000e-07 1.000000e-10 8.016288e+04 1.247923e-08 4.481023e-15
2183 2.183000e-07 1.000000e-10 8.019259e+04 1.247460e-08 4.481018e-15
2184 2.184000e-07 1.000000e-10 8.022232e+04 1.246998e-08 4.481014e-15
2185 2.185000e-07 1.000000e-10 8.025205e+04 1.246536e-08 4.481009e-15
2186 2.186000e-07 1.000000e-10 8.028179e+04 1.246074e-08 4.481004e-15
2187 2.187000e-07 1.000000e-10 8.031155e+04 1.245612e-08 4.481000e-15
2188 2.188000e-07 1.000000e-10 8.034131e+04 1.245151e-08 4.480995e-15
2189 2.189000e-07 1.000000e-10 8.037109e+04 1.244690e-08 4.480990e-15
2190 2.190000e-07 1.000000e-10 8.040087e+04 1.244229e-08 4.480986e-15
2191 2.191000e-07 1.000000e-10 8.043067e+04 1.243768e-08 4.480981e-15
2192 2.192000e-07 1.000000e-10 8.046048e+04 1.243307e-08 4.480976e-15
2193 2.193000e-07 1.000000e-10 8.049029e+04 1.242846e-08 4.480972e-15
2194 2.194000e-07 1.000000e-10 8.052012e+04 1.242386e-08 4.480967e-15
2195 2.195000e-07 1.000000e-10 8.054996e+04 1.241926e-08 4.480962e-15
2196 2.196000e-07 1.000000e-10 8.057980e+04 1.241466e-08 4.480958e-15
2197 2.197000e-07 1.000000e-10 8.060966e+04 1.241006e-08 4.480953e-15
2198 2.198000e-07 1.000000e-10 8.063953e+04 1.240546e-08 4.480948e-15
2199 2.199000e-07 1.000000e-10 8.066941e+04 1.240087e-08 4.480944e-15
2200 2.200000e-07 1.000000e-10 8.069930e+04 1.239627e-08 4.480939e-15
2201 2.201000e-07 1.000000e-10 8.072920e+04 1.239168e-08 4.480934e-15
2202 2.202000e-07 1.000000e-10 8.075911e+04 1.238709e-08 4.480930e-15
2203 2.203000e-07 1.000000e-10 8.078903e+04 1.238250e-08 4.480925e-15
2204 2.204000e-07 1.000000e-10 8.081896e+04 1.237792e-08 4.480920e-15
2205 2.205000e-07 1.000000e-10 8.084890e+04 1.237333e-08 4.480916e-15
2206 2.206000e-07 1.000000e-10 8.087885e+04 1.236875e-08 4.480911e-15
2207 2.207000e-07 1.000000e-10 8.090882e+04 1.236417e-08 4.480906e-15
2208 2.208000e-07 1.000000e-10 8.093585e+04 1.235959e-08 4.480902e-15
2209 2.209000e-07 1.000000e-10 8.096583e+04 1.235546e-08 4.480897e-15
2210 2.210000e-07 1.000000e-10 8.099582e+04 1.235089e-08 4.480892e-15
2211 2.211000e-07 1.000000e-10 8.102582e+04 1.234632e-08 4.480888e-15
2212 2.212000e-07 1.000000e-10 8.105583e+04 1.234175e-08 4.480883e-15
2213 2.213000e-07 1.000000e-10 8.108585e+04 1.233718e-08 4.480878e-15
2214 2.214000e-07 1.000000e-10 8.111589e+04 1.233261e-08 4.480873e-15
2215 2.215000e-07 1.000000e-10 8.114593e+04 1.232804e-08 4.480869e-15
2216 2.216000e-07 1.000000e-10 8.117598e+04 1.232348e-08 4.480864e-15
2217 2.217000e-07 1.000000e-10 8.120605e+04 1.231891e-08 4.480859e-15
2218 2.218000e-07 1.000000e-10 8.123612e+04 1.231435e-08 4.480855e-15
2219 2.219000e-07 1.000000e-10 8.126621e+04 1.230979e-08 4.480850e-15
2220 2.220000e-07 1.000000e-10 8.129630e+04 1.230524e-08 4.480845e-15
2221 2.221000e-07 1.000000e-10 8.132641e+04 1.230068e-08 4.480840e-15
2222 2.222000e-07 1.000000e-10 8.135653e+04 1.229613e-08 4.480836e-15
2223 2.223000e-07 1.000000e-10 8.138665e+04 1.229158e-08 4.480831e-15
2224 2.224000e-07 1.000000e-10 8.141679e+04 1.228703e-08 4.480826e-15
2225 2.225000e-07 1.000000e-10 8.144694e+04 1.228248e-08 4.480822e-15
2226 2.226000e-07 1.000000e-10 8.147710e+04 1.227793e-08 4.480817e-15
2227 2.227000e-07 1.000000e-10 8.150727e+04 1.227339e-08 4.480812e-15
2228 2.228000e-07 1.000000e-10 8.153745e+04 1.226884e-08 4.480807e-15
2229 2.229000e-07 1.000000e-10 8.156764e+04 1.226430e-08 4.480803e-15
2230 2.230000e-07 1.000000e-10 8.159784e+04 1.225976e-08 4.480798e-15
2231 2.231000e-07 1.000000e-10 8.162805e+04 1.225523e-08 4.480793e-15
2232 2.232000e-07 1.000000e-10 8.165827e+04 1.225069e-08 4.480789e-15
2233 2.233000e-07 1.000000e-10 8.168850e+04 1.224616e-08 4.480784e-15
2234 2.234000e-07 1.000000e-10 8.171874e+04 1.224163e-08 4.480779e-15
2235 2.235000e-07 1.000000e-10 8.174900e+04 1.223709e-08 4.480774e-15
2236 2.236000e-07 1.000000e-10 8.177926e+04 1.223257e-08 4.480770e-15
2237 2.237000e-07 1.000000e-10 8.180953e+04 1.222804e-08 4.480765e-15
2238 2.238000e-07 1.000000e-10 8.183982e+04 1.222351e-08 4.480760e-15
2239 2.239000e-07 1.000000e-10 8.187011e+04 1.221899e-08 4.480755e-15
2240 2.240000e-07 1.000000e-10 8.190042e+04 1.221447e-08 4.480751e-15
2241 2.241000e-07 1.000000e-10 8.193074e+04 1.220995e-08 4.480746e-15
2242 2.242000e-07 1.000000e-10 8.196106e+04 1.220543e-08 4.480741e-15
2243 2.243000e-07 1.000000e-10 8.199140e+04 1.220092e-08 4.480736e-15
2244 2.244000e-07 1.000000e-10 8.202175e+04 1.219640e-08 4.480732e-15
2245 2.245000e-07 1.000000e-10 8.205210e+04 1.219189e-08 4.480727e-15
2246 2.246000e-07 1.000000e-10 8.208247e+04 1.218738e-08 4.480722e-15
2247 2.247000e-07 1.000000e-10 8.211285e+04 1.218287e-08 4.480717e-15
2248 2.248000e-07 1.000000e-10 8.214324e+04 1.217836e-08 4.480712e-15
2249 2.249000e-07 1.000000e-10 8.217364e+04 1.217386e-08 4.480708e-15
2250 2.250000e-07 1.000000e-10 8.220405e+04 1.216935e-08 4.480703e-15
2251 2.251000e-07 1.000000e-10 8.223448e+04 1.216485e-08 4.480698e-15
2252 2.252000e-07 1.000000e-10 8.226491e+04 1.216035e-08 4.480693e-15
2253 2.253000e-07 1.000000e-10 8.229535e+04 1.215585e-08 4.480689e-15
2254 2.254000e-07 1.000000e-10 8.232580e+04 1.215135e-08 4.480684e-15
2255 2.255000e-07 1.000000e-10 8.235627e+04 1.214686e-08 4.480679e-15
2256 2.256000e-07 1.000000e-10 8.238674e+04 1.214237e-08 4.480674e-15
2257 2.257000e-07 1.000000e-10 8.241723e+04 1.213788e-08 4.480669e-15
2258 2.258000e-07 1.000000e-10 8.244772e+04 1.213339e-08 4.480665e-15
2259 2.259000e-07 1.000000e-10 8.247823e+04 1.212890e-08 4.480660e-15
2260 2.260000e-07 1.000000e-10 8.250875e+04 1.212441e-08 4.480655e-15
2261 2.261000e-07 1.000000e-10 8.253927e+04 1.211993e-08 4.480650e-15
2262 2.262000e-07 1.000000e-10 8.256981e+04 1.211544e-08 4.480646e-15
2263 2.263000e-07 1.000000e-10 8.260036e+04 1.211096e-08 4.480641e-15
2264 2.264000e-07 1.000000e-10 8.263092e+04 1.210648e-08 4.480636e-15
2265 2.265000e-07 1.000000e-10 8.266149e+04 1.210201e-08 4.480631e-15
2266 2.266000e-07 1.000000e-10 8.269207e+04 1.209753e-08 4.480626e-15
2267 2.267000e-07 1.000000e-10 8.272266e+04 1.209306e-08 4.480622e-15
2268 2.268000e-07 1.000000e-10 8.275326e+04 1.208859e-08 4.480617e-15
2269 2.269000e-07 1.000000e-10 8.278387e+04 1.208412e-08 4.480612e-15
2270 2.270000e-07 1.000000e-10 8.281450e+04 1.207965e-08 4.480607e-15
2271 2.271000e-07 1.000000e-10 8.284513e+04 1.207518e-08 4.480602e-15
2272 2.272000e-07 1.000000e-10 8.287577e+04 1.207072e-08 4.480597e-15
2273 2.273000e-07 1.000000e-10 8.290643e+04 1.206625e-08 4.480593e-15
2274 2.274000e-07 1.000000e-10 8.293709e+04 1.206179e-08 4.480588e-15
2275 2.275000e-07 1.000000e-10 8.296777e+04 1.205733e-08 4.480583e-15
2276 2.276000e-07 1.000000e-10 8.299846e+04 1.205287e-08 4.480578e-15
2277 2.277000e-07 1.000000e-10 8.302915e+04 1.204842e-08 4.480573e-15
2278 2.278000e-07 1.000000e-10 8.305986e+04 1.204396e-08 4.480569e-15
2279 2.279000e-07 1.000000e-10 8.309058e+04 1.203951e-08 4.480564e-15
2280 2.280000e-07 1.000000e-10 8.312131e+04 1.203506e-08 4.480559e-15
2281 2.281000e-07 1.000000e-10 8.315205e+04 1.203061e-08 4.480554e-15
2282 2.282000e-07 1.000000e-10 8.318280e+04 1.202616e-08 4.480549e-15
2283 2.283000e-07 1.000000e-10 8.321356e+04 1.202172e-08 4.480544e-15
2284 2.284000e-07 1.000000e-10 8.324433e+04 1.201727e-08 4.480539e-15
2285 2.285000e-07 1.000000e-10 8.327511e+04 1.201283e-08 4.480535e-15
2286 2.286000e-07 1.000000e-10 8.330591e+04 1.200839e-08 4.480530e-15
2287 2.287000e-07 1.000000e-10 8.333369e+04 1.200395e-08 4.480525e-15
2288 2.288000e-07 1.000000e-10 8.336450e+04 1.199995e-08 4.480520e-15
2289 2.289000e-07 1.000000e-10 8.339532e+04 1.199551e-08 4.480515e-15
2290 2.290000e-07 1.000000e-10 8.342616e+04 1.199108e-08 4.480510e-15
2291 2.291000e-07 1.000000e-10 8.345700e+04 1.198665e-08 4.480506e-15
2292 2.292000e-07 1.000000e-10 8.348785e+04 1.198222e-08 4.480501e-15
2293 2.293000e-07 1.000000e-10 8.351872e+04 1.197779e-08 4.480496e-15
2294 2.294000e-07 1.000000e-10 8.354960e+04 1.197336e-08 4.480491e-15
2295 2.295000e-07 1.000000e-10 8.358048e+04 1.196894e-08 4.480486e-15
2296 2.296000e-07 1.000000e-10 8.361138e+04 1.196452e-08 4.480481e-15
2297 2.297000e-07 1.000000e-10 8.364229e+04 1.196009e-08 4.480476e-15
2298 2.298000e-07 1.000000e-10 8.367321e+04 1.195567e-08 4.480472e-15
2299 2.299000e-07 1.000000e-10 8.370414e+04 1.195126e-08 4.480467e-15
2300 2.300000e-07 1.000000e-10 8.373508e+04 1.194684e-08 4.480462e-15
2301 2.301000e-07 1.000000e-10 8.376603e+04 1.194243e-08 4.480457e-15
2302 2.302000e-07 1.000000e-10 8.379699e+04 1.193801e-08 4.480452e-15
2303 2.303000e-07 1.000000e-10 8.382797e+04 1.193360e-08 4.480447e-15
2304 2.304000e-07 1.000000e-10 8.385895e+04 1.192919e-08 4.480442e-15
2305 2.305000e-07 1.000000e-10 8.388995e+04 1.192479e-08 4.480437e-15
2306 2.306000e-07 1.000000e-10 8.392095e+04 1.192038e-08 4.480432e-15
2307 2.307000e-07 1.000000e-10 8.395197e+04 1.191598e-08 4.480428e-15
2308 2.308000e-07 1.000000e-10 8.398299e+04 1.191157e-08 4.480423e-15
2309 2.309000e-07 1.000000e-10 8.401403e+04 1.190717e-08 4.480418e-15
