iter model_time time_step_prev dphi_dt_abs_max time_step_phi phi_integral
330 9.763292e-07 5.990001e-10 1.679563e+06 5.990001e-10 4.256121e-15
331 9.769246e-07 5.953930e-10 1.689745e+06 5.953930e-10 4.255560e-15
332 9.775164e-07 5.918052e-10 1.699996e+06 5.918052e-10 4.255002e-15
333 9.781046e-07 5.882366e-10 1.710316e+06 5.882366e-10 4.254445e-15
334 9.786893e-07 5.846872e-10 1.720706e+06 5.846872e-10 4.253891e-15
335 9.792705e-07 5.811568e-10 1.731166e+06 5.811568e-10 4.253339e-15
336 9.798481e-07 5.776452e-10 1.741698e+06 5.776452e-10 4.252788e-15
337 9.804223e-07 5.741525e-10 1.752301e+06 5.741525e-10 4.252240e-15
338 9.809929e-07 5.706784e-10 1.762976e+06 5.706784e-10 4.251694e-15
339 9.815602e-07 5.672228e-10 1.773724e+06 5.672228e-10 4.251150e-15
340 9.821239e-07 5.637856e-10 1.784546e+06 5.637856e-10 4.250609e-15
341 9.826843e-07 5.603667e-10 1.795442e+06 5.603667e-10 4.250069e-15
342 9.832413e-07 5.569660e-10 1.806413e+06 5.569660e-10 4.249531e-15
343 9.837949e-07 5.535834e-10 1.817459e+06 5.535834e-10 4.248996e-15
344 9.843451e-07 5.502187e-10 1.828582e+06 5.502187e-10 4.248462e-15
345 9.848920e-07 5.468719e-10 1.839781e+06 5.468719e-10 4.247931e-15
346 9.854355e-07 5.435429e-10 1.851059e+06 5.435429e-10 4.247402e-15
347 9.859757e-07 5.402314e-10 1.862414e+06 5.402314e-10 4.246875e-15
348 9.865127e-07 5.369375e-10 1.873849e+06 5.369375e-10 4.246350e-15
349 9.870463e-07 5.336611e-10 1.885363e+06 5.336611e-10 4.245827e-15
350 9.875767e-07 5.304019e-10 1.896957e+06 5.304019e-10 4.245306e-15
351 9.881039e-07 5.271599e-10 1.908633e+06 5.271599e-10 4.244787e-15
352 9.886278e-07 5.239351e-10 1.920391e+06 5.239351e-10 4.244271e-15
353 9.891485e-07 5.207273e-10 1.932231e+06 5.207273e-10 4.243756e-15
354 9.896661e-07 5.175364e-10 1.944155e+06 5.175364e-10 4.243244e-15
355 9.901804e-07 5.143623e-10 1.956163e+06 5.143623e-10 4.242733e-15
356 9.906917e-07 5.112049e-10 1.968256e+06 5.112049e-10 4.242225e-15
357 9.911997e-07 5.080641e-10 1.980434e+06 5.080641e-10 4.241719e-15
358 9.917047e-07 5.049398e-10 1.992699e+06 5.049398e-10 4.241215e-15
359 9.922065e-07 5.018320e-10 2.005051e+06 5.018320e-10 4.240714e-15
360 9.927052e-07 4.987404e-10 2.017491e+06 4.987404e-10 4.240214e-15
361 9.932009e-07 4.956651e-10 2.030020e+06 4.956651e-10 4.239716e-15
362 9.936935e-07 4.926060e-10 2.042639e+06 4.926060e-10 4.239221e-15
363 9.941831e-07 4.895629e-10 2.055348e+06 4.895629e-10 4.238727e-15
364 9.946696e-07 4.865357e-10 2.068148e+06 4.865357e-10 4.238236e-15
365 9.951531e-07 4.835244e-10 2.081040e+06 4.835244e-10 4.237747e-15
366 9.956337e-07 4.805289e-10 2.094026e+06 4.805289e-10 4.237260e-15
367 9.961112e-07 4.775491e-10 2.107105e+06 4.775491e-10 4.236775e-15
368 9.965858e-07 4.745848e-10 2.120279e+06 4.745848e-10 4.236292e-15
369 9.970574e-07 4.716361e-10 2.133548e+06 4.716361e-10 4.235811e-15
370 9.975261e-07 4.687028e-10 2.146914e+06 4.687028e-10 4.235333e-15
371 9.979919e-07 4.657848e-10 2.160378e+06 4.657848e-10 4.234856e-15
372 9.984548e-07 4.628820e-10 2.173939e+06 4.628820e-10 4.234382e-15
373 9.989148e-07 4.599945e-10 2.187600e+06 4.599945e-10 4.233909e-15
374 9.993719e-07 4.571220e-10 2.201361e+06 4.571220e-10 4.233439e-15
375 9.998262e-07 4.542645e-10 2.215223e+06 4.542645e-10 4.232971e-15
376 1.000000e-06 1.738271e-10 2.229186e+06 4.514219e-10 4.232505e-15
377 1.000449e-06 4.485942e-10 2.234591e+06 4.485942e-10 4.232326e-15
378 1.000896e-06 4.475093e-10 2.248643e+06 4.475093e-10 4.231865e-15
379 1.001341e-06 4.447127e-10 2.262853e+06 4.447127e-10 4.231404e-15
380 1.001783e-06 4.419200e-10 2.277168e+06 4.419200e-10 4.230945e-15
381 1.002222e-06 4.391419e-10 2.291590e+06 4.391419e-10 4.230488e-15
382 1.002658e-06 4.363782e-10 2.306120e+06 4.363782e-10 4.230033e-15
383 1.003092e-06 4.336289e-10 2.320757e+06 4.336289e-10 4.229581e-15
384 1.003523e-06 4.308939e-10 2.335503e+06 4.308939e-10 4.229130e-15
385 1.003951e-06 4.281732e-10 2.350360e+06 4.281732e-10 4.228681e-15
386 1.004376e-06 4.254667e-10 2.365329e+06 4.254667e-10 4.228235e-15
387 1.004799e-06 4.227742e-10 2.380409e+06 4.227742e-10 4.227791e-15
388 1.005219e-06 4.200958e-10 2.395603e+06 4.200958e-10 4.227348e-15
389 1.005637e-06 4.174314e-10 2.410912e+06 4.174314e-10 4.226908e-15
390 1.006052e-06 4.147808e-10 2.426336e+06 4.147808e-10 4.226470e-15
391 1.006464e-06 4.121440e-10 2.441877e+06 4.121440e-10 4.226034e-15
392 1.006873e-06 4.095210e-10 2.457536e+06 4.095210e-10 4.225600e-15
393 1.007280e-06 4.069116e-10 2.473314e+06 4.069116e-10 4.225168e-15
394 1.007684e-06 4.043159e-10 2.489212e+06 4.043159e-10 4.224738e-15
395 1.008086e-06 4.017336e-10 2.505231e+06 4.017336e-10 4.224310e-15
396 1.008485e-06 3.991648e-10 2.521373e+06 3.991648e-10 4.223885e-15
397 1.008882e-06 3.966094e-10 2.537638e+06 3.966094e-10 4.223461e-15
398 1.009276e-06 3.940672e-10 2.554028e+06 3.940672e-10 4.223039e-15
399 1.009668e-06 3.915384e-10 2.570544e+06 3.915384e-10 4.222620e-15
400 1.010057e-06 3.890227e-10 2.587188e+06 3.890227e-10 4.222202e-15
401 1.010443e-06 3.865201e-10 2.603960e+06 3.865201e-10 4.221787e-15
402 1.010827e-06 3.840305e-10 2.620861e+06 3.840305e-10 4.221373e-15
403 1.011209e-06 3.815540e-10 2.637894e+06 3.815540e-10 4.220962e-15
404 1.011588e-06 3.790903e-10 2.655059e+06 3.790903e-10 4.220552e-15
405 1.011964e-06 3.766395e-10 2.672357e+06 3.766395e-10 4.220145e-15
406 1.012339e-06 3.742014e-10 2.689791e+06 3.742014e-10 4.219740e-15
407 1.012710e-06 3.717761e-10 2.707360e+06 3.717761e-10 4.219337e-15
408 1.013080e-06 3.693635e-10 2.725068e+06 3.693635e-10 4.218935e-15
409 1.013447e-06 3.669634e-10 2.742914e+06 3.669634e-10 4.218536e-15
410 1.013811e-06 3.645758e-10 2.760900e+06 3.645758e-10 4.218139e-15
411 1.014173e-06 3.622007e-10 2.779028e+06 3.622007e-10 4.217744e-15
412 1.014533e-06 3.598380e-10 2.797299e+06 3.598380e-10 4.217351e-15
413 1.014891e-06 3.574877e-10 2.815715e+06 3.574877e-10 4.216959e-15
414 1.015246e-06 3.551496e-10 2.834276e+06 3.551496e-10 4.216570e-15
415 1.015599e-06 3.528238e-10 2.852985e+06 3.528238e-10 4.216183e-15
416 1.015949e-06 3.505101e-10 2.871843e+06 3.505101e-10 4.215798e-15
417 1.016297e-06 3.482085e-10 2.890851e+06 3.482085e-10 4.215415e-15
418 1.016643e-06 3.459189e-10 2.910011e+06 3.459189e-10 4.215034e-15
419 1.016987e-06 3.436413e-10 2.929324e+06 3.436413e-10 4.214654e-15
420 1.017328e-06 3.413757e-10 2.948792e+06 3.413757e-10 4.214277e-15
421 1.017668e-06 3.391219e-10 2.968417e+06 3.391219e-10 4.213902e-15
422 1.018004e-06 3.368799e-10 2.988200e+06 3.368799e-10 4.213529e-15
423 1.018339e-06 3.346497e-10 3.008142e+06 3.346497e-10 4.213157e-15
424 1.018671e-06 3.324311e-10 3.028245e+06 3.324311e-10 4.212788e-15
425 1.019002e-06 3.302242e-10 3.048512e+06 3.302242e-10 4.212421e-15
426 1.019330e-06 3.280289e-10 3.068943e+06 3.280289e-10 4.212055e-15
427 1.019656e-06 3.258451e-10 3.089540e+06 3.258451e-10 4.211692e-15
428 1.019979e-06 3.236728e-10 3.110305e+06 3.236728e-10 4.211331e-15
429 1.020301e-06 3.215119e-10 3.131240e+06 3.215119e-10 4.210971e-15
430 1.020620e-06 3.193623e-10 3.152346e+06 3.193623e-10 4.210613e-15
431 1.020937e-06 3.172241e-10 3.173625e+06 3.172241e-10 4.210258e-15
432 1.021252e-06 3.150971e-10 3.195079e+06 3.150971e-10 4.209904e-15
433 1.021565e-06 3.129813e-10 3.216710e+06 3.129813e-10 4.209552e-15
434 1.021876e-06 3.108767e-10 3.238519e+06 3.108767e-10 4.209202e-15
435 1.022185e-06 3.087831e-10 3.260509e+06 3.087831e-10 4.208855e-15
436 1.022492e-06 3.067006e-10 3.282680e+06 3.067006e-10 4.208509e-15
437 1.022796e-06 3.046291e-10 3.305036e+06 3.046291e-10 4.208164e-15
438 1.023099e-06 3.025685e-10 3.327578e+06 3.025685e-10 4.207822e-15
439 1.023400e-06 3.005189e-10 3.350308e+06 3.005189e-10 4.207482e-15
440 1.023698e-06 2.984800e-10 3.373228e+06 2.984800e-10 4.207144e-15
441 1.023994e-06 2.964520e-10 3.396340e+06 2.964520e-10 4.206807e-15
442 1.024289e-06 2.944346e-10 3.419645e+06 2.944346e-10 4.206473e-15
443 1.024581e-06 2.924280e-10 3.443147e+06 2.924280e-10 4.206140e-15
444 1.024872e-06 2.904320e-10 3.466846e+06 2.904320e-10 4.205809e-15
445 1.025160e-06 2.884466e-10 3.490746e+06 2.884466e-10 4.205480e-15
446 1.025447e-06 2.864717e-10 3.514848e+06 2.864717e-10 4.205153e-15
447 1.025731e-06 2.845073e-10 3.539154e+06 2.845073e-10 4.204828e-15
448 1.026014e-06 2.825534e-10 3.563667e+06 2.825534e-10 4.204505e-15
449 1.026294e-06 2.806099e-10 3.588388e+06 2.806099e-10 4.204183e-15
450 1.026573e-06 2.786767e-10 3.613320e+06 2.786767e-10 4.203864e-15
451 1.026850e-06 2.767538e-10 3.638465e+06 2.767538e-10 4.203546e-15
452 1.027125e-06 2.748411e-10 3.663826e+06 2.748411e-10 4.203230e-15
453 1.027398e-06 2.729387e-10 3.689405e+06 2.729387e-10 4.202916e-15
454 1.027669e-06 2.710464e-10 3.715203e+06 2.710464e-10 4.202604e-15
455 1.027938e-06 2.691643e-10 3.741224e+06 2.691643e-10 4.202293e-15
456 1.028205e-06 2.672922e-10 3.767470e+06 2.672922e-10 4.201985e-15
457 1.028470e-06 2.654301e-10 3.793943e+06 2.654301e-10 4.201678e-15
458 1.028734e-06 2.635780e-10 3.820646e+06 2.635780e-10 4.201373e-15
459 1.028996e-06 2.617359e-10 3.847580e+06 2.617359e-10 4.201070e-15
460 1.029256e-06 2.599036e-10 3.874750e+06 2.599036e-10 4.200768e-15
461 1.029514e-06 2.580812e-10 3.902157e+06 2.580812e-10 4.200469e-15
462 1.029770e-06 2.562685e-10 3.929803e+06 2.562685e-10 4.200171e-15
463 1.030024e-06 2.544657e-10 3.957692e+06 2.544657e-10 4.199875e-15
464 1.030277e-06 2.526725e-10 3.985826e+06 2.526725e-10 4.199581e-15
465 1.030528e-06 2.508890e-10 4.014208e+06 2.508890e-10 4.199288e-15
466 1.030777e-06 2.491151e-10 4.042840e+06 2.491151e-10 4.198998e-15
467 1.031025e-06 2.473509e-10 4.071726e+06 2.473509e-10 4.198709e-15
468 1.031270e-06 2.455961e-10 4.100867e+06 2.455961e-10 4.198422e-15
469 1.031514e-06 2.438509e-10 4.130268e+06 2.438509e-10 4.198136e-15
470 1.031756e-06 2.421151e-10 4.159930e+06 2.421151e-10 4.197853e-15
471 1.031996e-06 2.403887e-10 4.189856e+06 2.403887e-10 4.197571e-15
472 1.032235e-06 2.386717e-10 4.220050e+06 2.386717e-10 4.197291e-15
473 1.032472e-06 2.369640e-10 4.250515e+06 2.369640e-10 4.197012e-15
474 1.032707e-06 2.352656e-10 4.281253e+06 2.352656e-10 4.196736e-15
475 1.032941e-06 2.335765e-10 4.312268e+06 2.335765e-10 4.196461e-15
476 1.033173e-06 2.318965e-10 4.343563e+06 2.318965e-10 4.196188e-15
477 1.033403e-06 2.302258e-10 4.375140e+06 2.302258e-10 4.195916e-15
478 1.033632e-06 2.285641e-10 4.407003e+06 2.285641e-10 4.195646e-15
479 1.033859e-06 2.269116e-10 4.439156e+06 2.269116e-10 4.195378e-15
480 1.034084e-06 2.252681e-10 4.471601e+06 2.252681e-10 4.195112e-15
481 1.034307e-06 2.236336e-10 4.504342e+06 2.236336e-10 4.194847e-15
482 1.034529e-06 2.220080e-10 4.537382e+06 2.220080e-10 4.194584e-15
483 1.034750e-06 2.203914e-10 4.570724e+06 2.203914e-10 4.194323e-15
484 1.034969e-06 2.187837e-10 4.604373e+06 2.187837e-10 4.194063e-15
485 1.035186e-06 2.171849e-10 4.638330e+06 2.171849e-10 4.193805e-15
486 1.035401e-06 2.155948e-10 4.672601e+06 2.155948e-10 4.193549e-15
487 1.035615e-06 2.140135e-10 4.707189e+06 2.140135e-10 4.193294e-15
488 1.035828e-06 2.124410e-10 4.742097e+06 2.124410e-10 4.193041e-15
489 1.036039e-06 2.108772e-10 4.777328e+06 2.108772e-10 4.192790e-15
490 1.036248e-06 2.093220e-10 4.812888e+06 2.093220e-10 4.192540e-15
491 1.036456e-06 2.077755e-10 4.848778e+06 2.077755e-10 4.192292e-15
492 1.036662e-06 2.062375e-10 4.885004e+06 2.062375e-10 4.192045e-15
493 1.036867e-06 2.047081e-10 4.921570e+06 2.047081e-10 4.191800e-15
494 1.037070e-06 2.031872e-10 4.958478e+06 2.031872e-10 4.191557e-15
495 1.037272e-06 2.016748e-10 4.995733e+06 2.016748e-10 4.191316e-15
496 1.037472e-06 2.001708e-10 5.033340e+06 2.001708e-10 4.191076e-15
497 1.037670e-06 1.986752e-10 5.071301e+06 1.986752e-10 4.190837e-15
498 1.037868e-06 1.971880e-10 5.109622e+06 1.971880e-10 4.190600e-15
499 1.038063e-06 1.957092e-10 5.148307e+06 1.957092e-10 4.190365e-15
500 1.038258e-06 1.942386e-10 5.187360e+06 1.942386e-10 4.190131e-15
501 1.038450e-06 1.927763e-10 5.226785e+06 1.927763e-10 4.189899e-15
502 1.038642e-06 1.913222e-10 5.266586e+06 1.913222e-10 4.189669e-15
503 1.038832e-06 1.898763e-10 5.306769e+06 1.898763e-10 4.189440e-15
504 1.039020e-06 1.884386e-10 5.347337e+06 1.884386e-10 4.189212e-15
505 1.039207e-06 1.870090e-10 5.388296e+06 1.870090e-10 4.188986e-15
506 1.039393e-06 1.855874e-10 5.429649e+06 1.855874e-10 4.188762e-15
507 1.039577e-06 1.841740e-10 5.471402e+06 1.841740e-10 4.188539e-15
508 1.039760e-06 1.827685e-10 5.513560e+06 1.827685e-10 4.188318e-15
509 1.039941e-06 1.813710e-10 5.556126e+06 1.813710e-10 4.188098e-15
510 1.040121e-06 1.799815e-10 5.599107e+06 1.799815e-10 4.187880e-15
511 1.040300e-06 1.785999e-10 5.642507e+06 1.785999e-10 4.187663e-15
512 1.040477e-06 1.772262e-10 5.686331e+06 1.772262e-10 4.187448e-15
513 1.040653e-06 1.758603e-10 5.730585e+06 1.758603e-10 4.187234e-15
514 1.040827e-06 1.745023e-10 5.775273e+06 1.745023e-10 4.187022e-15
515 1.041000e-06 1.731520e-10 5.820401e+06 1.731520e-10 4.186811e-15
516 1.041172e-06 1.718095e-10 5.865974e+06 1.718095e-10 4.186602e-15
517 1.041343e-06 1.704747e-10 5.911998e+06 1.704747e-10 4.186394e-15
518 1.041512e-06 1.691476e-10 5.958478e+06 1.691476e-10 4.186188e-15
519 1.041680e-06 1.678281e-10 6.005420e+06 1.678281e-10 4.185983e-15
520 1.041846e-06 1.665163e-10 6.052829e+06 1.665163e-10 4.185780e-15
521 1.042011e-06 1.652120e-10 6.100711e+06 1.652120e-10 4.185578e-15
522 1.042175e-06 1.639153e-10 6.149073e+06 1.639153e-10 4.185378e-15
523 1.042338e-06 1.626261e-10 6.197919e+06 1.626261e-10 4.185179e-15
524 1.042499e-06 1.613445e-10 6.247257e+06 1.613445e-10 4.184981e-15
525 1.042659e-06 1.600703e-10 6.297092e+06 1.600703e-10 4.184785e-15
526 1.042818e-06 1.588035e-10 6.347430e+06 1.588035e-10 4.184590e-15
527 1.042976e-06 1.575441e-10 6.398277e+06 1.575441e-10 4.184397e-15
528 1.043132e-06 1.562921e-10 6.449641e+06 1.562921e-10 4.184205e-15
529 1.043287e-06 1.550474e-10 6.501526e+06 1.550474e-10 4.184014e-15
530 1.043441e-06 1.538100e-10 6.553941e+06 1.538100e-10 4.183825e-15
531 1.043593e-06 1.525799e-10 6.606892e+06 1.525799e-10 4.183637e-15
532 1.043745e-06 1.513571e-10 6.660385e+06 1.513571e-10 4.183451e-15
533 1.043895e-06 1.501415e-10 6.714428e+06 1.501415e-10 4.183266e-15
534 1.044044e-06 1.489330e-10 6.769026e+06 1.489330e-10 4.183083e-15
535 1.044191e-06 1.477317e-10 6.824189e+06 1.477317e-10 4.182900e-15
536 1.044338e-06 1.465376e-10 6.879921e+06 1.465376e-10 4.182720e-15
537 1.044483e-06 1.453505e-10 6.936232e+06 1.453505e-10 4.182540e-15
538 1.044628e-06 1.441705e-10 6.993128e+06 1.441705e-10 4.182362e-15
539 1.044771e-06 1.429975e-10 7.050616e+06 1.429975e-10 4.182185e-15
540 1.044912e-06 1.418316e-10 7.108705e+06 1.418316e-10 4.182010e-15
541 1.045053e-06 1.406726e-10 7.167403e+06 1.406726e-10 4.181835e-15
542 1.045193e-06 1.395206e-10 7.226716e+06 1.395206e-10 4.181663e-15
543 1.045331e-06 1.383754e-10 7.286653e+06 1.383754e-10 4.181491e-15
544 1.045468e-06 1.372372e-10 7.347222e+06 1.372372e-10 4.181321e-15
545 1.045604e-06 1.361059e-10 7.408432e+06 1.361059e-10 4.181152e-15
546 1.045739e-06 1.349813e-10 7.470290e+06 1.349813e-10 4.180984e-15
547 1.045873e-06 1.338636e-10 7.532806e+06 1.338636e-10 4.180818e-15
548 1.046006e-06 1.327527e-10 7.595987e+06 1.327527e-10 4.180653e-15
549 1.046138e-06 1.316485e-10 7.659843e+06 1.316485e-10 4.180489e-15
550 1.046268e-06 1.305510e-10 7.724382e+06 1.305510e-10 4.180327e-15
551 1.046398e-06 1.294602e-10 7.789614e+06 1.294602e-10 4.180166e-15
552 1.046526e-06 1.283761e-10 7.855547e+06 1.283761e-10 4.180006e-15
553 1.046653e-06 1.272986e-10 7.922192e+06 1.272986e-10 4.179847e-15
554 1.046779e-06 1.262277e-10 7.989556e+06 1.262277e-10 4.179690e-15
555 1.046905e-06 1.251634e-10 8.057651e+06 1.251634e-10 4.179534e-15
556 1.047029e-06 1.241056e-10 8.126485e+06 1.241056e-10 4.179379e-15
557 1.047152e-06 1.230544e-10 8.196070e+06 1.230544e-10 4.179225e-15
558 1.047274e-06 1.220097e-10 8.266413e+06 1.220097e-10 4.179072e-15
559 1.047395e-06 1.209714e-10 8.337527e+06 1.209714e-10 4.178921e-15
560 1.047515e-06 1.199396e-10 8.409421e+06 1.199396e-10 4.178771e-15
561 1.047634e-06 1.189142e-10 8.482106e+06 1.189142e-10 4.178622e-15
562 1.047751e-06 1.178952e-10 8.555593e+06 1.178952e-10 4.178475e-15
563 1.047868e-06 1.168826e-10 8.629892e+06 1.168826e-10 4.178328e-15
564 1.047984e-06 1.158763e-10 8.705014e+06 1.158763e-10 4.178183e-15
565 1.048099e-06 1.148763e-10 8.780972e+06 1.148763e-10 4.178039e-15
566 1.048213e-06 1.138826e-10 8.857776e+06 1.138826e-10 4.177896e-15
567 1.048326e-06 1.128952e-10 8.935437e+06 1.128952e-10 4.177754e-15
568 1.048438e-06 1.119139e-10 9.013969e+06 1.119139e-10 4.177614e-15
569 1.048549e-06 1.109389e-10 9.093382e+06 1.109389e-10 4.177474e-15
570 1.048659e-06 1.099701e-10 9.173688e+06 1.099701e-10 4.177336e-15
571 1.048768e-06 1.090074e-10 9.254901e+06 1.090074e-10 4.177199e-15
572 1.048876e-06 1.080509e-10 9.337033e+06 1.080509e-10 4.177063e-15
573 1.048983e-06 1.071004e-10 9.420097e+06 1.071004e-10 4.176928e-15
574 1.049089e-06 1.061560e-10 9.504105e+06 1.061560e-10 4.176794e-15
575 1.049194e-06 1.052177e-10 9.589071e+06 1.052177e-10 4.176662e-15
576 1.049299e-06 1.042854e-10 9.675008e+06 1.042854e-10 4.176530e-15
577 1.049402e-06 1.033591e-10 9.761930e+06 1.033591e-10 4.176400e-15
578 1.049504e-06 1.024388e-10 9.849851e+06 1.024388e-10 4.176270e-15
579 1.049606e-06 1.015244e-10 9.938785e+06 1.015244e-10 4.176142e-15
580 1.049706e-06 1.006159e-10 1.002875e+07 1.006159e-10 4.176015e-15
581 1.049806e-06 1.000000e-10 1.011975e+07 1.000000e-10 4.175889e-15
582 1.049906e-06 1.000000e-10 1.021208e+07 1.000000e-10 4.175764e-15
583 1.050006e-06 1.000000e-10 1.030633e+07 1.000000e-10 4.175638e-15
584 1.050106e-06 1.000000e-10 1.040259e+07 1.000000e-10 4.175513e-15
585 1.050206e-06 1.000000e-10 1.050091e+07 1.000000e-10 4.175388e-15
586 1.050306e-06 1.000000e-10 1.060136e+07 1.000000e-10 4.175262e-15
587 1.050406e-06 1.000000e-10 1.070402e+07 1.000000e-10 4.175137e-15
588 1.050506e-06 1.000000e-10 1.080897e+07 1.000000e-10 4.175011e-15
589 1.050606e-06 1.000000e-10 1.091628e+07 1.000000e-10 4.174885e-15
590 1.050706e-06 1.000000e-10 1.102603e+07 1.000000e-10 4.174760e-15
591 1.050806e-06 1.000000e-10 1.113832e+07 1.000000e-10 4.174634e-15
592 1.050906e-06 1.000000e-10 1.125324e+07 1.000000e-10 4.174508e-15
593 1.051006e-06 1.000000e-10 1.137089e+07 1.000000e-10 4.174382e-15
594 1.051106e-06 1.000000e-10 1.149136e+07 1.000000e-10 4.174256e-15
595 1.051206e-06 1.000000e-10 1.161477e+07 1.000000e-10 4.174130e-15
596 1.051306e-06 1.000000e-10 1.174123e+07 1.000000e-10 4.174004e-15
597 1.051406e-06 1.000000e-10 1.187085e+07 1.000000e-10 4.173878e-15
598 1.051506e-06 1.000000e-10 1.200377e+07 1.000000e-10 4.173752e-15
599 1.051606e-06 1.000000e-10 1.214012e+07 1.000000e-10 4.173626e-15
600 1.051706e-06 1.000000e-10 1.228003e+07 1.000000e-10 4.173500e-15
601 1.051806e-06 1.000000e-10 1.242365e+07 1.000000e-10 4.173373e-15
602 1.051906e-06 1.000000e-10 1.257114e+07 1.000000e-10 4.173247e-15
603 1.052006e-06 1.000000e-10 1.272267e+07 1.000000e-10 4.173120e-15
604 1.052106e-06 1.000000e-10 1.287840e+07 1.000000e-10 4.172994e-15
605 1.052206e-06 1.000000e-10 1.303852e+07 1.000000e-10 4.172868e-15
606 1.052306e-06 1.000000e-10 1.320324e+07 1.000000e-10 4.172741e-15
607 1.052406e-06 1.000000e-10 1.337275e+07 1.000000e-10 4.172614e-15
608 1.052506e-06 1.000000e-10 1.354729e+07 1.000000e-10 4.172488e-15
609 1.052606e-06 1.000000e-10 1.372707e+07 1.000000e-10 4.172361e-15
610 1.052706e-06 1.000000e-10 1.391237e+07 1.000000e-10 4.172234e-15
611 1.052806e-06 1.000000e-10 1.410343e+07 1.000000e-10 4.172107e-15
612 1.052906e-06 1.000000e-10 1.430055e+07 1.000000e-10 4.171980e-15
613 1.053006e-06 1.000000e-10 1.450404e+07 1.000000e-10 4.171854e-15
614 1.053106e-06 1.000000e-10 1.471421e+07 1.000000e-10 4.171727e-15
615 1.053206e-06 1.000000e-10 1.493142e+07 1.000000e-10 4.171599e-15
616 1.053306e-06 1.000000e-10 1.515604e+07 1.000000e-10 4.171472e-15
617 1.053406e-06 1.000000e-10 1.538847e+07 1.000000e-10 4.171345e-15
618 1.053506e-06 1.000000e-10 1.562915e+07 1.000000e-10 4.171218e-15
619 1.053606e-06 1.000000e-10 1.587853e+07 1.000000e-10 4.171091e-15
620 1.053706e-06 1.000000e-10 1.613712e+07 1.000000e-10 4.170963e-15
621 1.053806e-06 1.000000e-10 1.640546e+07 1.000000e-10 4.170836e-15
622 1.053906e-06 1.000000e-10 1.668413e+07 1.000000e-10 4.170709e-15
623 1.054006e-06 1.000000e-10 1.697377e+07 1.000000e-10 4.170581e-15
624 1.054106e-06 1.000000e-10 1.727506e+07 1.000000e-10 4.170454e-15
625 1.054206e-06 1.000000e-10 1.758874e+07 1.000000e-10 4.170326e-15
626 1.054306e-06 1.000000e-10 1.791564e+07 1.000000e-10 4.170198e-15
627 1.054406e-06 1.000000e-10 1.825663e+07 1.000000e-10 4.170071e-15
628 1.054506e-06 1.000000e-10 1.861268e+07 1.000000e-10 4.169943e-15
629 1.054606e-06 1.000000e-10 1.898486e+07 1.000000e-10 4.169815e-15
630 1.054706e-06 1.000000e-10 1.937433e+07 1.000000e-10 4.169687e-15
631 1.054806e-06 1.000000e-10 1.978237e+07 1.000000e-10 4.169559e-15
632 1.054906e-06 1.000000e-10 2.021040e+07 1.000000e-10 4.169431e-15
633 1.055006e-06 1.000000e-10 2.065997e+07 1.000000e-10 4.169303e-15
634 1.055106e-06 1.000000e-10 2.113283e+07 1.000000e-10 4.169175e-15
635 1.055206e-06 1.000000e-10 2.163090e+07 1.000000e-10 4.169047e-15
636 1.055306e-06 1.000000e-10 2.215633e+07 1.000000e-10 4.168919e-15
637 1.055406e-06 1.000000e-10 2.271153e+07 1.000000e-10 4.168790e-15
638 1.055506e-06 1.000000e-10 2.329920e+07 1.000000e-10 4.168662e-15
639 1.055606e-06 1.000000e-10 2.392240e+07 1.000000e-10 4.168534e-15
640 1.055706e-06 1.000000e-10 2.458456e+07 1.000000e-10 4.168405e-15
641 1.055806e-06 1.000000e-10 2.528961e+07 1.000000e-10 4.168277e-15
642 1.055906e-06 1.000000e-10 2.604200e+07 1.000000e-10 4.168148e-15
643 1.056006e-06 1.000000e-10 2.684687e+07 1.000000e-10 4.168019e-15
644 1.056106e-06 1.000000e-10 2.771011e+07 1.000000e-10 4.167891e-15
645 1.056206e-06 1.000000e-10 2.863856e+07 1.000000e-10 4.167762e-15
646 1.056306e-06 1.000000e-10 2.964018e+07 1.000000e-10 4.167633e-15
647 1.056406e-06 1.000000e-10 3.072430e+07 1.000000e-10 4.167504e-15
648 1.056506e-06 1.000000e-10 3.190195e+07 1.000000e-10 4.167375e-15
649 1.056606e-06 1.000000e-10 3.318623e+07 1.000000e-10 4.167246e-15
650 1.056706e-06 1.000000e-10 3.459287e+07 1.000000e-10 4.167117e-15
651 1.056806e-06 1.000000e-10 3.614087e+07 1.000000e-10 4.166988e-15
652 1.056906e-06 1.000000e-10 3.785347e+07 1.000000e-10 4.166858e-15
653 1.057006e-06 1.000000e-10 3.975936e+07 1.000000e-10 4.166729e-15
654 1.057106e-06 1.000000e-10 4.189445e+07 1.000000e-10 4.166600e-15
655 1.057206e-06 1.000000e-10 4.430421e+07 1.000000e-10 4.166470e-15
656 1.057306e-06 1.000000e-10 4.704721e+07 1.000000e-10 4.166341e-15
657 1.057406e-06 1.000000e-10 5.020015e+07 1.000000e-10 4.166211e-15
658 1.057506e-06 1.000000e-10 5.386559e+07 1.000000e-10 4.166081e-15
659 1.057606e-06 1.000000e-10 5.818381e+07 1.000000e-10 4.165951e-15
660 1.057706e-06 1.000000e-10 6.335210e+07 1.000000e-10 4.165821e-15
661 1.057806e-06 1.000000e-10 6.965704e+07 1.000000e-10 4.165691e-15
